tournament_id,match_id,match_number,date,tournament,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,team_score,opponent_score,result,city,country,neutral,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta
,,,1928-08-19,Friendly,played,Ukraine,UKR,UKR,UEFA,Belarus,,,,FALSE,6,2,win,Moscow,Soviet Union,TRUE,,,,,
,,,1979-07-28,Friendly,played,Ukraine,UKR,UKR,UEFA,Lithuania,,,,FALSE,2,0,win,Moscow,Soviet Union,TRUE,,,,,
,,,1979-07-30,Friendly,played,Ukraine,UKR,UKR,UEFA,Belarus,,,,FALSE,0,0,draw,Moscow,Soviet Union,TRUE,,,,,
,,,1992-04-29,Friendly,played,Ukraine,UKR,UKR,UEFA,Hungary,HUN,HUN,UEFA,TRUE,1,3,loss,Uzhhorod,Ukraine,FALSE,1644,1723,1628,1739,-16
,,,1992-06-27,Friendly,played,Ukraine,UKR,UKR,UEFA,United States,USA,USA,CONCACAF,FALSE,0,0,draw,Piscataway,United States,FALSE,1628,1693,1632,1689,4
,,,1992-08-26,Friendly,played,Ukraine,UKR,UKR,UEFA,Hungary,HUN,HUN,UEFA,FALSE,1,2,loss,Nyíregyháza,Hungary,FALSE,1632,1696,1626,1702,-6
,,,1992-10-28,Friendly,played,Ukraine,UKR,UKR,UEFA,Belarus,,,,FALSE,1,1,draw,Minsk,Belarus,FALSE,1626,1396,1622,1400,-4
,,,1993-04-27,Friendly,played,Ukraine,UKR,UKR,UEFA,Israel,ISR,ISR,UEFA,TRUE,1,1,draw,Odessa,Ukraine,FALSE,1622,1563,1618,1567,-4
,,,1993-05-18,Friendly,played,Ukraine,UKR,UKR,UEFA,Lithuania,,,,FALSE,2,1,win,Vilnius,Lithuania,FALSE,1618,1400,1625,1393,7
,,,1993-06-25,Friendly,played,Ukraine,UKR,UKR,UEFA,Croatia,HRV,HRV,UEFA,FALSE,1,3,loss,Zagreb,Croatia,FALSE,1625,1870,1621,1874,-4
,,,1993-10-16,Friendly,played,Ukraine,UKR,UKR,UEFA,United States,USA,USA,CONCACAF,FALSE,2,1,win,High Point,United States,FALSE,1621,1650,1635,1636,14
,,,1993-10-20,Friendly,played,Ukraine,UKR,UKR,UEFA,Mexico,MEX,MEX,CONCACAF,FALSE,1,2,loss,San Diego,United States,TRUE,1635,1896,1631,1900,-4
,,,1993-10-23,Friendly,played,Ukraine,UKR,UKR,UEFA,United States,USA,USA,CONCACAF,FALSE,1,0,win,Bethlehem,United States,FALSE,1631,1636,1644,1623,13
