team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
West Germany,DEU,1958 FIFA Men's World Cup,WC-1958,1958,Fritz Herkenrath,P-66256,goal keeper,GK,1,1928-09-09,29,Rot-Weiß Essen,Germany,8,0
West Germany,DEU,1958 FIFA Men's World Cup,WC-1958,1958,Fritz Walter,P-09973,midfielder,MF,9,1920-10-31,37,1.FC Kaiserslautern,Germany,7,0
West Germany,DEU,1958 FIFA Men's World Cup,WC-1958,1958,Georg Stollenwerk,P-02292,defender,DF,7,1930-12-19,27,1.FC Köln,Germany,11,0
West Germany,DEU,1958 FIFA Men's World Cup,WC-1958,1958,Günter Sawitzki,P-24558,goal keeper,GK,21,1932-11-22,25,VfB Stuttgart,Germany,2,0
West Germany,DEU,1958 FIFA Men's World Cup,WC-1958,1958,Hans Cieslarczyk,P-93539,forward,FW,14,1937-05-03,21,Borussia Dortmund,Germany,5,3
West Germany,DEU,1958 FIFA Men's World Cup,WC-1958,1958,Hans Schäfer,P-63184,forward,FW,11,1927-10-19,30,1.FC Köln,Germany,9,4
West Germany,DEU,1958 FIFA Men's World Cup,WC-1958,1958,Hans Sturm,P-06103,forward,FW,16,1935-09-03,22,1.FC Köln,Germany,2,0
West Germany,DEU,1958 FIFA Men's World Cup,WC-1958,1958,Heinz Kwiatkowski,P-15476,goal keeper,GK,22,1926-07-16,31,Borussia Dortmund,Germany,1,0
West Germany,DEU,1958 FIFA Men's World Cup,WC-1958,1958,Heinz Wewers,P-05971,defender,DF,5,1927-07-27,30,Rot-Weiß Essen,Germany,2,0
West Germany,DEU,1958 FIFA Men's World Cup,WC-1958,1958,Helmut Rahn,P-08136,forward,FW,8,1929-08-16,28,Rot-Weiß Essen,Germany,11,10
West Germany,DEU,1958 FIFA Men's World Cup,WC-1958,1958,Herbert Erhardt,P-34121,defender,DF,2,1930-07-06,27,SpVgg Fürth,Germany,13,0
West Germany,DEU,1958 FIFA Men's World Cup,WC-1958,1958,Hermann Nuber,P-45615,defender,DF,20,1935-10-10,22,,,,
West Germany,DEU,1958 FIFA Men's World Cup,WC-1958,1958,Horst Eckel,P-61483,midfielder,MF,4,1932-02-08,26,1.FC Kaiserslautern,Germany,8,0
West Germany,DEU,1958 FIFA Men's World Cup,WC-1958,1958,Horst Szymaniak,P-55225,midfielder,MF,6,1934-08-29,23,Wuppertaler SV,Germany,11,0
West Germany,DEU,1958 FIFA Men's World Cup,WC-1958,1958,Karl-Heinz Schnellinger,P-93072,defender,DF,17,1939-03-31,19,1.FC Köln,Germany,6,0
West Germany,DEU,1958 FIFA Men's World Cup,WC-1958,1958,Rudi Hoffmann,P-30065,midfielder,MF,18,1935-02-11,23,,,,
West Germany,DEU,1958 FIFA Men's World Cup,WC-1958,1958,Uwe Seeler,P-64138,forward,FW,12,1936-11-05,21,Hamburger SV,Germany,9,5
West Germany,DEU,1958 FIFA Men's World Cup,WC-1958,1958,Wolfgang Peters,P-48102,midfielder,MF,19,1929-01-08,29,,,,
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Albert Brülls,P-12917,midfielder,MF,10,1937-03-26,25,Modena FC,Italy,5,1
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Engelbert Kraus,P-24131,forward,FW,17,1934-07-30,27,Kickers Offenbach,Germany,3,1
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Günter Sawitzki,P-24558,goal keeper,GK,21,1932-11-22,29,,,,
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Günther Herrmann,P-19353,midfielder,MF,18,1939-09-01,22,,,,
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Hans Nowak,P-83060,defender,DF,12,1937-08-09,24,Schalke 04 Gelsenkirchen,Germany,5,0
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Hans Schäfer,P-63184,forward,FW,11,1927-10-19,34,1.FC Köln,Germany,5,1
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Hans Sturm,P-06103,midfielder,MF,16,1935-09-03,26,1.FC Köln,Germany,1,0
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Hans Tilkowski,P-35661,goal keeper,GK,1,1935-07-12,26,,,,
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Heinz Strehl,P-48720,forward,FW,19,1938-07-20,23,1.FC Nürnberg,Germany,2,3
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Heinz Vollmar,P-10351,forward,FW,20,1936-04-26,26,,,,
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Helmut Haller,P-12272,forward,FW,8,1939-07-21,22,Bologna FC,Italy,4,1
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Herbert Erhardt,P-34121,defender,DF,2,1930-07-06,31,Bayern München,Germany,5,0
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Horst Szymaniak,P-55225,midfielder,MF,6,1934-08-29,27,Calcio Catania,Italy,5,1
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Jürgen Kurbjuhn,P-48317,defender,DF,13,1940-07-26,21,Hamburger SV,Germany,1,0
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Jürgen Werner,P-65688,defender,DF,14,1935-08-15,26,Hamburger SV,Germany,1,1
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Karl-Heinz Schnellinger,P-93072,defender,DF,3,1939-03-31,23,1.FC Köln,Germany,8,0
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Leo Wilden,P-41116,defender,DF,5,1936-07-03,25,1.FC Köln,Germany,3,0
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Uwe Seeler,P-64138,forward,FW,9,1936-11-05,25,Hamburger SV,Germany,7,2
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Willi Giesemann,P-27606,midfielder,MF,15,1937-09-02,24,Bayern München,Germany,2,0
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Willi Koslowski,P-41843,midfielder,MF,7,1937-02-17,25,Schalke 04 Gelsenkirchen,Germany,2,1
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Willi Schulz,P-77426,defender,DF,4,1938-10-04,23,Schalke 04 Gelsenkirchen,Germany,7,0
West Germany,DEU,1962 FIFA Men's World Cup,WC-1962,1962,Wolfgang Fahrian,P-98864,goal keeper,GK,22,1941-05-31,20,TSG Ulm 1846,Germany,7,0
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Albert Brülls,P-12917,midfielder,MF,7,1937-03-26,29,AC Brescia,Italy,3,0
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Bernd Patzke,P-83141,defender,DF,15,1943-03-14,23,,,,
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Franz Beckenbauer,P-72864,midfielder,MF,4,1945-09-11,20,Bayern München,Germany,12,7
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Friedel Lutz,P-19519,defender,DF,14,1939-01-21,27,TSV 1860 München,Germany,5,0
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Günter Bernard,P-85955,goal keeper,GK,21,1939-11-04,26,Werder Bremen,Germany,2,0
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Hans Tilkowski,P-35661,goal keeper,GK,1,1935-07-12,30,Borussia Dortmund,Germany,9,0
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Heinz Hornig,P-05324,forward,FW,13,1937-09-28,28,1.FC Köln,Germany,3,0
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Helmut Haller,P-12272,forward,FW,8,1939-07-21,26,Bologna FC,Italy,7,7
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Horst-Dieter Höttges,P-28162,defender,DF,2,1943-09-10,22,Werder Bremen,Germany,12,0
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Jürgen Grabowski,P-48733,forward,FW,20,1944-07-07,22,Eintracht Frankfurt,Germany,4,0
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Karl-Heinz Schnellinger,P-93072,defender,DF,3,1939-03-31,27,AC Milan,Italy,8,0
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Klaus-Dieter Sieloff,P-50033,defender,DF,18,1942-02-27,24,,,,
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Lothar Emmerich,P-32446,forward,FW,11,1941-11-29,24,Borussia Dortmund,Germany,5,2
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Max Lorenz,P-86015,midfielder,MF,16,1939-08-19,26,Werder Bremen,Germany,2,0
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Sepp Maier,P-14080,goal keeper,GK,22,1944-02-28,22,Bayern München,Germany,3,0
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Sigfried Held,P-86276,forward,FW,10,1942-08-07,23,,,,
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Uwe Seeler,P-64138,forward,FW,9,1936-11-05,29,Hamburger SV,Germany,12,7
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Werner Krämer,P-71648,forward,FW,19,1940-01-23,26,MSV Duisburg,Germany,3,0
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Willi Schulz,P-77426,defender,DF,5,1938-10-04,27,Hamburger SV,Germany,13,0
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Wolfgang Overath,P-60896,midfielder,MF,12,1943-09-29,22,1.FC Köln,Germany,13,3
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Wolfgang Paul,P-55399,defender,DF,17,1940-01-25,26,,,,
West Germany,DEU,1966 FIFA Men's World Cup,WC-1966,1966,Wolfgang Weber,P-11099,defender,DF,6,1944-06-26,22,1.FC Köln,Germany,13,1
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Bernd Patzke,P-83141,defender,DF,15,1943-03-14,27,Hertha BSC Berlin,Germany,3,0
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Berti Vogts,P-69695,defender,DF,7,1946-12-30,23,Borussia Mönchengladbach,Germany,14,0
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Franz Beckenbauer,P-72864,midfielder,MF,4,1945-09-11,24,Bayern München,Germany,12,2
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Gerd Müller,P-72441,forward,FW,13,1945-11-03,24,Bayern München,Germany,12,13
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Hannes Löhr,P-12863,forward,FW,17,1942-07-05,27,1.FC Köln,Germany,7,1
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Helmut Haller,P-12272,forward,FW,8,1939-07-21,30,Juventus Torino,Italy,3,0
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Horst Wolter,P-57908,goal keeper,GK,22,1942-06-08,27,Eintracht Braunschweig,Germany,2,0
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Horst-Dieter Höttges,P-28162,defender,DF,2,1943-09-10,26,Werder Bremen,Germany,10,0
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Jürgen Grabowski,P-48733,forward,FW,20,1944-07-07,25,Eintracht Frankfurt,Germany,7,1
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Karl-Heinz Schnellinger,P-93072,defender,DF,3,1939-03-31,31,AC Milan,Italy,8,1
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Klaus Fichtel,P-63982,defender,DF,11,1944-11-19,25,Schalke 04 Gelsenkirchen,Germany,8,0
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Klaus-Dieter Sieloff,P-50033,defender,DF,18,1942-02-27,28,Borussia Mönchengladbach,Germany,3,1
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Manfred Manglitz,P-89031,goal keeper,GK,21,1940-03-08,30,1.FC Köln,Germany,2,0
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Max Lorenz,P-86015,midfielder,MF,16,1939-08-19,30,Eintracht Braunschweig,Germany,0,0
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Peter Dietrich,P-09958,midfielder,MF,19,1944-03-06,26,Borussia Mönchengladbach,Germany,0,0
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Reinhard Libuda,P-62529,forward,FW,14,1943-10-10,26,,,,
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Sepp Maier,P-14080,goal keeper,GK,1,1944-02-28,26,Bayern München,Germany,9,0
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Sigfried Held,P-86276,forward,FW,10,1942-08-07,27,,,,
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Uwe Seeler,P-64138,forward,FW,9,1936-11-05,33,Hamburger SV,Germany,10,5
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Willi Schulz,P-77426,defender,DF,5,1938-10-04,31,Hamburger SV,Germany,4,0
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Wolfgang Overath,P-60896,midfielder,MF,12,1943-09-29,26,1.FC Köln,Germany,12,2
West Germany,DEU,1970 FIFA Men's World Cup,WC-1970,1970,Wolfgang Weber,P-11099,midfielder,MF,6,1944-06-26,25,1.FC Köln,Germany,7,0
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Bernd Hölzenbein,P-35602,forward,FW,17,1946-03-09,28,Eintracht Frankfurt,Germany,7,1
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Bernhard Cullmann,P-44313,midfielder,MF,8,1949-11-01,24,,,,
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Berti Vogts,P-69695,defender,DF,2,1946-12-30,27,Borussia Mönchengladbach,Germany,14,0
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Dieter Herzog,P-89218,midfielder,MF,18,1946-07-15,27,Fortuna Düsseldorf,Germany,5,0
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Franz Beckenbauer,P-72864,defender,DF,5,1945-09-11,28,Bayern München,Germany,15,0
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Gerd Müller,P-72441,forward,FW,13,1945-11-03,28,Bayern München,Germany,12,6
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Günter Netzer,P-66405,midfielder,MF,10,1944-09-14,29,Real Madrid,Spain,2,0
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Hans-Georg Schwarzenbeck,P-66174,defender,DF,4,1948-04-03,26,,,,
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Heinz Flohe,P-15681,midfielder,MF,15,1948-01-28,26,1.FC Köln,Germany,2,0
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Helmut Kremers,P-48661,defender,DF,20,1949-03-24,25,Schalke 04 Gelsenkirchen,Germany,4,0
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Herbert Wimmer,P-89257,midfielder,MF,7,1944-11-09,29,,,,
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Horst-Dieter Höttges,P-28162,defender,DF,6,1943-09-10,30,Werder Bremen,Germany,2,0
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Jupp Heynckes,P-79006,forward,FW,11,1945-05-09,29,Borussia Mönchengladbach,Germany,4,2
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Jupp Kapellmann,P-25938,defender,DF,19,1949-12-19,24,Bayern München,Germany,0,0
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Jürgen Grabowski,P-48733,forward,FW,9,1944-07-07,29,Eintracht Frankfurt,Germany,9,2
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Norbert Nigbur,P-07141,goal keeper,GK,21,1948-05-08,26,Schalke 04 Gelsenkirchen,Germany,3,0
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Paul Breitner,P-48686,defender,DF,3,1951-09-05,22,Real Madrid,Spain,10,4
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Rainer Bonhof,P-41102,midfielder,MF,16,1952-03-29,22,Borussia Mönchengladbach,Germany,6,1
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Sepp Maier,P-14080,goal keeper,GK,1,1944-02-28,30,Bayern München,Germany,12,0
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Uli Hoeneß,P-92173,forward,FW,14,1952-01-05,22,Bayern München,Germany,13,1
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Wolfgang Kleff,P-44327,goal keeper,GK,22,1946-11-16,27,,,,
West Germany,DEU,1974 FIFA Men's World Cup,WC-1974,1974,Wolfgang Overath,P-60896,midfielder,MF,12,1943-09-29,30,1.FC Köln,Germany,9,2
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Bernard Dietz,P-55894,defender,DF,3,1948-03-22,30,MSV Duisburg,Germany,10,0
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Bernd Hölzenbein,P-35602,forward,FW,17,1946-03-09,32,Eintracht Frankfurt,Germany,6,1
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Bernhard Cullmann,P-44313,midfielder,MF,16,1949-11-01,28,,,,
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Berti Vogts,P-69695,defender,DF,2,1946-12-30,31,Borussia Mönchengladbach,Germany,10,0
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Dieter Burdenski,P-96776,goal keeper,GK,22,1950-11-26,27,Werder Bremen,Germany,1,0
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Dieter Müller,P-34993,forward,FW,14,1954-04-01,24,1.FC Köln,Germany,4,2
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Erich Beer,P-20874,midfielder,MF,15,1946-12-09,31,Hertha BSC Berlin,Germany,4,0
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Gerd Zewe,P-71765,midfielder,MF,18,1950-06-13,27,Fortuna Düsseldorf,Germany,3,0
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Hans-Georg Schwarzenbeck,P-66174,defender,DF,12,1948-04-03,30,,,,
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Hansi Müller,P-95747,midfielder,MF,20,1957-07-27,20,VfB Stuttgart,Germany,5,2
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Harald Konopka,P-11877,defender,DF,13,1952-11-18,25,1.FC Köln,Germany,0,0
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Heinz Flohe,P-15681,midfielder,MF,10,1948-01-28,30,1.FC Köln,Germany,7,2
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Herbert Zimmermann,P-03391,forward,FW,8,1954-07-01,23,1.FC Köln,Germany,4,0
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Karl-Heinz Rummenigge,P-59574,forward,FW,11,1955-09-25,22,Bayern München,Germany,12,4
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Klaus Fischer,P-52461,forward,FW,9,1949-12-27,28,Schalke 04 Gelsenkirchen,Germany,10,1
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Manfred Kaltz,P-68969,defender,DF,5,1953-01-06,25,Hamburger SV,Germany,12,0
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Rainer Bonhof,P-41102,midfielder,MF,6,1952-03-29,26,Valencia CF,Spain,13,5
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Rolf Rüssmann,P-47205,midfielder,MF,4,1950-10-13,27,Schalke 04 Gelsenkirchen,Germany,11,1
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Ronald Worm,P-85977,forward,FW,19,1953-10-07,24,MSV Duisburg,Germany,0,1
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Rudolf Kargus,P-39513,goal keeper,GK,21,1952-08-15,25,,,,
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Rüdiger Abramczik,P-64134,forward,FW,7,1956-02-18,22,Schalke 04 Gelsenkirchen,Germany,10,2
West Germany,DEU,1978 FIFA Men's World Cup,WC-1978,1978,Sepp Maier,P-14080,goal keeper,GK,1,1944-02-28,34,Bayern München,Germany,12,0
West Germany,DEU,1982 FIFA Men's World Cup,WC-1982,1982,Bernd Franke,P-85181,goal keeper,GK,21,1948-02-12,34,Eintracht Braunschweig,Germany,1,0
West Germany,DEU,1982 FIFA Men's World Cup,WC-1982,1982,Bernd Förster,P-31123,defender,DF,5,1956-05-03,26,VfB Stuttgart,Germany,9,0
West Germany,DEU,1982 FIFA Men's World Cup,WC-1982,1982,Eike Immel,P-84364,goal keeper,GK,22,1960-11-27,21,Borussia Dortmund,Germany,0,0
West Germany,DEU,1982 FIFA Men's World Cup,WC-1982,1982,Felix Magath,P-79344,midfielder,MF,14,1953-07-26,28,Hamburger SV,Germany,5,0
West Germany,DEU,1982 FIFA Men's World Cup,WC-1982,1982,Hans-Peter Briegel,P-79689,defender,DF,2,1955-10-11,26,1.FC Kaiserslautern,Germany,15,0
West Germany,DEU,1982 FIFA Men's World Cup,WC-1982,1982,Hansi Müller,P-95747,midfielder,MF,10,1957-07-27,24,Inter Milano,Italy,4,0
West Germany,DEU,1982 FIFA Men's World Cup,WC-1982,1982,Harald Schumacher,P-07171,goal keeper,GK,1,1954-03-06,28,1.FC Köln,Germany,14,0
West Germany,DEU,1982 FIFA Men's World Cup,WC-1982,1982,Holger Hieronymus,P-25464,defender,DF,19,1959-02-22,23,Hamburger SV,Germany,0,0
West Germany,DEU,1982 FIFA Men's World Cup,WC-1982,1982,Horst Hrubesch,P-89949,forward,FW,9,1951-04-17,31,Hamburger SV,Germany,6,1
West Germany,DEU,1982 FIFA Men's World Cup,WC-1982,1982,Karl-Heinz Rummenigge,P-59574,forward,FW,11,1955-09-25,26,Bayern München,Germany,12,9
West Germany,DEU,1982 FIFA Men's World Cup,WC-1982,1982,Karlheinz Förster,P-27251,defender,DF,4,1958-07-25,23,VfB Stuttgart,Germany,14,0
West Germany,DEU,1982 FIFA Men's World Cup,WC-1982,1982,Klaus Fischer,P-52461,forward,FW,8,1949-12-27,32,1.FC Köln,Germany,6,4
West Germany,DEU,1982 FIFA Men's World Cup,WC-1982,1982,Lothar Matthäus,P-49502,midfielder,MF,18,1961-03-21,21,Borussia Mönchengladbach,Germany,7,0
West Germany,DEU,1982 FIFA Men's World Cup,WC-1982,1982,Manfred Kaltz,P-68969,defender,DF,20,1953-01-06,29,Hamburger SV,Germany,13,0
West Germany,DEU,1982 FIFA Men's World Cup,WC-1982,1982,Paul Breitner,P-48686,defender,DF,3,1951-09-05,30,Bayern München,Germany,12,2
West Germany,DEU,1982 FIFA Men's World Cup,WC-1982,1982,Pierre Littbarski,P-89975,midfielder,MF,7,1960-04-16,22,1.FC Köln,Germany,13,5
