tournament_id,match_id,match_number,date,stage,status,team_id,team,team_confederation,opponent_id,opponent,opponent_confederation,is_home,team_score,opponent_score,result,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta,city,country,neutral,decided_by_shootout,shootout_winner
WC-1974,WC-1974_019,19,1974-06-22,Group Stage,played,DDR,German DR,UEFA,GER,Germany,UEFA,FALSE,1,0,win,,,,,,Hamburg,Germany,FALSE,FALSE,
WC-1974,WC-1974_020,20,1974-06-22,Group Stage,played,SCO,Scotland,UEFA,YUG,Yugoslavia,UEFA,TRUE,1,1,draw,1883,1984,1891,1976,8,Frankfurt am Main,Germany,TRUE,FALSE,
WC-1974,WC-1974_020,20,1974-06-22,Group Stage,played,YUG,Yugoslavia,UEFA,SCO,Scotland,UEFA,FALSE,1,1,draw,1984,1883,1976,1891,-8,Frankfurt am Main,Germany,TRUE,FALSE,
WC-1974,WC-1974_021,21,1974-06-23,Group Stage,played,ARG,Argentina,CONMEBOL,HTI,Haiti,CONCACAF,TRUE,4,1,win,1882,1588,1898,1572,16,Munich,Germany,TRUE,FALSE,
WC-1974,WC-1974_021,21,1974-06-23,Group Stage,played,HTI,Haiti,CONCACAF,ARG,Argentina,CONMEBOL,FALSE,1,4,loss,1588,1882,1572,1898,-16,Munich,Germany,TRUE,FALSE,
WC-1974,WC-1974_022,22,1974-06-23,Group Stage,played,BGR,Bulgaria,UEFA,NED,Netherlands,UEFA,TRUE,1,4,loss,1819,1877,1775,1921,-44,Dortmund,Germany,TRUE,FALSE,
WC-1974,WC-1974_022,22,1974-06-23,Group Stage,played,NED,Netherlands,UEFA,BGR,Bulgaria,UEFA,FALSE,4,1,win,1877,1819,1921,1775,44,Dortmund,Germany,TRUE,FALSE,
WC-1974,WC-1974_023,23,1974-06-23,Group Stage,played,POL,Poland,UEFA,ITA,Italy,UEFA,TRUE,2,1,win,1997,1999,2027,1969,30,Stuttgart,Germany,TRUE,FALSE,
WC-1974,WC-1974_023,23,1974-06-23,Group Stage,played,ITA,Italy,UEFA,POL,Poland,UEFA,FALSE,1,2,loss,1999,1997,1969,2027,-30,Stuttgart,Germany,TRUE,FALSE,
WC-1974,WC-1974_024,24,1974-06-23,Group Stage,played,SWE,Sweden,UEFA,URY,Uruguay,CONMEBOL,TRUE,3,0,win,1882,1733,1913,1702,31,Düsseldorf,Germany,TRUE,FALSE,
WC-1974,WC-1974_024,24,1974-06-23,Group Stage,played,URY,Uruguay,CONMEBOL,SWE,Sweden,UEFA,FALSE,0,3,loss,1733,1882,1702,1913,-31,Düsseldorf,Germany,TRUE,FALSE,
WC-1974,WC-1974_025,25,1974-06-26,Quarter-final,played,BRA,Brazil,CONMEBOL,DDR,German DR,UEFA,TRUE,1,0,win,2096,1991,2117,1970,21,Hanover,Germany,TRUE,FALSE,
WC-1974,WC-1974_025,25,1974-06-26,Quarter-final,played,DDR,German DR,UEFA,BRA,Brazil,CONMEBOL,FALSE,0,1,loss,1991,2096,1970,2117,-21,Hanover,Germany,TRUE,FALSE,
WC-1974,WC-1974_026,26,1974-06-26,Quarter-final,played,GER,Germany,UEFA,YUG,Yugoslavia,UEFA,TRUE,2,0,win,,,,,,Düsseldorf,Germany,FALSE,FALSE,
WC-1974,WC-1974_026,26,1974-06-26,Quarter-final,played,YUG,Yugoslavia,UEFA,GER,Germany,UEFA,FALSE,0,2,loss,,,,,,Düsseldorf,Germany,FALSE,FALSE,
WC-1974,WC-1974_027,27,1974-06-26,Quarter-final,played,NED,Netherlands,UEFA,ARG,Argentina,CONMEBOL,TRUE,4,0,win,1921,1898,1974,1845,53,Gelsenkirchen,Germany,TRUE,FALSE,
WC-1974,WC-1974_027,27,1974-06-26,Quarter-final,played,ARG,Argentina,CONMEBOL,NED,Netherlands,UEFA,FALSE,0,4,loss,1898,1921,1845,1974,-53,Gelsenkirchen,Germany,TRUE,FALSE,
WC-1974,WC-1974_028,28,1974-06-26,Quarter-final,played,SWE,Sweden,UEFA,POL,Poland,UEFA,TRUE,0,1,loss,1913,2027,1893,2047,-20,Stuttgart,Germany,TRUE,FALSE,
WC-1974,WC-1974_028,28,1974-06-26,Quarter-final,played,POL,Poland,UEFA,SWE,Sweden,UEFA,FALSE,1,0,win,2027,1913,2047,1893,20,Stuttgart,Germany,TRUE,FALSE,
WC-1974,WC-1974_029,29,1974-06-30,Quarter-final,played,ARG,Argentina,CONMEBOL,BRA,Brazil,CONMEBOL,TRUE,1,2,loss,1845,2117,1835,2127,-10,Hanover,Germany,TRUE,FALSE,
WC-1974,WC-1974_029,29,1974-06-30,Quarter-final,played,BRA,Brazil,CONMEBOL,ARG,Argentina,CONMEBOL,FALSE,2,1,win,2117,1845,2127,1835,10,Hanover,Germany,TRUE,FALSE,
WC-1974,WC-1974_030,30,1974-06-30,Quarter-final,played,DDR,German DR,UEFA,NED,Netherlands,UEFA,TRUE,0,2,loss,1970,1974,1926,2018,-44,Gelsenkirchen,Germany,TRUE,FALSE,
WC-1974,WC-1974_030,30,1974-06-30,Quarter-final,played,NED,Netherlands,UEFA,DDR,German DR,UEFA,FALSE,2,0,win,1974,1970,2018,1926,44,Gelsenkirchen,Germany,TRUE,FALSE,
WC-1974,WC-1974_031,31,1974-06-30,Quarter-final,played,GER,Germany,UEFA,SWE,Sweden,UEFA,TRUE,4,2,win,,,,,,Düsseldorf,Germany,FALSE,FALSE,
WC-1974,WC-1974_031,31,1974-06-30,Quarter-final,played,SWE,Sweden,UEFA,GER,Germany,UEFA,FALSE,2,4,loss,,,,,,Düsseldorf,Germany,FALSE,FALSE,
WC-1974,WC-1974_032,32,1974-06-30,Quarter-final,played,POL,Poland,UEFA,YUG,Yugoslavia,UEFA,TRUE,2,1,win,2047,1954,2069,1932,22,Frankfurt am Main,Germany,TRUE,FALSE,
WC-1974,WC-1974_032,32,1974-06-30,Quarter-final,played,YUG,Yugoslavia,UEFA,POL,Poland,UEFA,FALSE,1,2,loss,1954,2047,1932,2069,-22,Frankfurt am Main,Germany,TRUE,FALSE,
WC-1974,WC-1974_033,33,1974-07-03,Quarter-final,played,ARG,Argentina,CONMEBOL,DDR,German DR,UEFA,TRUE,1,1,draw,1835,1926,1843,1918,8,Gelsenkirchen,Germany,TRUE,FALSE,
WC-1974,WC-1974_033,33,1974-07-03,Quarter-final,played,DDR,German DR,UEFA,ARG,Argentina,CONMEBOL,FALSE,1,1,draw,1926,1835,1918,1843,-8,Gelsenkirchen,Germany,TRUE,FALSE,
WC-1974,WC-1974_034,34,1974-07-03,Quarter-final,played,GER,Germany,UEFA,POL,Poland,UEFA,TRUE,1,0,win,,,,,,Frankfurt am Main,Germany,FALSE,FALSE,
WC-1974,WC-1974_034,34,1974-07-03,Quarter-final,played,POL,Poland,UEFA,GER,Germany,UEFA,FALSE,0,1,loss,,,,,,Frankfurt am Main,Germany,FALSE,FALSE,
WC-1974,WC-1974_035,35,1974-07-03,Quarter-final,played,NED,Netherlands,UEFA,BRA,Brazil,CONMEBOL,TRUE,2,0,win,2018,2127,2077,2068,59,Dortmund,Germany,TRUE,FALSE,
WC-1974,WC-1974_035,35,1974-07-03,Quarter-final,played,BRA,Brazil,CONMEBOL,NED,Netherlands,UEFA,FALSE,0,2,loss,2127,2018,2068,2077,-59,Dortmund,Germany,TRUE,FALSE,
WC-1974,WC-1974_036,36,1974-07-03,Quarter-final,played,SWE,Sweden,UEFA,YUG,Yugoslavia,UEFA,TRUE,2,1,win,1879,1932,1914,1897,35,Düsseldorf,Germany,TRUE,FALSE,
WC-1974,WC-1974_036,36,1974-07-03,Quarter-final,played,YUG,Yugoslavia,UEFA,SWE,Sweden,UEFA,FALSE,1,2,loss,1932,1879,1897,1914,-35,Düsseldorf,Germany,TRUE,FALSE,
WC-1974,WC-1974_037,37,1974-07-06,Third Place,played,BRA,Brazil,CONMEBOL,POL,Poland,UEFA,TRUE,0,1,loss,2068,2050,2036,2082,-32,Munich,Germany,TRUE,FALSE,
WC-1974,WC-1974_037,37,1974-07-06,Third Place,played,POL,Poland,UEFA,BRA,Brazil,CONMEBOL,FALSE,1,0,win,2050,2068,2082,2036,32,Munich,Germany,TRUE,FALSE,
WC-1974,WC-1974_038,38,1974-07-07,Final,played,GER,Germany,UEFA,NED,Netherlands,UEFA,TRUE,2,1,win,,,,,,Munich,Germany,FALSE,FALSE,
WC-1974,WC-1974_038,38,1974-07-07,Final,played,NED,Netherlands,UEFA,GER,Germany,UEFA,FALSE,1,2,loss,,,,,,Munich,Germany,FALSE,FALSE,
