team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Chile,CHL,1930 FIFA Men's World Cup,WC-1930,1930,Arturo Coddou,P-88235,midfielder,MF,,1905-01-14,25,,,,
Chile,CHL,1930 FIFA Men's World Cup,WC-1930,1930,Arturo Torres,P-10927,midfielder,MF,,1906-10-20,23,Colo Colo Santiago,Chile,3,0
Chile,CHL,1930 FIFA Men's World Cup,WC-1930,1930,Carlos Schneeberger,P-89829,forward,FW,,1902-06-21,28,,,,
Chile,CHL,1930 FIFA Men's World Cup,WC-1930,1930,Carlos Vidal,P-61338,forward,FW,,1902-02-24,28,Colo Colo Santiago,Chile,3,2
Chile,CHL,1930 FIFA Men's World Cup,WC-1930,1930,Casimiro Torres,P-28795,midfielder,MF,,1906-01-01,24,,,,
Chile,CHL,1930 FIFA Men's World Cup,WC-1930,1930,César Espinoza,P-32614,goal keeper,GK,,1900-09-28,29,,,,
Chile,CHL,1930 FIFA Men's World Cup,WC-1930,1930,Eberardo Villalobos,P-65664,forward,FW,,1908-04-01,22,,,,
Chile,CHL,1930 FIFA Men's World Cup,WC-1930,1930,Ernesto Chaparro,P-54301,defender,DF,,1901-01-04,29,,,,
Chile,CHL,1930 FIFA Men's World Cup,WC-1930,1930,Guillermo Arellano,P-33635,forward,FW,,1908-08-21,21,Colo Colo Santiago,Chile,1,0
Chile,CHL,1930 FIFA Men's World Cup,WC-1930,1930,Guillermo Riveros,P-85142,defender,DF,,1902-02-10,28,,,,
Chile,CHL,1930 FIFA Men's World Cup,WC-1930,1930,Guillermo Saavedra,P-49261,midfielder,MF,,1903-11-05,26,Colo Colo Santiago,Chile,3,0
Chile,CHL,1930 FIFA Men's World Cup,WC-1930,1930,Guillermo Subiabre,P-08459,forward,FW,,1902-02-25,28,,,,
Chile,CHL,1930 FIFA Men's World Cup,WC-1930,1930,Horacio Muñoz,P-66860,forward,FW,,1900-01-01,30,,,,
Chile,CHL,1930 FIFA Men's World Cup,WC-1930,1930,Humberto Elgueta,P-41928,midfielder,MF,,1904-09-10,25,Santiago Wanderers Valparaíso,Chile,1,0
Chile,CHL,1930 FIFA Men's World Cup,WC-1930,1930,Juan Aguilera,P-95800,forward,FW,,1903-10-23,26,,,,
Chile,CHL,1930 FIFA Men's World Cup,WC-1930,1930,Roberto Cortés,P-01278,goal keeper,GK,,1905-02-02,25,,,,
Chile,CHL,1930 FIFA Men's World Cup,WC-1930,1930,Tomás Ojeda,P-19195,forward,FW,,1910-04-20,20,,,,
Chile,CHL,1930 FIFA Men's World Cup,WC-1930,1930,Ulises Poirier,P-97943,defender,DF,,1897-02-02,33,La Cruz Valparaiso,Chile,1,0
Chile,CHL,1930 FIFA Men's World Cup,WC-1930,1930,Víctor Morales,P-07122,defender,DF,,1905-05-10,25,Colo Colo Santiago,Chile,2,0
Chile,CHL,1950 FIFA Men's World Cup,WC-1950,1950,Andrés Prieto,P-56453,forward,FW,,1928-12-19,21,Universidad Católica Santiago,Chile,4,2
Chile,CHL,1950 FIFA Men's World Cup,WC-1950,1950,Arturo Farías,P-22625,defender,DF,,1927-09-01,22,Colo Colo Santiago,Chile,6,0
Chile,CHL,1950 FIFA Men's World Cup,WC-1950,1950,Atilio Cremaschi,P-86320,forward,FW,,1923-03-08,27,Unión Española Santiago,Chile,6,2
Chile,CHL,1950 FIFA Men's World Cup,WC-1950,1950,Carlos Ibáñez,P-12771,forward,FW,,1930-11-28,19,Magallanes Santiago,Chile,1,0
Chile,CHL,1950 FIFA Men's World Cup,WC-1950,1950,Carlos Rojas,P-22014,midfielder,MF,,1928-10-02,21,Unión Española Santiago,Chile,1,0
Chile,CHL,1950 FIFA Men's World Cup,WC-1950,1950,Fernando Campos,P-16365,midfielder,MF,,1923-10-15,26,Santiago Wanderers Valparaíso,Chile,3,3
