tournament_id,match_id,match_number,date,tournament,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,team_score,opponent_score,result,city,country,neutral,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta
,,,1902-07-20,Friendly,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,0,6,loss,Montevideo,Uruguay,FALSE,1900,2000,1879,2021,-21
,,,1903-09-13,Friendly,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,3,2,win,Buenos Aires,Argentina,FALSE,1879,2021,1895,2005,16
,,,1905-08-15,Copa Lipton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,0,0,draw,Buenos Aires,Argentina,FALSE,1895,2005,1903,1997,8
,,,1906-08-15,Copa Lipton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,0,2,loss,Montevideo,Uruguay,FALSE,1873,1980,1851,2002,-22
,,,1906-10-21,Copa Newton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,1,2,loss,Buenos Aires,Argentina,FALSE,1851,2002,1845,2008,-6
,,,1908-08-15,Copa Lipton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,2,2,draw,Montevideo,Uruguay,FALSE,1828,2025,1832,2021,4
,,,1908-09-13,Copa Newton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,1,2,loss,Buenos Aires,Argentina,FALSE,1832,2021,1827,2026,-5
,,,1908-10-04,Copa Premio Honor Argentino,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,1,0,win,Buenos Aires,Argentina,FALSE,1827,2026,1852,2001,25
,,,1909-08-15,Copa Lipton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,1,2,loss,Buenos Aires,Argentina,FALSE,1852,2001,1846,2007,-6
,,,1909-09-19,Copa Newton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,2,2,draw,Montevideo,Uruguay,FALSE,1846,2007,1849,2004,3
,,,1909-10-10,Copa Premio Honor Argentino,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,1,3,loss,Buenos Aires,Argentina,FALSE,1849,2004,1841,2012,-8
,,,1910-05-29,Friendly,played,Uruguay,URY,URY,CONMEBOL,Chile,CHL,CHL,CONMEBOL,FALSE,3,0,win,Buenos Aires,Argentina,TRUE,1841,1400,1846,1395,5
,,,1910-06-12,Friendly,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,1,4,loss,Buenos Aires,Argentina,FALSE,1846,2013,1834,2025,-12
,,,1910-08-15,Copa Lipton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,3,1,win,Montevideo,Uruguay,FALSE,1834,2025,1862,1997,28
,,,1910-11-13,Copa Premio Honor Argentino,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,1,1,draw,Buenos Aires,Argentina,FALSE,1862,1999,1871,1990,9
,,,1910-11-27,Copa Premio Honor Argentino,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,6,2,win,Buenos Aires,Argentina,FALSE,1871,1990,1915,1946,44
,,,1911-08-15,Copa Lipton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,2,0,win,Buenos Aires,Argentina,FALSE,1903,1958,1935,1926,32
,,,1911-09-17,Copa Newton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,2,3,loss,Montevideo,Uruguay,FALSE,1935,1926,1915,1946,-20
,,,1911-10-08,Copa Premio Honor Uruguayo,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,1,1,draw,Montevideo,Uruguay,FALSE,1915,1946,1912,1949,-3
,,,1911-10-22,Copa Premio Honor Argentino,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,0,2,loss,Buenos Aires,Argentina,FALSE,1912,1949,1898,1963,-14
,,,1911-10-29,Copa Premio Honor Uruguayo,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,3,0,win,Montevideo,Uruguay,FALSE,1898,1963,1922,1939,24
,,,1912-08-15,Copa Lipton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,2,0,win,Montevideo,Uruguay,FALSE,1912,1949,1930,1931,18
,,,1912-08-25,Copa Premio Honor Uruguayo,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,3,0,win,Montevideo,Uruguay,FALSE,1930,1931,1949,1912,19
,,,1912-09-22,Copa Premio Honor Argentino,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,1,0,win,Buenos Aires,Argentina,FALSE,1949,1912,1967,1894,18
,,,1912-10-06,Copa Newton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,3,3,draw,Avellaneda,Argentina,FALSE,1967,1894,1968,1893,1
,,,1912-12-01,Friendly,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,1,3,loss,Montevideo,Uruguay,FALSE,1968,1893,1935,1926,-33
,,,1913-06-15,Friendly,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,1,1,draw,Avellaneda,Argentina,FALSE,1951,1910,1954,1907,3
,,,1913-07-09,Friendly,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,1,2,loss,Avellaneda,Argentina,FALSE,1954,1907,1941,1920,-13
,,,1913-08-15,Copa Lipton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,0,4,loss,Avellaneda,Argentina,FALSE,1950,1911,1927,1934,-23
,,,1913-08-31,Copa Premio Honor Argentino,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,0,2,loss,Buenos Aires,Argentina,FALSE,1927,1934,1911,1950,-16
,,,1913-10-05,Copa Premio Honor Uruguayo,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,1,0,win,Montevideo,Uruguay,FALSE,1894,1969,1908,1955,14
,,,1913-10-26,Copa Newton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,1,0,win,Montevideo,Uruguay,FALSE,1908,1955,1921,1942,13
,,,1914-08-30,Copa Premio Honor Uruguayo,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,3,2,win,Montevideo,Uruguay,FALSE,1924,1939,1935,1928,11
,,,1914-09-13,Copa Premio Honor Argentino,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,1,2,loss,Buenos Aires,Argentina,FALSE,1935,1928,1924,1939,-11
,,,1915-07-18,Copa Premio Honor Uruguayo,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,2,3,loss,Montevideo,Uruguay,FALSE,1921,1932,1902,1951,-19
,,,1915-08-15,Copa Lipton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,1,2,loss,Buenos Aires,Argentina,FALSE,1902,1951,1893,1960,-9
,,,1915-09-12,Copa Newton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,2,0,win,Montevideo,Uruguay,FALSE,1893,1960,1913,1940,20
,,,1916-07-02,Copa América,played,Uruguay,URY,URY,CONMEBOL,Chile,CHL,CHL,CONMEBOL,FALSE,4,0,win,Buenos Aires,Argentina,TRUE,1913,1390,1917,1386,4
,,,1916-07-12,Copa América,played,Uruguay,URY,URY,CONMEBOL,Brazil,BRA,BRA,CONMEBOL,FALSE,2,1,win,Buenos Aires,Argentina,TRUE,1917,1897,1941,1873,24
,,,1916-07-14,Friendly,played,Uruguay,URY,URY,CONMEBOL,Chile,CHL,CHL,CONMEBOL,TRUE,4,1,win,Montevideo,Uruguay,FALSE,1941,1406,1942,1405,1
,,,1916-07-17,Copa América,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,0,0,draw,Avellaneda,Argentina,FALSE,1942,1933,1948,1927,6
,,,1916-07-18,Friendly,played,Uruguay,URY,URY,CONMEBOL,Brazil,BRA,BRA,CONMEBOL,TRUE,0,1,loss,Montevideo,Uruguay,FALSE,1948,1873,1933,1888,-15
,,,1916-08-15,Copa Newton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,1,3,loss,Avellaneda,Argentina,FALSE,1933,1927,1916,1944,-17
,,,1916-08-15,Copa Lipton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,1,2,loss,Montevideo,Uruguay,FALSE,1916,1944,1898,1962,-18
,,,1916-10-01,Friendly,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,2,7,loss,Avellaneda,Argentina,FALSE,1898,1962,1881,1979,-17
,,,1916-10-01,Copa Premio Honor Uruguayo,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,0,1,loss,Montevideo,Uruguay,FALSE,1881,1979,1866,1994,-15
,,,1916-10-29,Friendly,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,3,1,win,Montevideo,Uruguay,FALSE,1866,1994,1890,1970,24
,,,1917-07-18,Copa Premio Honor Uruguayo,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,0,2,loss,Montevideo,Uruguay,FALSE,1890,1970,1866,1994,-24
,,,1917-08-15,Copa Lipton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,0,1,loss,Avellaneda,Argentina,FALSE,1866,1994,1860,2000,-6
,,,1917-09-02,Copa Newton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,1,0,win,Montevideo,Uruguay,FALSE,1860,2000,1877,1983,17
,,,1917-09-30,Copa América,played,Uruguay,URY,URY,CONMEBOL,Chile,CHL,CHL,CONMEBOL,TRUE,4,0,win,Montevideo,Uruguay,FALSE,1877,1405,1880,1402,3
,,,1917-10-07,Copa América,played,Uruguay,URY,URY,CONMEBOL,Brazil,BRA,BRA,CONMEBOL,TRUE,4,0,win,Montevideo,Uruguay,FALSE,1880,1861,1911,1830,31
,,,1917-10-14,Copa América,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,1,0,win,Montevideo,Uruguay,FALSE,1911,2011,1936,1986,25
,,,1917-10-16,Friendly,played,Uruguay,URY,URY,CONMEBOL,Brazil,BRA,BRA,CONMEBOL,TRUE,3,1,win,Montevideo,Uruguay,FALSE,1936,1838,1943,1831,7
,,,1918-07-18,Copa Premio Honor Uruguayo,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,1,1,draw,Montevideo,Uruguay,FALSE,1943,1976,1940,1979,-3
,,,1918-07-28,Copa Premio Honor Uruguayo,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,3,1,win,Montevideo,Uruguay,FALSE,1940,1979,1959,1960,19
,,,1918-08-15,Copa Premio Honor Argentino,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,0,0,draw,Buenos Aires,Argentina,FALSE,1959,1960,1963,1956,4
,,,1918-08-25,Copa Premio Honor Argentino,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,1,2,loss,Buenos Aires,Argentina,FALSE,1963,1956,1952,1967,-11
,,,1918-09-20,Copa Lipton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,1,1,draw,Montevideo,Uruguay,FALSE,1952,1967,1948,1971,-4
,,,1918-09-29,Copa Newton,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,0,2,loss,Buenos Aires,Argentina,FALSE,1948,1971,1933,1986,-15
,,,1919-05-13,Copa América,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,3,2,win,Rio de Janeiro,Brazil,TRUE,1933,2000,1963,1970,30
,,,1919-05-17,Copa América,played,Uruguay,URY,URY,CONMEBOL,Chile,CHL,CHL,CONMEBOL,FALSE,2,0,win,Rio de Janeiro,Brazil,TRUE,1963,1398,1966,1395,3
,,,1919-05-26,Copa América,played,Uruguay,URY,URY,CONMEBOL,Brazil,BRA,BRA,CONMEBOL,FALSE,2,2,draw,Rio de Janeiro,Brazil,FALSE,,,,,
,,,1919-05-29,Copa América,played,Uruguay,URY,URY,CONMEBOL,Brazil,BRA,BRA,CONMEBOL,FALSE,0,1,loss,Rio de Janeiro,Brazil,FALSE,1967,1878,1943,1902,-24
,,,1919-07-18,Copa Premio Honor Uruguayo,played,Uruguay,URY,URY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,4,1,win,Montevideo,Uruguay,FALSE,1943,1961,1963,1941,20
