team,team_id,team_code,confederation,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Abdulaziz Al-Anberi,P-88607,forward,FW,10,1954-01-03,28,,,,
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Abdulaziz Al-Buloushi,P-51432,forward,FW,20,1962-12-04,19,,,,
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Abdullah Al-Buloushi,P-49203,forward,FW,8,1960-02-16,22,Al-Arabi Mansouriah,Kuwait,7,4
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Abdullah Mayouf,P-65991,defender,DF,14,1953-12-03,28,Kazma SC,Kuwait,4,0
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Adam Marjam,P-79632,goal keeper,GK,21,1957-09-23,24,,,,
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Ahmed Al-Tarabulsi,P-21692,goal keeper,GK,1,1947-03-22,35,Al-Kuwait Kaifan,Kuwait,4,0
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Faisal Al-Dakhil,P-33410,forward,FW,16,1957-08-13,24,Al-Qadsiya SC,Kuwait,4,2
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Fathi Kameel,P-20299,forward,FW,7,1955-05-23,27,Al-Tadamon Farwaniya,Kuwait,2,1
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Hamoud Al-Shemmari,P-61662,defender,DF,17,1960-09-26,21,,,,
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Jamal Al-Qabendi,P-15273,defender,DF,4,1959-04-07,23,,,,
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Jasem Bahman,P-55917,goal keeper,GK,22,1958-02-15,24,Al-Qadsiya SC,Kuwait,1,0
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Jasem Yaqoub,P-97692,forward,FW,9,1953-10-25,28,,,,
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Mahboub Juma'a,P-75182,defender,DF,3,1955-09-17,26,,,,
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Mohammed Karam,P-76079,midfielder,MF,18,1955-01-01,27,Al-Arabi Mansouriah,Kuwait,4,0
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Muayad Al-Haddad,P-32314,forward,FW,19,1960-01-01,22,,,,
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Mubarak Marzouq,P-39423,defender,DF,13,1961-01-01,21,,,,
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Naeem Saad,P-71779,defender,DF,2,1957-10-01,24,,,,
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Nassir Al-Ghanim,P-90719,midfielder,MF,11,1961-04-04,21,,,,
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Saad Al-Houti,P-90628,midfielder,MF,6,1954-05-24,28,,,,
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Sami Al-Hashash,P-08051,defender,DF,15,1959-09-15,22,Al-Arabi Mansouriah,Kuwait,5,1
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Waleed Al-Jasem,P-68738,defender,DF,5,1959-11-18,22,Al-Kuwait Kaifan,Kuwait,6,0
Kuwait,KWT,KWT,AFC,1982 FIFA Men's World Cup,WC-1982,1982,Yussef Al-Suwayed,P-88598,midfielder,MF,12,1958-09-20,23,,,,
