team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Alfons De Winter,P-94481,midfielder,MF,,1908-09-12,29,,,,
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,André Vandewyer,P-32287,goal keeper,GK,,1909-06-21,28,,,,
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Arnold Badjou,P-20690,goal keeper,GK,,1909-06-26,28,,,,
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Arthur Ceuleers,P-17309,forward,FW,,1916-02-28,22,,,,
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Bernard Voorhoof,P-85443,forward,FW,,1910-05-10,28,Liersche SK,Belgium,8,5
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Charles Vanden Wouwer,P-32038,forward,FW,,1916-09-07,21,Beerschot AC,Belgium,6,1
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Corneel Seys,P-95279,defender,DF,,1912-02-12,26,,,,
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Fernand Buyle,P-33714,forward,FW,,1918-03-03,20,Daring Club Bruxelles,Belgium,5,0
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Frans Gommers,P-24202,defender,DF,,1917-04-05,21,Beerschot AC,Belgium,1,0
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Hendrik Isemborghs,P-03499,forward,FW,,1914-01-30,24,,,,
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Jean Capelle,P-27187,forward,FW,,1913-10-26,24,Standard Liège,Belgium,5,3
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Jean Fievez,P-44080,forward,FW,,1910-11-30,27,,,,
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Jean Petit,P-69703,defender,DF,,1914-02-25,24,Standard Liège,Belgium,4,0
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,John Van Alphen,P-57062,midfielder,MF,,1914-06-17,23,Beerschot AC,Belgium,5,0
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Joseph Nelis,P-11957,forward,FW,,1917-04-01,21,,,,
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Paul Henry,P-44854,midfielder,MF,,1912-09-06,25,,,,
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Philibert Smellinckx,P-38767,defender,DF,,1911-01-17,27,,,,
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Pierre Dalem,P-73403,midfielder,MF,,1912-03-16,26,Standard Liège,Belgium,3,0
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Raymond Braine,P-84927,forward,FW,,1907-04-28,31,Beerschot AC,Belgium,8,3
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Robert Braet,P-63553,goal keeper,GK,,1912-02-11,26,CS Brugeois,Belgium,1,0
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Robert Paverick,P-46631,defender,DF,,1912-11-29,25,,,,
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Émile Stijnen,P-06477,midfielder,MF,,1907-11-02,30,Olympic Charleroi,Belgium,5,0
Brazil,BRA,1938 FIFA Men's World Cup,WC-1938,1938,Afonsinho,P-00279,midfielder,MF,,1914-03-08,24,São Cristovão FR (RJ),Brazil,4,0
Brazil,BRA,1938 FIFA Men's World Cup,WC-1938,1938,Argemiro,P-41619,midfielder,MF,,1915-06-03,23,AA Portuguesa Santista (SP),Brazil,1,0
Brazil,BRA,1938 FIFA Men's World Cup,WC-1938,1938,Batatais,P-14044,goal keeper,GK,,1910-05-20,28,Fluminense FC (RJ),Brazil,2,0
Brazil,BRA,1938 FIFA Men's World Cup,WC-1938,1938,Brandão,P-24911,midfielder,MF,,1911-04-21,27,,,,
Brazil,BRA,1938 FIFA Men's World Cup,WC-1938,1938,Britto,P-14381,midfielder,MF,,1914-05-06,24,,,,
Brazil,BRA,1938 FIFA Men's World Cup,WC-1938,1938,Domingos da Guia,P-56060,defender,DF,,1912-11-19,25,CR Flamengo (RJ),Brazil,4,0
Brazil,BRA,1938 FIFA Men's World Cup,WC-1938,1938,Hércules,P-77661,forward,FW,,1912-07-02,25,Fluminense FC (RJ),Brazil,2,0
Brazil,BRA,1938 FIFA Men's World Cup,WC-1938,1938,Jaú,P-92554,defender,DF,,1909-12-07,28,CR Vasco da Gama (RJ),Brazil,1,0
