tournament_id,match_id,match_number,date,stage,status,team_id,team,team_confederation,opponent_id,opponent,opponent_confederation,is_home,team_score,opponent_score,result,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta,city,country,neutral,decided_by_shootout,shootout_winner
WC-1994,WC-1994_016,16,1994-06-23,Group Stage,played,ITA,Italy,UEFA,NOR,Norway,UEFA,TRUE,1,0,win,1947,1881,1971,1857,24,East Rutherford,United States,TRUE,FALSE,
WC-1994,WC-1994_016,16,1994-06-23,Group Stage,played,NOR,Norway,UEFA,ITA,Italy,UEFA,FALSE,0,1,loss,1881,1947,1857,1971,-24,East Rutherford,United States,TRUE,FALSE,
WC-1994,WC-1994_017,17,1994-06-23,Group Stage,played,KOR,South Korea,AFC,BOL,Bolivia,CONMEBOL,TRUE,0,0,draw,1683,1694,1684,1693,1,Foxborough,United States,TRUE,FALSE,
WC-1994,WC-1994_017,17,1994-06-23,Group Stage,played,BOL,Bolivia,CONMEBOL,KOR,South Korea,AFC,FALSE,0,0,draw,1694,1683,1693,1684,-1,Foxborough,United States,TRUE,FALSE,
WC-1994,WC-1994_018,18,1994-06-24,Group Stage,played,BRA,Brazil,CONMEBOL,CMR,Cameroon,CAF,TRUE,3,0,win,1997,1702,2013,1686,16,Palo Alto,United States,TRUE,FALSE,
WC-1994,WC-1994_018,18,1994-06-24,Group Stage,played,CMR,Cameroon,CAF,BRA,Brazil,CONMEBOL,FALSE,0,3,loss,1702,1997,1686,2013,-16,Palo Alto,United States,TRUE,FALSE,
WC-1994,WC-1994_019,19,1994-06-24,Group Stage,played,MEX,Mexico,CONCACAF,IRL,Republic of Ireland,UEFA,TRUE,2,1,win,,,,,,Orlando,United States,TRUE,FALSE,
WC-1994,WC-1994_019,19,1994-06-24,Group Stage,played,IRL,Republic of Ireland,UEFA,MEX,Mexico,CONCACAF,FALSE,1,2,loss,,,,,,Orlando,United States,TRUE,FALSE,
WC-1994,WC-1994_020,20,1994-06-24,Group Stage,played,SWE,Sweden,UEFA,RUS,Russia,UEFA,TRUE,3,1,win,1888,1834,1926,1796,38,Pontiac,United States,TRUE,FALSE,
WC-1994,WC-1994_020,20,1994-06-24,Group Stage,played,RUS,Russia,UEFA,SWE,Sweden,UEFA,FALSE,1,3,loss,1834,1888,1796,1926,-38,Pontiac,United States,TRUE,FALSE,
WC-1994,WC-1994_021,21,1994-06-25,Group Stage,played,ARG,Argentina,CONMEBOL,NGA,Nigeria,CAF,TRUE,2,1,win,1939,1793,1957,1775,18,Foxborough,United States,TRUE,FALSE,
WC-1994,WC-1994_021,21,1994-06-25,Group Stage,played,NGA,Nigeria,CAF,ARG,Argentina,CONMEBOL,FALSE,1,2,loss,1793,1939,1775,1957,-18,Foxborough,United States,TRUE,FALSE,
WC-1994,WC-1994_022,22,1994-06-25,Group Stage,played,BEL,Belgium,UEFA,NED,Netherlands,UEFA,TRUE,1,0,win,1841,1998,1884,1955,43,Orlando,United States,TRUE,FALSE,
WC-1994,WC-1994_022,22,1994-06-25,Group Stage,played,NED,Netherlands,UEFA,BEL,Belgium,UEFA,FALSE,0,1,loss,1998,1841,1955,1884,-43,Orlando,United States,TRUE,FALSE,
WC-1994,WC-1994_023,23,1994-06-25,Group Stage,played,KSA,Saudi Arabia,AFC,MAR,Morocco,CAF,TRUE,2,1,win,1630,1649,1662,1617,32,East Rutherford,United States,TRUE,FALSE,
WC-1994,WC-1994_023,23,1994-06-25,Group Stage,played,MAR,Morocco,CAF,KSA,Saudi Arabia,AFC,FALSE,1,2,loss,1649,1630,1617,1662,-32,East Rutherford,United States,TRUE,FALSE,
WC-1994,WC-1994_024,24,1994-06-26,Group Stage,played,BGR,Bulgaria,UEFA,GRC,Greece,UEFA,TRUE,4,0,win,1714,1665,1762,1617,48,Chicago,United States,TRUE,FALSE,
WC-1994,WC-1994_024,24,1994-06-26,Group Stage,played,GRC,Greece,UEFA,BGR,Bulgaria,UEFA,FALSE,0,4,loss,1665,1714,1617,1762,-48,Chicago,United States,TRUE,FALSE,
WC-1994,WC-1994_025,25,1994-06-26,Group Stage,played,CHE,Switzerland,UEFA,COL,Colombia,CONMEBOL,TRUE,0,2,loss,1918,1842,1863,1897,-55,Palo Alto,United States,TRUE,FALSE,
WC-1994,WC-1994_025,25,1994-06-26,Group Stage,played,COL,Colombia,CONMEBOL,CHE,Switzerland,UEFA,FALSE,2,0,win,1842,1918,1897,1863,55,Palo Alto,United States,TRUE,FALSE,
WC-1994,WC-1994_026,26,1994-06-26,Group Stage,played,USA,United States,CONCACAF,ROU,Romania,UEFA,TRUE,0,1,loss,1671,1837,1647,1861,-24,Pasadena,United States,FALSE,FALSE,
WC-1994,WC-1994_026,26,1994-06-26,Group Stage,played,ROU,Romania,UEFA,USA,United States,CONCACAF,FALSE,1,0,win,1837,1671,1861,1647,24,Pasadena,United States,FALSE,FALSE,
WC-1994,WC-1994_027,27,1994-06-27,Group Stage,played,BOL,Bolivia,CONMEBOL,ESP,Spain,UEFA,TRUE,1,3,loss,1693,1888,1671,1910,-22,Chicago,United States,TRUE,FALSE,
WC-1994,WC-1994_027,27,1994-06-27,Group Stage,played,ESP,Spain,UEFA,BOL,Bolivia,CONMEBOL,FALSE,3,1,win,1888,1693,1910,1671,22,Chicago,United States,TRUE,FALSE,
WC-1994,WC-1994_028,28,1994-06-27,Group Stage,played,GER,Germany,UEFA,KOR,South Korea,AFC,TRUE,3,2,win,2006,1684,2014,1676,8,Dallas,United States,TRUE,FALSE,
WC-1994,WC-1994_028,28,1994-06-27,Group Stage,played,KOR,South Korea,AFC,GER,Germany,UEFA,FALSE,2,3,loss,1684,2006,1676,2014,-8,Dallas,United States,TRUE,FALSE,
WC-1994,WC-1994_029,29,1994-06-28,Group Stage,played,BRA,Brazil,CONMEBOL,SWE,Sweden,UEFA,TRUE,1,1,draw,2013,1926,2006,1933,-7,Pontiac,United States,TRUE,FALSE,
WC-1994,WC-1994_029,29,1994-06-28,Group Stage,played,SWE,Sweden,UEFA,BRA,Brazil,CONMEBOL,FALSE,1,1,draw,1926,2013,1933,2006,7,Pontiac,United States,TRUE,FALSE,
WC-1994,WC-1994_030,30,1994-06-28,Group Stage,played,IRL,Republic of Ireland,UEFA,NOR,Norway,UEFA,TRUE,0,0,draw,,,,,,East Rutherford,United States,TRUE,FALSE,
WC-1994,WC-1994_030,30,1994-06-28,Group Stage,played,NOR,Norway,UEFA,IRL,Republic of Ireland,UEFA,FALSE,0,0,draw,,,,,,East Rutherford,United States,TRUE,FALSE,
WC-1994,WC-1994_031,31,1994-06-28,Group Stage,played,ITA,Italy,UEFA,MEX,Mexico,CONCACAF,TRUE,1,1,draw,1971,1862,1962,1871,-9,"Washington, D.C.",United States,TRUE,FALSE,
WC-1994,WC-1994_031,31,1994-06-28,Group Stage,played,MEX,Mexico,CONCACAF,ITA,Italy,UEFA,FALSE,1,1,draw,1862,1971,1871,1962,9,"Washington, D.C.",United States,TRUE,FALSE,
WC-1994,WC-1994_032,32,1994-06-28,Group Stage,played,RUS,Russia,UEFA,CMR,Cameroon,CAF,TRUE,6,1,win,1796,1686,1838,1644,42,Palo Alto,United States,TRUE,FALSE,
WC-1994,WC-1994_032,32,1994-06-28,Group Stage,played,CMR,Cameroon,CAF,RUS,Russia,UEFA,FALSE,1,6,loss,1686,1796,1644,1838,-42,Palo Alto,United States,TRUE,FALSE,
WC-1994,WC-1994_033,33,1994-06-29,Group Stage,played,BEL,Belgium,UEFA,KSA,Saudi Arabia,AFC,TRUE,0,1,loss,1884,1662,1837,1709,-47,"Washington, D.C.",United States,TRUE,FALSE,
WC-1994,WC-1994_033,33,1994-06-29,Group Stage,played,KSA,Saudi Arabia,AFC,BEL,Belgium,UEFA,FALSE,1,0,win,1662,1884,1709,1837,47,"Washington, D.C.",United States,TRUE,FALSE,
WC-1994,WC-1994_034,34,1994-06-29,Group Stage,played,MAR,Morocco,CAF,NED,Netherlands,UEFA,TRUE,1,2,loss,1617,1955,1609,1963,-8,Orlando,United States,TRUE,FALSE,
WC-1994,WC-1994_034,34,1994-06-29,Group Stage,played,NED,Netherlands,UEFA,MAR,Morocco,CAF,FALSE,2,1,win,1955,1617,1963,1609,8,Orlando,United States,TRUE,FALSE,
WC-1994,WC-1994_035,35,1994-06-30,Group Stage,played,ARG,Argentina,CONMEBOL,BGR,Bulgaria,UEFA,TRUE,0,2,loss,1957,1762,1889,1830,-68,Dallas,United States,TRUE,FALSE,
WC-1994,WC-1994_035,35,1994-06-30,Group Stage,played,BGR,Bulgaria,UEFA,ARG,Argentina,CONMEBOL,FALSE,2,0,win,1762,1957,1830,1889,68,Dallas,United States,TRUE,FALSE,
WC-1994,WC-1994_036,36,1994-06-30,Group Stage,played,GRC,Greece,UEFA,NGA,Nigeria,CAF,TRUE,0,2,loss,1617,1775,1591,1801,-26,Foxborough,United States,TRUE,FALSE,
WC-1994,WC-1994_036,36,1994-06-30,Group Stage,played,NGA,Nigeria,CAF,GRC,Greece,UEFA,FALSE,2,0,win,1775,1617,1801,1591,26,Foxborough,United States,TRUE,FALSE,
WC-1994,WC-1994_037,37,1994-07-02,Round of 16,played,GER,Germany,UEFA,BEL,Belgium,UEFA,TRUE,3,2,win,2014,1837,2030,1821,16,Chicago,United States,TRUE,FALSE,
WC-1994,WC-1994_037,37,1994-07-02,Round of 16,played,BEL,Belgium,UEFA,GER,Germany,UEFA,FALSE,2,3,loss,1837,2014,1821,2030,-16,Chicago,United States,TRUE,FALSE,
WC-1994,WC-1994_038,38,1994-07-02,Round of 16,played,ESP,Spain,UEFA,CHE,Switzerland,UEFA,TRUE,3,0,win,1910,1863,1955,1818,45,"Washington, D.C.",United States,TRUE,FALSE,
WC-1994,WC-1994_038,38,1994-07-02,Round of 16,played,CHE,Switzerland,UEFA,ESP,Spain,UEFA,FALSE,0,3,loss,1863,1910,1818,1955,-45,"Washington, D.C.",United States,TRUE,FALSE,
WC-1994,WC-1994_039,39,1994-07-03,Round of 16,played,ROU,Romania,UEFA,ARG,Argentina,CONMEBOL,TRUE,3,2,win,1861,1889,1893,1857,32,Pasadena,United States,TRUE,FALSE,
WC-1994,WC-1994_039,39,1994-07-03,Round of 16,played,ARG,Argentina,CONMEBOL,ROU,Romania,UEFA,FALSE,2,3,loss,1889,1861,1857,1893,-32,Pasadena,United States,TRUE,FALSE,
WC-1994,WC-1994_040,40,1994-07-03,Round of 16,played,KSA,Saudi Arabia,AFC,SWE,Sweden,UEFA,TRUE,1,3,loss,1709,1933,1690,1952,-19,Dallas,United States,TRUE,FALSE,
WC-1994,WC-1994_040,40,1994-07-03,Round of 16,played,SWE,Sweden,UEFA,KSA,Saudi Arabia,AFC,FALSE,3,1,win,1933,1709,1952,1690,19,Dallas,United States,TRUE,FALSE,
WC-1994,WC-1994_041,41,1994-07-04,Round of 16,played,NED,Netherlands,UEFA,IRL,Republic of Ireland,UEFA,TRUE,2,0,win,,,,,,Orlando,United States,TRUE,FALSE,
WC-1994,WC-1994_041,41,1994-07-04,Round of 16,played,IRL,Republic of Ireland,UEFA,NED,Netherlands,UEFA,FALSE,0,2,loss,,,,,,Orlando,United States,TRUE,FALSE,
WC-1994,WC-1994_042,42,1994-07-04,Round of 16,played,USA,United States,CONCACAF,BRA,Brazil,CONMEBOL,TRUE,0,1,loss,1647,2006,1636,2017,-11,Palo Alto,United States,FALSE,FALSE,
WC-1994,WC-1994_042,42,1994-07-04,Round of 16,played,BRA,Brazil,CONMEBOL,USA,United States,CONCACAF,FALSE,1,0,win,2006,1647,2017,1636,11,Palo Alto,United States,FALSE,FALSE,
WC-1994,WC-1994_043,43,1994-07-05,Round of 16,played,MEX,Mexico,CONCACAF,BGR,Bulgaria,UEFA,TRUE,1,1,draw,1871,1830,1867,1834,-4,East Rutherford,United States,TRUE,TRUE,Bulgaria
WC-1994,WC-1994_043,43,1994-07-05,Round of 16,played,BGR,Bulgaria,UEFA,MEX,Mexico,CONCACAF,FALSE,1,1,draw,1830,1871,1834,1867,4,East Rutherford,United States,TRUE,TRUE,Bulgaria
WC-1994,WC-1994_044,44,1994-07-05,Round of 16,played,NGA,Nigeria,CAF,ITA,Italy,UEFA,TRUE,1,2,loss,1801,1962,1784,1979,-17,Foxborough,United States,TRUE,FALSE,
WC-1994,WC-1994_044,44,1994-07-05,Round of 16,played,ITA,Italy,UEFA,NGA,Nigeria,CAF,FALSE,2,1,win,1962,1801,1979,1784,17,Foxborough,United States,TRUE,FALSE,
WC-1994,WC-1994_045,45,1994-07-09,Quarter-final,played,ITA,Italy,UEFA,ESP,Spain,UEFA,TRUE,2,1,win,1979,1955,2007,1927,28,Foxborough,United States,TRUE,FALSE,
WC-1994,WC-1994_045,45,1994-07-09,Quarter-final,played,ESP,Spain,UEFA,ITA,Italy,UEFA,FALSE,1,2,loss,1955,1979,1927,2007,-28,Foxborough,United States,TRUE,FALSE,
WC-1994,WC-1994_046,46,1994-07-09,Quarter-final,played,NED,Netherlands,UEFA,BRA,Brazil,CONMEBOL,TRUE,2,3,loss,1996,2017,1968,2045,-28,Dallas,United States,TRUE,FALSE,
WC-1994,WC-1994_046,46,1994-07-09,Quarter-final,played,BRA,Brazil,CONMEBOL,NED,Netherlands,UEFA,FALSE,3,2,win,2017,1996,2045,1968,28,Dallas,United States,TRUE,FALSE,
WC-1994,WC-1994_047,47,1994-07-10,Quarter-final,played,BGR,Bulgaria,UEFA,GER,Germany,UEFA,TRUE,2,1,win,1834,2030,1879,1985,45,East Rutherford,United States,TRUE,FALSE,
WC-1994,WC-1994_047,47,1994-07-10,Quarter-final,played,GER,Germany,UEFA,BGR,Bulgaria,UEFA,FALSE,1,2,loss,2030,1834,1985,1879,-45,East Rutherford,United States,TRUE,FALSE,
WC-1994,WC-1994_048,48,1994-07-10,Quarter-final,played,ROU,Romania,UEFA,SWE,Sweden,UEFA,TRUE,2,2,draw,1893,1952,1898,1947,5,Palo Alto,United States,TRUE,TRUE,Sweden
WC-1994,WC-1994_048,48,1994-07-10,Quarter-final,played,SWE,Sweden,UEFA,ROU,Romania,UEFA,FALSE,2,2,draw,1952,1893,1947,1898,-5,Palo Alto,United States,TRUE,TRUE,Sweden
WC-1994,WC-1994_049,49,1994-07-13,Semi-final,played,BGR,Bulgaria,UEFA,ITA,Italy,UEFA,TRUE,1,2,loss,1879,2007,1860,2026,-19,East Rutherford,United States,TRUE,FALSE,
WC-1994,WC-1994_049,49,1994-07-13,Semi-final,played,ITA,Italy,UEFA,BGR,Bulgaria,UEFA,FALSE,2,1,win,2007,1879,2026,1860,19,East Rutherford,United States,TRUE,FALSE,
WC-1994,WC-1994_050,50,1994-07-13,Semi-final,played,SWE,Sweden,UEFA,BRA,Brazil,CONMEBOL,TRUE,0,1,loss,1947,2045,1925,2067,-22,Pasadena,United States,TRUE,FALSE,
WC-1994,WC-1994_050,50,1994-07-13,Semi-final,played,BRA,Brazil,CONMEBOL,SWE,Sweden,UEFA,FALSE,1,0,win,2045,1947,2067,1925,22,Pasadena,United States,TRUE,FALSE,
WC-1994,WC-1994_051,51,1994-07-16,Third Place,played,SWE,Sweden,UEFA,BGR,Bulgaria,UEFA,TRUE,4,0,win,1925,1860,1971,1814,46,Pasadena,United States,TRUE,FALSE,
WC-1994,WC-1994_051,51,1994-07-16,Third Place,played,BGR,Bulgaria,UEFA,SWE,Sweden,UEFA,FALSE,0,4,loss,1860,1925,1814,1971,-46,Pasadena,United States,TRUE,FALSE,
WC-1994,WC-1994_052,52,1994-07-17,Final,played,BRA,Brazil,CONMEBOL,ITA,Italy,UEFA,TRUE,0,0,draw,2067,2026,2063,2030,-4,Pasadena,United States,TRUE,TRUE,Brazil
WC-1994,WC-1994_052,52,1994-07-17,Final,played,ITA,Italy,UEFA,BRA,Brazil,CONMEBOL,FALSE,0,0,draw,2026,2067,2030,2063,4,Pasadena,United States,TRUE,TRUE,Brazil
