team,team_id,team_code,confederation,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Adam Musiał,P-39234,defender,DF,10,1948-12-18,25,Wisła Kraków,Poland,10,0
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Andrzej Fischer,P-96371,goal keeper,GK,1,1952-01-15,22,Górnik Zabrze,Poland,2,0
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Andrzej Szarmach,P-92867,forward,FW,17,1950-10-03,23,Górnik Zabrze,Poland,12,10
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Antoni Szymanowski,P-89521,defender,DF,4,1951-01-13,23,Wisła Kraków,Poland,12,0
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Grzegorz Lato,P-21597,forward,FW,16,1950-04-08,24,Stal Mielec,Poland,14,11
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Henryk Kasperczak,P-97548,midfielder,MF,13,1946-07-10,27,Stal Mielec,Poland,11,1
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Henryk Wieczorek,P-57366,midfielder,MF,7,1949-12-14,24,Górnik Zabrze,Poland,4,0
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Jan Domarski,P-58729,forward,FW,19,1946-10-28,27,Stal Mielec,Poland,3,0
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Jan Tomaszewski,P-06667,goal keeper,GK,2,1948-01-09,26,ŁKS Łódź,Poland,12,0
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Jerzy Gorgoń,P-95634,defender,DF,6,1949-07-18,24,Górnik Zabrze,Poland,11,1
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Kazimierz Deyna,P-29548,midfielder,MF,12,1947-10-23,26,Legia Warszawa,Poland,12,4
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Kazimierz Kmiecik,P-26520,forward,FW,21,1951-09-19,22,Wisła Kraków,Poland,2,0
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Lesław Ćmikiewicz,P-07479,midfielder,MF,11,1948-08-25,25,,,,
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Marek Kusto,P-69383,forward,FW,22,1954-04-29,20,Wisła Kraków,Poland,1,1
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Mirosław Bulzacki,P-90440,defender,DF,8,1951-10-23,22,ŁKS Łódź,Poland,5,0
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Robert Gadocha,P-20188,forward,FW,18,1946-01-10,28,FC Nantes,France,14,2
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Roman Jakóbczak,P-45208,forward,FW,15,1946-02-26,28,Lech Poznań,Poland,2,2
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Władysław Żmuda,P-48883,defender,DF,9,1954-06-06,20,Śląsk Wrocław,Poland,9,0
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Zbigniew Gut,P-17846,defender,DF,5,1949-04-17,25,Lech Poznań,Poland,2,0
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Zdzisław Kapka,P-28931,forward,FW,20,1954-12-07,19,Wisła Kraków,Poland,3,0
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Zygmunt Kalinowski,P-62487,goal keeper,GK,3,1949-05-02,25,Śląsk Wrocław,Poland,1,0
Poland,POL,POL,UEFA,1974 FIFA Men's World Cup,WC-1974,1974,Zygmunt Maszczyk,P-65840,midfielder,MF,14,1945-05-03,29,Ruch Chorzów,Poland,11,0
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Adam Nawałka,P-42824,midfielder,MF,5,1957-10-23,20,Wisła Kraków,Poland,9,0
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Andrzej Iwan,P-18317,forward,FW,7,1959-11-10,18,Wisła Kraków,Poland,1,0
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Andrzej Szarmach,P-92867,forward,FW,17,1950-10-03,27,Stal Mielec,Poland,9,3
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Antoni Szymanowski,P-89521,defender,DF,4,1951-01-13,27,Gwardia Warszawa,Poland,14,0
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Bohdan Masztaler,P-37521,midfielder,MF,11,1949-09-19,28,Gwardia Warszawa,Poland,6,0
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Grzegorz Lato,P-21597,forward,FW,16,1950-04-08,28,Stal Mielec,Poland,13,5
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Henryk Kasperczak,P-97548,midfielder,MF,8,1946-07-10,31,FC Metz,France,5,0
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Henryk Maculewicz,P-56499,defender,DF,3,1950-04-24,28,Wisła Kraków,Poland,9,0
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Jan Tomaszewski,P-06667,goal keeper,GK,1,1948-01-09,30,Beerschot VAV,Belgium,7,0
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Janusz Kupcewicz,P-15890,defender,DF,13,1955-12-09,22,Arka Gdynia,Poland,2,0
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Jerzy Gorgoń,P-95634,defender,DF,6,1949-07-18,28,Górnik Zabrze,Poland,6,0
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Kazimierz Deyna,P-29548,midfielder,MF,12,1947-10-23,30,Manchester City,England,10,4
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Marek Kusto,P-69383,midfielder,MF,15,1954-04-29,24,Legia Warszawa,Poland,4,1
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Mirosław Justek,P-99151,defender,DF,14,1948-09-23,29,Lech Poznań,Poland,3,0
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Roman Wójcicki,P-22126,defender,DF,20,1958-01-08,20,Odra Opole,Poland,1,0
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Wojciech Rudy,P-32819,defender,DF,10,1952-10-24,25,Zagłębie Sosnowiec,Poland,4,0
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Władysław Żmuda,P-48883,defender,DF,9,1954-06-06,23,Śląsk Wrocław,Poland,12,1
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Włodzimierz Lubański,P-67962,forward,FW,19,1947-02-28,31,,,,
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Włodzimierz Mazur,P-60895,forward,FW,2,1954-04-18,24,Zagłębie Sosnowiec,Poland,0,1
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Zbigniew Boniek,P-03652,midfielder,MF,18,1956-03-03,22,Widzew Łódź,Poland,10,5
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Zdzisław Kostrzewa,P-19443,goal keeper,GK,22,1955-10-26,22,Zagłębie Sosnowiec,Poland,1,0
Poland,POL,POL,UEFA,1978 FIFA Men's World Cup,WC-1978,1978,Zygmunt Kukla,P-09868,goal keeper,GK,21,1948-01-21,30,Stal Mielec,Poland,6,0
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Andrzej Buncol,P-40684,midfielder,MF,13,1959-09-21,22,Legia Warszawa,Poland,10,2
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Andrzej Iwan,P-18317,forward,FW,19,1959-11-10,22,Wisła Kraków,Poland,2,0
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Andrzej Pałasz,P-98924,midfielder,MF,14,1960-07-22,21,Górnik Zabrze,Poland,1,0
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Andrzej Szarmach,P-92867,forward,FW,17,1950-10-03,31,AJ Auxerre,France,1,1
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Grzegorz Lato,P-21597,forward,FW,16,1950-04-08,32,Atlante México,Mexico,7,1
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Jacek Kazimierski,P-71920,goal keeper,GK,21,1959-08-17,22,Legia Warszawa,Poland,3,0
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Jan Jałocha,P-46254,defender,DF,7,1957-07-18,24,Wisła Kraków,Poland,6,1
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Janusz Kupcewicz,P-15890,midfielder,MF,3,1955-12-09,26,Lech Poznań,Poland,7,4
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Józef Młynarczyk,P-50717,goal keeper,GK,1,1953-09-20,28,Widzew Łódź,Poland,7,0
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Marek Dziuba,P-17208,defender,DF,2,1955-12-19,26,ŁKS Łódź,Poland,4,0
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Marek Kusto,P-69383,forward,FW,18,1954-04-29,28,SK Beveren,Belgium,0,0
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Paweł Janas,P-43189,defender,DF,5,1953-03-04,29,AJ Auxerre,France,10,0
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Piotr Mowlik,P-76784,goal keeper,GK,22,1951-04-21,31,,,,
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Piotr Skrobowski,P-51539,defender,DF,6,1961-10-16,20,,,,
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Roman Wójcicki,P-22126,defender,DF,12,1958-01-08,24,Widzew Łódź,Poland,2,0
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Stefan Majewski,P-01165,defender,DF,10,1956-01-31,26,Legia Warszawa,Poland,10,1
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Tadeusz Dolny,P-88971,defender,DF,4,1958-05-07,24,Górnik Zabrze,Poland,2,0
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Waldemar Matysik,P-02493,midfielder,MF,8,1961-09-27,20,Górnik Zabrze,Poland,6,0
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Władysław Żmuda,P-48883,defender,DF,9,1954-06-06,28,Hellas Verona,Italy,7,0
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Włodzimierz Ciołek,P-91411,forward,FW,15,1956-03-24,26,Stal Mielec,Poland,3,1
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Włodzimierz Smolarek,P-57931,forward,FW,11,1957-07-16,24,Widzew Łódź,Poland,8,2
Poland,POL,POL,UEFA,1982 FIFA Men's World Cup,WC-1982,1982,Zbigniew Boniek,P-03652,forward,FW,20,1956-03-03,26,Juventus Torino,Italy,8,4
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Andrzej Buncol,P-40684,midfielder,MF,15,1959-09-21,26,FC 08 Homburg,Germany,4,0
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Andrzej Pałasz,P-98924,midfielder,MF,16,1960-07-22,25,,,,
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Andrzej Zgutczyński,P-86899,forward,FW,17,1958-01-01,28,AJ Auxerre,France,1,0
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Dariusz Dziekanowski,P-17582,forward,FW,21,1962-09-30,23,Legia Warszawa,Poland,9,2
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Dariusz Kubicki,P-07710,defender,DF,14,1963-06-06,22,Legia Warszawa,Poland,2,0
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Jacek Kazimierski,P-71920,goal keeper,GK,12,1959-08-17,26,Legia Warszawa,Poland,3,0
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Jan Furtok,P-52039,forward,FW,22,1962-03-09,24,GKS Katowice,Poland,1,0
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Jan Karaś,P-39326,forward,FW,9,1959-03-17,27,Legia Warszawa,Poland,4,1
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Jan Urban,P-83573,forward,FW,8,1962-05-14,24,Górnik Zabrze,Poland,6,0
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Józef Młynarczyk,P-50717,goal keeper,GK,1,1953-09-20,32,FC Porto,Portugal,6,0
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Józef Wandzik,P-39546,goal keeper,GK,19,1963-08-13,22,Górnik Zabrze,Poland,1,0
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Kazimierz Przybyś,P-31117,defender,DF,2,1960-07-11,25,Widzew Łódź,Poland,5,0
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Krzysztof Pawlak,P-59285,defender,DF,18,1958-02-12,28,Lech Poznań,Poland,5,0
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Marek Ostrowski,P-00146,defender,DF,4,1959-11-22,26,Pogoń Szczecin,Poland,9,0
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Roman Wójcicki,P-22126,defender,DF,5,1958-01-08,28,FC 08 Homburg,Germany,8,0
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Ryszard Komornicki,P-71979,midfielder,MF,13,1959-08-14,26,Górnik Zabrze,Poland,4,0
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Ryszard Tarasiewicz,P-71521,midfielder,MF,7,1962-04-27,24,Śląsk Wrocław,Poland,3,1
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Stefan Majewski,P-01165,defender,DF,10,1956-01-31,30,1.FC Kaiserslautern,Germany,6,0
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Waldemar Matysik,P-02493,midfielder,MF,6,1961-09-27,24,Górnik Zabrze,Poland,8,0
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Władysław Żmuda,P-48883,defender,DF,3,1954-06-06,31,US Cremonese,Italy,0,0
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Włodzimierz Smolarek,P-57931,forward,FW,11,1957-07-16,28,Eintracht Frankfurt,Germany,8,1
Poland,POL,POL,UEFA,1986 FIFA Men's World Cup,WC-1986,1986,Zbigniew Boniek,P-03652,midfielder,MF,20,1956-03-03,30,AS Roma,Italy,7,0
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Adam Matysek,P-01018,goal keeper,GK,22,1968-07-19,33,RKS Radomsko,Poland,0,0
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Arkadiusz Bąk,P-90321,midfielder,MF,17,1974-10-06,27,Amica Wronki,Poland,0,0
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Arkadiusz Głowacki,P-37701,defender,DF,13,1979-03-13,23,Wisła Kraków,Poland,5,0
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Cezary Kucharski,P-93812,forward,FW,8,1972-02-17,30,Legia Warszawa,Poland,1,0
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Emmanuel Olisadebe,P-75230,forward,FW,11,1978-12-22,23,Panathinaikos AO,Greece,8,1
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Jacek Bąk,P-46873,defender,DF,20,1973-03-24,29,RC Lens,France,6,0
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Jacek Krzynówek,P-49007,midfielder,MF,18,1976-05-15,26,1.FC Nürnberg,Germany,6,0
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Jacek Zieliński,P-66681,defender,DF,3,1967-10-10,34,Legia Warszawa,Poland,5,0
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Jerzy Dudek,P-59886,goal keeper,GK,1,1973-03-23,29,Liverpool FC,England,6,0
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Maciej Murawski,P-68833,defender,DF,16,1974-02-20,28,Arminia Bielefeld,Germany,2,0
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Maciej Żurawski,P-07088,forward,FW,19,1976-09-12,25,Wisła Kraków,Poland,10,4
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Marcin Żewłakow,P-03927,forward,FW,14,1976-04-22,26,Excelsior Mouscron,Belgium,0,2
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Marek Koźmiński,P-06017,midfielder,MF,21,1971-02-07,31,Górnik Zabrze,Poland,6,0
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Michał Żewłakow,P-15578,defender,DF,4,1976-04-22,26,RSC Anderlecht,Belgium,7,0
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Paweł Kryszałowicz,P-69995,forward,FW,9,1974-06-23,27,Eintracht Frankfurt,Germany,6,3
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Paweł Sibik,P-09579,midfielder,MF,23,1971-02-15,31,Apollon Lemesou,Cyprus,0,0
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Piotr Świerczewski,P-34709,midfielder,MF,7,1972-04-08,30,Birmingham City,England,6,0
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Radosław Kałużny,P-29986,midfielder,MF,10,1974-02-02,28,Bayer 04 Leverkusen,Germany,8,1
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Radosław Majdan,P-13151,goal keeper,GK,12,1972-05-10,30,Bursaspor,Turkey,4,0
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Tomasz Hajto,P-53829,defender,DF,6,1972-10-16,29,Schalke 04 Gelsenkirchen,Germany,6,1
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Tomasz Kłos,P-99558,defender,DF,2,1973-03-07,29,,,,
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Tomasz Rząsa,P-20085,defender,DF,5,1973-03-11,29,Feyenoord Rotterdam,Netherlands,1,0
Poland,POL,POL,UEFA,2002 FIFA Men's World Cup,WC-2002,2002,Tomasz Wałdoch,P-68907,defender,DF,15,1971-05-10,31,Schalke 04 Gelsenkirchen,Germany,5,0
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Arkadiusz Radomski,P-52481,midfielder,MF,16,1977-06-27,28,Austria Wien,Austria,10,0
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Artur Boruc,P-32695,goal keeper,GK,1,1980-02-20,26,Celtic Glasgow,Scotland,6,0
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Bartosz Bosacki,P-37586,defender,DF,19,1975-12-20,30,Lech Poznań,Poland,3,2
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Dariusz Dudka,P-02210,midfielder,MF,17,1983-12-09,22,Wisła Kraków,Poland,3,0
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Euzebiusz Smolarek,P-95900,forward,FW,15,1981-01-09,25,Borussia Dortmund,Germany,10,4
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Grzegorz Rasiak,P-21451,forward,FW,11,1979-01-12,27,Southampton FC,England,3,2
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Ireneusz Jeleń,P-13524,forward,FW,21,1981-04-09,25,AJ Auxerre,France,5,1
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Jacek Bąk,P-46873,defender,DF,6,1973-03-24,33,Al-Rayyan SC,Qatar,13,0
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Jacek Krzynówek,P-49007,midfielder,MF,8,1976-05-15,30,VfL Wolfsburg,Germany,10,0
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Kamil Kosowski,P-24493,midfielder,MF,5,1977-08-30,28,Chievo Verona,Italy,3,0
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Maciej Żurawski,P-07088,forward,FW,9,1976-09-12,29,Celtic Glasgow,Scotland,11,0
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Marcin Baszczyński,P-12680,defender,DF,4,1977-06-07,29,Wisła Kraków,Poland,7,0
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Mariusz Jop,P-63796,defender,DF,2,1978-08-03,27,FK Moskva,Russia,7,0
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Mariusz Lewandowski,P-97704,defender,DF,18,1979-05-18,27,Shakhtar Donetsk,Ukraine,4,0
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Michał Żewłakow,P-15578,defender,DF,14,1976-04-22,30,Olympiakos Piraios,Greece,11,0
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Mirosław Szymkowiak,P-86811,midfielder,MF,10,1976-11-12,29,Trabzonspor,Turkey,8,0
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Paweł Brożek,P-67164,forward,FW,23,1983-04-21,23,Wisła Kraków,Poland,0,0
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Piotr Giza,P-41668,midfielder,MF,20,1980-02-28,26,Cracovia Kraków,Poland,1,0
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Radosław Sobolewski,P-05425,midfielder,MF,7,1976-12-13,29,Wisła Kraków,Poland,8,0
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Sebastian Mila,P-75168,midfielder,MF,13,1982-07-10,23,,,,
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Seweryn Gancarczyk,P-10771,defender,DF,3,1981-11-22,24,Metalist Kharkiv,Ukraine,3,0
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Tomasz Kuszczak,P-34895,goal keeper,GK,12,1982-03-23,24,,,,
Poland,POL,POL,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Łukasz Fabiański,P-57476,goal keeper,GK,22,1985-04-18,21,Legia Warszawa,Poland,1,0
Poland,POL,POL,UEFA,2018 FIFA Men's World Cup,WC-2018,2018,Arkadiusz Milik,P-12381,forward,FW,7,1994-02-28,24,SSC Napoli,Italy,5,1
