tournament,tournament_id,year,match_id,match_number,date,stage,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,city,country,neutral,team_elo_start,opponent_elo_start
1938 FIFA Men's World Cup,WC-1938,1938,WC-1938_002,2,1938-06-05,Round of 16,played,Poland,POL,POL,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,Strasbourg,France,TRUE,1629,1904
1974 FIFA Men's World Cup,WC-1974,1974,WC-1974_006,6,1974-06-15,Group Stage,played,Poland,POL,POL,UEFA,Argentina,ARG,ARG,CONMEBOL,TRUE,Stuttgart,Germany,TRUE,1959,1894
1974 FIFA Men's World Cup,WC-1974,1974,WC-1974_015,15,1974-06-19,Group Stage,played,Poland,POL,POL,UEFA,Haiti,HTI,HTI,CONCACAF,FALSE,Munich,Germany,TRUE,1983,1602
1974 FIFA Men's World Cup,WC-1974,1974,WC-1974_023,23,1974-06-23,Group Stage,played,Poland,POL,POL,UEFA,Italy,ITA,ITA,UEFA,TRUE,Stuttgart,Germany,TRUE,1997,1999
1974 FIFA Men's World Cup,WC-1974,1974,WC-1974_028,28,1974-06-26,Quarter-final,played,Poland,POL,POL,UEFA,Sweden,SWE,SWE,UEFA,FALSE,Stuttgart,Germany,TRUE,2027,1913
1974 FIFA Men's World Cup,WC-1974,1974,WC-1974_032,32,1974-06-30,Quarter-final,played,Poland,POL,POL,UEFA,Yugoslavia,YUG,YUG,UEFA,TRUE,Frankfurt am Main,Germany,TRUE,2047,1954
1974 FIFA Men's World Cup,WC-1974,1974,WC-1974_034,34,1974-07-03,Quarter-final,played,Poland,POL,POL,UEFA,Germany,GER,DEU,UEFA,FALSE,Frankfurt am Main,Germany,FALSE,1729,1923
1974 FIFA Men's World Cup,WC-1974,1974,WC-1974_037,37,1974-07-06,Third Place,played,Poland,POL,POL,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,Munich,Germany,TRUE,2050,2068
1978 FIFA Men's World Cup,WC-1978,1978,WC-1978_001,1,1978-06-01,Group Stage,played,Poland,POL,POL,UEFA,Germany,GER,DEU,UEFA,FALSE,Buenos Aires,Argentina,TRUE,1729,1923
1978 FIFA Men's World Cup,WC-1978,1978,WC-1978_012,12,1978-06-06,Group Stage,played,Poland,POL,POL,UEFA,Tunisia,TUN,TUN,CAF,TRUE,Rosario,Argentina,TRUE,1942,1722
1978 FIFA Men's World Cup,WC-1978,1978,WC-1978_020,20,1978-06-10,Group Stage,played,Poland,POL,POL,UEFA,Mexico,MEX,MEX,CONCACAF,FALSE,Rosario,Argentina,TRUE,1955,1721
1978 FIFA Men's World Cup,WC-1978,1978,WC-1978_025,25,1978-06-14,Quarter-final,played,Poland,POL,POL,UEFA,Argentina,ARG,ARG,CONMEBOL,FALSE,Rosario,Argentina,FALSE,1974,1927
1978 FIFA Men's World Cup,WC-1978,1978,WC-1978_032,32,1978-06-18,Quarter-final,played,Poland,POL,POL,UEFA,Peru,PER,PER,CONMEBOL,FALSE,Mendoza,Argentina,TRUE,1936,1859
1978 FIFA Men's World Cup,WC-1978,1978,WC-1978_035,35,1978-06-21,Quarter-final,played,Poland,POL,POL,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,Mendoza,Argentina,TRUE,1959,2092
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_003,3,1982-06-14,Group Stage,played,Poland,POL,POL,UEFA,Italy,ITA,ITA,UEFA,FALSE,Vigo,Spain,TRUE,1958,1892
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_017,17,1982-06-19,Group Stage,played,Poland,POL,POL,UEFA,Cameroon,CMR,CMR,CAF,TRUE,La Coruña,Spain,TRUE,1952,1639
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_026,26,1982-06-22,Group Stage,played,Poland,POL,POL,UEFA,Peru,PER,PER,CONMEBOL,TRUE,La Coruña,Spain,TRUE,1930,1775
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_038,38,1982-06-28,Quarter-final,played,Poland,POL,POL,UEFA,Belgium,BEL,BEL,UEFA,TRUE,Barcelona,Spain,TRUE,1963,1947
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_046,46,1982-07-04,Quarter-final,played,Poland,POL,POL,UEFA,Soviet Union,SUN,SUN,UEFA,TRUE,Barcelona,Spain,TRUE,2013,2008
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_050,50,1982-07-08,Semi-final,played,Poland,POL,POL,UEFA,Italy,ITA,ITA,UEFA,TRUE,Barcelona,Spain,TRUE,2013,1960
1982 FIFA Men's World Cup,WC-1982,1982,WC-1982_051,51,1982-07-10,Third Place,played,Poland,POL,POL,UEFA,France,FRA,FRA,UEFA,TRUE,Alicante,Spain,TRUE,1961,1955
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_005,5,1986-06-02,Group Stage,played,Poland,POL,POL,UEFA,Morocco,MAR,MAR,CAF,FALSE,Monterrey,Mexico,TRUE,1805,1642
