team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Anel Hadžić,P-15457,midfielder,MF,21,1989-08-16,24,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Asmir Avdukić,P-78276,goal keeper,GK,22,1981-05-13,33,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Asmir Begović,P-80138,goal keeper,GK,1,1987-06-20,26,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Avdija Vršajević,P-35118,defender,DF,2,1986-03-06,28,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Edin Džeko,P-31839,forward,FW,11,1986-03-17,28,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Edin Višća,P-55809,forward,FW,19,1990-02-17,24,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Emir Spahić,P-68768,defender,DF,4,1980-08-18,33,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Ermin Bičakčić,P-66286,defender,DF,3,1990-01-24,24,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Haris Medunjanin,P-34727,midfielder,MF,18,1985-03-08,29,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Izet Hajrović,P-03146,midfielder,MF,20,1991-08-04,22,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Jasmin Fejzić,P-76271,goal keeper,GK,12,1986-05-15,28,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Mensur Mujdža,P-63525,defender,DF,13,1984-03-28,30,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Miralem Pjanić,P-19478,midfielder,MF,8,1990-04-02,24,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Muhamed Bešić,P-74144,defender,DF,7,1992-09-10,21,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Ognjen Vranješ,P-52464,defender,DF,6,1989-10-24,24,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Sead Kolašinac,P-96934,defender,DF,5,1993-06-20,20,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Sejad Salihović,P-94434,midfielder,MF,23,1984-10-08,29,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Senad Lulić,P-74278,midfielder,MF,16,1986-01-18,28,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Senijad Ibričić,P-64096,midfielder,MF,17,1985-09-26,28,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Tino-Sven Sušić,P-85929,midfielder,MF,14,1992-02-13,22,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Toni Šunjić,P-19073,defender,DF,15,1988-12-15,25,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Vedad Ibišević,P-43723,forward,FW,9,1984-08-06,29,,,,
Bosnia and Herzegovina,BIH,2014 FIFA Men's World Cup,WC-2014,2014,Zvjezdan Misimović,P-75995,midfielder,MF,10,1982-06-05,32,,,,
