date,tournament,status,team,team_code,opponent,opponent_code,is_home,team_score,opponent_score,result,city,country,neutral,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta
1998-08-19,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Faroe Islands,,TRUE,1,0,win,Sarajevo,Bosnia and Herzegovina,FALSE,1624,1198,1626,1196,2
1998-09-05,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Estonia,,TRUE,1,1,draw,Sarajevo,Bosnia and Herzegovina,FALSE,1626,1200,1608,1218,-18
1998-10-10,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Czechia,CZE,TRUE,1,3,loss,Sarajevo,Bosnia and Herzegovina,FALSE,1608,1893,1593,1908,-15
1998-10-14,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Lithuania,,FALSE,2,4,loss,Vilnius,Lithuania,FALSE,1593,1465,1561,1497,-32
1999-01-27,Friendly,played,Bosnia and Herzegovina,BIH,Malta,,FALSE,1,2,loss,Attard,Malta,FALSE,1561,1207,1545,1223,-16
1999-03-10,Friendly,played,Bosnia and Herzegovina,BIH,Hungary,HUN,FALSE,1,1,draw,Budapest,Hungary,FALSE,1545,1671,1551,1665,6
1999-06-05,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Lithuania,,TRUE,2,0,win,Sarajevo,Bosnia and Herzegovina,FALSE,1551,1459,1566,1444,15
1999-06-09,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Faroe Islands,,FALSE,2,2,draw,Toftir,Faroe Islands,FALSE,1566,1223,1554,1235,-12
1999-08-18,Friendly,played,Bosnia and Herzegovina,BIH,Liechtenstein,,FALSE,0,0,draw,Vaduz,Liechtenstein,FALSE,1554,1066,1546,1074,-8
1999-09-04,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Scotland,SCO,TRUE,1,2,loss,Sarajevo,Bosnia and Herzegovina,FALSE,1546,1693,1529,1710,-17
1999-09-08,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Czechia,CZE,FALSE,0,3,loss,Teplice,Czech Republic,FALSE,1529,1936,1525,1940,-4
1999-10-05,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Scotland,SCO,FALSE,0,1,loss,Glasgow,Scotland,FALSE,1525,1696,1518,1703,-7
1999-10-09,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Estonia,,FALSE,4,1,win,Tallinn,Estonia,FALSE,1518,1326,1544,1300,26
2000-01-24,Friendly,played,Bosnia and Herzegovina,BIH,Qatar,QAT,FALSE,0,2,loss,Doha,Qatar,FALSE,1544,1427,1528,1443,-16
2000-03-11,Friendly,played,Bosnia and Herzegovina,BIH,Jordan,,FALSE,0,0,draw,Zarqa,Jordan,FALSE,1528,1508,1530,1506,2
2000-03-15,Friendly,played,Bosnia and Herzegovina,BIH,Jordan,,FALSE,2,1,win,Zarqa,Jordan,FALSE,1530,1502,1542,1490,12
2000-03-29,Friendly,played,Bosnia and Herzegovina,BIH,North Macedonia,,TRUE,1,0,win,Zenica,Bosnia and Herzegovina,FALSE,1542,1549,1549,1542,7
2000-08-16,Friendly,played,Bosnia and Herzegovina,BIH,Turkey,TUR,TRUE,2,0,win,Sarajevo,Bosnia and Herzegovina,FALSE,1549,1763,1569,1743,20
2000-09-02,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Spain,ESP,TRUE,1,2,loss,Sarajevo,Bosnia and Herzegovina,FALSE,1569,1972,1563,1978,-6
2000-10-11,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Israel,ISR,FALSE,1,3,loss,Ramat Gan,Israel,FALSE,1563,1661,1548,1676,-15
2001-01-12,Millennium Cup,played,Bosnia and Herzegovina,BIH,Bangladesh,,TRUE,2,0,win,Kochi,India,TRUE,1548,1021,1550,1019,2
2001-01-14,Millennium Cup,played,Bosnia and Herzegovina,BIH,Serbia,SRB,FALSE,1,1,draw,Kochi,India,TRUE,,,,,
2001-01-22,Millennium Cup,played,Bosnia and Herzegovina,BIH,Chile,CHL,TRUE,1,0,win,Calcutta,India,TRUE,,,,,
2001-01-25,Millennium Cup,played,Bosnia and Herzegovina,BIH,Serbia,SRB,TRUE,0,2,loss,Calcutta,India,TRUE,,,,,
2001-02-28,Friendly,played,Bosnia and Herzegovina,BIH,Hungary,HUN,TRUE,1,1,draw,Zenica,Bosnia and Herzegovina,FALSE,1550,1672,1551,1671,1
2001-03-24,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Austria,AUT,TRUE,1,1,draw,Sarajevo,Bosnia and Herzegovina,FALSE,1551,1715,1555,1711,4
2001-03-28,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Liechtenstein,,FALSE,3,0,win,Vaduz,Liechtenstein,FALSE,1555,1070,1562,1063,7
2001-06-02,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Spain,ESP,FALSE,1,4,loss,Oviedo,Spain,FALSE,1562,1960,1558,1964,-4
2001-06-21,Merdeka Tournament,played,Bosnia and Herzegovina,BIH,Slovakia,SVK,FALSE,1,0,win,Shah Alam,Malaysia,TRUE,,,,,
2001-06-23,Merdeka Tournament,played,Bosnia and Herzegovina,BIH,Bahrain,,FALSE,1,0,win,Shah Alam,Malaysia,TRUE,1558,1410,1567,1401,9
2001-06-25,Merdeka Tournament,played,Bosnia and Herzegovina,BIH,Malaysia,,FALSE,2,2,draw,Shah Alam,Malaysia,FALSE,1567,1279,1560,1286,-7
2001-06-30,Merdeka Tournament,played,Bosnia and Herzegovina,BIH,Uzbekistan,,TRUE,1,2,loss,Shah Alam,Malaysia,TRUE,1560,1523,1543,1540,-17
2001-07-22,Friendly,played,Bosnia and Herzegovina,BIH,Iran,IRN,TRUE,2,2,draw,Bihać,Bosnia and Herzegovina,FALSE,1543,1725,1545,1723,2
2001-08-10,Friendly,played,Bosnia and Herzegovina,BIH,Iran,IRN,FALSE,0,4,loss,Tehran,Iran,FALSE,1545,1715,1535,1725,-10
2001-08-15,Friendly,played,Bosnia and Herzegovina,BIH,Malta,,TRUE,2,0,win,Sarajevo,Bosnia and Herzegovina,FALSE,1535,1209,1537,1207,2
2001-09-01,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Israel,ISR,TRUE,0,0,draw,Sarajevo,Bosnia and Herzegovina,FALSE,1537,1678,1539,1676,2
2001-09-05,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Austria,AUT,FALSE,0,2,loss,Vienna,Austria,FALSE,1539,1702,1528,1713,-11
2001-10-07,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Liechtenstein,,TRUE,5,0,win,Zenica,Bosnia and Herzegovina,FALSE,1528,1057,1531,1054,3
2002-03-27,Friendly,played,Bosnia and Herzegovina,BIH,North Macedonia,,TRUE,4,4,draw,Sarajevo,Bosnia and Herzegovina,FALSE,1531,1445,1526,1450,-5
2002-04-17,Friendly,played,Bosnia and Herzegovina,BIH,Croatia,HRV,FALSE,0,2,loss,Zagreb,Croatia,FALSE,1526,1872,1524,1874,-2
2002-08-21,Friendly,played,Bosnia and Herzegovina,BIH,Serbia,SRB,TRUE,0,2,loss,Sarajevo,Bosnia and Herzegovina,FALSE,,,,,
2002-09-07,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Romania,ROU,TRUE,0,3,loss,Sarajevo,Bosnia and Herzegovina,FALSE,1516,1817,1499,1834,-17
2002-10-11,Friendly,played,Bosnia and Herzegovina,BIH,Germany,DEU,TRUE,1,1,draw,Sarajevo,Bosnia and Herzegovina,FALSE,1499,1959,1507,1951,8
2002-10-16,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Norway,NOR,FALSE,0,2,loss,Oslo,Norway,FALSE,1507,1785,1501,1791,-6
2003-02-12,Friendly,played,Bosnia and Herzegovina,BIH,Wales,WAL,FALSE,2,2,draw,Cardiff,Wales,FALSE,1501,1678,1508,1671,7
2003-03-29,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Luxembourg,,TRUE,2,0,win,Zenica,Bosnia and Herzegovina,FALSE,1508,1103,1511,1100,3
2003-04-02,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Denmark,DNK,FALSE,2,0,win,Copenhagen,Denmark,FALSE,1511,1939,1568,1882,57
2003-06-07,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Romania,ROU,FALSE,0,2,loss,Craiova,Romania,FALSE,1568,1754,1558,1764,-10
2003-09-06,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Norway,NOR,TRUE,1,0,win,Zenica,Bosnia and Herzegovina,FALSE,1558,1769,1584,1743,26
2003-09-10,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Luxembourg,,FALSE,1,0,win,Luxembourg,Luxembourg,FALSE,1584,1096,1588,1092,4
2003-10-11,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Denmark,DNK,TRUE,1,1,draw,Sarajevo,Bosnia and Herzegovina,FALSE,1588,1879,1598,1869,10
2004-02-18,Friendly,played,Bosnia and Herzegovina,BIH,North Macedonia,,FALSE,0,1,loss,Skopje,North Macedonia,FALSE,1598,1478,1587,1489,-11
2004-03-31,Friendly,played,Bosnia and Herzegovina,BIH,Luxembourg,,FALSE,2,1,win,Luxembourg,Luxembourg,FALSE,1587,1078,1589,1076,2
2004-04-28,Friendly,played,Bosnia and Herzegovina,BIH,Finland,,TRUE,1,0,win,Zenica,Bosnia and Herzegovina,FALSE,1589,1693,1599,1683,10
2004-08-18,Friendly,played,Bosnia and Herzegovina,BIH,France,FRA,FALSE,1,1,draw,Rennes,France,FALSE,1599,2025,1608,2016,9
2004-09-08,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Spain,ESP,TRUE,1,1,draw,Zenica,Bosnia and Herzegovina,FALSE,1608,1978,1621,1965,13
2004-10-09,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Serbia and Montenegro,SCG,TRUE,0,0,draw,Sarajevo,Bosnia and Herzegovina,FALSE,1621,1732,1622,1731,1
2005-02-02,Friendly,played,Bosnia and Herzegovina,BIH,Iran,IRN,FALSE,1,2,loss,Tehran,Iran,FALSE,1622,1800,1619,1803,-3
2005-03-26,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Belgium,BEL,FALSE,1,4,loss,Brussels,Belgium,FALSE,1619,1707,1601,1725,-18
2005-03-30,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Lithuania,,TRUE,1,1,draw,Sarajevo,Bosnia and Herzegovina,FALSE,1601,1454,1589,1466,-12
2005-06-04,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,San Marino,,FALSE,3,1,win,Serravalle,San Marino,FALSE,1589,946,1592,943,3
2005-06-08,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Spain,ESP,FALSE,1,1,draw,Valencia,Spain,FALSE,1592,1963,1610,1945,18
2005-08-17,Friendly,played,Bosnia and Herzegovina,BIH,Estonia,,FALSE,0,1,loss,Tallinn,Estonia,FALSE,1610,1381,1596,1395,-14
2005-09-03,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Belgium,BEL,TRUE,1,0,win,Zenica,Bosnia and Herzegovina,FALSE,1596,1749,1619,1726,23
2005-09-07,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Lithuania,,FALSE,1,0,win,Vilnius,Lithuania,FALSE,1619,1487,1637,1469,18
2005-10-08,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,San Marino,,TRUE,3,0,win,Zenica,Bosnia and Herzegovina,FALSE,1637,942,1638,941,1
2005-10-12,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Serbia and Montenegro,SCG,FALSE,0,1,loss,Belgrade,Serbia and Montenegro,FALSE,1638,1788,1630,1796,-8
2006-02-28,Friendly,played,Bosnia and Herzegovina,BIH,Japan,JPN,TRUE,2,2,draw,Dortmund,Germany,TRUE,1630,1812,1635,1807,5
2006-05-26,Friendly,played,Bosnia and Herzegovina,BIH,South Korea,KOR,FALSE,0,2,loss,Seoul,South Korea,FALSE,1635,1757,1628,1764,-7
2006-05-31,Friendly,played,Bosnia and Herzegovina,BIH,Iran,IRN,FALSE,2,5,loss,Tehran,Iran,FALSE,1628,1837,1623,1842,-5
2006-08-16,Friendly,played,Bosnia and Herzegovina,BIH,France,FRA,TRUE,1,2,loss,Sarajevo,Bosnia and Herzegovina,FALSE,1623,2065,1621,2067,-2
2006-09-02,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Malta,,FALSE,5,2,win,Attard,Malta,FALSE,1621,1250,1633,1238,12
2006-09-06,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Hungary,HUN,TRUE,1,3,loss,Zenica,Bosnia and Herzegovina,FALSE,1633,1583,1591,1625,-42
2006-10-07,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Moldova,,FALSE,2,2,draw,Chișinău,Moldova,FALSE,1591,1423,1587,1427,-4
2006-10-11,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Greece,GRC,TRUE,0,4,loss,Zenica,Bosnia and Herzegovina,FALSE,1587,1817,1563,1841,-24
2007-03-24,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Norway,NOR,FALSE,2,1,win,Oslo,Norway,FALSE,1563,1763,1597,1729,34
2007-06-02,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Turkey,TUR,TRUE,3,2,win,Sarajevo,Bosnia and Herzegovina,FALSE,1597,1864,1626,1835,29
2007-06-06,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Malta,,TRUE,1,0,win,Sarajevo,Bosnia and Herzegovina,FALSE,1626,1270,1629,1267,3
2007-08-22,Friendly,played,Bosnia and Herzegovina,BIH,Croatia,HRV,TRUE,3,5,loss,Sarajevo,Bosnia and Herzegovina,FALSE,1629,1895,1621,1903,-8
2007-09-08,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Hungary,HUN,FALSE,0,1,loss,Székesfehérvár,Hungary,FALSE,1621,1596,1605,1612,-16
2007-09-12,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Moldova,,TRUE,0,1,loss,Sarajevo,Bosnia and Herzegovina,FALSE,1605,1401,1571,1435,-34
2007-10-13,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Greece,GRC,FALSE,2,3,loss,Athens,Greece,FALSE,1571,1791,1566,1796,-5
2007-10-17,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Norway,NOR,TRUE,0,2,loss,Sarajevo,Bosnia and Herzegovina,FALSE,1566,1771,1545,1792,-21
2007-11-21,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Turkey,TUR,FALSE,0,1,loss,Istanbul,Turkey,FALSE,1545,1811,1541,1815,-4
2008-01-30,Friendly,played,Bosnia and Herzegovina,BIH,Japan,JPN,FALSE,0,3,loss,Tokyo,Japan,FALSE,1541,1774,1537,1778,-4
2008-03-26,Friendly,played,Bosnia and Herzegovina,BIH,North Macedonia,,TRUE,2,2,draw,Zenica,Bosnia and Herzegovina,FALSE,1537,1559,1535,1561,-2
2008-06-01,Friendly,played,Bosnia and Herzegovina,BIH,Azerbaijan,,TRUE,1,0,win,Zenica,Bosnia and Herzegovina,FALSE,1535,1367,1539,1363,4
2008-08-20,Friendly,played,Bosnia and Herzegovina,BIH,Bulgaria,BGR,TRUE,1,2,loss,Zenica,Bosnia and Herzegovina,FALSE,1539,1800,1533,1806,-6
2008-09-06,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Spain,ESP,FALSE,0,1,loss,Murcia,Spain,FALSE,1533,2088,1532,2089,-1
2008-09-10,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Estonia,,TRUE,7,0,win,Zenica,Bosnia and Herzegovina,FALSE,1532,1403,1551,1384,19
2008-10-11,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Turkey,TUR,FALSE,1,2,loss,Istanbul,Turkey,FALSE,1551,1832,1547,1836,-4
2008-10-15,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Armenia,,TRUE,4,1,win,Zenica,Bosnia and Herzegovina,FALSE,1547,1428,1562,1413,15
2008-11-19,Friendly,played,Bosnia and Herzegovina,BIH,Slovenia,SVN,FALSE,4,3,win,Maribor,Slovenia,FALSE,1562,1594,1576,1580,14
2009-03-28,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Belgium,BEL,FALSE,4,2,win,Genk,Belgium,FALSE,1576,1640,1619,1597,43
2009-04-01,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Belgium,BEL,TRUE,2,1,win,Zenica,Bosnia and Herzegovina,FALSE,1619,1597,1632,1584,13
2009-06-01,Friendly,played,Bosnia and Herzegovina,BIH,Uzbekistan,,FALSE,0,0,draw,Tashkent,Uzbekistan,FALSE,1632,1555,1633,1554,1
2009-06-09,Friendly,played,Bosnia and Herzegovina,BIH,Oman,,TRUE,2,1,win,Cannes,France,TRUE,1633,1611,1642,1602,9
2009-08-12,Friendly,played,Bosnia and Herzegovina,BIH,Iran,IRN,TRUE,2,3,loss,Sarajevo,Bosnia and Herzegovina,FALSE,1642,1714,1631,1725,-11
2009-09-05,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Armenia,,FALSE,2,0,win,Yerevan,Armenia,FALSE,1631,1374,1648,1357,17
2009-09-09,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Turkey,TUR,TRUE,1,1,draw,Zenica,Bosnia and Herzegovina,FALSE,1648,1830,1653,1825,5
2009-10-10,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Estonia,,FALSE,2,0,win,Tallinn,Estonia,FALSE,1653,1424,1672,1405,19
2009-10-14,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Spain,ESP,TRUE,2,5,loss,Zenica,Bosnia and Herzegovina,FALSE,1672,2078,1662,2088,-10
2009-11-14,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Portugal,PRT,FALSE,0,1,loss,Lisbon,Portugal,FALSE,1662,1854,1656,1860,-6
2009-11-18,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Portugal,PRT,TRUE,0,1,loss,Zenica,Bosnia and Herzegovina,FALSE,1656,1860,1642,1874,-14
2010-03-03,Friendly,played,Bosnia and Herzegovina,BIH,Ghana,GHA,TRUE,2,1,win,Sarajevo,Bosnia and Herzegovina,FALSE,1642,1691,1651,1682,9
2010-05-29,Friendly,played,Bosnia and Herzegovina,BIH,Sweden,SWE,FALSE,2,4,loss,Solna,Sweden,FALSE,1651,1784,1645,1790,-6
2010-06-03,Friendly,played,Bosnia and Herzegovina,BIH,Germany,DEU,FALSE,1,3,loss,Frankfurt am Main,Germany,FALSE,1645,1954,1642,1957,-3
2010-08-10,Friendly,played,Bosnia and Herzegovina,BIH,Qatar,QAT,TRUE,1,1,draw,Sarajevo,Bosnia and Herzegovina,FALSE,1642,1521,1636,1527,-6
2010-09-03,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Luxembourg,,FALSE,3,0,win,Luxembourg,Luxembourg,FALSE,1636,1098,1641,1093,5
2010-09-07,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,France,FRA,TRUE,0,2,loss,Sarajevo,Bosnia and Herzegovina,FALSE,1641,1736,1611,1766,-30
2010-10-08,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Albania,,FALSE,1,1,draw,Tirana,Albania,FALSE,1611,1546,1613,1544,2
2010-11-17,Friendly,played,Bosnia and Herzegovina,BIH,Slovakia,SVK,FALSE,3,2,win,Bratislava,Slovakia,FALSE,1613,1671,1627,1657,14
2010-12-10,Friendly,played,Bosnia and Herzegovina,BIH,Poland,POL,TRUE,2,2,draw,Antalya,Turkey,TRUE,1627,1667,1628,1666,1
2011-02-09,Friendly,played,Bosnia and Herzegovina,BIH,Mexico,MEX,FALSE,0,2,loss,Atlanta,United States,TRUE,1628,1845,1621,1852,-7
2011-03-26,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Romania,ROU,TRUE,2,1,win,Zenica,Bosnia and Herzegovina,FALSE,1621,1713,1641,1693,20
2011-06-03,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Romania,ROU,FALSE,0,3,loss,Bucharest,Romania,FALSE,1641,1694,1620,1715,-21
2011-06-07,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Albania,,TRUE,2,0,win,Zenica,Bosnia and Herzegovina,FALSE,1620,1541,1636,1525,16
2011-08-10,Friendly,played,Bosnia and Herzegovina,BIH,Greece,GRC,TRUE,0,0,draw,Sarajevo,Bosnia and Herzegovina,FALSE,1636,1751,1636,1751,0
2011-09-02,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Belarus,,FALSE,2,0,win,Minsk,Belarus,FALSE,1636,1641,1675,1602,39
2011-09-06,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Belarus,,TRUE,1,0,win,Zenica,Bosnia and Herzegovina,FALSE,1675,1602,1686,1591,11
2011-10-07,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Luxembourg,,TRUE,5,0,win,Zenica,Bosnia and Herzegovina,FALSE,1686,1155,1688,1153,2
2011-10-11,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,France,FRA,FALSE,1,1,draw,Saint-Denis,France,FALSE,1688,1854,1701,1841,13
2011-11-11,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Portugal,PRT,TRUE,0,0,draw,Zenica,Bosnia and Herzegovina,FALSE,1701,1894,1706,1889,5
2011-11-15,UEFA Euro qualification,played,Bosnia and Herzegovina,BIH,Portugal,PRT,FALSE,2,6,loss,Lisbon,Portugal,FALSE,1706,1889,1694,1901,-12
2012-02-28,Friendly,played,Bosnia and Herzegovina,BIH,Brazil,BRA,TRUE,1,2,loss,St. Gallen,Switzerland,TRUE,1694,2064,1692,2066,-2
2012-05-26,Friendly,played,Bosnia and Herzegovina,BIH,Republic of Ireland,IRL,FALSE,0,1,loss,Dublin,Republic of Ireland,FALSE,,,,,
2012-05-31,Friendly,played,Bosnia and Herzegovina,BIH,Mexico,MEX,FALSE,1,2,loss,Chicago,United States,TRUE,1687,1861,1682,1866,-5
2012-08-15,Friendly,played,Bosnia and Herzegovina,BIH,Wales,WAL,FALSE,2,0,win,Llanelli,Wales,FALSE,1682,1628,1699,1611,17
2012-09-07,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Liechtenstein,,FALSE,8,1,win,Vaduz,Liechtenstein,FALSE,1699,1230,1709,1220,10
2012-09-11,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Latvia,,TRUE,4,1,win,Zenica,Bosnia and Herzegovina,FALSE,1709,1526,1720,1515,11
2012-10-12,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Greece,GRC,FALSE,0,0,draw,Piraeus,Greece,FALSE,1720,1806,1730,1796,10
2012-10-16,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Lithuania,,TRUE,3,0,win,Zenica,Bosnia and Herzegovina,FALSE,1730,1484,1738,1476,8
2012-11-14,Friendly,played,Bosnia and Herzegovina,BIH,Algeria,DZA,FALSE,1,0,win,Algiers,Algeria,FALSE,1738,1568,1746,1560,8
2013-02-06,Friendly,played,Bosnia and Herzegovina,BIH,Slovenia,SVN,FALSE,3,0,win,Ljubljana,Slovenia,FALSE,1746,1600,1761,1585,15
2013-03-22,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Greece,GRC,TRUE,3,1,win,Zenica,Bosnia and Herzegovina,FALSE,1761,1820,1787,1794,26
2013-06-07,FIFA World Cup qualification,played,Bosnia and Herzegovina,BIH,Latvia,,FALSE,5,0,win,Riga,Latvia,FALSE,1787,1488,1806,1469,19
