tournament_id,match_id,match_number,date,tournament,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,team_score,opponent_score,result,city,country,neutral,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta
,,,1950-05-28,Friendly,played,Ghana,GHA,GHA,CAF,Nigeria,NGA,NGA,CAF,TRUE,1,0,win,Accra,Gold Coast,FALSE,1689,1718,1697,1710,8
,,,1951-10-20,Friendly,played,Ghana,GHA,GHA,CAF,Nigeria,NGA,NGA,CAF,FALSE,0,5,loss,Lagos,Nigeria,FALSE,1697,1710,1676,1731,-21
,,,1953-10-11,Friendly,played,Ghana,GHA,GHA,CAF,Nigeria,NGA,NGA,CAF,TRUE,1,0,win,Accra,Gold Coast,FALSE,1676,1731,1689,1718,13
,,,1954-06-01,Friendly,played,Ghana,GHA,GHA,CAF,Sierra Leone,,,,TRUE,2,0,win,Accra,Gold Coast,FALSE,,,,,
,,,1954-10-30,Friendly,played,Ghana,GHA,GHA,CAF,Nigeria,NGA,NGA,CAF,FALSE,0,3,loss,Lagos,Nigeria,FALSE,1702,1718,1684,1736,-18
,,,1955-05-28,Friendly,played,Ghana,GHA,GHA,CAF,Nigeria,NGA,NGA,CAF,TRUE,1,0,win,Accra,Gold Coast,FALSE,1684,1736,1693,1727,9
,,,1955-10-30,Friendly,played,Ghana,GHA,GHA,CAF,Nigeria,NGA,NGA,CAF,TRUE,7,0,win,Accra,Gold Coast,FALSE,,,,,
,,,1956-10-20,Friendly,played,Ghana,GHA,GHA,CAF,Togo,TGO,TGO,CAF,FALSE,1,1,draw,Lomé,Togo,FALSE,,,,,
,,,1956-10-27,Friendly,played,Ghana,GHA,GHA,CAF,Nigeria,NGA,NGA,CAF,FALSE,0,3,loss,Lagos,Nigeria,FALSE,1724,1694,1703,1715,-21
,,,1956-12-16,Friendly,played,Ghana,GHA,GHA,CAF,Sierra Leone,,,,TRUE,4,3,win,Accra,Gold Coast,FALSE,1703,1379,1705,1377,2
,,,1957-08-24,Friendly,played,Ghana,GHA,GHA,CAF,Sierra Leone,,,,FALSE,3,2,win,Freetown,Sierra Leone,FALSE,,,,,
,,,1957-10-27,Friendly,played,Ghana,GHA,GHA,CAF,Nigeria,NGA,NGA,CAF,TRUE,3,3,draw,Accra,Ghana,FALSE,1703,1715,1699,1719,-4
,,,1958-02-20,Friendly,played,Ghana,GHA,GHA,CAF,Togo,TGO,TGO,CAF,TRUE,5,2,win,Accra,Ghana,FALSE,,,,,
,,,1958-10-25,Friendly,played,Ghana,GHA,GHA,CAF,Nigeria,NGA,NGA,CAF,FALSE,2,3,loss,Lagos,Nigeria,FALSE,1703,1719,1693,1729,-10
,,,1959-11-21,Friendly,played,Ghana,GHA,GHA,CAF,Nigeria,NGA,NGA,CAF,TRUE,5,2,win,Accra,Ghana,FALSE,1704,1729,1725,1708,21
,,,1960-02-07,Friendly,played,Ghana,GHA,GHA,CAF,Sierra Leone,,,,TRUE,6,2,win,Accra,Ghana,FALSE,1743,1389,1747,1385,4
,,,1960-05-01,Friendly,played,Ghana,GHA,GHA,CAF,Togo,TGO,TGO,CAF,FALSE,3,2,win,Lomé,Togo,FALSE,1747,1529,1757,1519,10
,,,1960-07-03,Friendly,played,Ghana,GHA,GHA,CAF,Egypt,EGY,EGY,CAF,TRUE,2,2,draw,Accra,Ghana,FALSE,,,,,
,,,1960-08-28,FIFA World Cup qualification,played,Ghana,GHA,GHA,CAF,Nigeria,NGA,NGA,CAF,TRUE,4,1,win,Accra,Ghana,FALSE,1754,1630,1769,1615,15
,,,1960-09-10,FIFA World Cup qualification,played,Ghana,GHA,GHA,CAF,Nigeria,NGA,NGA,CAF,FALSE,2,2,draw,Lagos,Nigeria,FALSE,1769,1615,1766,1618,-3
,,,1960-10-02,Friendly,played,Ghana,GHA,GHA,CAF,Mali,,,,TRUE,5,1,win,Ibadan,Nigeria,TRUE,1766,1560,1779,1547,13
,,,1960-10-09,Friendly,played,Ghana,GHA,GHA,CAF,Nigeria,NGA,NGA,CAF,FALSE,3,0,win,Lagos,Nigeria,FALSE,1779,1608,1800,1587,21
,,,1960-10-29,Friendly,played,Ghana,GHA,GHA,CAF,Nigeria,NGA,NGA,CAF,FALSE,1,1,draw,Lagos,Nigeria,FALSE,1800,1587,1795,1592,-5
,,,1961-03-05,Friendly,played,Ghana,GHA,GHA,CAF,Mali,,,,TRUE,3,0,win,Accra,Ghana,FALSE,1795,1562,1799,1558,4
