tournament_id,edition_year,year,team_id,team,team_code,confederation,group,coach,player_name,position,pos_code,jersey_number,date_of_birth,club,caps,goals,is_captain,is_final_squad,source_url,source_as_of
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,Grant Hanley,defender,DF,,1991-11-20,Hibernian,66,2,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,Jack Hendry,defender,DF,,1995-05-07,Al-Ettifaq,37,3,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,John Souttar,defender,DF,,1996-09-25,Rangers,22,2,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,Kieran Tierney,defender,DF,,1997-06-05,Celtic,55,2,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,Nathan Patterson,defender,DF,,2001-10-16,Everton,25,1,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,Scott McKenna,defender,DF,,1996-11-12,Dinamo Zagreb,49,1,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,Ché Adams,forward,FW,,1996-07-13,Torino,46,11,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,George Hirst,forward,FW,,1999-02-15,Ipswich Town,8,1,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,Lawrence Shankland,forward,FW,,1995-08-10,Heart of Midlothian,18,4,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,Lyndon Dykes,forward,FW,,1995-10-07,Charlton Athletic,50,10,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,Ross Stewart,forward,FW,,1996-07-11,Southampton,2,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,Angus Gunn,goalkeeper,GK,,1996-01-22,Nottingham Forest,21,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,Craig Gordon,goalkeeper,GK,,1982-12-31,Heart of Midlothian,83,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,Liam Kelly,goalkeeper,GK,,1996-01-23,Rangers,2,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,Ben Gannon-Doak,midfielder,MF,,2005-11-11,Bournemouth,12,1,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,Billy Gilmour,midfielder,MF,,2001-06-11,Napoli,45,2,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,Findlay Curtis,midfielder,MF,,2006-06-09,Kilmarnock,1,0,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,John McGinn,midfielder,MF,,1994-10-18,Aston Villa,85,20,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,Kenny McLean,midfielder,MF,,1992-01-08,Norwich City,56,3,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,Lewis Ferguson,midfielder,MF,,1999-08-24,Bologna,23,1,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,Ryan Christie,midfielder,MF,,1995-02-22,Bournemouth,66,9,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,SCO,Scotland,SCO,UEFA,C,Steve Clarke,Scott McTominay,midfielder,MF,,1996-12-08,Napoli,69,14,FALSE,TRUE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Agustín Sández,defender,DF,,2001-01-16,Rosario Central,5,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Alan Benítez,defender,DF,,1994-01-25,Libertad,8,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Alan Núñez,defender,DF,,2004-10-01,Nacional,0,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Alcides Benítez,defender,DF,,2002-06-08,Belgrano,0,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Alexandro Maidana,defender,DF,,2005-07-26,Talleres,1,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Blas Riveros,defender,DF,,1998-02-03,Cerro Porteño,15,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Diego León,defender,DF,,2007-04-03,Manchester United,1,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Fabián Balbuena,defender,DF,,1991-08-23,Grêmio,47,2,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Gustavo Gómez,defender,DF,,1993-05-06,Palmeiras,88,4,TRUE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Gustavo Velázquez,defender,DF,,1991-04-17,Cerro Porteño,12,1,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,José Canale,defender,DF,,1996-07-20,Lanús,1,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Juan José Cáceres,defender,DF,,2000-06-01,Dynamo Moscow,16,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Júnior Alonso,defender,DF,,1993-02-09,Atlético Mineiro,70,3,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Mateo Gamarra,defender,DF,,2000-10-20,Cruzeiro,3,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Omar Alderete,defender,DF,,1996-12-26,Sunderland,35,3,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Ronaldo Dejesús,defender,DF,,2001-04-21,Lanús,0,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Saúl Salcedo,defender,DF,,1997-08-28,Newell's Old Boys,2,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Adam Bareiro,forward,FW,,1996-07-26,Boca Juniors,8,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Adrián Alcaraz,forward,FW,,1999-09-28,Olimpia,0,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Antonio Sanabria,forward,FW,,1996-03-04,Cremonese,47,7,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Carlos González,forward,FW,,1993-02-04,Independiente del Valle,15,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Gabriel Ávalos,forward,FW,,1991-07-09,Independiente,22,2,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Gustavo Caballero,forward,FW,,2001-09-21,Portsmouth,2,1,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Isidro Pitta,forward,FW,,1999-08-14,Red Bull Bragantino,5,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Julio Enciso,forward,FW,,2004-01-23,Strasbourg,31,4,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Lorenzo Melgarejo,forward,FW,,1990-08-10,Libertad,5,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Robert Morales,forward,FW,,1999-03-17,UNAM,2,1,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Rodney Redes,forward,FW,,2000-02-22,LDU Quito,0,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Ronaldo Martínez,forward,FW,,1996-04-25,Talleres,4,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Álex Arce,forward,FW,,1995-06-16,Independiente Rivadavia,14,1,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Ángel Romero,forward,FW,,1992-07-04,Boca Juniors,51,8,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Óscar Romero,forward,FW,,1992-07-04,Huracán,55,4,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Carlos Coronel,goalkeeper,GK,,1996-12-29,São Paulo,9,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Gastón Olveira,goalkeeper,GK,,1993-04-21,Olimpia,1,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Gatito Fernández,goalkeeper,GK,,1988-03-29,Cerro Porteño,30,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Juan Espínola,goalkeeper,GK,,1994-11-02,Barracas Central,1,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Orlando Gill,goalkeeper,GK,,2000-06-11,San Lorenzo,5,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Santiago Rojas,goalkeeper,GK,,1996-04-05,Nacional,2,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Andrés Cubas,midfielder,MF,,1996-05-22,Vancouver Whitecaps FC,32,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Braian Ojeda,midfielder,MF,,2000-07-27,Orlando City SC,16,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Damián Bobadilla,midfielder,MF,,2001-07-11,São Paulo,19,1,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Diego González,midfielder,MF,,2003-01-07,Atlas,4,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Diego Gómez,midfielder,MF,,2003-03-27,Brighton & Hove Albion,23,3,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Enso González,midfielder,MF,,2005-01-20,Wolverhampton Wanderers,0,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Hugo Cuenca,midfielder,MF,,2005-01-08,Burgos,3,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Kaku,midfielder,MF,,1995-01-11,Al Ain,32,5,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Lucas Romero,midfielder,MF,,2002-08-29,Universidad de Chile,2,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Mathías Villasanti,midfielder,MF,,1997-01-24,Grêmio,51,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Matías Galarza,midfielder,MF,,2002-02-11,Atlanta United FC,14,2,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Maurício,midfielder,MF,,2001-06-22,Palmeiras,2,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Miguel Almirón,midfielder,MF,,1994-02-10,Atlanta United FC,75,9,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Ramón Sosa,midfielder,MF,,1999-08-31,Palmeiras,28,1,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Robert Piris Da Motta,midfielder,MF,,1994-07-26,Cerro Porteño,9,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Rubén Lezcano,midfielder,MF,,2004-02-09,Olimpia,0,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,PAR,Paraguay,PAR,CONMEBOL,D,Gustavo Alfaro,Álvaro Campuzano,midfielder,MF,,1995-06-12,Libertad,4,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Abdülkerim Bardakcı,defender,DF,,1994-09-07,Galatasaray,26,2,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Ahmetcan Kaplan,defender,DF,,2003-01-16,NEC,0,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Eren Elmalı,defender,DF,,2000-07-07,Galatasaray,21,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Ferdi Kadıoğlu,defender,DF,,1999-10-07,Brighton & Hove Albion,30,2,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Merih Demiral,defender,DF,,1998-03-05,Al-Ahli,61,6,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Mert Müldür,defender,DF,,1999-04-03,Fenerbahçe,43,3,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Mustafa Eskihellaç,defender,DF,,1997-05-05,Trabzonspor,3,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Ozan Kabak,defender,DF,,2000-03-25,TSG Hoffenheim,28,2,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Samet Akaydin,defender,DF,,1994-05-13,Çaykur Rizespor,18,1,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Yusuf Akçiçek,defender,DF,,2006-01-25,Al-Hilal,3,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Zeki Çelik,defender,DF,,1997-02-17,Roma,59,3,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Çağlar Söyüncü,defender,DF,,1996-05-23,Fenerbahçe,59,2,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Aral Şimşir,forward,FW,,2002-06-19,Midtjylland,0,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Arda Güler,forward,FW,,2005-02-25,Real Madrid,28,6,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Barış Alper Yılmaz,forward,FW,,2000-05-23,Galatasaray,33,2,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Can Uzun,forward,FW,,2005-11-11,Eintracht Frankfurt,4,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Deniz Gül,forward,FW,,2004-07-02,Porto,6,1,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Kenan Yıldız,forward,FW,,2005-05-04,Juventus,28,5,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Kerem Aktürkoğlu,forward,FW,,1998-10-21,Fenerbahçe,51,15,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Oğuz Aydın,forward,FW,,2000-10-27,Fenerbahçe,9,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Yunus Akgün,forward,FW,,2000-07-07,Galatasaray,17,3,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Yusuf Sarı,forward,FW,,1998-11-20,İstanbul Başakşehir,6,1,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,İrfan Can Kahveci,forward,FW,,1995-07-15,Kasımpaşa,45,6,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Altay Bayındır,goalkeeper,GK,,1998-04-14,Manchester United,11,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Ersin Destanoğlu,goalkeeper,GK,,2001-01-01,Beşiktaş,0,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Mert Günok,goalkeeper,GK,,1989-03-01,Fenerbahçe,37,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Muhammed Şengezer,goalkeeper,GK,,1997-01-05,İstanbul Başakşehir,0,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Uğurcan Çakır,goalkeeper,GK,,1996-04-05,Galatasaray,38,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Atakan Karazor,midfielder,MF,,1996-10-13,VfB Stuttgart,2,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
WC-2026,2026,2026,TUR,Türkiye,TUR,UEFA,D,Vincenzo Montella,Demir Ege Tıknaz,midfielder,MF,,2004-08-17,Braga,1,0,FALSE,FALSE,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026-05-22
