tournament_id,match_id,match_number,date,tournament,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,team_score,opponent_score,result,city,country,neutral,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta
,,,1923-01-01,Friendly,played,Mexico,MEX,MEX,CONCACAF,Guatemala,,,,FALSE,3,2,win,Guatemala City,Guatemala,FALSE,1700,1502,1707,1495,7
,,,1923-01-04,Friendly,played,Mexico,MEX,MEX,CONCACAF,Guatemala,,,,FALSE,1,3,loss,Guatemala City,Guatemala,FALSE,1707,1495,1687,1515,-20
,,,1923-01-07,Friendly,played,Mexico,MEX,MEX,CONCACAF,Guatemala,,,,FALSE,4,1,win,Guatemala City,Guatemala,FALSE,1687,1515,1701,1501,14
,,,1923-12-09,Friendly,played,Mexico,MEX,MEX,CONCACAF,Guatemala,,,,TRUE,2,1,win,Mexico City,Mexico,FALSE,1701,1501,1704,1498,3
,,,1923-12-12,Friendly,played,Mexico,MEX,MEX,CONCACAF,Guatemala,,,,TRUE,2,0,win,Mexico City,Mexico,FALSE,1704,1498,1708,1494,4
,,,1923-12-16,Friendly,played,Mexico,MEX,MEX,CONCACAF,Guatemala,,,,TRUE,3,3,draw,Mexico City,Mexico,FALSE,1708,1494,1701,1501,-7
,,,1928-05-30,Olympic Games,played,Mexico,MEX,MEX,CONCACAF,Spain,ESP,ESP,UEFA,FALSE,1,7,loss,Amsterdam,Netherlands,TRUE,1701,1990,1681,2010,-20
,,,1928-06-05,Olympic Games,played,Mexico,MEX,MEX,CONCACAF,Chile,CHL,CHL,CONMEBOL,FALSE,1,3,loss,Arnhem,Netherlands,TRUE,1681,1486,1613,1554,-68
WC-1930,WC-1930_002,2,1930-07-13,FIFA World Cup,played,Mexico,MEX,MEX,CONCACAF,France,FRA,FRA,UEFA,FALSE,1,4,loss,Montevideo,Uruguay,TRUE,1613,1547,1551,1609,-62
WC-1930,WC-1930_006,6,1930-07-16,FIFA World Cup,played,Mexico,MEX,MEX,CONCACAF,Chile,CHL,CHL,CONMEBOL,FALSE,0,3,loss,Montevideo,Uruguay,TRUE,1551,1575,1502,1624,-49
WC-1930,WC-1930_010,10,1930-07-19,FIFA World Cup,played,Mexico,MEX,MEX,CONCACAF,Argentina,ARG,ARG,CONMEBOL,FALSE,3,6,loss,Montevideo,Uruguay,TRUE,1502,2077,1498,2081,-4
,,,1934-03-04,FIFA World Cup qualification,played,Mexico,MEX,MEX,CONCACAF,Cuba,CUB,CUB,CONCACAF,TRUE,3,2,win,Mexico City,Mexico,FALSE,1498,1683,1523,1658,25
,,,1934-03-11,FIFA World Cup qualification,played,Mexico,MEX,MEX,CONCACAF,Cuba,CUB,CUB,CONCACAF,TRUE,5,0,win,Mexico City,Mexico,FALSE,1523,1658,1567,1614,44
,,,1934-03-18,FIFA World Cup qualification,played,Mexico,MEX,MEX,CONCACAF,Cuba,CUB,CUB,CONCACAF,TRUE,4,1,win,Mexico City,Mexico,FALSE,1567,1614,1597,1584,30
,,,1934-05-24,FIFA World Cup qualification,played,Mexico,MEX,MEX,CONCACAF,United States,USA,USA,CONCACAF,TRUE,2,4,loss,Rome,Italy,TRUE,1597,1761,1580,1778,-17
,,,1935-03-27,Central American and Caribbean Games,played,Mexico,MEX,MEX,CONCACAF,El Salvador,SLV,SLV,CONCACAF,FALSE,8,1,win,San Salvador,El Salvador,FALSE,1585,1489,1631,1443,46
,,,1935-03-28,Central American and Caribbean Games,played,Mexico,MEX,MEX,CONCACAF,Guatemala,,,,TRUE,5,1,win,San Salvador,El Salvador,TRUE,1631,1430,1649,1412,18
,,,1935-03-30,Central American and Caribbean Games,played,Mexico,MEX,MEX,CONCACAF,Cuba,CUB,CUB,CONCACAF,TRUE,6,1,win,San Salvador,El Salvador,TRUE,1649,1581,1681,1549,32
,,,1935-04-01,Central American and Caribbean Games,played,Mexico,MEX,MEX,CONCACAF,Honduras,HND,HND,CONCACAF,TRUE,8,2,win,San Salvador,El Salvador,TRUE,1681,1413,1696,1398,15
,,,1935-04-02,Central American and Caribbean Games,played,Mexico,MEX,MEX,CONCACAF,Costa Rica,CRI,CRI,CONCACAF,TRUE,2,0,win,San Salvador,El Salvador,TRUE,1696,1862,1739,1819,43
,,,1937-09-12,Friendly,played,Mexico,MEX,MEX,CONCACAF,United States,USA,USA,CONCACAF,TRUE,7,2,win,Mexico City,Mexico,FALSE,1739,1720,1759,1700,20
,,,1937-09-19,Friendly,played,Mexico,MEX,MEX,CONCACAF,United States,USA,USA,CONCACAF,TRUE,7,3,win,Mexico City,Mexico,FALSE,1759,1700,1775,1684,16
,,,1937-11-28,Friendly,played,Mexico,MEX,MEX,CONCACAF,Basque Country,,,,TRUE,1,4,loss,Mexico City,Mexico,FALSE,,,,,
,,,1937-12-05,Friendly,played,Mexico,MEX,MEX,CONCACAF,Basque Country,,,,TRUE,1,2,loss,Mexico City,Mexico,FALSE,,,,,
,,,1937-12-12,Friendly,played,Mexico,MEX,MEX,CONCACAF,Basque Country,,,,TRUE,0,4,loss,Mexico City,Mexico,FALSE,,,,,
,,,1938-01-09,Friendly,played,Mexico,MEX,MEX,CONCACAF,Basque Country,,,,TRUE,3,1,win,Mexico City,Mexico,FALSE,,,,,
,,,1938-02-10,Central American and Caribbean Games,played,Mexico,MEX,MEX,CONCACAF,Colombia,COL,COL,CONMEBOL,TRUE,3,1,win,Panama City,Panama,TRUE,1789,1400,1795,1394,6
,,,1938-02-14,Central American and Caribbean Games,played,Mexico,MEX,MEX,CONCACAF,Venezuela,,,,TRUE,1,0,win,Panama City,Panama,TRUE,1795,1286,1797,1284,2
,,,1938-02-18,Central American and Caribbean Games,played,Mexico,MEX,MEX,CONCACAF,El Salvador,SLV,SLV,CONCACAF,TRUE,6,0,win,Panama City,Panama,TRUE,1797,1443,1807,1433,10
,,,1938-02-20,Central American and Caribbean Games,played,Mexico,MEX,MEX,CONCACAF,Panama,PAN,PAN,CONCACAF,FALSE,2,2,draw,Panama City,Panama,FALSE,1807,1274,1790,1291,-17
,,,1938-02-22,Central American and Caribbean Games,played,Mexico,MEX,MEX,CONCACAF,Costa Rica,CRI,CRI,CONCACAF,TRUE,2,1,win,Panama City,Panama,TRUE,1790,1848,1813,1825,23
,,,1938-10-16,Friendly,played,Mexico,MEX,MEX,CONCACAF,Basque Country,,,,TRUE,8,4,win,Mexico City,Mexico,FALSE,,,,,
,,,1938-10-23,Friendly,played,Mexico,MEX,MEX,CONCACAF,Basque Country,,,,TRUE,2,6,loss,Mexico City,Mexico,FALSE,,,,,
,,,1938-10-30,Friendly,played,Mexico,MEX,MEX,CONCACAF,Basque Country,,,,TRUE,1,3,loss,Mexico City,Mexico,FALSE,,,,,
,,,1947-07-13,NAFC Championship,played,Mexico,MEX,MEX,CONCACAF,United States,USA,USA,CONCACAF,TRUE,5,0,win,Havana,Cuba,TRUE,1813,1670,1844,1639,31
,,,1947-07-17,NAFC Championship,played,Mexico,MEX,MEX,CONCACAF,Cuba,CUB,CUB,CONCACAF,FALSE,3,1,win,Havana,Cuba,FALSE,1844,1518,1860,1502,16
,,,1949-09-04,NAFC Championship,played,Mexico,MEX,MEX,CONCACAF,United States,USA,USA,CONCACAF,TRUE,6,0,win,Mexico City,Mexico,FALSE,1796,1558,1809,1545,13
,,,1949-09-11,NAFC Championship,played,Mexico,MEX,MEX,CONCACAF,Cuba,CUB,CUB,CONCACAF,TRUE,2,0,win,Mexico City,Mexico,FALSE,1809,1550,1817,1542,8
,,,1949-09-18,FIFA World Cup qualification,played,Mexico,MEX,MEX,CONCACAF,United States,USA,USA,CONCACAF,TRUE,6,2,win,Mexico City,Mexico,FALSE,1817,1545,1827,1535,10
,,,1949-09-25,FIFA World Cup qualification,played,Mexico,MEX,MEX,CONCACAF,Cuba,CUB,CUB,CONCACAF,TRUE,3,0,win,Mexico City,Mexico,FALSE,1827,1497,1834,1490,7
WC-1950,WC-1950_001,1,1950-06-24,FIFA World Cup,played,Mexico,MEX,MEX,CONCACAF,Brazil,BRA,BRA,CONMEBOL,FALSE,0,4,loss,Rio de Janeiro,Brazil,FALSE,1834,1967,1811,1990,-23
WC-1950,WC-1950_007,7,1950-06-28,FIFA World Cup,played,Mexico,MEX,MEX,CONCACAF,Yugoslavia,YUG,YUG,UEFA,TRUE,1,4,loss,Porto Alegre,Brazil,TRUE,1811,1857,1765,1903,-46
WC-1950,WC-1950_016,16,1950-07-02,FIFA World Cup,played,Mexico,MEX,MEX,CONCACAF,Switzerland,CHE,CHE,UEFA,TRUE,1,2,loss,Porto Alegre,Brazil,TRUE,1765,1698,1729,1734,-36
,,,1952-03-23,Pan American Championship,played,Mexico,MEX,MEX,CONCACAF,Uruguay,URY,URY,CONMEBOL,TRUE,1,3,loss,Santiago,Chile,TRUE,1729,1872,1706,1895,-23
,,,1952-03-26,Pan American Championship,played,Mexico,MEX,MEX,CONCACAF,Chile,CHL,CHL,CONMEBOL,FALSE,0,4,loss,Santiago,Chile,FALSE,1706,1661,1666,1701,-40
,,,1952-04-06,Pan American Championship,played,Mexico,MEX,MEX,CONCACAF,Brazil,BRA,BRA,CONMEBOL,FALSE,0,2,loss,Santiago,Chile,TRUE,1666,2013,1657,2022,-9
,,,1952-04-10,Pan American Championship,played,Mexico,MEX,MEX,CONCACAF,Panama,PAN,PAN,CONCACAF,TRUE,4,2,win,Santiago,Chile,TRUE,1657,1457,1675,1439,18
,,,1952-04-20,Pan American Championship,played,Mexico,MEX,MEX,CONCACAF,Peru,PER,PER,CONMEBOL,TRUE,0,3,loss,Santiago,Chile,TRUE,1675,1724,1637,1762,-38
,,,1953-07-19,FIFA World Cup qualification,played,Mexico,MEX,MEX,CONCACAF,Haiti,HTI,HTI,CONCACAF,TRUE,8,0,win,Mexico City,Mexico,FALSE,1637,1387,1648,1376,11
,,,1953-12-27,FIFA World Cup qualification,played,Mexico,MEX,MEX,CONCACAF,Haiti,HTI,HTI,CONCACAF,FALSE,4,0,win,Port-au-Prince,Haiti,FALSE,1648,1391,1670,1369,22
,,,1954-01-10,FIFA World Cup qualification,played,Mexico,MEX,MEX,CONCACAF,United States,USA,USA,CONCACAF,TRUE,4,0,win,Mexico City,Mexico,FALSE,1670,1559,1687,1542,17
,,,1954-01-14,FIFA World Cup qualification,played,Mexico,MEX,MEX,CONCACAF,United States,USA,USA,CONCACAF,TRUE,3,1,win,Mexico City,Mexico,FALSE,1687,1542,1699,1530,12
WC-1954,WC-1954_002,2,1954-06-16,FIFA World Cup,played,Mexico,MEX,MEX,CONCACAF,Brazil,BRA,BRA,CONMEBOL,FALSE,0,5,loss,Geneva,Switzerland,TRUE,1699,2030,1683,2046,-16
WC-1954,WC-1954_011,11,1954-06-19,FIFA World Cup,played,Mexico,MEX,MEX,CONCACAF,France,FRA,FRA,UEFA,FALSE,2,3,loss,Geneva,Switzerland,TRUE,1683,1758,1659,1782,-24
,,,1956-02-26,Pan American Championship,played,Mexico,MEX,MEX,CONCACAF,Costa Rica,CRI,CRI,CONCACAF,TRUE,1,1,draw,Mexico City,Mexico,FALSE,1659,1721,1656,1724,-3
,,,1956-03-04,Pan American Championship,played,Mexico,MEX,MEX,CONCACAF,Peru,PER,PER,CONMEBOL,TRUE,0,2,loss,Mexico City,Mexico,FALSE,1656,1743,1617,1782,-39
,,,1956-03-08,Pan American Championship,played,Mexico,MEX,MEX,CONCACAF,Brazil,BRA,BRA,CONMEBOL,TRUE,1,2,loss,Mexico City,Mexico,FALSE,1617,2005,1609,2013,-8
,,,1956-03-13,Pan American Championship,played,Mexico,MEX,MEX,CONCACAF,Argentina,ARG,ARG,CONMEBOL,TRUE,0,0,draw,Mexico City,Mexico,FALSE,1609,2075,1629,2055,20
,,,1957-04-07,FIFA World Cup qualification,played,Mexico,MEX,MEX,CONCACAF,United States,USA,USA,CONCACAF,TRUE,6,0,win,Mexico City,Mexico,FALSE,1658,1527,1676,1509,18
,,,1957-04-28,FIFA World Cup qualification,played,Mexico,MEX,MEX,CONCACAF,United States,USA,USA,CONCACAF,FALSE,7,2,win,Long Beach,United States,FALSE,1676,1509,1708,1477,32
,,,1957-06-30,FIFA World Cup qualification,played,Mexico,MEX,MEX,CONCACAF,Canada,CAN,CAN,CONCACAF,TRUE,3,0,win,Mexico City,Mexico,FALSE,1708,1634,1727,1615,19
,,,1957-07-03,FIFA World Cup qualification,played,Mexico,MEX,MEX,CONCACAF,Canada,CAN,CAN,CONCACAF,TRUE,2,0,win,Mexico City,Mexico,FALSE,1727,1615,1741,1601,14
,,,1957-10-20,FIFA World Cup qualification,played,Mexico,MEX,MEX,CONCACAF,Costa Rica,CRI,CRI,CONCACAF,TRUE,2,0,win,Mexico City,Mexico,FALSE,1741,1816,1769,1788,28
,,,1957-10-27,FIFA World Cup qualification,played,Mexico,MEX,MEX,CONCACAF,Costa Rica,CRI,CRI,CONCACAF,FALSE,1,1,draw,San José,Costa Rica,FALSE,1769,1788,1776,1781,7
WC-1958,WC-1958_008,8,1958-06-08,FIFA World Cup,played,Mexico,MEX,MEX,CONCACAF,Sweden,SWE,SWE,UEFA,FALSE,0,3,loss,Solna,Sweden,FALSE,1776,1803,1742,1837,-34
WC-1958,WC-1958_014,14,1958-06-11,FIFA World Cup,played,Mexico,MEX,MEX,CONCACAF,Wales,WAL,WAL,UEFA,TRUE,1,1,draw,Solna,Sweden,TRUE,1742,1741,1742,1741,0
WC-1958,WC-1958_022,22,1958-06-15,FIFA World Cup,played,Mexico,MEX,MEX,CONCACAF,Hungary,HUN,HUN,UEFA,FALSE,0,4,loss,Sandviken,Sweden,TRUE,1742,2018,1723,2037,-19
,,,1959-03-01,Friendly,played,Mexico,MEX,MEX,CONCACAF,Costa Rica,CRI,CRI,CONCACAF,TRUE,3,1,win,Mexico City,Mexico,FALSE,1723,1781,1743,1761,20
,,,1959-03-08,Friendly,played,Mexico,MEX,MEX,CONCACAF,Costa Rica,CRI,CRI,CONCACAF,FALSE,2,1,win,San José,Costa Rica,FALSE,1743,1761,1763,1741,20
,,,1959-05-24,Friendly,played,Mexico,MEX,MEX,CONCACAF,England,ENG,ENG,UEFA,TRUE,2,1,win,Mexico City,Mexico,FALSE,1763,1925,1775,1913,12
,,,1960-03-06,Pan American Championship,played,Mexico,MEX,MEX,CONCACAF,Brazil,BRA,BRA,CONMEBOL,FALSE,2,2,draw,San José,Costa Rica,TRUE,1775,2026,1790,2011,15
