team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Mexico,MEX,1930 FIFA Men's World Cup,WC-1930,1930,Alfredo Viejo Sánchez,P-83291,midfielder,MF,,1908-05-24,22,,,,
Mexico,MEX,1930 FIFA Men's World Cup,WC-1930,1930,Dionisio Mejía,P-21313,forward,FW,,1907-01-06,23,Atlante México,Mexico,0,0
Mexico,MEX,1930 FIFA Men's World Cup,WC-1930,1930,Efraín Amézcua,P-36379,midfielder,MF,,1907-08-03,22,Atlante México,Mexico,0,0
Mexico,MEX,1930 FIFA Men's World Cup,WC-1930,1930,Felipe Olivares,P-27734,forward,FW,,1907-11-18,22,,,,
Mexico,MEX,1930 FIFA Men's World Cup,WC-1930,1930,Felipe Rosas,P-08566,midfielder,MF,,1910-02-05,20,Atlante México,Mexico,3,0
Mexico,MEX,1930 FIFA Men's World Cup,WC-1930,1930,Francisco Garza Gutiérrez,P-41910,defender,DF,,1904-03-14,26,América México,Mexico,0,0
Mexico,MEX,1930 FIFA Men's World Cup,WC-1930,1930,Hilario López,P-84297,forward,FW,,1907-11-18,22,Marte México,Mexico,3,0
Mexico,MEX,1930 FIFA Men's World Cup,WC-1930,1930,Isidoro Sota,P-65099,goal keeper,GK,,1902-02-04,28,América México,Mexico,0,0
Mexico,MEX,1930 FIFA Men's World Cup,WC-1930,1930,Jesús Castro,P-33321,forward,FW,,1900-01-01,30,,,,
Mexico,MEX,1930 FIFA Men's World Cup,WC-1930,1930,José Ruíz,P-17565,forward,FW,,1904-01-01,26,,,,
Mexico,MEX,1930 FIFA Men's World Cup,WC-1930,1930,Juan Carreño,P-94135,forward,FW,,1907-08-14,22,,,,
Mexico,MEX,1930 FIFA Men's World Cup,WC-1930,1930,Luis Pérez,P-31687,forward,FW,,1907-01-01,23,,,,
Mexico,MEX,1930 FIFA Men's World Cup,WC-1930,1930,Manuel Rosas,P-89481,defender,DF,,1912-04-17,18,Atlante México,Mexico,0,0
Mexico,MEX,1930 FIFA Men's World Cup,WC-1930,1930,Oscar Bonfiglio,P-33560,goal keeper,GK,,1905-10-05,24,Marte México,Mexico,0,0
Mexico,MEX,1930 FIFA Men's World Cup,WC-1930,1930,Rafael Garza Gutiérrez,P-43777,defender,DF,,1896-12-13,33,América México,Mexico,0,0
Mexico,MEX,1930 FIFA Men's World Cup,WC-1930,1930,Raymundo Rodríguez,P-58196,midfielder,MF,,1905-04-15,25,Marte México,Mexico,0,0
Mexico,MEX,1930 FIFA Men's World Cup,WC-1930,1930,Roberto Gayón,P-31066,forward,FW,,1905-01-01,25,,,,
Mexico,MEX,1950 FIFA Men's World Cup,WC-1950,1950,Alfonso Montemayor,P-66344,defender,DF,,1922-04-28,28,León FC,Mexico,0,0
Mexico,MEX,1950 FIFA Men's World Cup,WC-1950,1950,Antonio Carbajal,P-69496,goal keeper,GK,,1929-06-07,21,León FC,Mexico,0,0
Mexico,MEX,1950 FIFA Men's World Cup,WC-1950,1950,Antonio Flores,P-52046,midfielder,MF,,1923-07-13,26,Atlas Guadalajara,Mexico,0,0
Mexico,MEX,1950 FIFA Men's World Cup,WC-1950,1950,Carlos Guevara,P-25299,midfielder,MF,,,,,,,
Mexico,MEX,1950 FIFA Men's World Cup,WC-1950,1950,Carlos Septién,P-65280,forward,FW,,1923-01-18,27,Atlante México,Mexico,0,0
Mexico,MEX,1950 FIFA Men's World Cup,WC-1950,1950,Felipe Zetter,P-55906,defender,DF,,1923-07-03,26,Atlas Guadalajara,Mexico,0,0
Mexico,MEX,1950 FIFA Men's World Cup,WC-1950,1950,Francisco Hernández,P-10564,midfielder,MF,,1924-01-16,26,,,,
Mexico,MEX,1950 FIFA Men's World Cup,WC-1950,1950,Gregorio Gómez,P-74225,defender,DF,,1924-06-26,25,,,,
Mexico,MEX,1950 FIFA Men's World Cup,WC-1950,1950,Horacio Casarín,P-22131,forward,FW,,1918-05-25,32,Necaxa México,Mexico,3,1
Mexico,MEX,1950 FIFA Men's World Cup,WC-1950,1950,Héctor Ortiz,P-36858,midfielder,MF,,1928-12-20,21,Marte México,Mexico,0,0
Mexico,MEX,1950 FIFA Men's World Cup,WC-1950,1950,José Antonio Roca,P-92882,defender,DF,,1928-05-24,22,Necaxa México,Mexico,0,0
Mexico,MEX,1950 FIFA Men's World Cup,WC-1950,1950,José Luis Borbolla,P-28840,forward,FW,,1920-01-31,30,América México,Mexico,0,0
