tournament_id,match_id,match_number,date,tournament,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,team_score,opponent_score,result,city,country,neutral,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta
,,,1958-04-03,Friendly,played,Morocco,MAR,MAR,CAF,Libya,,,,TRUE,3,1,win,Casablanca,Morocco,FALSE,1728,1443,1731,1440,3
,,,1960-01-01,Friendly,played,Morocco,MAR,MAR,CAF,Yugoslavia,YUG,YUG,UEFA,TRUE,0,5,loss,Casablanca,Morocco,FALSE,1697,1890,1682,1905,-15
,,,1960-10-30,FIFA World Cup qualification,played,Morocco,MAR,MAR,CAF,Tunisia,TUN,TUN,CAF,TRUE,2,1,win,Casablanca,Morocco,FALSE,1682,1517,1689,1510,7
,,,1960-11-13,FIFA World Cup qualification,played,Morocco,MAR,MAR,CAF,Tunisia,TUN,TUN,CAF,FALSE,1,2,loss,Tunis,Tunisia,FALSE,1689,1510,1665,1534,-24
,,,1960-12-11,Friendly,played,Morocco,MAR,MAR,CAF,German DR,DDR,DDR,UEFA,TRUE,2,3,loss,Casablanca,Morocco,FALSE,1665,1509,1649,1525,-16
,,,1961-01-22,FIFA World Cup qualification,played,Morocco,MAR,MAR,CAF,Tunisia,TUN,TUN,CAF,TRUE,1,1,draw,Palermo,Italy,TRUE,1649,1495,1641,1503,-8
,,,1961-04-02,FIFA World Cup qualification,played,Morocco,MAR,MAR,CAF,Ghana,GHA,GHA,CAF,FALSE,0,0,draw,Accra,Ghana,FALSE,1641,1799,1654,1786,13
,,,1961-05-28,FIFA World Cup qualification,played,Morocco,MAR,MAR,CAF,Ghana,GHA,GHA,CAF,TRUE,1,0,win,Casablanca,Morocco,FALSE,1654,1768,1675,1747,21
,,,1961-06-18,Friendly,played,Morocco,MAR,MAR,CAF,Yugoslavia,YUG,YUG,UEFA,FALSE,2,3,loss,Belgrade,Yugoslavia,FALSE,1675,1936,1673,1938,-2
,,,1961-06-21,Friendly,played,Morocco,MAR,MAR,CAF,German DR,DDR,DDR,UEFA,FALSE,2,1,win,Erfurt,German DR,FALSE,1673,1535,1682,1526,9
,,,1961-11-12,FIFA World Cup qualification,played,Morocco,MAR,MAR,CAF,Spain,ESP,ESP,UEFA,TRUE,0,1,loss,Casablanca,Morocco,FALSE,1677,1950,1666,1961,-11
,,,1961-11-23,FIFA World Cup qualification,played,Morocco,MAR,MAR,CAF,Spain,ESP,ESP,UEFA,FALSE,2,3,loss,Madrid,Spain,FALSE,1666,1961,1662,1965,-4
,,,1961-12-10,Friendly,played,Morocco,MAR,MAR,CAF,German DR,DDR,DDR,UEFA,TRUE,2,0,win,Casablanca,Morocco,FALSE,1662,1516,1668,1510,6
,,,1962-04-15,Friendly,played,Morocco,MAR,MAR,CAF,Poland,POL,POL,UEFA,TRUE,1,3,loss,Casablanca,Morocco,FALSE,1681,1705,1663,1723,-18
,,,1962-09-30,Friendly,played,Morocco,MAR,MAR,CAF,Romania,ROU,ROU,UEFA,FALSE,0,4,loss,Bucharest,Romania,FALSE,1663,1668,1650,1681,-13
,,,1962-10-11,Friendly,played,Morocco,MAR,MAR,CAF,Poland,POL,POL,UEFA,FALSE,1,1,draw,Warsaw,Poland,FALSE,1650,1670,1653,1667,3
,,,1962-12-23,Friendly,played,Morocco,MAR,MAR,CAF,Romania,ROU,ROU,UEFA,TRUE,3,1,win,Casablanca,Morocco,FALSE,1653,1706,1666,1693,13
,,,1963-01-13,Friendly,played,Morocco,MAR,MAR,CAF,Switzerland,CHE,CHE,UEFA,TRUE,1,0,win,Casablanca,Morocco,FALSE,1666,1616,1672,1610,6
,,,1963-06-16,African Cup of Nations qualification,played,Morocco,MAR,MAR,CAF,Tunisia,TUN,TUN,CAF,FALSE,1,4,loss,Tunis,Tunisia,FALSE,,,,,
,,,1963-07-02,African Cup of Nations qualification,played,Morocco,MAR,MAR,CAF,Tunisia,TUN,TUN,CAF,TRUE,4,2,win,Casablanca,Morocco,FALSE,1630,1612,1650,1592,20
,,,1963-12-01,Friendly,played,Morocco,MAR,MAR,CAF,Soviet Union,SUN,SUN,UEFA,TRUE,1,1,draw,Casablanca,Morocco,FALSE,1643,2014,1650,2007,7
,,,1963-12-29,Friendly,played,Morocco,MAR,MAR,CAF,Germany,GER,DEU,UEFA,TRUE,1,4,loss,Casablanca,Morocco,FALSE,1650,1925,1641,1934,-9
,,,1965-02-28,Friendly,played,Morocco,MAR,MAR,CAF,Tunisia,TUN,TUN,CAF,FALSE,0,0,draw,Tunis,Tunisia,FALSE,1675,1575,1675,1575,0
,,,1965-03-12,Friendly,played,Morocco,MAR,MAR,CAF,Kuwait,KWT,KWT,AFC,FALSE,2,0,win,Tripoli,Libya,TRUE,1675,1201,1678,1198,3
,,,1965-03-19,Friendly,played,Morocco,MAR,MAR,CAF,Libya,,,,FALSE,0,1,loss,Tripoli,Libya,FALSE,1674,1477,1655,1496,-19
,,,1965-05-02,Friendly,played,Morocco,MAR,MAR,CAF,Tunisia,TUN,TUN,CAF,TRUE,0,1,loss,Casablanca,Morocco,FALSE,1655,1602,1641,1616,-14
,,,1965-10-31,Friendly,played,Morocco,MAR,MAR,CAF,Algeria,DZA,DZA,CAF,FALSE,0,0,draw,Algiers,Algeria,FALSE,1641,1687,1645,1683,4
,,,1966-03-06,Friendly,played,Morocco,MAR,MAR,CAF,Algeria,DZA,DZA,CAF,TRUE,1,0,win,Casablanca,Morocco,FALSE,1645,1683,1653,1675,8
,,,1966-03-11,Friendly,played,Morocco,MAR,MAR,CAF,Libya,,,,FALSE,0,4,loss,Tripoli,Libya,FALSE,,,,,
,,,1966-03-18,Friendly,played,Morocco,MAR,MAR,CAF,Iraq,IRQ,IRQ,AFC,FALSE,1,0,win,Tripoli,Libya,TRUE,,,,,
,,,1966-03-19,Friendly,played,Morocco,MAR,MAR,CAF,Iraq,IRQ,IRQ,AFC,FALSE,2,1,win,Tripoli,Libya,TRUE,1649,1629,1663,1615,14
,,,1966-11-24,Friendly,played,Morocco,MAR,MAR,CAF,Algeria,DZA,DZA,CAF,FALSE,2,2,draw,Algiers,Algeria,FALSE,1651,1692,1655,1688,4
,,,1967-02-22,Friendly,played,Morocco,MAR,MAR,CAF,Germany,GER,DEU,UEFA,FALSE,1,5,loss,Karlsruhe,Germany,FALSE,1655,2043,1653,2045,-2
,,,1968-03-17,Friendly,played,Morocco,MAR,MAR,CAF,Algeria,DZA,DZA,CAF,TRUE,0,0,draw,Casablanca,Morocco,FALSE,,,,,
,,,1968-11-03,FIFA World Cup qualification,played,Morocco,MAR,MAR,CAF,Senegal,SEN,SEN,CAF,TRUE,1,0,win,Casablanca,Morocco,FALSE,1661,1615,1673,1603,12
,,,1969-01-05,FIFA World Cup qualification,played,Morocco,MAR,MAR,CAF,Senegal,SEN,SEN,CAF,FALSE,1,2,loss,Dakar,Senegal,FALSE,1673,1594,1654,1613,-19
,,,1969-02-09,Friendly,played,Morocco,MAR,MAR,CAF,Hungary,HUN,HUN,UEFA,TRUE,1,4,loss,Casablanca,Morocco,FALSE,1654,1977,1646,1985,-8
,,,1969-02-13,FIFA World Cup qualification,played,Morocco,MAR,MAR,CAF,Senegal,SEN,SEN,CAF,TRUE,2,0,win,Las Palmas,Spain,TRUE,1646,1604,1672,1578,26
,,,1969-03-09,African Cup of Nations qualification,played,Morocco,MAR,MAR,CAF,Algeria,DZA,DZA,CAF,FALSE,0,2,loss,Algiers,Algeria,FALSE,1672,1628,1647,1653,-25
,,,1969-03-22,African Cup of Nations qualification,played,Morocco,MAR,MAR,CAF,Algeria,DZA,DZA,CAF,TRUE,2,0,win,Agadir,Morocco,FALSE,,,,,
,,,1969-04-27,FIFA World Cup qualification,played,Morocco,MAR,MAR,CAF,Tunisia,TUN,TUN,CAF,FALSE,0,0,draw,Tunis,Tunisia,FALSE,1662,1592,1664,1590,2
,,,1969-05-18,FIFA World Cup qualification,played,Morocco,MAR,MAR,CAF,Tunisia,TUN,TUN,CAF,TRUE,0,0,draw,Casablanca,Morocco,FALSE,1664,1590,1655,1599,-9
,,,1969-06-13,FIFA World Cup qualification,played,Morocco,MAR,MAR,CAF,Tunisia,TUN,TUN,CAF,FALSE,2,2,draw,Marseille,France,TRUE,1655,1599,1652,1602,-3
,,,1969-09-21,FIFA World Cup qualification,played,Morocco,MAR,MAR,CAF,Nigeria,NGA,NGA,CAF,TRUE,2,1,win,Casablanca,Morocco,FALSE,1652,1587,1663,1576,11
,,,1969-10-10,FIFA World Cup qualification,played,Morocco,MAR,MAR,CAF,Sudan,,,,FALSE,0,0,draw,Khartoum,Sudan,FALSE,1663,1648,1668,1643,5
,,,1969-10-26,FIFA World Cup qualification,played,Morocco,MAR,MAR,CAF,Sudan,,,,TRUE,3,0,win,Casablanca,Morocco,FALSE,1668,1643,1691,1620,23
,,,1969-10-30,Friendly,played,Morocco,MAR,MAR,CAF,Algeria,DZA,DZA,CAF,FALSE,0,1,loss,Algiers,Algeria,FALSE,,,,,
,,,1969-11-08,FIFA World Cup qualification,played,Morocco,MAR,MAR,CAF,Nigeria,NGA,NGA,CAF,FALSE,0,2,loss,Ibadan,Nigeria,FALSE,1682,1586,1652,1616,-30
,,,1969-11-09,Friendly,played,Morocco,MAR,MAR,CAF,Ivory Coast,CIV,CIV,CAF,FALSE,0,1,loss,Abidjan,Ivory Coast,FALSE,1652,1728,1647,1733,-5
,,,1969-12-28,Friendly,played,Morocco,MAR,MAR,CAF,Bulgaria,BGR,BGR,UEFA,TRUE,3,0,win,Casablanca,Morocco,FALSE,1647,1861,1670,1838,23
WC-1970,WC-1970_007,7,1970-06-03,FIFA World Cup,played,Morocco,MAR,MAR,CAF,Germany,GER,DEU,UEFA,FALSE,1,2,loss,León,Mexico,TRUE,1670,1998,1662,2006,-8
WC-1970,WC-1970_012,12,1970-06-06,FIFA World Cup,played,Morocco,MAR,MAR,CAF,Peru,PER,PER,CONMEBOL,TRUE,0,3,loss,León,Mexico,TRUE,1662,1733,1620,1775,-42
WC-1970,WC-1970_021,21,1970-06-11,FIFA World Cup,played,Morocco,MAR,MAR,CAF,Bulgaria,BGR,BGR,UEFA,FALSE,1,1,draw,León,Mexico,TRUE,1620,1759,1631,1748,11
,,,1970-12-10,African Cup of Nations qualification,played,Morocco,MAR,MAR,CAF,Algeria,DZA,DZA,CAF,FALSE,1,3,loss,Algiers,Algeria,FALSE,1631,1604,1607,1628,-24
,,,1970-12-27,African Cup of Nations qualification,played,Morocco,MAR,MAR,CAF,Algeria,DZA,DZA,CAF,TRUE,3,0,win,Casablanca,Morocco,FALSE,1607,1628,1634,1601,27
,,,1971-10-13,African Cup of Nations qualification,played,Morocco,MAR,MAR,CAF,Egypt,EGY,EGY,CAF,TRUE,3,0,win,Casablanca,Morocco,FALSE,,,,,
,,,1971-10-27,African Cup of Nations qualification,played,Morocco,MAR,MAR,CAF,Egypt,EGY,EGY,CAF,FALSE,2,3,loss,Cairo,Egypt,FALSE,,,,,
,,,1972-02-17,Friendly,played,Morocco,MAR,MAR,CAF,Senegal,SEN,SEN,CAF,FALSE,3,1,win,Dakar,Senegal,FALSE,1680,1571,1695,1556,15
