team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Morocco,MAR,1970 FIFA Men's World Cup,WC-1970,1970,Abdallah Lamrani,P-93664,defender,DF,2,1946-01-01,24,,,,
Morocco,MAR,1970 FIFA Men's World Cup,WC-1970,1970,Abdelkader El Khiati,P-98667,defender,DF,18,1945-01-01,25,,,,
Morocco,MAR,1970 FIFA Men's World Cup,WC-1970,1970,Abdelkader Ouaraghli,P-99251,goal keeper,GK,19,1943-01-01,27,,,,
Morocco,MAR,1970 FIFA Men's World Cup,WC-1970,1970,Ahmed Alaoui,P-50217,forward,FW,17,1949-01-01,21,,,,
Morocco,MAR,1970 FIFA Men's World Cup,WC-1970,1970,Ahmed Faras,P-89897,forward,FW,9,1946-12-07,23,SC Chabab Mohammedia,Morocco,0,0
Morocco,MAR,1970 FIFA Men's World Cup,WC-1970,1970,Allal Ben Kassou,P-34408,goal keeper,GK,1,1941-11-11,28,FAR Rabat,Morocco,0,0
Morocco,MAR,1970 FIFA Men's World Cup,WC-1970,1970,Boujemaa Benkhrif,P-20578,defender,DF,3,1947-11-30,22,,,,
Morocco,MAR,1970 FIFA Men's World Cup,WC-1970,1970,Driss Bamous,P-55928,midfielder,MF,8,1942-12-15,27,,,,
Morocco,MAR,1970 FIFA Men's World Cup,WC-1970,1970,Hadi Dahane,P-45711,midfielder,MF,15,1946-01-01,24,,,,
Morocco,MAR,1970 FIFA Men's World Cup,WC-1970,1970,Houmane Jarir,P-69368,forward,FW,14,1944-11-30,25,Raja Casablanca,Morocco,0,0
Morocco,MAR,1970 FIFA Men's World Cup,WC-1970,1970,Jalili Fadili,P-75161,defender,DF,13,1940-01-01,30,,,,
Morocco,MAR,1970 FIFA Men's World Cup,WC-1970,1970,Kacem Slimani,P-99082,defender,DF,5,1948-07-01,21,Renaissance Settat,Morocco,0,0
Morocco,MAR,1970 FIFA Men's World Cup,WC-1970,1970,Maouhoub Ghazouani,P-85379,midfielder,MF,11,1946-01-01,24,,,,
Morocco,MAR,1970 FIFA Men's World Cup,WC-1970,1970,Mohammed El Filali,P-37859,forward,FW,10,1945-07-09,24,,,,
