team,team_id,team_code,confederation,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Adolf Šimperský,P-94005,midfielder,MF,,1909-08-05,24,,,,
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Antonín Puč,P-51219,forward,FW,,1907-05-16,27,Slavia Praha,Czechoslovakia,7,4
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Antonín Vodička,P-64843,midfielder,MF,,1907-03-01,27,,,,
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Erich Srbek,P-57162,forward,FW,,1908-06-04,25,Sparta Praha,Czechoslovakia,1,0
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Ferdinand Daučík,P-70254,defender,DF,,1910-05-30,23,Slavia Praha,Czechoslovakia,1,0
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,František Junek,P-19582,forward,FW,,1907-01-17,27,Slavia Praha,Czechoslovakia,7,1
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,František Plánička,P-52528,goal keeper,GK,,1904-06-02,29,,,,
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,František Svoboda,P-13470,forward,FW,,1905-07-05,28,,,,
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,František Šterc,P-21644,forward,FW,,1912-01-27,22,SK Židenice,Czechoslovakia,1,0
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Géza Kalocsay,P-88929,forward,FW,,1913-05-30,20,,,,
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Jaroslav Bouček,P-94788,midfielder,MF,,1912-11-13,21,Sparta Praha,Czechoslovakia,3,0
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Jaroslav Burgr,P-76056,defender,DF,,1906-03-07,28,Sparta Praha,Czechoslovakia,1,0
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Jiří Sobotka,P-58983,forward,FW,,1911-06-06,22,,,,
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Josef Košťálek,P-53978,midfielder,MF,,1909-08-31,24,,,,
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Josef Silný,P-23820,forward,FW,,1902-01-23,32,Bohemians Vršovice,Czechoslovakia,2,0
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Josef Čtyřoký,P-68716,defender,DF,,1906-09-30,27,Sparta Praha,Czechoslovakia,7,0
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Ladislav Ženíšek,P-42431,defender,DF,,1904-03-07,30,Slavia Praha,Czechoslovakia,8,0
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Oldřich Nejedlý,P-60513,forward,FW,,1909-12-26,24,,,,
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Rudolf Krčil,P-30773,midfielder,MF,,1906-03-05,28,,,,
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Vlastimil Kopecký,P-64425,midfielder,MF,,1912-10-14,21,Slavia Praha,Czechoslovakia,1,0
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Čestmír Patzel,P-70970,goal keeper,GK,,1914-12-02,19,,,,
Czechoslovakia,CSK,CSK,UEFA,1934 FIFA Men's World Cup,WC-1934,1934,Štefan Čambal,P-28531,midfielder,MF,,1908-12-17,25,Slavia Praha,Czechoslovakia,7,0
Czechoslovakia,CSK,CSK,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Antonín Puč,P-51219,forward,FW,,1907-05-16,31,Viktoria Žižkov,Czechoslovakia,1,0
Czechoslovakia,CSK,CSK,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Arnošt Kreuz,P-55632,forward,FW,,1912-05-09,26,SK Pardubice,Czechoslovakia,2,0
Czechoslovakia,CSK,CSK,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Ferdinand Daučík,P-70254,defender,DF,,1910-05-30,28,Slavia Praha,Czechoslovakia,8,0
Czechoslovakia,CSK,CSK,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,František Plánička,P-52528,goal keeper,GK,,1904-06-02,34,,,,
Czechoslovakia,CSK,CSK,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Jan Říha,P-30507,forward,FW,,1915-11-11,22,,,,
Czechoslovakia,CSK,CSK,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Jaroslav Bouček,P-94788,midfielder,MF,,1912-11-13,25,Sparta Praha,Czechoslovakia,8,0
Czechoslovakia,CSK,CSK,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Jaroslav Burgr,P-76056,defender,DF,,1906-03-07,32,Sparta Praha,Czechoslovakia,7,0
Czechoslovakia,CSK,CSK,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Josef Košťálek,P-53978,midfielder,MF,,1909-08-31,28,,,,
Czechoslovakia,CSK,CSK,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Josef Ludl,P-29652,forward,FW,,1916-06-03,22,Viktoria Žižkov,Czechoslovakia,5,2
Czechoslovakia,CSK,CSK,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Josef Orth,P-33048,defender,DF,,1916-05-20,22,,,,
Czechoslovakia,CSK,CSK,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Josef Zeman,P-27945,forward,FW,,1915-01-23,23,Sparta Praha,Czechoslovakia,2,1
Czechoslovakia,CSK,CSK,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Karel Burkert,P-91890,goal keeper,GK,,1909-12-01,28,,,,
