tournament_id,match_id,match_number,date,tournament,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,team_score,opponent_score,result,city,country,neutral,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta
,,,1903-04-05,Friendly,played,Czechoslovakia,CSK,CSK,UEFA,Hungary,HUN,HUN,UEFA,FALSE,1,2,loss,Budapest,Hungary,FALSE,1900,1886,1892,1894,-8
,,,1906-04-01,Friendly,played,Czechoslovakia,CSK,CSK,UEFA,Hungary,HUN,HUN,UEFA,FALSE,1,1,draw,Budapest,Hungary,FALSE,1892,1896,1895,1893,3
,,,1906-10-07,Friendly,played,Czechoslovakia,CSK,CSK,UEFA,Hungary,HUN,HUN,UEFA,TRUE,4,4,draw,Prague,Bohemia,FALSE,1895,1893,1892,1896,-3
,,,1907-04-07,Friendly,played,Czechoslovakia,CSK,CSK,UEFA,Hungary,HUN,HUN,UEFA,FALSE,2,5,loss,Budapest,Hungary,FALSE,1892,1907,1880,1919,-12
,,,1907-10-06,Friendly,played,Czechoslovakia,CSK,CSK,UEFA,Hungary,HUN,HUN,UEFA,TRUE,5,3,win,Prague,Bohemia,FALSE,1880,1907,1892,1895,12
,,,1908-04-05,Friendly,played,Czechoslovakia,CSK,CSK,UEFA,Hungary,HUN,HUN,UEFA,FALSE,2,5,loss,Budapest,Hungary,FALSE,1892,1908,1880,1920,-12
,,,1908-06-13,Friendly,played,Czechoslovakia,CSK,CSK,UEFA,England,ENG,ENG,UEFA,TRUE,0,4,loss,Prague,Bohemia,FALSE,1880,2081,1867,2094,-13
,,,1910-10-16,Friendly,played,Czechoslovakia,CSK,CSK,UEFA,Russia,RUS,RUS,UEFA,FALSE,4,5,loss,Saint Petersburg,Russia,FALSE,,,,,
,,,1910-10-23,Friendly,played,Czechoslovakia,CSK,CSK,UEFA,Russia,RUS,RUS,UEFA,FALSE,0,1,loss,Moscow,Russia,FALSE,,,,,
,,,1919-06-24,Inter-Allied Games,played,Czechoslovakia,CSK,CSK,UEFA,Belgium,BEL,BEL,UEFA,TRUE,4,1,win,Paris,France,TRUE,,,,,
,,,1919-06-26,Inter-Allied Games,played,Czechoslovakia,CSK,CSK,UEFA,United States,USA,USA,CONCACAF,TRUE,8,2,win,Paris,France,TRUE,,,,,
,,,1919-06-28,Inter-Allied Games,played,Czechoslovakia,CSK,CSK,UEFA,Canada,CAN,CAN,CONCACAF,TRUE,3,2,win,Paris,France,TRUE,,,,,
,,,1919-06-29,Inter-Allied Games,played,Czechoslovakia,CSK,CSK,UEFA,France,FRA,FRA,UEFA,FALSE,3,2,win,Paris,France,FALSE,,,,,
,,,1920-08-28,Olympic Games,played,Czechoslovakia,CSK,CSK,UEFA,Yugoslavia,YUG,YUG,UEFA,TRUE,7,0,win,Antwerp,Belgium,TRUE,1867,1600,1891,1576,24
,,,1920-08-29,Olympic Games,played,Czechoslovakia,CSK,CSK,UEFA,Norway,NOR,NOR,UEFA,TRUE,4,0,win,Brussels,Belgium,TRUE,1891,1569,1906,1554,15
,,,1920-08-31,Olympic Games,played,Czechoslovakia,CSK,CSK,UEFA,France,FRA,FRA,UEFA,FALSE,4,1,win,Antwerp,Belgium,TRUE,1906,1640,1925,1621,19
,,,1920-09-02,Olympic Games,played,Czechoslovakia,CSK,CSK,UEFA,Belgium,BEL,BEL,UEFA,FALSE,0,2,loss,Antwerp,Belgium,FALSE,1925,1892,1889,1928,-36
,,,1921-10-28,Friendly,played,Czechoslovakia,CSK,CSK,UEFA,Yugoslavia,YUG,YUG,UEFA,TRUE,6,1,win,Prague,Czechoslovakia,FALSE,1889,1565,1892,1562,3
,,,1921-11-13,Friendly,played,Czechoslovakia,CSK,CSK,UEFA,Sweden,SWE,SWE,UEFA,TRUE,2,2,draw,Prague,Czechoslovakia,FALSE,1892,1584,1884,1592,-8
,,,1922-02-26,Friendly,played,Czechoslovakia,CSK,CSK,UEFA,Italy,ITA,ITA,UEFA,FALSE,1,1,draw,Turin,Italy,FALSE,1884,1665,1881,1668,-3
,,,1922-06-11,Friendly,played,Czechoslovakia,CSK,CSK,UEFA,Denmark,DNK,DNK,UEFA,FALSE,3,0,win,Copenhagen,Denmark,FALSE,1881,1912,1905,1888,24
,,,1922-06-28,Friendly,played,Czechoslovakia,CSK,CSK,UEFA,Yugoslavia,YUG,YUG,UEFA,FALSE,3,4,loss,Zagreb,Yugoslavia,FALSE,1905,1544,1889,1560,-16
,,,1922-08-13,Friendly,played,Czechoslovakia,CSK,CSK,UEFA,Sweden,SWE,SWE,UEFA,FALSE,2,0,win,Stockholm,Sweden,FALSE,1889,1609,1897,1601,8
,,,1923-05-06,Friendly,played,Czechoslovakia,CSK,CSK,UEFA,Denmark,DNK,DNK,UEFA,TRUE,2,0,win,Prague,Czechoslovakia,FALSE,1897,1866,1907,1856,10
,,,1923-05-27,Friendly,played,Czechoslovakia,CSK,CSK,UEFA,Italy,ITA,ITA,UEFA,TRUE,5,1,win,Prague,Czechoslovakia,FALSE,1907,1704,1913,1698,6
,,,1923-07-01,Friendly,played,Czechoslovakia,CSK,CSK,UEFA,Romania,ROU,ROU,UEFA,FALSE,6,0,win,Cluj,Romania,FALSE,1913,1594,1922,1585,9
,,,1923-10-28,Friendly,played,Czechoslovakia,CSK,CSK,UEFA,Yugoslavia,YUG,YUG,UEFA,TRUE,4,4,draw,Prague,Czechoslovakia,FALSE,1922,1579,1913,1588,-9
,,,1924-05-25,Olympic Games,played,Czechoslovakia,CSK,CSK,UEFA,Turkey,TUR,TUR,UEFA,TRUE,5,2,win,Paris,France,TRUE,1913,1500,1922,1491,9
,,,1924-05-28,Olympic Games,played,Czechoslovakia,CSK,CSK,UEFA,Switzerland,CHE,CHE,UEFA,FALSE,1,1,draw,Paris,France,TRUE,1922,1661,1903,1680,-19
,,,1924-05-30,Olympic Games,played,Czechoslovakia,CSK,CSK,UEFA,Switzerland,CHE,CHE,UEFA,FALSE,0,1,loss,Paris,France,TRUE,1903,1680,1856,1727,-47
