tournament_id,match_id,match_number,date,tournament,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,team_score,opponent_score,result,city,country,neutral,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta
,,,1941-08-23,Friendly,played,Iran,IRN,IRN,AFC,India,,,,FALSE,1,0,win,Kabul,Afghanistan,TRUE,,,,,
,,,1947-10-26,Friendly,played,Iran,IRN,IRN,AFC,Turkey,TUR,TUR,UEFA,TRUE,1,3,loss,Tehran,Iran,FALSE,,,,,
,,,1948-10-28,Friendly,played,Iran,IRN,IRN,AFC,Turkey,TUR,TUR,UEFA,TRUE,1,1,draw,Tehran,Iran,FALSE,,,,,
,,,1950-05-28,Friendly,played,Iran,IRN,IRN,AFC,Turkey,TUR,TUR,UEFA,FALSE,1,6,loss,Istanbul,Turkey,FALSE,1571,1522,1554,1539,-17
,,,1950-10-26,Friendly,played,Iran,IRN,IRN,AFC,Afghanistan,,,,TRUE,4,0,win,Tehran,Iran,FALSE,,,,,
,,,1951-03-05,Asian Games,played,Iran,IRN,IRN,AFC,Myanmar,,,,TRUE,2,0,win,New Delhi,India,TRUE,1561,1302,1572,1291,11
,,,1951-03-07,Asian Games,played,Iran,IRN,IRN,AFC,Japan,JPN,JPN,AFC,TRUE,0,0,draw,New Delhi,India,TRUE,1572,1289,1559,1302,-13
,,,1951-03-08,Asian Games,played,Iran,IRN,IRN,AFC,Japan,JPN,JPN,AFC,TRUE,3,2,win,New Delhi,India,TRUE,1559,1302,1566,1295,7
,,,1951-03-10,Asian Games,played,Iran,IRN,IRN,AFC,India,,,,FALSE,0,1,loss,New Delhi,India,FALSE,1566,1674,1557,1683,-9
,,,1958-05-26,Asian Games,played,Iran,IRN,IRN,AFC,Israel,ISR,ISR,UEFA,FALSE,0,4,loss,Tokyo,Japan,TRUE,1555,1445,1506,1494,-49
,,,1958-05-28,Asian Games,played,Iran,IRN,IRN,AFC,South Korea,KOR,KOR,AFC,TRUE,0,5,loss,Tokyo,Japan,TRUE,1506,1661,1483,1684,-23
,,,1959-12-05,AFC Asian Cup qualification,played,Iran,IRN,IRN,AFC,Israel,ISR,ISR,UEFA,TRUE,3,0,win,Ernakulam,India,TRUE,1483,1492,1519,1456,36
,,,1959-12-12,AFC Asian Cup qualification,played,Iran,IRN,IRN,AFC,Israel,ISR,ISR,UEFA,FALSE,1,1,draw,Ernakulam,India,TRUE,1451,1524,1455,1520,4
,,,1965-05-22,Friendly,played,Iran,IRN,IRN,AFC,Turkey,TUR,TUR,UEFA,TRUE,1,2,loss,Tehran,Iran,FALSE,,,,,
,,,1965-05-24,Friendly,played,Iran,IRN,IRN,AFC,Turkey,TUR,TUR,UEFA,TRUE,2,1,win,Tehran,Iran,FALSE,,,,,
,,,1965-07-23,Friendly,played,Iran,IRN,IRN,AFC,Pakistan,,,,TRUE,4,1,win,Tehran,Iran,FALSE,1596,1368,1603,1361,7
,,,1965-07-25,Friendly,played,Iran,IRN,IRN,AFC,Turkey,TUR,TUR,UEFA,TRUE,0,0,draw,Tehran,Iran,FALSE,1603,1633,1600,1636,-3
,,,1966-03-16,Friendly,played,Iran,IRN,IRN,AFC,Turkey,TUR,TUR,UEFA,TRUE,0,0,draw,Tehran,Iran,FALSE,1608,1624,1604,1628,-4
,,,1966-12-10,Asian Games,played,Iran,IRN,IRN,AFC,Malaysia,,,,TRUE,2,0,win,Bangkok,Thailand,TRUE,1604,1259,1611,1252,7
,,,1966-12-11,Asian Games,played,Iran,IRN,IRN,AFC,Japan,JPN,JPN,AFC,TRUE,1,3,loss,Bangkok,Thailand,TRUE,1611,1463,1569,1505,-42
,,,1966-12-13,Asian Games,played,Iran,IRN,IRN,AFC,India,,,,FALSE,4,1,win,Bangkok,Thailand,TRUE,1569,1516,1599,1486,30
,,,1966-12-16,Asian Games,played,Iran,IRN,IRN,AFC,Indonesia,IDN,IDN,AFC,TRUE,1,0,win,Bangkok,Thailand,TRUE,1599,1476,1612,1463,13
,,,1966-12-17,Asian Games,played,Iran,IRN,IRN,AFC,Myanmar,,,,FALSE,0,1,loss,Bangkok,Thailand,TRUE,1612,1473,1584,1501,-28
,,,1966-12-18,Asian Games,played,Iran,IRN,IRN,AFC,Japan,JPN,JPN,AFC,FALSE,1,0,win,Bangkok,Thailand,TRUE,1584,1557,1602,1539,18
,,,1966-12-20,Asian Games,played,Iran,IRN,IRN,AFC,Myanmar,,,,TRUE,0,1,loss,Bangkok,Thailand,TRUE,1602,1519,1577,1544,-25
,,,1967-11-26,Friendly,played,Iran,IRN,IRN,AFC,Turkey,TUR,TUR,UEFA,TRUE,0,1,loss,Dhaka,Pakistan,TRUE,1589,1657,1577,1669,-12
,,,1968-05-10,AFC Asian Cup,played,Iran,IRN,IRN,AFC,Hong Kong,,,,TRUE,2,0,win,Tehran,Iran,FALSE,1577,1226,1582,1221,5
