team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Egypt,EGY,1934 FIFA Men's World Cup,WC-1934,1934,Abdulrahman Fawzi,P-28239,forward,FW,,1909-08-11,24,El-Masry Bor-Said,Egypt,0,0
Egypt,EGY,1934 FIFA Men's World Cup,WC-1934,1934,Ahmed Halim Ibrahim,P-44834,midfielder,MF,,1910-02-10,24,,,,
Egypt,EGY,1934 FIFA Men's World Cup,WC-1934,1934,Ali El-Kaf,P-62813,defender,DF,,1906-06-15,27,El-Mokhtalat al-Qāhira,Egypt,0,0
Egypt,EGY,1934 FIFA Men's World Cup,WC-1934,1934,Aziz Fahmy,P-82850,goal keeper,GK,,,,,,,
Egypt,EGY,1934 FIFA Men's World Cup,WC-1934,1934,Hafez Kasseb,P-55444,midfielder,MF,,,,El-Mokhtalat al-Qāhira,Egypt,0,0
Egypt,EGY,1934 FIFA Men's World Cup,WC-1934,1934,Hamidu,P-18819,defender,DF,,,,,,,
Egypt,EGY,1934 FIFA Men's World Cup,WC-1934,1934,Hassan El-Far,P-78354,midfielder,MF,,1913-01-01,21,,,,
Egypt,EGY,1934 FIFA Men's World Cup,WC-1934,1934,Hassan Raghab,P-48383,midfielder,MF,,1909-01-01,25,Al-Ittihad al-Iskandariya,Egypt,0,0
Egypt,EGY,1934 FIFA Men's World Cup,WC-1934,1934,Ismail Rafaat,P-01246,midfielder,MF,,1908-01-01,26,El-Mokhtalat al-Qāhira,Egypt,0,0
Egypt,EGY,1934 FIFA Men's World Cup,WC-1934,1934,Kamel Mosaoud,P-12336,forward,FW,,1914-08-02,19,,,,
Egypt,EGY,1934 FIFA Men's World Cup,WC-1934,1934,Labib Mahmoud,P-13156,forward,FW,,,,,,,
Egypt,EGY,1934 FIFA Men's World Cup,WC-1934,1934,Mahmoud El-Nigero,P-76014,forward,FW,,,,,,,
Egypt,EGY,1934 FIFA Men's World Cup,WC-1934,1934,Mahmoud Mokhtar,P-46343,forward,FW,,1907-12-23,26,,,,
Egypt,EGY,1934 FIFA Men's World Cup,WC-1934,1934,Mohamed Latif,P-45036,forward,FW,,1909-10-23,24,El-Mokhtalat al-Qāhira,Egypt,0,0
Egypt,EGY,1934 FIFA Men's World Cup,WC-1934,1934,Mohammed Bakhati,P-87740,midfielder,MF,,,,,,,
Egypt,EGY,1934 FIFA Men's World Cup,WC-1934,1934,Mohammed Hassan,P-66692,forward,FW,,1905-02-05,29,,,,
Egypt,EGY,1934 FIFA Men's World Cup,WC-1934,1934,Mostafa Taha,P-96789,forward,FW,,1910-03-23,24,El-Mokhtalat al-Qāhira,Egypt,0,0
Egypt,EGY,1934 FIFA Men's World Cup,WC-1934,1934,Moustafa Helmi Youssef,P-67758,midfielder,MF,,1911-06-11,22,,,,
Egypt,EGY,1934 FIFA Men's World Cup,WC-1934,1934,Mustafa Mansour,P-17075,goal keeper,GK,,1914-08-02,19,Al-Ahly al-Qāhira,Egypt,0,0
Egypt,EGY,1934 FIFA Men's World Cup,WC-1934,1934,Yacout El-Soury,P-96407,defender,DF,,,,,,,
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Adel Abdel Rahman,P-26446,forward,FW,19,1967-12-11,22,Al-Ahly al-Qāhira,Egypt,3,1
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Ahmed El-Kass,P-41648,forward,FW,20,1965-07-08,24,,,,
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Ahmed Ramzy,P-53055,defender,DF,13,1965-10-25,24,,,,
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Ahmed Shobair,P-42749,goal keeper,GK,1,1960-09-28,29,,,,
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Alaa Maihoub,P-47911,midfielder,MF,14,1963-01-19,27,,,,
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Ashraf Kasem,P-17383,defender,DF,6,1966-07-25,23,,,,
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Ayman Shawky,P-01224,forward,FW,17,1962-12-09,27,Al-Ahly al-Qāhira,Egypt,3,0
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Ayman Taher,P-72591,goal keeper,GK,21,1966-01-07,24,Zamalek SC,Egypt,1,0
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Gamal Abdel-Hamid,P-73679,midfielder,MF,10,1957-11-24,32,Zamalek SC,Egypt,6,1
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Hany Ramzy,P-11562,defender,DF,4,1969-03-10,21,Neuchâtel Xamax,Switzerland,12,0
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Hesham Yakan,P-31758,defender,DF,5,1962-08-10,27,Zamalek SC,Egypt,14,0
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Hossam Hassan,P-89810,forward,FW,9,1966-08-10,23,PAOK Thessalonikis,Greece,14,3
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Ibrahim Hassan,P-41175,defender,DF,2,1966-08-10,23,PAOK Thessalonikis,Greece,15,0
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Ismail Youssef,P-54444,midfielder,MF,7,1964-06-28,25,Zamalek SC,Egypt,14,1
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Magdi Abdelghani,P-62193,midfielder,MF,8,1959-07-27,30,,,,
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Magdy Tolba,P-07223,midfielder,MF,16,1964-02-24,26,PAOK Thessalonikis,Greece,4,0
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Osama Orabi,P-83361,midfielder,MF,18,1962-01-22,28,,,,
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Rabie Yassin,P-51328,defender,DF,3,1960-09-07,29,Al-Ahly al-Qāhira,Egypt,14,0
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Saber Eid,P-10496,midfielder,MF,15,1959-05-01,31,Ghazl el-Mahalla,Egypt,1,0
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Taher Abouzeid,P-62807,midfielder,MF,12,1962-04-10,28,,,,
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Tarek Soliman,P-57839,midfielder,MF,11,1962-01-24,28,Al-Merreikh Bor-Said,Egypt,4,0
Egypt,EGY,1990 FIFA Men's World Cup,WC-1990,1990,Thabet El-Batal,P-97395,goal keeper,GK,22,1953-09-16,36,Al-Ahly al-Qāhira,Egypt,3,0
Egypt,EGY,2018 FIFA Men's World Cup,WC-2018,2018,Abdallah El Said,P-74320,midfielder,MF,19,1985-07-13,32,Pyramids Beni-Suef,Egypt,6,0
Egypt,EGY,2018 FIFA Men's World Cup,WC-2018,2018,Ahmed Elmohamady,P-49004,defender,DF,3,1987-09-09,30,,,,
Egypt,EGY,2018 FIFA Men's World Cup,WC-2018,2018,Ahmed Fathy,P-44093,defender,DF,7,1984-11-10,33,Al-Ahly al-Qāhira,Egypt,6,0
Egypt,EGY,2018 FIFA Men's World Cup,WC-2018,2018,Ahmed Hegazi,P-81689,defender,DF,6,1991-01-25,27,,,,
Egypt,EGY,2018 FIFA Men's World Cup,WC-2018,2018,Ali Gabr,P-83293,defender,DF,2,1989-01-01,29,,,,
