team,team_id,team_code,confederation,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Bong-chil Kang,P-06709,midfielder,MF,4,1943-11-07,22,8 February Sports Team,North Korea,0,0
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Bong-hwan Kim,P-52780,midfielder,MF,17,1939-07-04,27,Kigwancha SG,North Korea,0,0
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Bong-zin Han,P-50323,midfielder,MF,11,1945-09-02,20,8 February Sports Team,North Korea,0,0
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Chang-kil Ryoo,P-27004,defender,DF,20,1940-11-05,25,,,,
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Chang-myung Lee,P-36838,goal keeper,GK,1,1947-01-02,19,Kigwancha SG,North Korea,0,0
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Chi-an Li,P-74112,forward,FW,22,1945-07-07,21,,,,
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Dong-woon Li,P-45281,midfielder,MF,16,1945-07-04,21,,,,
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Doo-ik Pak,P-64788,forward,FW,7,1942-03-17,24,,,,
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Jung-won Ha,P-06724,defender,DF,14,1942-04-20,24,8 August SC,North Korea,0,0
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Keun-hak Lee,P-60695,goal keeper,GK,9,1940-07-07,26,,,,
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Li-sup Pak,P-48502,defender,DF,2,1944-01-06,22,Amrokgang SG,North Korea,0,0
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Ryong-woon Kang,P-11641,forward,FW,10,1942-04-25,24,Rodongja SC,North Korea,0,0
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Se-bok An,P-03861,midfielder,MF,21,1946-10-29,19,,,,
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Seung-Il Kim,P-40283,forward,FW,12,1945-09-02,20,Moranbong SC,North Korea,0,0
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Seung-hwi Im,P-00480,midfielder,MF,6,1946-02-03,20,8 February Sports Team,North Korea,0,0
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Seung-kook Yang,P-59059,forward,FW,15,1944-08-19,21,Kigwancha SG,North Korea,0,0
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Seung-woon Ke,P-70204,midfielder,MF,18,1943-12-26,22,,,,
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Seung-zin Pak,P-87203,forward,FW,8,1941-01-11,25,Moranbong SC,North Korea,0,0
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Yoon-kyung Oh,P-40761,defender,DF,13,1941-08-06,24,8 August SC,North Korea,0,0
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Yung-kil Kim,P-88081,defender,DF,19,1944-01-29,22,,,,
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Yung-kyoo Shin,P-67273,defender,DF,3,1942-03-30,24,Moranbong SC,North Korea,0,0
North Korea,PRK,PRK,AFC,1966 FIFA Men's World Cup,WC-1966,1966,Zoong-sun Lim,P-61086,defender,DF,5,1943-07-16,22,Moranbong SC,North Korea,0,0
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Chol-hyok An,P-84945,forward,FW,7,1987-06-27,22,Rimyongsu SG,North Korea,6,0
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Chol-jin Pak,P-35746,defender,DF,13,1985-09-05,24,Amrokgang SG,North Korea,12,0
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Chol-myong Ri,P-40949,midfielder,MF,19,1988-02-18,22,Pyongyang SC,North Korea,8,3
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Il-gwan Jong,P-79551,midfielder,MF,23,1992-10-30,17,,,,
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,In-guk Mun,P-91408,midfielder,MF,11,1978-09-29,31,April 25 SG,North Korea,13,1
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Jong-hyok Cha,P-44308,defender,DF,2,1985-09-25,24,FC Wil 1900,Switzerland,10,0
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Jun-il Ri,P-66310,defender,DF,3,1987-08-24,22,Sobaeksu SG,North Korea,9,0
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Kum-chol Choe,P-92121,forward,FW,12,1987-02-09,23,April 25 SG,North Korea,6,1
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Kum-il Kim,P-08049,midfielder,MF,6,1987-10-10,22,April 25 SG,North Korea,0,0
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Kwang-chon Ri,P-72474,defender,DF,5,1985-09-04,24,April 25 SG,North Korea,11,0
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Kwang-hyok Ri,P-79720,defender,DF,21,1987-08-17,22,Kyonggongop SG,North Korea,5,0
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Kyong-il Kim,P-49251,midfielder,MF,22,1988-12-11,21,,,,
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Myong-gil Kim,P-42392,goal keeper,GK,18,1984-10-16,25,Amrokgang SG,North Korea,2,0
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Myong-guk Ri,P-08689,goal keeper,GK,1,1986-09-09,23,Pyongyang SC,North Korea,12,0
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Myong-won Kim,P-80634,goal keeper,GK,20,1983-07-15,26,Amrokgang SG,North Korea,0,0
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Nam-Chol Pak,P-47780,defender,DF,14,1988-10-03,21,Amrokgang SG,North Korea,1,0
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Nam-chol Pak,P-56547,midfielder,MF,4,1985-07-02,24,April 25 SG,North Korea,15,1
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Song-chol Nam,P-98982,defender,DF,16,1982-05-07,28,April 25 SG,North Korea,2,0
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Tae-se Jong,P-04397,forward,FW,9,1984-03-02,26,VfL Bochum,Germany,5,3
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Yong-hak An,P-16478,midfielder,MF,17,1978-10-25,31,Ōmiya Ardija,Japan,5,0
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Yong-jo Hong,P-57041,forward,FW,10,1982-05-22,28,FK Rostov-na-Donu,Russia,6,0
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Yong-jun Kim,P-02525,midfielder,MF,15,1983-07-19,26,Pyongyang SC,North Korea,6,0
North Korea,PRK,PRK,AFC,2010 FIFA Men's World Cup,WC-2010,2010,Yun-nam Ji,P-01454,defender,DF,8,1976-11-20,33,April 25 SG,North Korea,11,1
