tournament_id,match_id,match_number,date,tournament,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,team_score,opponent_score,result,city,country,neutral,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta
,,,1949-10-08,Friendly,played,Nigeria,NGA,NGA,CAF,Sierra Leone,,,,FALSE,2,0,win,Freetown,Sierra Leone,FALSE,1711,1400,1718,1393,7
,,,1950-05-28,Friendly,played,Nigeria,NGA,NGA,CAF,Ghana,GHA,GHA,CAF,FALSE,0,1,loss,Accra,Gold Coast,FALSE,1718,1689,1710,1697,-8
,,,1951-10-20,Friendly,played,Nigeria,NGA,NGA,CAF,Ghana,GHA,GHA,CAF,TRUE,5,0,win,Lagos,Nigeria,FALSE,1710,1697,1731,1676,21
,,,1953-10-11,Friendly,played,Nigeria,NGA,NGA,CAF,Ghana,GHA,GHA,CAF,FALSE,0,1,loss,Accra,Gold Coast,FALSE,1731,1676,1718,1689,-13
,,,1954-10-30,Friendly,played,Nigeria,NGA,NGA,CAF,Ghana,GHA,GHA,CAF,TRUE,3,0,win,Lagos,Nigeria,FALSE,1718,1702,1736,1684,18
,,,1955-05-28,Friendly,played,Nigeria,NGA,NGA,CAF,Ghana,GHA,GHA,CAF,FALSE,0,1,loss,Accra,Gold Coast,FALSE,1736,1684,1727,1693,-9
,,,1955-10-30,Friendly,played,Nigeria,NGA,NGA,CAF,Ghana,GHA,GHA,CAF,FALSE,0,7,loss,Accra,Gold Coast,FALSE,,,,,
,,,1956-10-06,Friendly,played,Nigeria,NGA,NGA,CAF,Togo,TGO,TGO,CAF,TRUE,1,1,draw,Lagos,Nigeria,FALSE,,,,,
,,,1956-10-27,Friendly,played,Nigeria,NGA,NGA,CAF,Ghana,GHA,GHA,CAF,TRUE,3,0,win,Lagos,Nigeria,FALSE,1694,1724,1715,1703,21
,,,1957-10-27,Friendly,played,Nigeria,NGA,NGA,CAF,Ghana,GHA,GHA,CAF,FALSE,3,3,draw,Accra,Ghana,FALSE,1715,1703,1719,1699,4
,,,1958-10-25,Friendly,played,Nigeria,NGA,NGA,CAF,Ghana,GHA,GHA,CAF,TRUE,3,2,win,Lagos,Nigeria,FALSE,1719,1703,1729,1693,10
