tournament_id,match_id,match_number,date,stage,status,home_team,away_team,home_team_id,away_team_id,home_team_code,away_team_code,home_team_confederation,away_team_confederation,home_elo_start,away_elo_start,city,country,neutral
WC-1990,WC-1990_016,16,1990-06-14,Group Stage,played,Yugoslavia,Colombia,YUG,COL,YUG,COL,UEFA,CONMEBOL,1855,1812,Bologna,Italy,TRUE
WC-1990,WC-1990_017,17,1990-06-15,Group Stage,played,Austria,Czechoslovakia,AUT,CSK,AUT,CSK,UEFA,UEFA,1757,1875,Florence,Italy,TRUE
WC-1990,WC-1990_018,18,1990-06-15,Group Stage,played,Germany,United Arab Emirates,GER,ARE,DEU,ARE,UEFA,AFC,1923,1540,Milan,Italy,TRUE
WC-1990,WC-1990_019,19,1990-06-16,Group Stage,played,Brazil,Costa Rica,BRA,CRI,BRA,CRI,CONMEBOL,CONCACAF,2019,1653,Turin,Italy,TRUE
WC-1990,WC-1990_020,20,1990-06-16,Group Stage,played,England,Netherlands,ENG,NED,ENG,NLD,UEFA,UEFA,1940,2008,Cagliari,Italy,TRUE
WC-1990,WC-1990_021,21,1990-06-16,Group Stage,played,Sweden,Scotland,SWE,SCO,SWE,SCO,UEFA,UEFA,1926,1698,Genoa,Italy,TRUE
WC-1990,WC-1990_022,22,1990-06-17,Group Stage,played,Belgium,Uruguay,BEL,URY,BEL,URY,UEFA,CONMEBOL,1877,1896,Verona,Italy,TRUE
WC-1990,WC-1990_023,23,1990-06-17,Group Stage,played,Republic of Ireland,Egypt,IRL,EGY,IRL,EGY,UEFA,CAF,1896,1689,Palermo,Italy,TRUE
WC-1990,WC-1990_024,24,1990-06-17,Group Stage,played,South Korea,Spain,KOR,ESP,KOR,ESP,AFC,UEFA,1713,1924,Udine,Italy,TRUE
WC-1990,WC-1990_025,25,1990-06-18,Group Stage,played,Argentina,Romania,ARG,ROU,ARG,ROU,CONMEBOL,UEFA,1813,1895,Naples,Italy,TRUE
WC-1990,WC-1990_026,26,1990-06-18,Group Stage,played,Cameroon,Soviet Union,CMR,SUN,CMR,SUN,CAF,UEFA,1724,1830,Bari,Italy,TRUE
WC-1990,WC-1990_027,27,1990-06-19,Group Stage,played,Austria,United States,AUT,USA,AUT,USA,UEFA,CONCACAF,1737,1563,Florence,Italy,TRUE
WC-1990,WC-1990_028,28,1990-06-19,Group Stage,played,Germany,Colombia,GER,COL,DEU,COL,UEFA,CONMEBOL,1923,1975,Milan,Italy,TRUE
WC-1990,WC-1990_029,29,1990-06-19,Group Stage,played,Italy,Czechoslovakia,ITA,CSK,ITA,CSK,UEFA,UEFA,1978,1895,Rome,Italy,FALSE
WC-1990,WC-1990_030,30,1990-06-19,Group Stage,played,Yugoslavia,United Arab Emirates,YUG,ARE,YUG,ARE,UEFA,AFC,1881,1439,Bologna,Italy,TRUE
WC-1990,WC-1990_031,31,1990-06-20,Group Stage,played,Brazil,Scotland,BRA,SCO,BRA,SCO,CONMEBOL,UEFA,2026,1745,Turin,Italy,TRUE
WC-1990,WC-1990_032,32,1990-06-20,Group Stage,played,Sweden,Costa Rica,SWE,CRI,SWE,CRI,UEFA,CONCACAF,1879,1646,Genoa,Italy,TRUE
WC-1990,WC-1990_033,33,1990-06-21,Group Stage,played,Belgium,Spain,BEL,ESP,BEL,ESP,UEFA,UEFA,1924,1945,Verona,Italy,TRUE
WC-1990,WC-1990_034,34,1990-06-21,Group Stage,played,England,Egypt,ENG,EGY,ENG,EGY,UEFA,CAF,1946,1670,Cagliari,Italy,TRUE
WC-1990,WC-1990_035,35,1990-06-21,Group Stage,played,Republic of Ireland,Netherlands,IRL,NED,IRL,NLD,UEFA,UEFA,1878,1961,Palermo,Italy,TRUE
WC-1990,WC-1990_036,36,1990-06-21,Group Stage,played,South Korea,Uruguay,KOR,URY,KOR,URY,AFC,CONMEBOL,1692,1849,Udine,Italy,TRUE
WC-1990,WC-1990_037,37,1990-06-23,Round of 16,played,Cameroon,Colombia,CMR,COL,CMR,COL,CAF,CONMEBOL,1684,1805,Naples,Italy,TRUE
WC-1990,WC-1990_038,38,1990-06-23,Round of 16,played,Czechoslovakia,Costa Rica,CSK,CRI,CSK,CRI,UEFA,CONCACAF,1872,1694,Bari,Italy,TRUE
WC-1990,WC-1990_039,39,1990-06-24,Round of 16,played,Brazil,Argentina,BRA,ARG,BRA,ARG,CONMEBOL,CONMEBOL,2036,1820,Turin,Italy,TRUE
WC-1990,WC-1990_040,40,1990-06-24,Round of 16,played,Germany,Netherlands,GER,NED,DEU,NLD,UEFA,UEFA,1923,1961,Milan,Italy,TRUE
WC-1990,WC-1990_041,41,1990-06-25,Round of 16,played,Republic of Ireland,Romania,IRL,ROU,IRL,ROU,UEFA,UEFA,1888,1627,Genoa,Italy,TRUE
WC-1990,WC-1990_042,42,1990-06-25,Round of 16,played,Italy,Uruguay,ITA,URY,ITA,URY,UEFA,CONMEBOL,2001,1866,Rome,Italy,FALSE
WC-1990,WC-1990_043,43,1990-06-26,Round of 16,played,England,Belgium,ENG,BEL,ENG,BEL,UEFA,UEFA,1956,1896,Bologna,Italy,TRUE
WC-1990,WC-1990_044,44,1990-06-26,Round of 16,played,Spain,Yugoslavia,ESP,YUG,ESP,YUG,UEFA,UEFA,1973,1889,Verona,Italy,TRUE
WC-1990,WC-1990_045,45,1990-06-30,Quarter-final,played,Italy,Republic of Ireland,ITA,IRL,ITA,IRL,UEFA,UEFA,1856,1888,Rome,Italy,FALSE
WC-1990,WC-1990_046,46,1990-06-30,Quarter-final,played,Yugoslavia,Argentina,YUG,ARG,YUG,ARG,UEFA,CONMEBOL,1926,1867,Florence,Italy,TRUE
WC-1990,WC-1990_047,47,1990-07-01,Quarter-final,played,Cameroon,England,CMR,ENG,CMR,ENG,CAF,UEFA,1724,1981,Naples,Italy,TRUE
WC-1990,WC-1990_048,48,1990-07-01,Quarter-final,played,Germany,Czechoslovakia,GER,CSK,DEU,CSK,UEFA,UEFA,1923,1844,Milan,Italy,TRUE
WC-1990,WC-1990_049,49,1990-07-03,Semi-final,played,Italy,Argentina,ITA,ARG,ITA,ARG,UEFA,CONMEBOL,2032,1872,Naples,Italy,FALSE
WC-1990,WC-1990_050,50,1990-07-04,Semi-final,played,Germany,England,GER,ENG,DEU,ENG,UEFA,UEFA,1923,2020,Turin,Italy,TRUE
WC-1990,WC-1990_051,51,1990-07-07,Third Place,played,Italy,England,ITA,ENG,ITA,ENG,UEFA,UEFA,2013,1998,Bari,Italy,FALSE
WC-1990,WC-1990_052,52,1990-07-08,Final,played,Germany,Argentina,GER,ARG,DEU,ARG,UEFA,CONMEBOL,1923,2113,Rome,Italy,TRUE
