tournament,tournament_id,year,match_id,match_number,date,stage,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,city,country,neutral,team_elo_start,opponent_elo_start
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_008,8,1990-06-11,Group Stage,played,Costa Rica,CRI,CRI,CONCACAF,Scotland,SCO,SCO,UEFA,TRUE,Genoa,Italy,TRUE,1612,1739
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_019,19,1990-06-16,Group Stage,played,Costa Rica,CRI,CRI,CONCACAF,Brazil,BRA,BRA,CONMEBOL,FALSE,Turin,Italy,TRUE,1653,2019
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_032,32,1990-06-20,Group Stage,played,Costa Rica,CRI,CRI,CONCACAF,Sweden,SWE,SWE,UEFA,FALSE,Genoa,Italy,TRUE,1646,1879
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_038,38,1990-06-23,Round of 16,played,Costa Rica,CRI,CRI,CONCACAF,Czechoslovakia,CSK,CSK,UEFA,FALSE,Bari,Italy,TRUE,1694,1872
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_012,12,2002-06-04,Group Stage,played,Costa Rica,CRI,CRI,CONCACAF,China PR,,,,FALSE,Gwangju,South Korea,TRUE,1613,1698
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_027,27,2002-06-09,Group Stage,played,Costa Rica,CRI,CRI,CONCACAF,Turkey,TUR,TUR,UEFA,TRUE,Incheon,South Korea,TRUE,1792,1735
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_041,41,2002-06-13,Group Stage,played,Costa Rica,CRI,CRI,CONCACAF,Brazil,BRA,BRA,CONMEBOL,TRUE,Suwon,South Korea,TRUE,1787,1912
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_001,1,2006-06-09,Group Stage,played,Costa Rica,CRI,CRI,CONCACAF,Germany,GER,DEU,UEFA,FALSE,Munich,Germany,FALSE,1724,1895
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_018,18,2006-06-15,Group Stage,played,Costa Rica,CRI,CRI,CONCACAF,Ecuador,ECU,ECU,CONMEBOL,FALSE,Hamburg,Germany,TRUE,1708,1760
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_033,33,2006-06-20,Group Stage,played,Costa Rica,CRI,CRI,CONCACAF,Poland,POL,POL,UEFA,TRUE,Hanover,Germany,TRUE,1663,1749
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_008,8,2014-06-14,Group Stage,played,Costa Rica,CRI,CRI,CONCACAF,Uruguay,URY,URY,CONMEBOL,FALSE,Fortaleza,Brazil,TRUE,1711,1918
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_025,25,2014-06-20,Group Stage,played,Costa Rica,CRI,CRI,CONCACAF,Italy,ITA,ITA,UEFA,FALSE,Recife,Brazil,TRUE,1780,1921
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_037,37,2014-06-24,Group Stage,played,Costa Rica,CRI,CRI,CONCACAF,England,ENG,ENG,UEFA,TRUE,Belo Horizonte,Brazil,TRUE,1822,1863
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_051,51,2014-06-29,Round of 16,played,Costa Rica,CRI,CRI,CONCACAF,Greece,GRC,GRC,UEFA,TRUE,Recife,Brazil,TRUE,1826,1812
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_060,60,2014-07-05,Quarter-final,played,Costa Rica,CRI,CRI,CONCACAF,Netherlands,NED,NLD,UEFA,FALSE,Salvador,Brazil,TRUE,1825,2116
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_009,9,2018-06-17,Group Stage,played,Costa Rica,CRI,CRI,CONCACAF,Serbia,SRB,SRB,UEFA,TRUE,Samara,Russia,TRUE,1742,1787
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_024,24,2018-06-22,Group Stage,played,Costa Rica,CRI,CRI,CONCACAF,Brazil,BRA,BRA,CONMEBOL,FALSE,Saint Petersburg,Russia,TRUE,1716,2122
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_044,44,2018-06-27,Group Stage,played,Costa Rica,CRI,CRI,CONCACAF,Switzerland,CHE,CHE,UEFA,FALSE,Nizhny Novgorod,Russia,TRUE,1708,1929
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_010,10,2022-11-23,Group Stage,played,Costa Rica,CRI,CRI,CONCACAF,Spain,ESP,ESP,UEFA,FALSE,Doha,Qatar,TRUE,1743,2048
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_025,25,2022-11-27,Group Stage,played,Costa Rica,CRI,CRI,CONCACAF,Japan,JPN,JPN,AFC,FALSE,Al Rayyan,Qatar,TRUE,1723,1832
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_042,42,2022-12-01,Group Stage,played,Costa Rica,CRI,CRI,CONCACAF,Germany,GER,DEU,UEFA,TRUE,Al Khor,Qatar,TRUE,1762,1930
