date,tournament,status,team,team_code,opponent,opponent_code,is_home,team_score,opponent_score,result,city,country,neutral,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta
1984-09-30,Friendly,played,Angola,AGO,Botswana,,FALSE,3,1,win,Gaborone,Botswana,FALSE,1455,1037,1461,1031,6
1984-11-11,Friendly,played,Angola,AGO,Congo,,TRUE,1,0,win,Luanda,Angola,FALSE,1461,1517,1474,1504,13
1985-03-31,FIFA World Cup qualification,played,Angola,AGO,Algeria,DZA,TRUE,0,0,draw,Luanda,Angola,FALSE,1474,1691,1480,1685,6
1985-04-19,FIFA World Cup qualification,played,Angola,AGO,Algeria,DZA,FALSE,2,3,loss,Algiers,Algeria,FALSE,1480,1685,1474,1691,-6
1985-06-30,Friendly,played,Angola,AGO,São Tomé and Príncipe,,TRUE,3,2,win,Praia,Cape Verde,TRUE,,,,,
1985-07-09,Friendly,played,Angola,AGO,Cape Verde,,FALSE,0,0,draw,Mindelo,Cape Verde,FALSE,,,,,
1985-07-10,Friendly,played,Angola,AGO,Guinea-Bissau,,TRUE,3,1,win,Praia,Cape Verde,TRUE,,,,,
1985-11-08,Friendly,played,Angola,AGO,Mozambique,,TRUE,0,0,draw,Luanda,Angola,FALSE,1488,1375,1480,1383,-8
1985-11-10,Friendly,played,Angola,AGO,Zimbabwe,,TRUE,2,3,loss,Luanda,Angola,FALSE,1480,1508,1462,1526,-18
1986-10-05,African Cup of Nations qualification,played,Angola,AGO,Gabon,,TRUE,1,0,win,Luanda,Angola,FALSE,1462,1422,1474,1410,12
1986-10-19,African Cup of Nations qualification,played,Angola,AGO,Gabon,,FALSE,0,1,loss,Libreville,Gabon,FALSE,1474,1410,1456,1428,-18
1986-12-07,Friendly,played,Angola,AGO,Tanzania,,TRUE,1,0,win,Luanda,Angola,FALSE,1456,1361,1463,1354,7
1986-12-10,Friendly,played,Angola,AGO,Zambia,,TRUE,0,1,loss,Luanda,Angola,FALSE,1463,1574,1448,1589,-15
1987-03-29,African Cup of Nations qualification,played,Angola,AGO,DR Congo,,FALSE,0,3,loss,Kinshasa,Zaïre,FALSE,,,,,
1987-04-11,African Cup of Nations qualification,played,Angola,AGO,DR Congo,,TRUE,1,0,win,Luanda,Angola,FALSE,,,,,
1987-07-26,Friendly,played,Angola,AGO,Guinea-Bissau,,TRUE,0,0,draw,São Tomé,São Tomé and Príncipe,TRUE,,,,,
1987-07-27,Friendly,played,Angola,AGO,São Tomé and Príncipe,,FALSE,1,1,draw,São Tomé,São Tomé and Príncipe,FALSE,,,,,
1987-10-24,Friendly,played,Angola,AGO,Zambia,,FALSE,0,2,loss,Lusaka,Zambia,FALSE,1498,1590,1491,1597,-7
1987-11-29,Friendly,played,Angola,AGO,Gabon,,FALSE,0,0,draw,Libreville,Gabon,FALSE,,,,,
1987-12-08,Friendly,played,Angola,AGO,Cuba,CUB,TRUE,3,2,win,Luanda,Angola,FALSE,1492,1498,1503,1487,11
1987-12-10,Friendly,played,Angola,AGO,Benin,,TRUE,0,0,draw,Luanda,Angola,FALSE,1503,1254,1492,1265,-11
1988-08-01,Friendly,played,Angola,AGO,Gabon,,TRUE,4,1,win,Luanda,Angola,FALSE,,,,,
1988-08-07,FIFA World Cup qualification,played,Angola,AGO,Sudan,,TRUE,0,0,draw,Luanda,Angola,FALSE,1512,1433,1503,1442,-9
1988-10-02,African Cup of Nations qualification,played,Angola,AGO,Equatorial Guinea,,TRUE,0,1,loss,Luanda,Angola,FALSE,,,,,
1988-10-16,African Cup of Nations qualification,played,Angola,AGO,Equatorial Guinea,,FALSE,0,0,draw,Malabo,Equatorial Guinea,FALSE,1506,1083,1491,1098,-15
1988-10-29,Friendly,played,Angola,AGO,Algeria,DZA,FALSE,1,1,draw,Mascara,Algeria,FALSE,1491,1600,1496,1595,5
1988-11-08,Friendly,played,Angola,AGO,Tunisia,TUN,FALSE,0,5,loss,Tunis,Tunisia,FALSE,1496,1466,1480,1482,-16
1988-11-11,FIFA World Cup qualification,played,Angola,AGO,Sudan,,FALSE,2,1,win,Khartoum,Sudan,FALSE,1480,1442,1504,1418,24
1988-11-18,Friendly,played,Angola,AGO,Senegal,SEN,TRUE,1,2,loss,Praia,Cape Verde,TRUE,1504,1523,1490,1537,-14
1988-11-19,Friendly,played,Angola,AGO,Cape Verde,,FALSE,3,2,win,Praia,Cape Verde,FALSE,,,,,
1988-12-30,Friendly,played,Angola,AGO,DR Congo,,FALSE,0,0,draw,Kinshasa,Zaïre,FALSE,,,,,
1989-01-08,FIFA World Cup qualification,played,Angola,AGO,Cameroon,CMR,FALSE,1,1,draw,Yaoundé,Cameroon,FALSE,1504,1669,1517,1656,13
1989-01-22,FIFA World Cup qualification,played,Angola,AGO,Nigeria,NGA,TRUE,2,2,draw,Luanda,Angola,FALSE,1517,1579,1515,1581,-2
1989-03-29,Friendly,played,Angola,AGO,Portugal,PRT,FALSE,0,6,loss,Lisbon,Portugal,FALSE,1515,1764,1510,1769,-5
1989-04-09,African Cup of Nations qualification,played,Angola,AGO,Ivory Coast,CIV,TRUE,0,2,loss,Luanda,Angola,FALSE,1510,1642,1483,1669,-27
1989-04-13,Friendly,played,Angola,AGO,Mozambique,,TRUE,1,1,draw,Luanda,Angola,FALSE,,,,,
1989-04-23,African Cup of Nations qualification,played,Angola,AGO,Ivory Coast,CIV,FALSE,1,4,loss,Abidjan,Ivory Coast,FALSE,1483,1669,1472,1680,-11
1989-05-16,Friendly,played,Angola,AGO,Namibia,,FALSE,1,0,win,Windhoek,Namibia,FALSE,1472,1200,1477,1195,5
1989-06-11,FIFA World Cup qualification,played,Angola,AGO,Gabon,,TRUE,2,0,win,Luanda,Angola,FALSE,1477,1422,1494,1405,17
1989-06-25,FIFA World Cup qualification,played,Angola,AGO,Cameroon,CMR,TRUE,1,2,loss,Luanda,Angola,FALSE,1494,1648,1477,1665,-17
1989-08-12,FIFA World Cup qualification,played,Angola,AGO,Nigeria,NGA,FALSE,0,1,loss,Lagos,Nigeria,FALSE,1477,1609,1469,1617,-8
1989-08-27,FIFA World Cup qualification,played,Angola,AGO,Gabon,,FALSE,0,1,loss,Libreville,Gabon,FALSE,1469,1443,1453,1459,-16
1990-03-06,Friendly,played,Angola,AGO,Mozambique,,FALSE,1,2,loss,Maputo,Mozambique,FALSE,1453,1351,1438,1366,-15
1990-03-08,Friendly,played,Angola,AGO,Zimbabwe,,TRUE,0,2,loss,Maputo,Mozambique,TRUE,1438,1463,1417,1484,-21
1990-03-10,Friendly,played,Angola,AGO,Lesotho,,TRUE,3,1,win,Maputo,Mozambique,TRUE,1417,1136,1424,1129,7
1990-08-19,African Cup of Nations qualification,played,Angola,AGO,Madagascar,,TRUE,0,1,loss,Luanda,Angola,FALSE,1402,1449,1379,1472,-23
1990-08-30,Friendly,played,Angola,AGO,Mozambique,,FALSE,2,0,win,Maputo,Mozambique,FALSE,1379,1371,1398,1352,19
1990-09-01,African Cup of Nations qualification,played,Angola,AGO,Eswatini,,FALSE,1,1,draw,Lobamba,Swaziland,FALSE,,,,,
1990-11-09,Friendly,played,Angola,AGO,Mozambique,,TRUE,4,2,win,Luanda,Angola,FALSE,1390,1370,1405,1355,15
1990-11-11,Friendly,played,Angola,AGO,Congo,,TRUE,1,0,win,Luanda,Angola,FALSE,1405,1446,1417,1434,12
1991-04-14,African Cup of Nations qualification,played,Angola,AGO,Zambia,,TRUE,1,2,loss,Luanda,Angola,FALSE,1417,1549,1399,1567,-18
1991-05-04,African Cup of Nations qualification,played,Angola,AGO,Madagascar,,FALSE,0,0,draw,Antananarivo,Madagascar,FALSE,1399,1482,1409,1472,10
1991-07-15,African Cup of Nations qualification,played,Angola,AGO,Eswatini,,TRUE,1,1,draw,Luanda,Angola,FALSE,1409,1181,1394,1196,-15
1991-07-28,African Cup of Nations qualification,played,Angola,AGO,Zambia,,FALSE,0,1,loss,Lusaka,Zambia,FALSE,1394,1544,1386,1552,-8
1992-10-11,FIFA World Cup qualification,played,Angola,AGO,Egypt,EGY,FALSE,0,1,loss,Cairo,Egypt,FALSE,1386,1645,1382,1649,-4
1993-01-10,FIFA World Cup qualification,played,Angola,AGO,Zimbabwe,,TRUE,1,1,draw,Luanda,Angola,FALSE,1382,1507,1383,1506,1
1993-01-18,FIFA World Cup qualification,played,Angola,AGO,Egypt,EGY,TRUE,0,0,draw,Luanda,Angola,FALSE,1383,1637,1391,1629,8
1993-01-31,FIFA World Cup qualification,played,Angola,AGO,Zimbabwe,,FALSE,1,2,loss,Harare,Zimbabwe,FALSE,1391,1523,1383,1531,-8
1993-02-28,FIFA World Cup qualification,played,Angola,AGO,Togo,TGO,FALSE,1,0,win,Lomé,Togo,FALSE,1383,1327,1406,1304,23
1994-03-19,Friendly,played,Angola,AGO,Gabon,,TRUE,2,1,win,Luanda,Angola,FALSE,1406,1438,1414,1430,8
1994-09-04,African Cup of Nations qualification,played,Angola,AGO,Namibia,,TRUE,2,0,win,Luanda,Angola,FALSE,1414,1123,1420,1117,6
1994-10-16,African Cup of Nations qualification,played,Angola,AGO,Guinea,,FALSE,1,3,loss,Conakry,Guinea,FALSE,1420,1390,1396,1414,-24
1994-11-13,African Cup of Nations qualification,played,Angola,AGO,Mali,,FALSE,0,0,draw,Bamako,Mali,FALSE,1396,1464,1405,1455,9
1995-01-08,African Cup of Nations qualification,played,Angola,AGO,Mozambique,,TRUE,1,0,win,Luanda,Angola,FALSE,1405,1329,1416,1318,11
1995-01-22,African Cup of Nations qualification,played,Angola,AGO,Botswana,,FALSE,2,1,win,Gaborone,Botswana,FALSE,1416,1070,1424,1062,8
1995-04-09,African Cup of Nations qualification,played,Angola,AGO,Namibia,,FALSE,2,2,draw,Windhoek,Namibia,FALSE,,,,,
1995-04-23,African Cup of Nations qualification,played,Angola,AGO,Guinea,,TRUE,3,0,win,Luanda,Angola,FALSE,1414,1407,1439,1382,25
1995-06-04,African Cup of Nations qualification,played,Angola,AGO,Mali,,TRUE,1,0,win,Luanda,Angola,FALSE,1439,1414,1452,1401,13
1995-07-16,African Cup of Nations qualification,played,Angola,AGO,Mozambique,,FALSE,1,2,loss,Maputo,Mozambique,FALSE,1452,1389,1434,1407,-18
1995-07-30,African Cup of Nations qualification,played,Angola,AGO,Botswana,,TRUE,4,0,win,Luanda,Angola,FALSE,1434,1031,1438,1027,4
1996-01-15,African Cup of Nations,played,Angola,AGO,Egypt,EGY,FALSE,1,2,loss,Johannesburg,South Africa,TRUE,1438,1633,1426,1645,-12
1996-01-20,African Cup of Nations,played,Angola,AGO,South Africa,ZAF,FALSE,0,1,loss,Johannesburg,South Africa,FALSE,1426,1694,1421,1699,-5
1996-01-24,African Cup of Nations,played,Angola,AGO,Cameroon,CMR,TRUE,3,3,draw,Durban,South Africa,TRUE,1421,1558,1430,1549,9
1996-06-01,FIFA World Cup qualification,played,Angola,AGO,Uganda,,FALSE,2,0,win,Kampala,Uganda,FALSE,1430,1383,1465,1348,35
1996-06-16,FIFA World Cup qualification,played,Angola,AGO,Uganda,,TRUE,3,1,win,Luanda,Angola,FALSE,1465,1348,1478,1335,13
1996-10-06,African Cup of Nations qualification,played,Angola,AGO,Ghana,GHA,FALSE,1,2,loss,Kumasi,Ghana,FALSE,1478,1619,1470,1627,-8
1996-11-10,FIFA World Cup qualification,played,Angola,AGO,Zimbabwe,,TRUE,2,1,win,Luanda,Angola,FALSE,1470,1553,1489,1534,19
1997-01-12,FIFA World Cup qualification,played,Angola,AGO,Cameroon,CMR,FALSE,0,0,draw,Yaoundé,Cameroon,FALSE,1489,1576,1499,1566,10
1997-02-23,African Cup of Nations qualification,played,Angola,AGO,Zimbabwe,,FALSE,0,1,loss,Harare,Zimbabwe,FALSE,1499,1538,1487,1550,-12
1997-04-06,FIFA World Cup qualification,played,Angola,AGO,Togo,TGO,TRUE,3,1,win,Luanda,Angola,FALSE,1497,1392,1511,1378,14
1997-04-27,FIFA World Cup qualification,played,Angola,AGO,Zimbabwe,,FALSE,0,0,draw,Harare,Zimbabwe,FALSE,1511,1500,1516,1495,5
1997-06-08,FIFA World Cup qualification,played,Angola,AGO,Cameroon,CMR,TRUE,1,1,draw,Luanda,Angola,FALSE,1516,1573,1514,1575,-2
1997-06-22,African Cup of Nations qualification,played,Angola,AGO,Ghana,GHA,TRUE,1,0,win,Luanda,Angola,FALSE,1514,1527,1529,1512,15
1997-07-27,African Cup of Nations qualification,played,Angola,AGO,Zimbabwe,,TRUE,2,1,win,Luanda,Angola,FALSE,1529,1461,1540,1450,11
1997-08-17,FIFA World Cup qualification,played,Angola,AGO,Togo,TGO,FALSE,1,1,draw,Lomé,Togo,FALSE,1540,1386,1537,1389,-3
1998-01-14,Friendly,played,Angola,AGO,Morocco,MAR,FALSE,1,2,loss,Casablanca,Morocco,FALSE,1537,1738,1534,1741,-3
1998-01-28,Friendly,played,Angola,AGO,Cameroon,CMR,FALSE,0,1,loss,Garoua,Cameroon,FALSE,1534,1554,1527,1561,-7
1998-02-08,African Cup of Nations,played,Angola,AGO,South Africa,ZAF,FALSE,0,0,draw,Bobo Dioulasso,Burkina Faso,TRUE,1527,1640,1535,1632,8
1998-02-12,African Cup of Nations,played,Angola,AGO,Namibia,,TRUE,3,3,draw,Bobo Dioulasso,Burkina Faso,TRUE,1535,1350,1523,1362,-12
1998-02-16,African Cup of Nations,played,Angola,AGO,Ivory Coast,CIV,FALSE,2,5,loss,Ouagadougou,Burkina Faso,TRUE,1523,1562,1484,1601,-39
1998-03-08,COSAFA Cup qualification,played,Angola,AGO,Eswatini,,FALSE,1,0,win,Lobamba,Swaziland,FALSE,1484,1166,1493,1157,9
1998-05-03,COSAFA Cup,played,Angola,AGO,Zambia,,TRUE,1,1,draw,Luanda,Angola,FALSE,1493,1613,1494,1612,1
1998-05-30,COSAFA Cup,played,Angola,AGO,Namibia,,FALSE,1,1,draw,Windhoek,Namibia,FALSE,1494,1327,1490,1331,-4
1998-07-19,COSAFA Cup,played,Angola,AGO,Mozambique,,FALSE,1,1,draw,Maputo,Mozambique,FALSE,1490,1319,1486,1323,-4
1998-08-02,African Cup of Nations qualification,played,Angola,AGO,Benin,,FALSE,1,2,loss,Cotonou,Benin,FALSE,1486,1197,1456,1227,-30
1998-08-16,African Cup of Nations qualification,played,Angola,AGO,Benin,,TRUE,2,0,win,Luanda,Angola,FALSE,1456,1228,1464,1220,8
1998-08-30,COSAFA Cup,played,Angola,AGO,Zimbabwe,,TRUE,2,1,win,Luanda,Angola,FALSE,1464,1487,1480,1471,16
1998-10-03,African Cup of Nations qualification,played,Angola,AGO,South Africa,ZAF,FALSE,0,1,loss,Johannesburg,South Africa,FALSE,1480,1647,1473,1654,-7
1999-01-24,African Cup of Nations qualification,played,Angola,AGO,Gabon,,TRUE,3,1,win,Luanda,Angola,FALSE,1473,1444,1492,1425,19
1999-02-28,African Cup of Nations qualification,played,Angola,AGO,Mauritius,,TRUE,0,2,loss,Luanda,Angola,FALSE,1492,1147,1436,1203,-56
1999-04-10,African Cup of Nations qualification,played,Angola,AGO,Mauritius,,FALSE,1,1,draw,Curepipe,Mauritius,FALSE,1436,1203,1429,1210,-7
1999-04-24,COSAFA Cup qualification,played,Angola,AGO,Malawi,,FALSE,2,1,win,Blantyre,Malawi,FALSE,1429,1294,1447,1276,18
1999-06-06,African Cup of Nations qualification,played,Angola,AGO,Gabon,,FALSE,1,3,loss,Libreville,Gabon,FALSE,1447,1441,1425,1463,-22
1999-06-20,African Cup of Nations qualification,played,Angola,AGO,South Africa,ZAF,TRUE,2,2,draw,Luanda,Angola,FALSE,1425,1612,1430,1607,5
1999-07-04,COSAFA Cup,played,Angola,AGO,Lesotho,,FALSE,1,0,win,Maseru,Lesotho,FALSE,1430,1131,1440,1121,10
1999-08-14,COSAFA Cup,played,Angola,AGO,Zambia,,FALSE,1,0,win,Lusaka,Zambia,FALSE,1440,1653,1474,1619,34
1999-09-26,COSAFA Cup,played,Angola,AGO,Namibia,,TRUE,1,0,win,Luanda,Angola,FALSE,1474,1324,1482,1316,8
1999-10-02,COSAFA Cup,played,Angola,AGO,Namibia,,FALSE,1,1,draw,Windhoek,Namibia,FALSE,1482,1316,1478,1320,-4
2000-04-09,FIFA World Cup qualification,played,Angola,AGO,Eswatini,,FALSE,1,0,win,Lobamba,Swaziland,FALSE,1478,1212,1489,1201,11
2000-04-23,FIFA World Cup qualification,played,Angola,AGO,Eswatini,,TRUE,7,1,win,Luanda,Angola,FALSE,1489,1201,1497,1193,8
2000-05-20,COSAFA Cup,played,Angola,AGO,Malawi,,FALSE,0,0,draw,Blantyre,Malawi,FALSE,1497,1301,1492,1306,-5
2000-06-18,FIFA World Cup qualification,played,Angola,AGO,Zambia,,TRUE,2,1,win,Luanda,Angola,FALSE,1492,1520,1508,1504,16
2000-07-02,African Cup of Nations qualification,played,Angola,AGO,Equatorial Guinea,,FALSE,1,0,win,Malabo,Equatorial Guinea,FALSE,1508,1040,1512,1036,4
2000-07-06,Friendly,played,Angola,AGO,Cape Verde,,FALSE,1,1,draw,Praia,Cape Verde,FALSE,1512,1355,1510,1357,-2
2000-07-09,FIFA World Cup qualification,played,Angola,AGO,Cameroon,CMR,FALSE,0,3,loss,Yaoundé,Cameroon,FALSE,1510,1699,1499,1710,-11
2000-07-16,African Cup of Nations qualification,played,Angola,AGO,Equatorial Guinea,,TRUE,4,1,win,Luanda,Angola,FALSE,1499,1036,1502,1033,3
2000-07-23,COSAFA Cup,played,Angola,AGO,Lesotho,,FALSE,1,2,loss,Maseru,Lesotho,FALSE,1502,1147,1469,1180,-33
2000-09-03,African Cup of Nations qualification,played,Angola,AGO,Burundi,,FALSE,0,0,draw,Bujumbura,Burundi,FALSE,1469,1418,1472,1415,3
2000-10-08,African Cup of Nations qualification,played,Angola,AGO,Algeria,DZA,TRUE,2,2,draw,Luanda,Angola,FALSE,1472,1501,1468,1505,-4
2001-01-06,Friendly,played,Angola,AGO,Eswatini,,FALSE,0,1,loss,Manzini,Swaziland,FALSE,1468,1171,1445,1194,-23
2001-01-07,Friendly,played,Angola,AGO,Lesotho,,TRUE,2,0,win,Manzini,Swaziland,TRUE,1445,1186,1453,1178,8
2001-01-13,African Cup of Nations qualification,played,Angola,AGO,Burkina Faso,,FALSE,0,1,loss,Ouagadougou,Burkina Faso,FALSE,1453,1418,1437,1434,-16
2001-01-28,FIFA World Cup qualification,played,Angola,AGO,Libya,,TRUE,3,1,win,Luanda,Angola,FALSE,1437,1437,1459,1415,22
2001-03-11,FIFA World Cup qualification,played,Angola,AGO,Togo,TGO,FALSE,1,1,draw,Lomé,Togo,FALSE,1459,1420,1462,1417,3
2001-03-25,African Cup of Nations qualification,played,Angola,AGO,Burkina Faso,,TRUE,2,0,win,Luanda,Angola,FALSE,1462,1385,1478,1369,16
2001-04-21,FIFA World Cup qualification,played,Angola,AGO,Zambia,,FALSE,1,1,draw,Chingola,Zambia,FALSE,1478,1454,1482,1450,4
2001-05-06,FIFA World Cup qualification,played,Angola,AGO,Cameroon,CMR,TRUE,2,0,win,Luanda,Angola,FALSE,1482,1744,1525,1701,43
2001-06-01,African Cup of Nations qualification,played,Angola,AGO,Algeria,DZA,FALSE,2,3,loss,Algiers,Algeria,FALSE,1525,1488,1509,1504,-16
2001-06-10,COSAFA Cup,played,Angola,AGO,Mauritius,,TRUE,1,0,win,Luanda,Angola,FALSE,1509,1270,1514,1265,5
2001-06-17,African Cup of Nations qualification,played,Angola,AGO,Burundi,,TRUE,2,1,win,Cabinda,Angola,FALSE,1514,1348,1521,1341,7
2001-06-29,FIFA World Cup qualification,played,Angola,AGO,Libya,,FALSE,1,1,draw,Tripoli,Libya,FALSE,1521,1387,1519,1389,-2
2001-07-29,FIFA World Cup qualification,played,Angola,AGO,Togo,TGO,TRUE,1,1,draw,Luanda,Angola,FALSE,1519,1499,1512,1506,-7
2001-08-18,COSAFA Cup,played,Angola,AGO,Zambia,,FALSE,1,1,draw,Lusaka,Zambia,FALSE,1512,1479,1516,1475,4
2001-09-16,COSAFA Cup,played,Angola,AGO,Zimbabwe,,TRUE,0,0,draw,Luanda,Angola,FALSE,1516,1493,1509,1500,-7
2001-09-30,COSAFA Cup,played,Angola,AGO,Zimbabwe,,FALSE,1,0,win,Harare,Zimbabwe,FALSE,1509,1500,1534,1475,25
2001-11-14,Friendly,played,Angola,AGO,Portugal,PRT,FALSE,1,5,loss,Lisbon,Portugal,FALSE,1534,2008,1533,2009,-1
2002-01-15,Friendly,played,Angola,AGO,South Africa,ZAF,FALSE,0,1,loss,Mafikeng,South Africa,FALSE,1533,1624,1528,1629,-5
2002-05-18,COSAFA Cup,played,Angola,AGO,Malawi,,FALSE,1,2,loss,Blantyre,Malawi,FALSE,1528,1265,1499,1294,-29
2002-06-25,Friendly,played,Angola,AGO,Mozambique,,FALSE,1,1,draw,Maputo,Mozambique,FALSE,1499,1281,1494,1286,-5
2002-08-25,Friendly,played,Angola,AGO,Gabon,,TRUE,1,0,win,Luanda,Angola,FALSE,1494,1443,1500,1437,6
2002-09-08,African Cup of Nations qualification,played,Angola,AGO,Nigeria,NGA,TRUE,0,0,draw,Luanda,Angola,FALSE,1500,1751,1508,1743,8
2002-10-12,African Cup of Nations qualification,played,Angola,AGO,Malawi,,FALSE,0,1,loss,Lilongwe,Malawi,FALSE,1508,1329,1484,1353,-24
2003-03-29,Friendly,played,Angola,AGO,Algeria,DZA,TRUE,1,1,draw,Luanda,Angola,FALSE,1484,1494,1481,1497,-3
2003-04-20,COSAFA Cup,played,Angola,AGO,Zimbabwe,,FALSE,0,1,loss,Harare,Zimbabwe,FALSE,1481,1462,1466,1477,-15
2003-05-31,Friendly,played,Angola,AGO,Gabon,,FALSE,1,1,draw,Libreville,Gabon,FALSE,1466,1394,1467,1393,1
2003-06-21,African Cup of Nations qualification,played,Angola,AGO,Nigeria,NGA,FALSE,2,2,draw,Benin City,Nigeria,FALSE,1467,1757,1483,1741,16
2003-07-06,African Cup of Nations qualification,played,Angola,AGO,Malawi,,TRUE,5,1,win,Luanda,Angola,FALSE,1483,1327,1497,1313,14
2003-08-20,Friendly,played,Angola,AGO,DR Congo,,TRUE,0,2,loss,Luanda,Angola,FALSE,1497,1484,1477,1504,-20
2003-09-07,Friendly,played,Angola,AGO,Namibia,,TRUE,2,0,win,Luanda,Angola,FALSE,1477,1174,1480,1171,3
2003-09-20,Friendly,played,Angola,AGO,Namibia,,FALSE,3,1,win,Windhoek,Namibia,FALSE,1480,1171,1487,1164,7
2003-10-12,FIFA World Cup qualification,played,Angola,AGO,Chad,,FALSE,1,3,loss,N'Djamena,Chad,FALSE,1487,1269,1447,1309,-40
2003-11-16,FIFA World Cup qualification,played,Angola,AGO,Chad,,TRUE,2,0,win,Luanda,Angola,FALSE,1447,1309,1459,1297,12
2004-03-31,Friendly,played,Angola,AGO,Morocco,MAR,FALSE,1,3,loss,Casablanca,Morocco,FALSE,1459,1682,1455,1686,-4
2004-04-28,Friendly,played,Angola,AGO,Ghana,GHA,FALSE,1,1,draw,Accra,Ghana,FALSE,1455,1448,1458,1445,3
2004-05-09,COSAFA Cup,played,Angola,AGO,Namibia,,TRUE,2,1,win,Luanda,Angola,FALSE,1458,1158,1462,1154,4
2004-05-23,Friendly,played,Angola,AGO,DR Congo,,FALSE,3,1,win,Kinshasa,DR Congo,FALSE,1462,1436,1480,1418,18
2004-06-05,FIFA World Cup qualification,played,Angola,AGO,Algeria,DZA,FALSE,0,0,draw,Annaba,Algeria,FALSE,1480,1488,1486,1482,6
2004-06-20,FIFA World Cup qualification,played,Angola,AGO,Nigeria,NGA,TRUE,1,0,win,Luanda,Angola,FALSE,1486,1826,1518,1794,32
2004-07-03,FIFA World Cup qualification,played,Angola,AGO,Gabon,,FALSE,2,2,draw,Libreville,Gabon,FALSE,1518,1325,1513,1330,-5
2004-07-18,COSAFA Cup,played,Angola,AGO,Botswana,,TRUE,1,1,draw,Luanda,Angola,FALSE,1513,1262,1498,1277,-15
2004-09-05,FIFA World Cup qualification,played,Angola,AGO,Rwanda,,TRUE,1,0,win,Luanda,Angola,FALSE,1498,1356,1506,1348,8
2004-09-19,COSAFA Cup,played,Angola,AGO,Mozambique,,FALSE,1,0,win,Maputo,Mozambique,FALSE,1506,1283,1519,1270,13
