team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Aleksander Knavs,P-04672,defender,DF,6,1975-12-05,26,1.FC Kaiserslautern,Germany,6,0
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Aleš Čeh,P-22187,midfielder,MF,8,1968-04-07,34,Grazer AK,Austria,7,0
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Amir Karić,P-31903,defender,DF,19,1973-12-31,28,Maribor Pivovarna Lasko,Slovenia,9,0
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Dejan Nemec,P-32449,goal keeper,GK,22,1977-03-01,25,Club Brugge,Belgium,0,0
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Džoni Novak,P-75494,midfielder,MF,7,1969-09-04,32,Olympiakos Piraios,Greece,6,1
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Goran Sankovič,P-22318,defender,DF,2,1979-06-18,22,Akratitos Ano Liosion,Greece,1,0
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Marinko Galič,P-48946,defender,DF,5,1970-04-22,32,NK Koper,Slovenia,6,0
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Marko Simeunovič,P-49309,goal keeper,GK,1,1967-12-06,34,Olympiakos Lefkosias,Cyprus,8,0
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Milan Osterc,P-48910,forward,FW,9,1975-07-04,26,Le Havre AC,France,4,0
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Milenko Ačimovič,P-44943,forward,FW,18,1977-02-15,25,Tottenham Hotspur,England,5,1
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Miran Pavlin,P-06135,midfielder,MF,11,1971-10-08,30,Olimpija Ljubljana,Slovenia,10,1
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Mladen Dabanovič,P-55616,goal keeper,GK,12,1971-09-13,30,Sporting Lokeren SNW,Belgium,3,0
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Mladen Rudonja,P-30524,forward,FW,13,1971-07-26,30,Olimpija Ljubljana,Slovenia,7,0
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Muamer Vugdalić,P-13966,defender,DF,4,1977-08-25,24,Shakhtar-2 Donetsk,Ukraine,5,0
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Nastja Čeh,P-74981,midfielder,MF,20,1978-01-26,24,Club Brugge,Belgium,0,0
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Rajko Tavčar,P-26609,midfielder,MF,15,1974-07-21,27,Wacker Burghausen,Germany,2,0
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Saša Gajser,P-75095,defender,DF,14,1974-02-11,28,Olympiakos Lefkosias,Cyprus,6,0
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Sebastjan Cimirotič,P-00649,forward,FW,21,1974-09-14,27,US Lecce,Italy,6,3
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Senad Tiganj,P-12511,forward,FW,16,1975-08-28,26,Karpaty Lviv,Ukraine,1,0
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Spasoje Bulajič,P-54102,defender,DF,23,1975-11-24,26,1.FSV Mainz 05,Germany,3,0
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Zlatko Zahovič,P-64619,midfielder,MF,10,1971-02-01,31,Benfica Lisboa,Portugal,8,2
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Zoran Pavlović,P-68168,midfielder,MF,17,1976-06-27,25,Vorskla Poltava,Ukraine,1,0
Slovenia,SVN,2002 FIFA Men's World Cup,WC-2002,2002,Željko Milinovič,P-84477,defender,DF,3,1969-10-12,32,JEF United Ichihara,Japan,7,0
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Aleksandar Radosavljević,P-06159,midfielder,MF,18,1979-04-25,31,ADO Den Haag,Netherlands,10,0
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Aleksander Šeliga,P-78416,goal keeper,GK,16,1980-02-01,30,Sparta Rotterdam,Netherlands,0,0
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Andraž Kirm,P-91038,midfielder,MF,17,1984-09-06,25,Wisła Kraków,Poland,9,2
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Andrej Komac,P-75452,midfielder,MF,20,1979-12-04,30,Ruch Chorzów,Poland,0,0
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Bojan Jokić,P-65942,defender,DF,13,1986-05-17,24,Chievo Verona,Italy,11,1
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Boštjan Cesar,P-68662,defender,DF,5,1982-07-09,27,Chievo Verona,Italy,11,2
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Branko Ilić,P-68982,defender,DF,6,1983-02-06,27,Lokomotiv Moskva,Russia,0,0
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Dalibor Stevanović,P-01978,midfielder,MF,21,1984-09-27,25,Vitesse Arnhem,Netherlands,0,0
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Elvedin Džinić,P-46048,defender,DF,3,1985-08-25,24,,,,
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Jasmin Handanović,P-15218,goal keeper,GK,12,1978-01-28,32,Empoli FC,Italy,0,0
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Marko Šuler,P-10829,defender,DF,4,1983-03-09,27,KAA Gent,Belgium,8,0
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Matej Mavrič,P-00548,defender,DF,22,1979-01-29,31,Kapfenberger SV,Austria,3,0
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Milivoje Novaković,P-58094,forward,FW,11,1979-05-18,31,1.FC Köln,Germany,11,5
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Mišo Brečko,P-33677,defender,DF,2,1984-05-01,26,1.FC Köln,Germany,11,0
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Nejc Pečnik,P-14953,forward,FW,7,1986-01-03,24,Nacional Funchal,Portugal,0,0
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Rene Krhin,P-76597,midfielder,MF,15,1990-05-21,20,Bologna FC,Italy,0,0
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Robert Koren,P-17662,midfielder,MF,8,1980-09-20,29,Hull City,England,11,1
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Samir Handanović,P-80179,goal keeper,GK,1,1984-07-14,25,Udinese Calcio,Italy,11,0
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Suad Fileković,P-38988,defender,DF,19,1978-09-16,31,,,,
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Tim Matavž,P-75538,forward,FW,23,1989-01-13,21,FC Groningen,Netherlands,3,3
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Valter Birsa,P-20008,forward,FW,10,1986-08-07,23,AJ Auxerre,France,11,1
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Zlatan Ljubijankić,P-01012,forward,FW,9,1983-12-15,26,KAA Gent,Belgium,4,2
Slovenia,SVN,2010 FIFA Men's World Cup,WC-2010,2010,Zlatko Dedić,P-21784,forward,FW,14,1984-05-10,26,,,,
