tournament,tournament_id,year,match_id,match_number,date,stage,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,city,country,neutral,team_elo_start,opponent_elo_start
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_008,8,2002-06-02,Group Stage,played,Slovenia,SVN,SVN,UEFA,Spain,ESP,ESP,UEFA,FALSE,Gwangju,South Korea,TRUE,1745,1963
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_026,26,2002-06-08,Group Stage,played,Slovenia,SVN,SVN,UEFA,South Africa,ZAF,ZAF,CAF,FALSE,Daegu,South Korea,TRUE,1725,1649
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_038,38,2002-06-12,Group Stage,played,Slovenia,SVN,SVN,UEFA,Paraguay,PRY,PRY,CONMEBOL,TRUE,Seogwipo,South Korea,TRUE,1689,1707
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_006,6,2010-06-13,Group Stage,played,Slovenia,SVN,SVN,UEFA,Algeria,DZA,DZA,CAF,FALSE,Polokwane,South Africa,TRUE,1686,1539
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_023,23,2010-06-18,Group Stage,played,Slovenia,SVN,SVN,UEFA,United States,USA,USA,CONCACAF,TRUE,Johannesburg,South Africa,TRUE,1704,1801
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_039,39,2010-06-23,Group Stage,played,Slovenia,SVN,SVN,UEFA,England,ENG,ENG,UEFA,TRUE,Port Elizabeth,South Africa,TRUE,1712,1958
