tournament,tournament_id,year,match_id,match_number,date,stage,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,city,country,neutral,team_elo_start,opponent_elo_start
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_012,12,1998-06-14,Group Stage,played,Croatia,HRV,HRV,UEFA,Jamaica,JAM,JAM,CONCACAF,FALSE,Lens,France,TRUE,1874,1645
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_026,26,1998-06-20,Group Stage,played,Croatia,HRV,HRV,UEFA,Japan,JPN,JPN,AFC,FALSE,Nantes,France,TRUE,1893,1725
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_045,45,1998-06-26,Group Stage,played,Croatia,HRV,HRV,UEFA,Argentina,ARG,ARG,CONMEBOL,FALSE,Bordeaux,France,TRUE,1910,1930
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_056,56,1998-06-30,Round of 16,played,Croatia,HRV,HRV,UEFA,Romania,ROU,ROU,UEFA,FALSE,Bordeaux,France,TRUE,1882,1916
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_059,59,1998-07-04,Quarter-final,played,Croatia,HRV,HRV,UEFA,Germany,GER,DEU,UEFA,FALSE,Lyon,France,TRUE,1915,2087
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_062,62,1998-07-08,Semi-final,played,Croatia,HRV,HRV,UEFA,France,FRA,FRA,UEFA,FALSE,Saint-Denis,France,FALSE,1992,2025
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_063,63,1998-07-11,Third Place,played,Croatia,HRV,HRV,UEFA,Netherlands,NED,NLD,UEFA,FALSE,Paris,France,TRUE,1973,2030
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_010,10,2002-06-03,Group Stage,played,Croatia,HRV,HRV,UEFA,Mexico,MEX,MEX,CONCACAF,TRUE,Niigata,Japan,TRUE,1881,1832
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_025,25,2002-06-08,Group Stage,played,Croatia,HRV,HRV,UEFA,Italy,ITA,ITA,UEFA,FALSE,Kashima,Japan,TRUE,1847,2023
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_042,42,2002-06-13,Group Stage,played,Croatia,HRV,HRV,UEFA,Ecuador,ECU,ECU,CONMEBOL,FALSE,Yokohama,Japan,TRUE,1891,1695
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_012,12,2006-06-13,Group Stage,played,Croatia,HRV,HRV,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,Berlin,Germany,TRUE,1838,2034
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_029,29,2006-06-18,Group Stage,played,Croatia,HRV,HRV,UEFA,Japan,JPN,JPN,AFC,FALSE,Nuremberg,Germany,TRUE,1823,1745
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_041,41,2006-06-22,Group Stage,played,Croatia,HRV,HRV,UEFA,Australia,AUS,AUS,AFC,TRUE,Stuttgart,Germany,TRUE,1816,1821
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_001,1,2014-06-12,Group Stage,played,Croatia,HRV,HRV,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,São Paulo,Brazil,FALSE,1818,2138
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_019,19,2014-06-18,Group Stage,played,Croatia,HRV,HRV,UEFA,Cameroon,CMR,CMR,CAF,FALSE,Manaus,Brazil,TRUE,1811,1592
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_035,35,2014-06-23,Group Stage,played,Croatia,HRV,HRV,UEFA,Mexico,MEX,MEX,CONCACAF,TRUE,Recife,Brazil,TRUE,1836,1853
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_008,8,2018-06-16,Group Stage,played,Croatia,HRV,HRV,UEFA,Nigeria,NGA,NGA,CAF,TRUE,Kaliningrad,Russia,TRUE,1853,1681
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_023,23,2018-06-21,Group Stage,played,Croatia,HRV,HRV,UEFA,Argentina,ARG,ARG,CONMEBOL,FALSE,Nizhny Novgorod,Russia,TRUE,1877,1968
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_040,40,2018-06-26,Group Stage,played,Croatia,HRV,HRV,UEFA,Iceland,ISL,ISL,UEFA,FALSE,Rostov-on-Don,Russia,TRUE,1943,1721
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_052,52,2018-07-01,Round of 16,played,Croatia,HRV,HRV,UEFA,Denmark,DNK,DNK,UEFA,TRUE,Nizhny Novgorod,Russia,TRUE,1956,1888
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_060,60,2018-07-07,Quarter-final,played,Croatia,HRV,HRV,UEFA,Russia,RUS,RUS,UEFA,FALSE,Sochi,Russia,FALSE,1950,1707
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_062,62,2018-07-11,Semi-final,played,Croatia,HRV,HRV,UEFA,England,ENG,ENG,UEFA,TRUE,Moscow,Russia,TRUE,1938,1982
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_064,64,2018-07-15,Final,played,Croatia,HRV,HRV,UEFA,France,FRA,FRA,UEFA,FALSE,Moscow,Russia,TRUE,1972,2096
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_011,11,2022-11-23,Group Stage,played,Croatia,HRV,HRV,UEFA,Morocco,MAR,MAR,CAF,FALSE,Al Khor,Qatar,TRUE,1926,1764
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_028,28,2022-11-27,Group Stage,played,Croatia,HRV,HRV,UEFA,Canada,CAN,CAN,CONCACAF,TRUE,Al Rayyan,Qatar,TRUE,1913,1762
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_043,43,2022-12-01,Group Stage,played,Croatia,HRV,HRV,UEFA,Belgium,BEL,BEL,UEFA,TRUE,Al Rayyan,Qatar,TRUE,1944,1947
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_053,53,2022-12-05,Round of 16,played,Croatia,HRV,HRV,UEFA,Japan,JPN,JPN,AFC,FALSE,Al Wakrah,Qatar,TRUE,1944,1842
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_057,57,2022-12-09,Quarter-final,played,Croatia,HRV,HRV,UEFA,Brazil,BRA,BRA,CONMEBOL,TRUE,Al Rayyan,Qatar,TRUE,1935,2150
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_061,61,2022-12-13,Semi-final,played,Croatia,HRV,HRV,UEFA,Argentina,ARG,ARG,CONMEBOL,FALSE,Lusail,Qatar,TRUE,1952,2121
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_063,63,2022-12-17,Third Place,played,Croatia,HRV,HRV,UEFA,Morocco,MAR,MAR,CAF,TRUE,Al Rayyan,Qatar,TRUE,1923,1893
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_023,23,2026-06-17,Group Stage,scheduled,Croatia,HRV,HRV,UEFA,England,ENG,ENG,UEFA,FALSE,Arlington,United States,TRUE,1930,2020
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_048,48,2026-06-23,Group Stage,scheduled,Croatia,HRV,HRV,UEFA,Panama,PAN,PAN,CONCACAF,FALSE,Toronto,Canada,TRUE,1930,1737
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_072,72,2026-06-27,Group Stage,scheduled,Croatia,HRV,HRV,UEFA,Ghana,GHA,GHA,CAF,TRUE,Philadelphia,United States,TRUE,1930,1505
