team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Aljoša Asanović,P-21803,midfielder,MF,7,1965-12-14,32,Panathinaikos AO,Greece,14,0
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Anthony Šerić,P-31857,defender,DF,3,1979-01-15,19,Hajduk Split,Croatia,0,0
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Ardian Kozniku,P-93377,forward,FW,16,1967-10-27,30,,,,
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Dario Šimić,P-41724,defender,DF,20,1975-11-12,22,Inter Milano,Italy,12,1
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Davor Šuker,P-58374,forward,FW,9,1968-01-01,30,Real Madrid,Spain,13,12
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Dražen Ladić,P-52310,goal keeper,GK,1,1963-01-01,35,Croatia Zagreb,Croatia,14,0
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Goran Jurić,P-44332,defender,DF,5,1963-02-05,35,Croatia Zagreb,Croatia,1,0
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Goran Vlaović,P-96110,forward,FW,19,1972-08-07,25,Valencia CF,Spain,5,2
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Igor Tudor,P-42144,defender,DF,15,1978-04-16,20,Juventus Torino,Italy,3,0
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Igor Štimac,P-98512,defender,DF,4,1967-09-06,30,Derby County,England,12,0
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Krunoslav Jurčić,P-76217,midfielder,MF,21,1969-11-26,28,Croatia Zagreb,Croatia,4,0
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Mario Stanić,P-75377,midfielder,MF,13,1972-04-10,26,AC Parma,Italy,12,3
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Marjan Mrmić,P-96358,goal keeper,GK,12,1965-05-06,33,,,,
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Petar Krpan,P-43142,forward,FW,2,1974-07-01,23,Sporting CP Lisboa,Portugal,0,0
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Robert Jarni,P-26414,defender,DF,17,1968-10-26,29,Real Madrid,Spain,14,1
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Robert Prosinečki,P-62861,midfielder,MF,8,1969-01-12,29,Croatia Zagreb,Croatia,7,4
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Silvio Marić,P-18926,midfielder,MF,11,1975-03-20,23,Newcastle United,England,5,0
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Slaven Bilić,P-85355,defender,DF,6,1968-09-11,29,Everton FC,England,9,0
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Vladimir Vasilj,P-94668,goal keeper,GK,22,1975-07-06,22,Croatia Zagreb,Croatia,0,0
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Zoran Mamić,P-59881,midfielder,MF,18,1971-09-30,26,Bayer 04 Leverkusen,Germany,0,0
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Zvonimir Boban,P-05779,midfielder,MF,10,1968-10-08,29,AC Milan,Italy,13,5
Croatia,HRV,1998 FIFA Men's World Cup,WC-1998,1998,Zvonimir Soldo,P-37461,midfielder,MF,14,1967-11-02,30,VfB Stuttgart,Germany,12,0
Croatia,HRV,2002 FIFA Men's World Cup,WC-2002,2002,Alen Bokšić,P-50470,forward,FW,11,1970-01-21,32,Middlesbrough FC,England,5,0
Croatia,HRV,2002 FIFA Men's World Cup,WC-2002,2002,Anthony Šerić,P-31857,defender,DF,2,1979-01-15,23,Brescia Calcio,Italy,0,0
Croatia,HRV,2002 FIFA Men's World Cup,WC-2002,2002,Boris Živković,P-70100,defender,DF,6,1975-11-15,26,Bayer 04 Leverkusen,Germany,8,0
Croatia,HRV,2002 FIFA Men's World Cup,WC-2002,2002,Boško Balaban,P-53874,forward,FW,22,1978-10-15,23,Dinamo Zagreb,Croatia,1,0
Croatia,HRV,2002 FIFA Men's World Cup,WC-2002,2002,Daniel Šarić,P-36689,defender,DF,15,1972-08-04,29,Panathinaikos AO,Greece,5,0
Croatia,HRV,2002 FIFA Men's World Cup,WC-2002,2002,Dario Šimić,P-41724,defender,DF,20,1975-11-12,26,AC Milan,Italy,5,0
Croatia,HRV,2002 FIFA Men's World Cup,WC-2002,2002,Davor Vugrinec,P-10638,forward,FW,7,1975-03-24,27,Atalanta Bergamo,Italy,5,0
Croatia,HRV,2002 FIFA Men's World Cup,WC-2002,2002,Davor Šuker,P-58374,forward,FW,9,1968-01-01,34,TSV 1860 München,Germany,3,1
