tournament_id,match_id,match_number,date,tournament,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,team_score,opponent_score,result,city,country,neutral,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta
,,,1934-03-16,FIFA World Cup qualification,played,Israel,ISR,ISR,UEFA,Egypt,EGY,EGY,CAF,FALSE,1,7,loss,Cairo,Egypt,FALSE,,,,,
,,,1934-04-06,FIFA World Cup qualification,played,Israel,ISR,ISR,UEFA,Egypt,EGY,EGY,CAF,TRUE,1,4,loss,Tel Aviv,Mandatory Palestine,FALSE,,,,,
,,,1938-01-22,FIFA World Cup qualification,played,Israel,ISR,ISR,UEFA,Greece,GRC,GRC,UEFA,TRUE,1,3,loss,Tel Aviv,Mandatory Palestine,FALSE,,,,,
,,,1938-02-20,FIFA World Cup qualification,played,Israel,ISR,ISR,UEFA,Greece,GRC,GRC,UEFA,FALSE,0,1,loss,Athens,Greece,FALSE,,,,,
,,,1940-04-27,Friendly,played,Israel,ISR,ISR,UEFA,Lebanon,,,,TRUE,5,1,win,Tel Aviv,Mandatory Palestine,FALSE,,,,,
,,,1948-09-26,Friendly,played,Israel,ISR,ISR,UEFA,United States,USA,USA,CONCACAF,FALSE,1,3,loss,East Rutherford,United States,FALSE,,,,,
,,,1949-07-30,Friendly,played,Israel,ISR,ISR,UEFA,Cyprus,,,,TRUE,3,1,win,Tel Aviv,Israel,FALSE,1500,1400,1507,1393,7
,,,1949-08-21,FIFA World Cup qualification,played,Israel,ISR,ISR,UEFA,Yugoslavia,YUG,YUG,UEFA,FALSE,0,6,loss,Belgrade,Yugoslavia,FALSE,1507,1769,1498,1778,-9
,,,1949-09-18,FIFA World Cup qualification,played,Israel,ISR,ISR,UEFA,Yugoslavia,YUG,YUG,UEFA,TRUE,2,5,loss,Tel Aviv,Israel,FALSE,1498,1778,1480,1796,-18
,,,1950-10-28,Friendly,played,Israel,ISR,ISR,UEFA,Turkey,TUR,TUR,UEFA,TRUE,5,1,win,Tel Aviv,Israel,FALSE,1480,1539,1497,1522,17
,,,1950-12-03,Friendly,played,Israel,ISR,ISR,UEFA,Turkey,TUR,TUR,UEFA,FALSE,2,3,loss,Istanbul,Turkey,FALSE,1497,1522,1490,1529,-7
,,,1953-11-01,FIFA World Cup qualification,played,Israel,ISR,ISR,UEFA,Greece,GRC,GRC,UEFA,FALSE,0,1,loss,Athens,Greece,FALSE,1490,1444,1473,1461,-17
,,,1953-11-08,FIFA World Cup qualification,played,Israel,ISR,ISR,UEFA,Yugoslavia,YUG,YUG,UEFA,FALSE,0,1,loss,Skopje,Yugoslavia,FALSE,1473,1940,1472,1941,-1
,,,1954-03-08,FIFA World Cup qualification,played,Israel,ISR,ISR,UEFA,Greece,GRC,GRC,UEFA,TRUE,0,2,loss,Ramat Gan,Israel,FALSE,1472,1461,1433,1500,-39
,,,1954-03-21,FIFA World Cup qualification,played,Israel,ISR,ISR,UEFA,Yugoslavia,YUG,YUG,UEFA,TRUE,0,1,loss,Ramat Gan,Israel,FALSE,1433,1941,1430,1944,-3
