team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Algeria,DZA,1986 FIFA Men's World Cup,WC-1986,1986,Faouzi Mansouri,P-63564,defender,DF,16,1956-01-17,30,Montpellier PSC,France,8,0
Algeria,DZA,1986 FIFA Men's World Cup,WC-1986,1986,Fathi Chebal,P-12743,midfielder,MF,3,1956-08-19,29,,,,
Algeria,DZA,1986 FIFA Men's World Cup,WC-1986,1986,Fawzi Benkhalidi,P-65733,midfielder,MF,17,1963-02-03,23,WO Boufarik,Algeria,0,0
Algeria,DZA,1986 FIFA Men's World Cup,WC-1986,1986,Fodil Megharia,P-80405,defender,DF,20,1961-05-23,25,Chlef SO,Algeria,8,0
Algeria,DZA,1986 FIFA Men's World Cup,WC-1986,1986,Halim Benmabrouk,P-82715,midfielder,MF,18,1960-06-25,25,,,,
Algeria,DZA,1986 FIFA Men's World Cup,WC-1986,1986,Karim Maroc,P-16403,midfielder,MF,8,1958-03-05,28,CD Logroñés,Spain,8,2
Algeria,DZA,1986 FIFA Men's World Cup,WC-1986,1986,Lakhdar Belloumi,P-59774,midfielder,MF,10,1958-12-29,27,MP Oran,Algeria,5,1
Algeria,DZA,1986 FIFA Men's World Cup,WC-1986,1986,Larbi El Hadi,P-93051,goal keeper,GK,21,1961-05-27,25,WO Boufarik,Algeria,2,0
Algeria,DZA,1986 FIFA Men's World Cup,WC-1986,1986,Mahmoud Guendouz,P-88535,defender,DF,2,1953-02-24,33,IRB El Biar,Algeria,10,1
Algeria,DZA,1986 FIFA Men's World Cup,WC-1986,1986,Mohamed Kaci-Saïd,P-58877,midfielder,MF,6,1958-05-02,28,USM Annaba,Algeria,10,0
Algeria,DZA,1986 FIFA Men's World Cup,WC-1986,1986,Mohammed Chaib,P-97535,defender,DF,19,1957-05-20,29,,,,
Algeria,DZA,1986 FIFA Men's World Cup,WC-1986,1986,Mourad Amara,P-15801,goal keeper,GK,22,1959-02-19,27,,,,
Algeria,DZA,1986 FIFA Men's World Cup,WC-1986,1986,Nacerdine Drid,P-33690,goal keeper,GK,1,1957-01-22,29,MP Oran,Algeria,10,0
Algeria,DZA,1986 FIFA Men's World Cup,WC-1986,1986,Nourredine Kourichi,P-97960,defender,DF,4,1954-04-12,32,Martigny Sports,Switzerland,3,0
Algeria,DZA,1986 FIFA Men's World Cup,WC-1986,1986,Rabah Madjer,P-45774,forward,FW,11,1958-12-15,27,FC Porto,Portugal,7,1
Algeria,DZA,1986 FIFA Men's World Cup,WC-1986,1986,Rachid Harkouk,P-85018,forward,FW,13,1956-05-16,30,,,,
Algeria,DZA,1986 FIFA Men's World Cup,WC-1986,1986,Salah Assad,P-40338,forward,FW,7,1958-03-13,28,RS Kouba,Algeria,2,0
Algeria,DZA,1986 FIFA Men's World Cup,WC-1986,1986,Tedj Bensaoula,P-68346,forward,FW,12,1954-12-01,31,USL Dunkerque,France,3,0
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Abdelkader Ghezzal,P-22008,forward,FW,9,1984-12-05,25,AS Bari,Italy,12,0
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Abdelkader Laïfaoui,P-09837,defender,DF,14,1981-07-29,28,ES Sétif,Algeria,3,0
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Adlène Guedioura,P-37702,midfielder,MF,17,1985-11-12,24,Wolverhampton Wanderers,England,3,1
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Antar Yahia,P-77742,defender,DF,4,1982-03-21,28,,,,
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Carl Medjani,P-21704,defender,DF,18,1985-05-15,25,AC Ajaccio,France,3,0
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Djamel Abdoun,P-94880,midfielder,MF,22,1986-02-14,24,AO Kavala,Greece,1,0
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Djamel Mesbah,P-09059,defender,DF,20,1984-10-09,25,US Lecce,Italy,4,0
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Faouzi Chaouchi,P-17205,goal keeper,GK,16,1984-12-05,25,,,,
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Foued Kadir,P-46257,midfielder,MF,21,1983-12-05,26,Valenciennes FC,France,4,0
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Habib Bellaïd,P-92503,defender,DF,12,1986-03-28,24,CS Sedan Ardennes,France,1,0
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Hassan Yebda,P-70560,midfielder,MF,19,1984-05-14,26,SSC Napoli,Italy,13,0
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Karim Matmour,P-63647,forward,FW,13,1985-06-25,24,Borussia Mönchengladbach,Germany,10,1
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Karim Ziani,P-42107,midfielder,MF,15,1982-08-17,27,Kayserispor,Turkey,14,1
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Lounès Gaouaoui,P-98886,goal keeper,GK,1,1977-09-28,32,USM Blida,Algeria,1,0
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Madjid Bougherra,P-21116,defender,DF,2,1982-10-07,27,Glasgow Rangers,Scotland,13,1
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Mehdi Lacen,P-23484,midfielder,MF,8,1984-03-15,26,,,,
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Nadir Belhadj,P-00957,defender,DF,3,1982-06-18,27,Al-Sadd SC,Qatar,14,0
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Rafik Djebbour,P-10693,forward,FW,11,1984-03-08,26,Olympiakos Piraios,Greece,7,1
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Rafik Halliche,P-19453,defender,DF,5,1986-09-02,23,Fulham FC,England,12,1
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Rafik Saïfi,P-44112,forward,FW,10,1975-02-07,35,Amiens SC,France,1,0
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Raïs M'Bolhi,P-00596,goal keeper,GK,23,1986-04-25,24,CSKA Sofia,Bulgaria,6,0
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Ryad Boudebouz,P-70903,midfielder,MF,7,1990-02-19,20,FC Sochaux - Montbéliard,France,4,0
Algeria,DZA,2010 FIFA Men's World Cup,WC-2010,2010,Yazid Mansouri,P-30221,midfielder,MF,6,1978-02-25,32,Al-Sailiya Doha,Qatar,9,0
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Abdelmoumene Djabou,P-59147,midfielder,MF,18,1987-01-31,27,Club Africain Tunis,Tunisia,4,2
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Aïssa Mandi,P-58383,defender,DF,20,1991-10-22,22,Stade Reims,France,10,0
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Carl Medjani,P-21704,defender,DF,12,1985-05-15,29,Trabzonspor,Turkey,10,1
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Cédric Si Mohamed,P-96937,goal keeper,GK,1,1985-01-09,29,,,,
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Djamel Mesbah,P-09059,defender,DF,6,1984-10-09,29,Sampdoria Genova,Italy,6,1
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Essaïd Belkalem,P-41251,defender,DF,4,1989-01-01,25,Trabzonspor,Turkey,6,1
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Faouzi Ghoulam,P-55717,defender,DF,3,1991-02-01,23,SSC Napoli,Italy,8,0
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Hassan Yebda,P-70560,midfielder,MF,7,1984-05-14,30,Fujairah FC,United Arab Emirates,0,0
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Hillal Soudani,P-63360,forward,FW,15,1987-11-25,26,,,,
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Islam Slimani,P-59199,forward,FW,13,1988-06-18,25,Sporting CP Lisboa,Portugal,10,4
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Liassine Cadamuro-Bentaïba,P-98016,defender,DF,17,1988-03-05,26,Osasuna Pamplona,Spain,3,0
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Madjid Bougherra,P-21116,defender,DF,2,1982-10-07,31,Fujairah FC,United Arab Emirates,4,0
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Mehdi Lacen,P-23484,midfielder,MF,8,1984-03-15,30,,,,
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Mehdi Mostefa,P-09673,midfielder,MF,22,1983-08-30,30,FC Lorient,France,4,0
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Mohamed Zemmamouche,P-52593,goal keeper,GK,16,1985-03-19,29,USM Alger,Algeria,3,0
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Nabil Bentaleb,P-96340,midfielder,MF,14,1994-11-24,19,Tottenham Hotspur,England,7,1
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Nabil Ghilas,P-31598,forward,FW,9,1990-04-20,24,Córdoba CF,Spain,1,1
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Rafik Halliche,P-19453,defender,DF,5,1986-09-02,27,Qatar SC Doha,Qatar,8,2
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Raïs M'Bolhi,P-00596,goal keeper,GK,23,1986-04-25,28,Philadelphia Union,USA,9,0
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Riyad Mahrez,P-91590,midfielder,MF,21,1991-02-21,23,Leicester City,England,6,2
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Saphir Taïder,P-83421,midfielder,MF,19,1992-02-29,22,US Sassuolo,Italy,7,1
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Sofiane Feghouli,P-12165,midfielder,MF,10,1989-12-26,24,Valencia CF,Spain,11,2
Algeria,DZA,2014 FIFA Men's World Cup,WC-2014,2014,Yacine Brahimi,P-24983,midfielder,MF,11,1990-02-08,24,FC Porto,Portugal,8,4
