team,team_id,team_code,confederation,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Bolivia,BOL,BOL,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Casiano Chavarría,P-36835,defender,DF,,1901-08-03,28,Calavera La Paz,Bolivia,2,0
Bolivia,BOL,BOL,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Constantino Noya,P-93364,midfielder,MF,,,,,,,
Bolivia,BOL,BOL,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Diógenes Lara,P-92600,midfielder,MF,,1903-04-06,27,Bolívar La Paz,Bolivia,2,0
Bolivia,BOL,BOL,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Eduardo Reyes Ortiz,P-56114,forward,FW,,1907-01-01,23,,,,
Bolivia,BOL,BOL,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Gumercindo Gómez,P-48216,forward,FW,,1907-01-21,23,Oruro Royal,Bolivia,1,0
Bolivia,BOL,BOL,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Jesús Bermúdez,P-95008,goal keeper,GK,,1902-01-24,28,Oruro Royal,Bolivia,2,0
Bolivia,BOL,BOL,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Jorge Valderrama,P-67934,midfielder,MF,,1906-12-12,23,Oruro Royal,Bolivia,2,0
Bolivia,BOL,BOL,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,José Bustamante,P-16019,forward,FW,,1907-01-01,23,,,,
Bolivia,BOL,BOL,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Juan Argote,P-62751,midfielder,MF,,1906-11-25,23,,,,
Bolivia,BOL,BOL,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Luis Reyes Peñaranda,P-35684,defender,DF,,1911-06-05,19,,,,
Bolivia,BOL,BOL,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Mario Alborta,P-43807,forward,FW,,1910-09-19,19,Bolívar La Paz,Bolivia,2,0
Bolivia,BOL,BOL,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Miguel Brito,P-97354,midfielder,MF,,1901-06-13,29,,,,
Bolivia,BOL,BOL,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Miguel Murillo,P-92838,goal keeper,GK,,1898-03-24,32,,,,
Bolivia,BOL,BOL,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Rafael Méndez,P-84833,forward,FW,,1904-01-01,26,,,,
Bolivia,BOL,BOL,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Renato Sáinz,P-00369,midfielder,MF,,1899-12-14,30,The Strongest La Paz,Bolivia,1,0
Bolivia,BOL,BOL,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,René Fernández,P-61667,forward,FW,,1906-01-01,24,,,,
Bolivia,BOL,BOL,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Segundo Durandal,P-69877,defender,DF,,1912-03-17,18,San José Oruro,Bolivia,2,0
Bolivia,BOL,BOL,CONMEBOL,1950 FIFA Men's World Cup,WC-1950,1950,Alberto Achá,P-01989,defender,DF,,1917-02-18,33,,,,
Bolivia,BOL,BOL,CONMEBOL,1950 FIFA Men's World Cup,WC-1950,1950,Alberto Aparicio,P-71503,midfielder,MF,,1923-11-11,26,,,,
Bolivia,BOL,BOL,CONMEBOL,1950 FIFA Men's World Cup,WC-1950,1950,Antonio Greco,P-97528,defender,DF,,1923-09-17,26,,,,
Bolivia,BOL,BOL,CONMEBOL,1950 FIFA Men's World Cup,WC-1950,1950,Antonio Valencia,P-05024,midfielder,MF,,1925-05-10,25,Bolívar La Paz,Bolivia,1,0
Bolivia,BOL,BOL,CONMEBOL,1950 FIFA Men's World Cup,WC-1950,1950,Benedicto Godoy Véizaga,P-52656,forward,FW,,1924-07-28,25,,,,
Bolivia,BOL,BOL,CONMEBOL,1950 FIFA Men's World Cup,WC-1950,1950,Benigno Gutiérrez,P-25954,forward,FW,,1925-09-01,24,Lítoral La Paz,Bolivia,3,0
Bolivia,BOL,BOL,CONMEBOL,1950 FIFA Men's World Cup,WC-1950,1950,Benjamin Maldonado,P-27174,forward,FW,,1928-01-04,22,San José Oruro,Bolivia,1,0
Bolivia,BOL,BOL,CONMEBOL,1950 FIFA Men's World Cup,WC-1950,1950,Duberty Aráoz,P-15436,midfielder,MF,,1920-12-21,29,,,,
Bolivia,BOL,BOL,CONMEBOL,1950 FIFA Men's World Cup,WC-1950,1950,Eduardo Gutiérrez,P-71481,goal keeper,GK,,1925-01-17,25,CD Ingavi,Bolivia,3,0
Bolivia,BOL,BOL,CONMEBOL,1950 FIFA Men's World Cup,WC-1950,1950,Eulogio Sandoval,P-54466,midfielder,MF,,1922-07-22,27,,,,
Bolivia,BOL,BOL,CONMEBOL,1950 FIFA Men's World Cup,WC-1950,1950,Humberto Saavedra,P-11841,midfielder,MF,,1923-08-03,26,,,,
Bolivia,BOL,BOL,CONMEBOL,1950 FIFA Men's World Cup,WC-1950,1950,José Bustamante,P-20091,defender,DF,,1922-03-05,28,,,,
