team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Peru,PER,1930 FIFA Men's World Cup,WC-1930,1930,Alberto Denegri,P-07526,midfielder,MF,,1906-08-07,23,Federación Universitaria Lima,Cameroon,2,0
Peru,PER,1930 FIFA Men's World Cup,WC-1930,1930,Alberto Soria,P-66691,defender,DF,,1906-03-10,24,Alianza Lima,Peru,1,0
Peru,PER,1930 FIFA Men's World Cup,WC-1930,1930,Alejandro Villanueva,P-36243,forward,FW,,1908-06-04,22,Alianza Lima,Peru,2,0
Peru,PER,1930 FIFA Men's World Cup,WC-1930,1930,Antonio Maquilón,P-57115,defender,DF,,1902-11-29,27,Tarapacá Ferrocarril Lima,Peru,1,0
Peru,PER,1930 FIFA Men's World Cup,WC-1930,1930,Arturo Fernández,P-45649,defender,DF,,1910-04-10,20,,,,
Peru,PER,1930 FIFA Men's World Cup,WC-1930,1930,Carlos Cillóniz,P-45407,midfielder,MF,,1910-07-01,20,,,,
Peru,PER,1930 FIFA Men's World Cup,WC-1930,1930,Demetrio Neyra,P-71799,forward,FW,,1908-12-15,21,Alianza Lima,Peru,2,0
Peru,PER,1930 FIFA Men's World Cup,WC-1930,1930,Domingo García,P-38495,midfielder,MF,,,,,,,
Peru,PER,1930 FIFA Men's World Cup,WC-1930,1930,Eduardo Astengo,P-35875,midfielder,MF,,1905-08-15,24,,,,
Peru,PER,1930 FIFA Men's World Cup,WC-1930,1930,Jorge Góngora,P-29687,forward,FW,,1906-10-12,23,,,,
Peru,PER,1930 FIFA Men's World Cup,WC-1930,1930,Jorge Pardon,P-06866,goal keeper,GK,,1909-12-19,20,,,,
Peru,PER,1930 FIFA Men's World Cup,WC-1930,1930,Jorge Sarmiento,P-36167,forward,FW,,1900-11-02,29,,,,
Peru,PER,1930 FIFA Men's World Cup,WC-1930,1930,José María Lavalle,P-93477,forward,FW,,1911-06-05,19,,,,
Peru,PER,1930 FIFA Men's World Cup,WC-1930,1930,Juan Alfonso Valle,P-41536,midfielder,MF,,,,,,,
Peru,PER,1930 FIFA Men's World Cup,WC-1930,1930,Juan Valdivieso,P-89076,goal keeper,GK,,1910-05-06,20,Alianza Lima,Peru,1,0
Peru,PER,1930 FIFA Men's World Cup,WC-1930,1930,Julio Lores,P-44526,forward,FW,,1908-09-15,21,Necaxa México,Mexico,2,0
Peru,PER,1930 FIFA Men's World Cup,WC-1930,1930,Julio Quintana,P-08526,midfielder,MF,,1904-07-13,26,,,,
Peru,PER,1930 FIFA Men's World Cup,WC-1930,1930,Lizardo Rodríguez Nue,P-27561,forward,FW,,1910-08-30,19,,,,
Peru,PER,1930 FIFA Men's World Cup,WC-1930,1930,Luis Souza Ferreira,P-44010,forward,FW,,1904-06-30,26,,,,
Peru,PER,1930 FIFA Men's World Cup,WC-1930,1930,Mario de las Casas,P-79515,defender,DF,,1901-01-31,29,Lawn Tennis Lima,Peru,2,0
