tournament_id,match_id,match_number,date,tournament,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,team_score,opponent_score,result,city,country,neutral,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta
,,,1925-03-22,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Haiti,HTI,HTI,CONCACAF,FALSE,2,1,win,Port-au-Prince,Haiti,FALSE,1400,1300,1410,1290,10
,,,1925-03-26,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Haiti,HTI,HTI,CONCACAF,FALSE,3,0,win,Port-au-Prince,Haiti,FALSE,1410,1290,1426,1274,16
,,,1925-03-29,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Haiti,HTI,HTI,CONCACAF,FALSE,1,0,win,Port-au-Prince,Haiti,FALSE,1426,1274,1435,1265,9
,,,1926-03-03,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Curaçao,,,,TRUE,2,0,win,Kingston,Jamaica,FALSE,1435,1586,1452,1569,17
,,,1926-11-20,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Haiti,HTI,HTI,CONCACAF,TRUE,6,0,win,Kingston,Jamaica,FALSE,1452,1288,1460,1280,8
,,,1930-03-16,Central American and Caribbean Games,played,Jamaica,JAM,JAM,CONCACAF,Cuba,CUB,CUB,CONCACAF,FALSE,1,3,loss,Havana,Cuba,FALSE,1460,1600,1448,1612,-12
,,,1930-03-18,Central American and Caribbean Games,played,Jamaica,JAM,JAM,CONCACAF,Honduras,HND,HND,CONCACAF,FALSE,4,5,loss,Havana,Cuba,TRUE,1448,1368,1423,1393,-25
,,,1932-03-13,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Haiti,HTI,HTI,CONCACAF,FALSE,1,4,loss,Port-au-Prince,Haiti,FALSE,1423,1280,1403,1300,-20
,,,1932-03-20,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Haiti,HTI,HTI,CONCACAF,FALSE,1,0,win,Port-au-Prince,Haiti,FALSE,1403,1300,1413,1290,10
,,,1935-12-28,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Trinidad and Tobago,TTO,TTO,CONCACAF,TRUE,2,3,loss,Kingston,Jamaica,FALSE,1413,1558,1404,1567,-9
,,,1936-01-04,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Trinidad and Tobago,TTO,TTO,CONCACAF,TRUE,0,1,loss,Kingston,Jamaica,FALSE,1404,1567,1396,1575,-8
,,,1936-01-11,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Trinidad and Tobago,TTO,TTO,CONCACAF,TRUE,1,2,loss,Kingston,Jamaica,FALSE,1396,1575,1388,1583,-8
,,,1938-03-13,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Haiti,HTI,HTI,CONCACAF,FALSE,2,5,loss,Port-au-Prince,Haiti,FALSE,1388,1279,1370,1297,-18
,,,1938-03-17,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Haiti,HTI,HTI,CONCACAF,FALSE,0,2,loss,Port-au-Prince,Haiti,FALSE,1370,1297,1356,1311,-14
,,,1938-03-20,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Haiti,HTI,HTI,CONCACAF,FALSE,0,2,loss,Port-au-Prince,Haiti,FALSE,1356,1311,1343,1324,-13
,,,1947-02-12,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Trinidad and Tobago,TTO,TTO,CONCACAF,TRUE,0,0,draw,Kingston,Jamaica,FALSE,1343,1586,1347,1582,4
,,,1947-02-15,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Trinidad and Tobago,TTO,TTO,CONCACAF,TRUE,2,1,win,Kingston,Jamaica,FALSE,1347,1582,1361,1568,14
,,,1947-02-19,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Trinidad and Tobago,TTO,TTO,CONCACAF,TRUE,1,0,win,Kingston,Jamaica,FALSE,1361,1568,1374,1555,13
,,,1947-02-22,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Trinidad and Tobago,TTO,TTO,CONCACAF,TRUE,1,2,loss,Kingston,Jamaica,FALSE,1374,1555,1366,1563,-8
,,,1947-02-26,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Trinidad and Tobago,TTO,TTO,CONCACAF,TRUE,0,6,loss,Kingston,Jamaica,FALSE,1366,1563,1351,1578,-15
,,,1947-11-06,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Guyana,,,,FALSE,0,2,loss,Port of Spain,Trinidad and Tobago,TRUE,1351,1355,1329,1377,-22
,,,1947-11-08,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Trinidad and Tobago,TTO,TTO,CONCACAF,FALSE,0,6,loss,Port of Spain,Trinidad and Tobago,FALSE,1329,1526,1319,1536,-10
,,,1947-11-10,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Guyana,,,,FALSE,0,0,draw,Port of Spain,Trinidad and Tobago,TRUE,1319,1377,1321,1375,2
,,,1947-11-12,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Trinidad and Tobago,TTO,TTO,CONCACAF,FALSE,0,1,loss,San Fernando,Trinidad and Tobago,FALSE,,,,,
,,,1948-06-09,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Cuba,CUB,CUB,CONCACAF,TRUE,3,0,win,Kingston,Jamaica,FALSE,,,,,
,,,1948-06-12,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Cuba,CUB,CUB,CONCACAF,TRUE,1,1,draw,Kingston,Jamaica,FALSE,,,,,
,,,1948-10-11,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Haiti,HTI,HTI,CONCACAF,TRUE,1,0,win,Kingston,Jamaica,FALSE,,,,,
,,,1948-10-13,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Haiti,HTI,HTI,CONCACAF,TRUE,1,2,loss,Kingston,Jamaica,FALSE,1342,1416,1331,1427,-11
,,,1948-10-16,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Haiti,HTI,HTI,CONCACAF,TRUE,3,0,win,Kingston,Jamaica,FALSE,1331,1427,1348,1410,17
,,,1949-05-02,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Trinidad and Tobago,TTO,TTO,CONCACAF,TRUE,3,1,win,Kingston,Jamaica,FALSE,1348,1520,1366,1502,18
,,,1949-05-04,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Trinidad and Tobago,TTO,TTO,CONCACAF,TRUE,2,1,win,Kingston,Jamaica,FALSE,1366,1502,1377,1491,11
,,,1949-05-07,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Trinidad and Tobago,TTO,TTO,CONCACAF,TRUE,1,2,loss,Kingston,Jamaica,FALSE,1377,1491,1367,1501,-10
,,,1949-12-18,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Cuba,CUB,CUB,CONCACAF,FALSE,5,2,win,Port-au-Prince,Haiti,TRUE,,,,,
,,,1949-12-19,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Haiti,HTI,HTI,CONCACAF,FALSE,0,2,loss,Port-au-Prince,Haiti,FALSE,1367,1403,1353,1417,-14
,,,1950-10-14,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Haiti,HTI,HTI,CONCACAF,TRUE,2,1,win,Kingston,Jamaica,FALSE,1353,1368,1361,1360,8
,,,1951-05-25,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Barbados,,,,FALSE,0,3,loss,Bridgetown,Barbados,FALSE,1361,1231,1342,1250,-19
,,,1951-05-26,Friendly,played,Jamaica,JAM,JAM,CONCACAF,Barbados,,,,FALSE,1,0,win,Bridgetown,Barbados,FALSE,1342,1250,1352,1240,10
