team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Aaron Lawrence,P-98909,goal keeper,GK,13,1970-08-11,27,Reno Savanna-la-Mar,Jamaica,10,0
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Andy Williams,P-45682,forward,FW,9,1977-09-23,20,Columbus Crew,USA,11,2
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Chris Dawes,P-61134,midfielder,MF,3,1974-05-31,24,,,,
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Darryl Powell,P-41974,midfielder,MF,20,1971-11-15,26,Derby County,England,2,1
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Dean Sewell,P-93008,defender,DF,12,1972-04-13,26,Constant Spring FC,Jamaica,8,1
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Deon Burton,P-36985,forward,FW,18,1976-10-25,21,Barnsley FC,England,10,0
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Donovan Ricketts,P-99080,goal keeper,GK,14,1977-06-07,21,,,,
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Durrant Brown,P-27847,defender,DF,21,1964-07-08,33,Wadadah Montego Bay,Jamaica,10,0
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Fitzroy Simpson,P-62344,midfielder,MF,6,1970-02-26,28,Portsmouth FC,England,15,1
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Frank Sinclair,P-99905,defender,DF,19,1971-12-03,26,Leicester City,England,7,0
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Ian Goodison,P-51917,defender,DF,5,1972-11-21,25,Olympic Gardens Kingston,Jamaica,21,4
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Linval Dixon,P-40167,defender,DF,4,1971-09-14,26,Hazard United May Pen,Jamaica,11,0
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Marcus Gayle,P-44917,forward,FW,8,1970-09-27,27,Wimbledon FC,England,3,1
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Onandi Lowe,P-89092,forward,FW,17,1973-12-02,24,,,,
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Paul Hall,P-15931,forward,FW,22,1972-07-03,25,,,,
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Peter Cargill,P-49195,midfielder,MF,7,1964-03-02,34,Harbour View FC,Jamaica,14,0
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Ricardo Gardner,P-79750,defender,DF,15,1978-09-25,19,Bolton Wanderers,England,18,1
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Robbie Earle,P-16421,midfielder,MF,16,1965-01-27,33,Wimbledon FC,England,2,1
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Stephen Malcolm,P-06565,defender,DF,2,1970-05-02,28,Seba United Montego Bay,Jamaica,9,0
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Theodore Whitmore,P-19136,midfielder,MF,11,1972-08-05,25,Seba United Montego Bay,Jamaica,12,4
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Walter Boyd,P-97544,forward,FW,10,1972-01-01,26,Arnett Gardens FC,Jamaica,3,1
Jamaica,JAM,1998 FIFA Men's World Cup,WC-1998,1998,Warren Barrett,P-65816,goal keeper,GK,1,1970-07-09,27,Violet Kickers Montego Bay,Jamaica,11,0
