tournament_id,match_id,match_number,date,tournament,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,team_score,opponent_score,result,city,country,neutral,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta
,,,1938-02-12,Central American and Caribbean Games,played,Panama,PAN,PAN,CONCACAF,Venezuela,,,,TRUE,2,1,win,Panama City,Panama,FALSE,1300,1300,1314,1286,14
,,,1938-02-14,Central American and Caribbean Games,played,Panama,PAN,PAN,CONCACAF,Colombia,COL,COL,CONMEBOL,TRUE,2,4,loss,Panama City,Panama,FALSE,1314,1394,1282,1426,-32
,,,1938-02-16,Central American and Caribbean Games,played,Panama,PAN,PAN,CONCACAF,Costa Rica,CRI,CRI,CONCACAF,TRUE,0,11,loss,Panama City,Panama,FALSE,1282,1835,1274,1843,-8
,,,1938-02-20,Central American and Caribbean Games,played,Panama,PAN,PAN,CONCACAF,Mexico,MEX,MEX,CONCACAF,TRUE,2,2,draw,Panama City,Panama,FALSE,1274,1807,1291,1790,17
,,,1938-02-23,Central American and Caribbean Games,played,Panama,PAN,PAN,CONCACAF,El Salvador,SLV,SLV,CONCACAF,TRUE,1,2,loss,Panama City,Panama,FALSE,1291,1412,1272,1431,-19
,,,1939-03-15,Friendly,played,Panama,PAN,PAN,CONCACAF,Haiti,HTI,HTI,CONCACAF,FALSE,0,1,loss,Port-au-Prince,Haiti,FALSE,1272,1324,1266,1330,-6
,,,1939-03-19,Friendly,played,Panama,PAN,PAN,CONCACAF,Haiti,HTI,HTI,CONCACAF,FALSE,1,1,draw,Port-au-Prince,Haiti,FALSE,1266,1330,1270,1326,4
,,,1939-03-24,Friendly,played,Panama,PAN,PAN,CONCACAF,Haiti,HTI,HTI,CONCACAF,FALSE,0,3,loss,Port-au-Prince,Haiti,FALSE,1270,1326,1260,1336,-10
,,,1939-08-06,Friendly,played,Panama,PAN,PAN,CONCACAF,Cuba,CUB,CUB,CONCACAF,TRUE,0,4,loss,Panama City,Panama,FALSE,,,,,
,,,1941-05-08,CCCF Championship,played,Panama,PAN,PAN,CONCACAF,Curaçao,,,,FALSE,3,3,draw,San José,Costa Rica,TRUE,1260,1590,1278,1572,18
,,,1941-05-11,CCCF Championship,played,Panama,PAN,PAN,CONCACAF,Costa Rica,CRI,CRI,CONCACAF,FALSE,0,7,loss,San José,Costa Rica,FALSE,1278,1813,1275,1816,-3
,,,1941-05-15,CCCF Championship,played,Panama,PAN,PAN,CONCACAF,El Salvador,SLV,SLV,CONCACAF,FALSE,3,4,loss,San José,Costa Rica,TRUE,1275,1461,1262,1474,-13
,,,1941-05-18,CCCF Championship,played,Panama,PAN,PAN,CONCACAF,Nicaragua,,,,FALSE,5,2,win,San José,Costa Rica,TRUE,1262,985,1277,970,15
,,,1946-02-23,CCCF Championship,played,Panama,PAN,PAN,CONCACAF,Honduras,HND,HND,CONCACAF,TRUE,1,0,win,San José,Costa Rica,TRUE,1277,1385,1310,1352,33
,,,1946-02-26,CCCF Championship,played,Panama,PAN,PAN,CONCACAF,Costa Rica,CRI,CRI,CONCACAF,FALSE,0,7,loss,San José,Costa Rica,FALSE,1310,1692,1303,1699,-7
,,,1946-03-07,CCCF Championship,played,Panama,PAN,PAN,CONCACAF,El Salvador,SLV,SLV,CONCACAF,FALSE,1,4,loss,San José,Costa Rica,TRUE,1303,1475,1279,1499,-24
,,,1946-03-10,CCCF Championship,played,Panama,PAN,PAN,CONCACAF,Nicaragua,,,,TRUE,0,2,loss,San José,Costa Rica,TRUE,1279,942,1213,1008,-66
,,,1946-03-13,CCCF Championship,played,Panama,PAN,PAN,CONCACAF,Guatemala,,,,TRUE,3,3,draw,San José,Costa Rica,TRUE,1213,1564,1232,1545,19
,,,1946-11-05,Friendly,played,Panama,PAN,PAN,CONCACAF,El Salvador,SLV,SLV,CONCACAF,FALSE,3,2,win,San Salvador,El Salvador,FALSE,1232,1504,1250,1486,18
,,,1946-11-10,Friendly,played,Panama,PAN,PAN,CONCACAF,El Salvador,SLV,SLV,CONCACAF,FALSE,3,3,draw,San Salvador,El Salvador,FALSE,1250,1486,1257,1479,7
,,,1946-12-09,Central American and Caribbean Games,played,Panama,PAN,PAN,CONCACAF,Guatemala,,,,TRUE,4,2,win,Barranquilla,Colombia,TRUE,1257,1545,1307,1495,50
,,,1946-12-13,Central American and Caribbean Games,played,Panama,PAN,PAN,CONCACAF,Puerto Rico,,,,TRUE,12,1,win,Barranquilla,Colombia,TRUE,1307,899,1317,889,10
,,,1946-12-16,Central American and Caribbean Games,played,Panama,PAN,PAN,CONCACAF,Venezuela,,,,TRUE,2,1,win,Barranquilla,Colombia,TRUE,1317,1268,1334,1251,17
,,,1946-12-17,Central American and Caribbean Games,played,Panama,PAN,PAN,CONCACAF,Curaçao,,,,TRUE,2,2,draw,Barranquilla,Colombia,TRUE,1334,1526,1344,1516,10
,,,1946-12-20,Central American and Caribbean Games,played,Panama,PAN,PAN,CONCACAF,Colombia,COL,COL,CONMEBOL,FALSE,1,2,loss,Barranquilla,Colombia,FALSE,1344,1487,1336,1495,-8
,,,1946-12-21,Central American and Caribbean Games,played,Panama,PAN,PAN,CONCACAF,Costa Rica,CRI,CRI,CONCACAF,TRUE,2,0,win,Barranquilla,Colombia,TRUE,1336,1594,1385,1545,49
,,,1948-03-04,CCCF Championship,played,Panama,PAN,PAN,CONCACAF,Curaçao,,,,TRUE,1,3,loss,Guatemala City,Guatemala,TRUE,1357,1477,1332,1502,-25
,,,1948-03-07,CCCF Championship,played,Panama,PAN,PAN,CONCACAF,El Salvador,SLV,SLV,CONCACAF,FALSE,2,1,win,Guatemala City,Guatemala,TRUE,1332,1414,1363,1383,31
,,,1948-03-09,CCCF Championship,played,Panama,PAN,PAN,CONCACAF,Guatemala,,,,FALSE,3,4,loss,Guatemala City,Guatemala,FALSE,1363,1454,1351,1466,-12
,,,1948-03-11,CCCF Championship,played,Panama,PAN,PAN,CONCACAF,Costa Rica,CRI,CRI,CONCACAF,FALSE,1,3,loss,Guatemala City,Guatemala,TRUE,,,,,
,,,1948-03-14,CCCF Championship,played,Panama,PAN,PAN,CONCACAF,Curaçao,,,,FALSE,5,2,win,Guatemala City,Guatemala,TRUE,1338,1414,1391,1361,53
,,,1948-03-16,CCCF Championship,played,Panama,PAN,PAN,CONCACAF,El Salvador,SLV,SLV,CONCACAF,TRUE,2,0,win,Guatemala City,Guatemala,TRUE,1391,1465,1436,1420,45
,,,1948-03-21,CCCF Championship,played,Panama,PAN,PAN,CONCACAF,Guatemala,,,,FALSE,5,4,win,Guatemala City,Guatemala,FALSE,1436,1474,1470,1440,34
