tournament,tournament_id,year,match_id,match_number,date,stage,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,city,country,neutral,team_elo_start,opponent_elo_start
1966 FIFA Men's World Cup,WC-1966,1966,WC-1966_008,8,1966-07-13,Group Stage,played,Portugal,PRT,PRT,UEFA,Hungary,HUN,HUN,UEFA,FALSE,Manchester,England,TRUE,1833,1954
1966 FIFA Men's World Cup,WC-1966,1966,WC-1966_014,14,1966-07-16,Group Stage,played,Portugal,PRT,PRT,UEFA,Bulgaria,BGR,BGR,UEFA,FALSE,Manchester,England,TRUE,1893,1783
1966 FIFA Men's World Cup,WC-1966,1966,WC-1966_018,18,1966-07-19,Group Stage,played,Portugal,PRT,PRT,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,Liverpool,England,TRUE,1929,1969
1966 FIFA Men's World Cup,WC-1966,1966,WC-1966_028,28,1966-07-23,Quarter-final,played,Portugal,PRT,PRT,UEFA,North Korea,PRK,PRK,AFC,FALSE,Liverpool,England,TRUE,1979,1800
1966 FIFA Men's World Cup,WC-1966,1966,WC-1966_030,30,1966-07-26,Semi-final,played,Portugal,PRT,PRT,UEFA,England,ENG,ENG,UEFA,FALSE,London,England,FALSE,2003,2026
1966 FIFA Men's World Cup,WC-1966,1966,WC-1966_031,31,1966-07-28,Third Place,played,Portugal,PRT,PRT,UEFA,Soviet Union,SUN,SUN,UEFA,TRUE,London,England,TRUE,1983,2051
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_009,9,1986-06-03,Group Stage,played,Portugal,PRT,PRT,UEFA,England,ENG,ENG,UEFA,TRUE,Monterrey,Mexico,TRUE,1807,1990
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_021,21,1986-06-07,Group Stage,played,Portugal,PRT,PRT,UEFA,Poland,POL,POL,UEFA,FALSE,Monterrey,Mexico,TRUE,1851,1792
1986 FIFA Men's World Cup,WC-1986,1986,WC-1986_032,32,1986-06-11,Group Stage,played,Portugal,PRT,PRT,UEFA,Morocco,MAR,MAR,CAF,TRUE,Guadalajara,Mexico,TRUE,1816,1676
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_017,17,2002-06-05,Group Stage,played,Portugal,PRT,PRT,UEFA,United States,USA,USA,CONCACAF,FALSE,Suwon,South Korea,TRUE,1978,1808
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_031,31,2002-06-10,Group Stage,played,Portugal,PRT,PRT,UEFA,Poland,POL,POL,UEFA,TRUE,Jeonju,South Korea,TRUE,1934,1703
2002 FIFA Men's World Cup,WC-2002,2002,WC-2002_047,47,2002-06-14,Group Stage,played,Portugal,PRT,PRT,UEFA,South Korea,KOR,KOR,AFC,FALSE,Incheon,South Korea,FALSE,1958,1766
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_006,6,2006-06-11,Group Stage,played,Portugal,PRT,PRT,UEFA,Angola,AGO,AGO,CAF,FALSE,Cologne,Germany,TRUE,1915,1565
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_026,26,2006-06-17,Group Stage,played,Portugal,PRT,PRT,UEFA,Iran,IRN,IRN,AFC,TRUE,Frankfurt am Main,Germany,TRUE,1922,1797
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_040,40,2006-06-21,Group Stage,played,Portugal,PRT,PRT,UEFA,Mexico,MEX,MEX,CONCACAF,TRUE,Gelsenkirchen,Germany,TRUE,1951,1862
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_052,52,2006-06-25,Round of 16,played,Portugal,PRT,PRT,UEFA,Netherlands,NED,NLD,UEFA,TRUE,Nuremberg,Germany,TRUE,1973,2016
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_060,60,2006-07-01,Quarter-final,played,Portugal,PRT,PRT,UEFA,England,ENG,ENG,UEFA,FALSE,Gelsenkirchen,Germany,TRUE,2007,1999
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_062,62,2006-07-05,Semi-final,played,Portugal,PRT,PRT,UEFA,France,FRA,FRA,UEFA,TRUE,Munich,Germany,TRUE,2006,2037
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_063,63,2006-07-08,Third Place,played,Portugal,PRT,PRT,UEFA,Germany,GER,DEU,UEFA,FALSE,Stuttgart,Germany,FALSE,1979,1914
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_013,13,2010-06-15,Group Stage,played,Portugal,PRT,PRT,UEFA,Ivory Coast,CIV,CIV,CAF,FALSE,Port Elizabeth,South Africa,TRUE,1876,1739
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_031,31,2010-06-21,Group Stage,played,Portugal,PRT,PRT,UEFA,North Korea,PRK,PRK,AFC,TRUE,Cape Town,South Africa,TRUE,1865,1535
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_047,47,2010-06-25,Group Stage,played,Portugal,PRT,PRT,UEFA,Brazil,BRA,BRA,CONMEBOL,TRUE,Durban,South Africa,TRUE,1883,2121
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_056,56,2010-06-29,Round of 16,played,Portugal,PRT,PRT,UEFA,Spain,ESP,ESP,UEFA,FALSE,Cape Town,South Africa,TRUE,1901,2086
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_012,12,2014-06-16,Group Stage,played,Portugal,PRT,PRT,UEFA,Germany,GER,DEU,UEFA,FALSE,Salvador,Brazil,TRUE,1942,2073
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_032,32,2014-06-22,Group Stage,played,Portugal,PRT,PRT,UEFA,United States,USA,USA,CONCACAF,FALSE,Manaus,Brazil,TRUE,1906,1874
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_047,47,2014-06-26,Group Stage,played,Portugal,PRT,PRT,UEFA,Ghana,GHA,GHA,CAF,TRUE,Brasília,Brazil,TRUE,1903,1711
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_004,4,2018-06-15,Group Stage,played,Portugal,PRT,PRT,UEFA,Spain,ESP,ESP,UEFA,TRUE,Sochi,Russia,TRUE,1967,2043
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_018,18,2018-06-20,Group Stage,played,Portugal,PRT,PRT,UEFA,Morocco,MAR,MAR,CAF,TRUE,Moscow,Russia,TRUE,1973,1706
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_036,36,2018-06-25,Group Stage,played,Portugal,PRT,PRT,UEFA,Iran,IRN,IRN,AFC,FALSE,Saransk,Russia,TRUE,1984,1802
2018 FIFA Men's World Cup,WC-2018,2018,WC-2018_050,50,2018-06-30,Round of 16,played,Portugal,PRT,PRT,UEFA,Uruguay,URY,URY,CONMEBOL,FALSE,Sochi,Russia,TRUE,1970,1951
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_016,16,2022-11-24,Group Stage,played,Portugal,PRT,PRT,UEFA,Ghana,GHA,GHA,CAF,TRUE,Doha,Qatar,TRUE,2005,1564
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_032,32,2022-11-28,Group Stage,played,Portugal,PRT,PRT,UEFA,Uruguay,URY,URY,CONMEBOL,TRUE,Lusail,Qatar,TRUE,2009,1923
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_048,48,2022-12-02,Group Stage,played,Portugal,PRT,PRT,UEFA,South Korea,KOR,KOR,AFC,FALSE,Al Rayyan,Qatar,TRUE,2043,1750
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_056,56,2022-12-06,Round of 16,played,Portugal,PRT,PRT,UEFA,Switzerland,CHE,CHE,UEFA,TRUE,Lusail,Qatar,TRUE,1992,1927
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_059,59,2022-12-10,Quarter-final,played,Portugal,PRT,PRT,UEFA,Morocco,MAR,MAR,CAF,FALSE,Doha,Qatar,TRUE,2041,1880
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_021,21,2026-06-17,Group Stage,scheduled,Portugal,PRT,PRT,UEFA,DR Congo,,,,TRUE,Houston,United States,TRUE,1984,1655
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_045,45,2026-06-23,Group Stage,scheduled,Portugal,PRT,PRT,UEFA,Uzbekistan,,,,TRUE,Houston,United States,TRUE,1984,1727
2026 FIFA Men's World Cup,WC-2026,2026,WC-2026_069,69,2026-06-27,Group Stage,scheduled,Portugal,PRT,PRT,UEFA,Colombia,COL,COL,CONMEBOL,FALSE,Miami Gardens,United States,TRUE,1984,1975
