tournament_id,match_id,match_number,date,tournament,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,team_score,opponent_score,result,city,country,neutral,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta
,,,1917-05-07,Friendly,played,Japan,JPN,JPN,AFC,Philippines,,,,TRUE,2,15,loss,Tokyo,Japan,FALSE,,,,,
,,,1917-05-09,Far Eastern Championship Games,played,Japan,JPN,JPN,AFC,China PR,,,,TRUE,0,5,loss,Tokyo,Japan,FALSE,1300,1541,1275,1566,-25
,,,1917-05-10,Far Eastern Championship Games,played,Japan,JPN,JPN,AFC,Philippines,,,,TRUE,2,15,loss,Tokyo,Japan,FALSE,1275,1259,1196,1338,-79
,,,1921-05-30,Friendly,played,Japan,JPN,JPN,AFC,Philippines,,,,TRUE,0,3,loss,Shanghai,China PR,TRUE,,,,,
,,,1921-05-30,Far Eastern Championship Games,played,Japan,JPN,JPN,AFC,Philippines,,,,FALSE,1,3,loss,Shanghai,China PR,TRUE,1196,1323,1177,1342,-19
,,,1921-06-01,Far Eastern Championship Games,played,Japan,JPN,JPN,AFC,China PR,,,,FALSE,0,4,loss,Shanghai,China PR,FALSE,1177,1586,1173,1590,-4
,,,1921-06-03,Open International Championship,played,Japan,JPN,JPN,AFC,China PR,,,,FALSE,0,3,loss,Shanghai,China PR,FALSE,1173,1590,1170,1593,-3
,,,1923-05-23,Far Eastern Championship Games,played,Japan,JPN,JPN,AFC,Philippines,,,,TRUE,1,2,loss,Osaka,Japan,FALSE,1170,1324,1153,1341,-17
,,,1923-05-24,Far Eastern Championship Games,played,Japan,JPN,JPN,AFC,China PR,,,,TRUE,1,5,loss,Osaka,Japan,FALSE,1153,1606,1144,1615,-9
,,,1925-05-18,Far Eastern Championship Games,played,Japan,JPN,JPN,AFC,Philippines,,,,FALSE,0,4,loss,Manila,Philippines,FALSE,,,,,
,,,1925-05-20,Friendly,played,Japan,JPN,JPN,AFC,China PR,,,,FALSE,0,2,loss,Manila,Philippines,TRUE,1133,1581,1129,1585,-4
,,,1925-05-20,Far Eastern Championship Games,played,Japan,JPN,JPN,AFC,China PR,,,,TRUE,0,2,loss,Manila,Philippines,TRUE,1133,1581,1129,1585,-4
,,,1927-08-27,Far Eastern Championship Games,played,Japan,JPN,JPN,AFC,China PR,,,,FALSE,1,5,loss,Shanghai,China PR,FALSE,1129,1577,1126,1580,-3
,,,1927-08-29,Far Eastern Championship Games,played,Japan,JPN,JPN,AFC,Philippines,,,,TRUE,2,1,win,Shanghai,China PR,TRUE,1126,1328,1156,1298,30
,,,1930-05-25,Far Eastern Championship Games,played,Japan,JPN,JPN,AFC,Philippines,,,,TRUE,7,2,win,Tokyo,Japan,FALSE,1156,1292,1200,1248,44
,,,1930-05-29,Friendly,played,Japan,JPN,JPN,AFC,China PR,,,,TRUE,3,3,draw,Tokyo,Japan,FALSE,,,,,
,,,1930-05-30,Far Eastern Championship Games,played,Japan,JPN,JPN,AFC,China PR,,,,TRUE,3,3,draw,Tokyo,Japan,FALSE,1200,1596,1214,1582,14
,,,1934-05-13,Far Eastern Championship Games,played,Japan,JPN,JPN,AFC,Indonesia,IDN,IDN,AFC,TRUE,1,7,loss,Manila,Philippines,TRUE,1214,1509,1201,1522,-13
,,,1934-05-15,Far Eastern Championship Games,played,Japan,JPN,JPN,AFC,Philippines,,,,FALSE,4,3,win,Manila,Philippines,FALSE,1201,1226,1228,1199,27
,,,1934-05-20,Far Eastern Championship Games,played,Japan,JPN,JPN,AFC,China PR,,,,FALSE,3,4,loss,Manila,Philippines,TRUE,1228,1618,1224,1622,-4
,,,1939-09-02,Friendly,played,Japan,JPN,JPN,AFC,China PR,,,,FALSE,3,0,win,Xinjing,Manchuria,TRUE,,,,,
,,,1939-09-03,Friendly,played,Japan,JPN,JPN,AFC,Manchukuo,,,,FALSE,6,0,win,Xinjing,Manchuria,FALSE,,,,,
,,,1940-06-07,Friendly,played,Japan,JPN,JPN,AFC,Manchukuo,,,,TRUE,7,0,win,Tokyo,Japan,FALSE,,,,,
,,,1940-06-09,Friendly,played,Japan,JPN,JPN,AFC,China PR,,,,TRUE,6,0,win,Tokyo,Japan,FALSE,,,,,
,,,1940-06-16,Friendly,played,Japan,JPN,JPN,AFC,Philippines,,,,TRUE,1,0,win,Nishinomiya,Japan,FALSE,1279,1229,1291,1217,12
,,,1942-08-08,Friendly,played,Japan,JPN,JPN,AFC,China PR,,,,FALSE,6,1,win,Xinjing,Manchuria,TRUE,,,,,
,,,1942-08-09,Friendly,played,Japan,JPN,JPN,AFC,Manchukuo,,,,FALSE,3,0,win,Xinjing,Manchuria,FALSE,,,,,
,,,1942-08-10,Friendly,played,Japan,JPN,JPN,AFC,Mongolia,,,,TRUE,12,0,win,Xinjing,Manchuria,TRUE,,,,,
,,,1951-03-07,Asian Games,played,Japan,JPN,JPN,AFC,Iran,IRN,IRN,AFC,FALSE,0,0,draw,New Delhi,India,TRUE,1289,1572,1302,1559,13
,,,1951-03-08,Asian Games,played,Japan,JPN,JPN,AFC,Iran,IRN,IRN,AFC,FALSE,2,3,loss,New Delhi,India,TRUE,1302,1559,1295,1566,-7
,,,1951-03-09,Asian Games,played,Japan,JPN,JPN,AFC,Afghanistan,,,,TRUE,2,0,win,New Delhi,India,TRUE,1295,915,1301,909,6
,,,1954-03-07,FIFA World Cup qualification,played,Japan,JPN,JPN,AFC,South Korea,KOR,KOR,AFC,TRUE,1,5,loss,Tokyo,Japan,FALSE,1301,1750,1292,1759,-9
,,,1954-03-14,FIFA World Cup qualification,played,Japan,JPN,JPN,AFC,South Korea,KOR,KOR,AFC,TRUE,2,2,draw,Tokyo,Japan,FALSE,1292,1759,1308,1743,16
,,,1954-05-01,Asian Games,played,Japan,JPN,JPN,AFC,Indonesia,IDN,IDN,AFC,TRUE,3,5,loss,Manila,Philippines,TRUE,1308,1476,1291,1493,-17
,,,1954-05-03,Asian Games,played,Japan,JPN,JPN,AFC,India,,,,FALSE,2,3,loss,Manila,Philippines,TRUE,1291,1642,1286,1647,-5
,,,1955-01-11,Friendly,played,Japan,JPN,JPN,AFC,Myanmar,,,,FALSE,1,0,win,Yangon,Burma,FALSE,1286,1296,1299,1283,13
,,,1955-10-09,Friendly,played,Japan,JPN,JPN,AFC,Myanmar,,,,TRUE,0,0,draw,Tokyo,Japan,FALSE,1299,1283,1296,1286,-3
,,,1958-05-26,Asian Games,played,Japan,JPN,JPN,AFC,Philippines,,,,TRUE,0,1,loss,Tokyo,Japan,FALSE,1349,1058,1313,1094,-36
,,,1958-05-28,Asian Games,played,Japan,JPN,JPN,AFC,Hong Kong,,,,TRUE,0,2,loss,Tokyo,Japan,FALSE,1313,1496,1290,1519,-23
,,,1958-12-25,Friendly,played,Japan,JPN,JPN,AFC,Hong Kong,,,,FALSE,2,5,loss,So Kon Po,Hong Kong,FALSE,1290,1494,1285,1499,-5
,,,1958-12-28,Friendly,played,Japan,JPN,JPN,AFC,Malaysia,,,,FALSE,2,6,loss,Kuala Lumpur,Malaya,FALSE,1285,1369,1275,1379,-10
,,,1959-01-04,Friendly,played,Japan,JPN,JPN,AFC,Malaysia,,,,FALSE,3,1,win,George Town,Malaya,TRUE,1275,1379,1298,1356,23
,,,1959-01-10,Friendly,played,Japan,JPN,JPN,AFC,Singapore,,,,FALSE,4,3,win,Kallang,Singapore,FALSE,1298,1216,1309,1205,11
,,,1959-01-11,Friendly,played,Japan,JPN,JPN,AFC,Singapore,,,,FALSE,2,3,loss,Kallang,Singapore,FALSE,1309,1205,1299,1215,-10
,,,1959-09-03,Merdeka Tournament,played,Japan,JPN,JPN,AFC,Singapore,,,,TRUE,4,1,win,Kuala Lumpur,Malaya,TRUE,1294,1147,1310,1131,16
,,,1959-09-05,Merdeka Tournament,played,Japan,JPN,JPN,AFC,South Korea,KOR,KOR,AFC,TRUE,0,0,draw,Kuala Lumpur,Malaya,TRUE,1310,1645,1321,1634,11
,,,1959-09-06,Merdeka Tournament,played,Japan,JPN,JPN,AFC,South Korea,KOR,KOR,AFC,TRUE,1,3,loss,Kuala Lumpur,Malaya,TRUE,1321,1634,1315,1640,-6
,,,1960-08-05,Merdeka Tournament,played,Japan,JPN,JPN,AFC,Malaysia,,,,FALSE,0,3,loss,Kuala Lumpur,Malaya,FALSE,,,,,
,,,1960-08-10,Merdeka Tournament,played,Japan,JPN,JPN,AFC,Pakistan,,,,FALSE,1,3,loss,Kuala Lumpur,Malaya,TRUE,,,,,
,,,1960-08-12,Merdeka Tournament,played,Japan,JPN,JPN,AFC,Thailand,,,,TRUE,3,1,win,Kuala Lumpur,Malaya,TRUE,,,,,
,,,1960-11-06,FIFA World Cup qualification,played,Japan,JPN,JPN,AFC,South Korea,KOR,KOR,AFC,FALSE,1,2,loss,Seoul,South Korea,FALSE,1336,1706,1333,1709,-3
,,,1961-05-28,Friendly,played,Japan,JPN,JPN,AFC,Malaysia,,,,TRUE,3,2,win,Tokyo,Japan,FALSE,1333,1414,1342,1405,9
,,,1961-06-11,FIFA World Cup qualification,played,Japan,JPN,JPN,AFC,South Korea,KOR,KOR,AFC,TRUE,0,2,loss,Tokyo,Japan,FALSE,1342,1709,1331,1720,-11
,,,1961-08-02,Merdeka Tournament,played,Japan,JPN,JPN,AFC,Malaysia,,,,FALSE,2,3,loss,Kuala Lumpur,Malaya,FALSE,1331,1405,1323,1413,-8
,,,1961-08-06,Merdeka Tournament,played,Japan,JPN,JPN,AFC,India,,,,FALSE,3,1,win,Kuala Lumpur,Malaya,TRUE,1323,1457,1354,1426,31
,,,1961-08-10,Merdeka Tournament,played,Japan,JPN,JPN,AFC,Vietnam Republic,,,,TRUE,2,3,loss,Kuala Lumpur,Malaya,TRUE,,,,,
,,,1961-08-15,Friendly,played,Japan,JPN,JPN,AFC,Indonesia,IDN,IDN,AFC,FALSE,0,2,loss,Kallang,Singapore,TRUE,1341,1562,1331,1572,-10
,,,1962-08-25,Asian Games,played,Japan,JPN,JPN,AFC,Thailand,,,,TRUE,3,1,win,Jakarta,Indonesia,TRUE,1330,1222,1351,1201,21
,,,1962-08-29,Asian Games,played,Japan,JPN,JPN,AFC,India,,,,FALSE,0,2,loss,Jakarta,Indonesia,TRUE,1351,1424,1327,1448,-24
