team,team_id,team_code,confederation,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Antonín Kinský,P-07338,goal keeper,GK,23,1975-05-31,31,,,,
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,David Jarolím,P-04349,midfielder,MF,14,1979-05-17,27,Hamburger SV,Germany,4,1
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,David Rozehnal,P-54533,defender,DF,22,1980-07-05,25,Paris Saint-Germain,France,13,0
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Jan Koller,P-81477,forward,FW,9,1973-03-30,33,AS Monaco,France,8,7
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Jan Polák,P-30878,midfielder,MF,19,1981-03-14,25,1.FC Nürnberg,Germany,10,1
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Jaromír Blažek,P-44775,goal keeper,GK,16,1972-12-29,33,Sparta Praha,Czechia,2,0
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Jaroslav Plašil,P-65590,midfielder,MF,20,1982-01-05,24,AS Monaco,France,12,0
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Jiří Štajner,P-65749,forward,FW,17,1976-05-27,30,Hannover 96,Germany,5,2
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Karel Poborský,P-56023,midfielder,MF,8,1972-03-30,34,Dynamo České Budějovice,Czechia,5,1
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Libor Sionko,P-40666,midfielder,MF,7,1977-02-01,29,Glasgow Rangers,Scotland,1,2
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Marek Heinz,P-21701,forward,FW,18,1977-08-04,28,AS Saint-Étienne,France,1,0
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Marek Jankulovski,P-35103,defender,DF,6,1977-05-09,29,AC Milan,Italy,11,1
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Martin Jiránek,P-46512,defender,DF,13,1979-05-25,27,Spartak Moskva,Russia,7,0
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Milan Baroš,P-14907,forward,FW,15,1981-10-28,24,Olympique Lyonnais,France,6,4
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Pavel Mareš,P-26250,defender,DF,3,1976-01-18,30,Sparta Praha,Czechia,1,0
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Pavel Nedvěd,P-64760,midfielder,MF,11,1972-08-30,33,Juventus Torino,Italy,6,1
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Petr Čech,P-53062,goal keeper,GK,1,1982-05-20,24,Chelsea FC,England,10,0
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Radoslav Kováč,P-23972,defender,DF,5,1979-11-11,26,,,,
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Tomáš Galásek,P-69743,midfielder,MF,4,1973-01-15,33,1.FC Nürnberg,Germany,5,0
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Tomáš Rosický,P-29090,midfielder,MF,10,1980-10-04,25,Arsenal FC,England,8,2
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Tomáš Ujfaluši,P-91280,defender,DF,21,1978-03-24,28,AC Fiorentina,Italy,11,0
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Vratislav Lokvenc,P-36056,forward,FW,12,1973-09-27,32,Red Bull Salzburg,Austria,1,1
Czechia,CZE,CZE,UEFA,2006 FIFA Men's World Cup,WC-2006,2006,Zdeněk Grygera,P-86056,defender,DF,2,1980-05-14,26,Ajax Amsterdam,Netherlands,8,0
