tournament_id,match_id,match_number,date,stage,status,home_team,away_team,home_team_id,away_team_id,home_team_code,away_team_code,home_team_confederation,away_team_confederation,home_elo_start,away_elo_start,city,country,neutral
WC-2018,WC-2018_044,44,2018-06-27,Group Stage,played,Switzerland,Costa Rica,CHE,CRI,CHE,CRI,UEFA,CONCACAF,1929,1708,Nizhny Novgorod,Russia,TRUE
WC-2018,WC-2018_045,45,2018-06-28,Group Stage,played,Japan,Poland,JPN,POL,JPN,POL,AFC,UEFA,1736,1753,Volgograd,Russia,TRUE
WC-2018,WC-2018_046,46,2018-06-28,Group Stage,played,Senegal,Colombia,SEN,COL,SEN,COL,CAF,CONMEBOL,1778,1919,Samara,Russia,TRUE
WC-2018,WC-2018_047,47,2018-06-28,Group Stage,played,Panama,Tunisia,PAN,TUN,PAN,TUN,CONCACAF,CAF,1622,1627,Saransk,Russia,TRUE
WC-2018,WC-2018_048,48,2018-06-28,Group Stage,played,England,Belgium,ENG,BEL,ENG,BEL,UEFA,UEFA,1973,1969,Kaliningrad,Russia,TRUE
WC-2018,WC-2018_049,49,2018-06-30,Round of 16,played,France,Argentina,FRA,ARG,FRA,ARG,UEFA,CONMEBOL,2006,1917,Kazan,Russia,TRUE
WC-2018,WC-2018_050,50,2018-06-30,Round of 16,played,Uruguay,Portugal,URY,PRT,URY,PRT,CONMEBOL,UEFA,1951,1970,Sochi,Russia,TRUE
WC-2018,WC-2018_051,51,2018-07-01,Round of 16,played,Russia,Spain,RUS,ESP,RUS,ESP,UEFA,UEFA,1689,2027,Moscow,Russia,FALSE
WC-2018,WC-2018_052,52,2018-07-01,Round of 16,played,Croatia,Denmark,HRV,DNK,HRV,DNK,UEFA,UEFA,1956,1888,Nizhny Novgorod,Russia,TRUE
WC-2018,WC-2018_053,53,2018-07-02,Round of 16,played,Brazil,Mexico,BRA,MEX,BRA,MEX,CONMEBOL,CONCACAF,2141,1842,Samara,Russia,TRUE
WC-2018,WC-2018_054,54,2018-07-02,Round of 16,played,Belgium,Japan,BEL,JPN,BEL,JPN,UEFA,AFC,1999,1707,Rostov-on-Don,Russia,TRUE
WC-2018,WC-2018_055,55,2018-07-03,Round of 16,played,Sweden,Switzerland,SWE,CHE,SWE,CHE,UEFA,UEFA,1870,1912,Saint Petersburg,Russia,TRUE
WC-2018,WC-2018_056,56,2018-07-03,Round of 16,played,Colombia,England,COL,ENG,COL,ENG,CONMEBOL,UEFA,1937,1943,Moscow,Russia,TRUE
WC-2018,WC-2018_057,57,2018-07-06,Quarter-final,played,Uruguay,France,URY,FRA,URY,FRA,CONMEBOL,UEFA,1983,2028,Nizhny Novgorod,Russia,TRUE
WC-2018,WC-2018_058,58,2018-07-06,Quarter-final,played,Brazil,Belgium,BRA,BEL,BRA,BEL,CONMEBOL,UEFA,2155,2008,Kazan,Russia,TRUE
WC-2018,WC-2018_059,59,2018-07-07,Quarter-final,played,Sweden,England,SWE,ENG,SWE,ENG,UEFA,UEFA,1904,1942,Samara,Russia,TRUE
WC-2018,WC-2018_060,60,2018-07-07,Quarter-final,played,Russia,Croatia,RUS,HRV,RUS,HRV,UEFA,UEFA,1707,1950,Sochi,Russia,FALSE
WC-2018,WC-2018_061,61,2018-07-10,Semi-final,played,France,Belgium,FRA,BEL,FRA,BEL,UEFA,UEFA,2067,2050,Saint Petersburg,Russia,TRUE
WC-2018,WC-2018_062,62,2018-07-11,Semi-final,played,Croatia,England,HRV,ENG,HRV,ENG,UEFA,UEFA,1938,1982,Moscow,Russia,TRUE
WC-2018,WC-2018_063,63,2018-07-14,Third Place,played,Belgium,England,BEL,ENG,BEL,ENG,UEFA,UEFA,2021,1948,Saint Petersburg,Russia,TRUE
WC-2018,WC-2018_064,64,2018-07-15,Final,played,France,Croatia,FRA,HRV,FRA,HRV,UEFA,UEFA,2096,1972,Moscow,Russia,TRUE
