team,team_id,team_code,confederation,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Argentina,ARG,ARG,CONMEBOL,2018 FIFA Men's World Cup,WC-2018,2018,Cristian Ansaldi,P-64424,defender,DF,4,1986-09-20,31,,,,
Argentina,ARG,ARG,CONMEBOL,2018 FIFA Men's World Cup,WC-2018,2018,Cristian Pavón,P-85116,midfielder,MF,22,1996-01-21,22,CA Boca Juniors,Argentina,2,0
Argentina,ARG,ARG,CONMEBOL,2018 FIFA Men's World Cup,WC-2018,2018,Eduardo Salvio,P-22992,defender,DF,18,1990-07-13,27,Benfica Lisboa,Portugal,3,0
Argentina,ARG,ARG,CONMEBOL,2018 FIFA Men's World Cup,WC-2018,2018,Enzo Pérez,P-69019,midfielder,MF,15,1986-02-22,32,River Plate Buenos Aires,Argentina,3,0
Argentina,ARG,ARG,CONMEBOL,2018 FIFA Men's World Cup,WC-2018,2018,Federico Fazio,P-00981,defender,DF,6,1987-03-17,31,AS Roma,Italy,2,0
Argentina,ARG,ARG,CONMEBOL,2018 FIFA Men's World Cup,WC-2018,2018,Franco Armani,P-39788,goal keeper,GK,12,1986-10-16,31,River Plate Buenos Aires,Argentina,3,0
Argentina,ARG,ARG,CONMEBOL,2018 FIFA Men's World Cup,WC-2018,2018,Gabriel Mercado,P-32508,defender,DF,2,1987-03-18,31,Sevilla FC,Spain,4,1
Argentina,ARG,ARG,CONMEBOL,2018 FIFA Men's World Cup,WC-2018,2018,Giovani Lo Celso,P-16352,midfielder,MF,20,1996-04-09,22,Real Betis Sevilla,Spain,7,1
Argentina,ARG,ARG,CONMEBOL,2018 FIFA Men's World Cup,WC-2018,2018,Gonzalo Higuaín,P-29398,forward,FW,9,1987-12-10,30,Chelsea FC,England,4,0
Argentina,ARG,ARG,CONMEBOL,2018 FIFA Men's World Cup,WC-2018,2018,Javier Mascherano,P-77063,defender,DF,14,1984-06-08,34,Hebei China Fortune,China,6,0
Argentina,ARG,ARG,CONMEBOL,2018 FIFA Men's World Cup,WC-2018,2018,Lionel Messi,P-14758,forward,FW,10,1987-06-24,30,FC Barcelona,Spain,5,4
