team,team_id,team_code,confederation,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Bwanga Tshimen,P-68390,defender,DF,4,1949-01-04,25,,,,
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Jean Kalala N'Tumba,P-56615,forward,FW,20,1949-01-07,25,,,,
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Jean Kembo Uba-Kembo,P-87506,midfielder,MF,9,1947-12-27,26,,,,
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Kabasu Babo,P-67711,defender,DF,11,1950-03-04,24,,,,
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Kafula Ngoie,P-71906,midfielder,MF,17,1945-11-11,28,TP Mazembe Lubumbashi,DR Congo,0,0
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Kakoko Etepe,P-11236,forward,FW,21,1950-11-22,23,,,,
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Kalambay Otepa,P-10863,goal keeper,GK,22,1948-11-12,25,,,,
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Kazadi Mwamba,P-49497,goal keeper,GK,1,1947-03-06,27,,,,
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Kibonge Mafu,P-38620,midfielder,MF,15,1945-02-12,29,,,,
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Kidumu Mantantu,P-49087,midfielder,MF,10,1946-11-17,27,,,,
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Kilasu Massamba,P-01597,midfielder,MF,6,1950-12-22,23,,,,
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Lobilo Boba,P-69624,defender,DF,5,1950-04-10,24,AS Vita Club Kinshasa,DR Congo,0,0
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Mana Mamuwene,P-57731,midfielder,MF,8,1947-10-10,26,CS Imana Kinshasa,DR Congo,0,0
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Martin Kamunda Tshinabu,P-92929,midfielder,MF,7,1946-05-08,28,,,,
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Mavuba Mafuila,P-20897,forward,FW,18,1949-12-15,24,,,,
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Mayanga Maku,P-27837,forward,FW,14,1948-10-31,25,,,,
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Mbungu Ekofa,P-28534,forward,FW,19,1948-11-24,25,,,,
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Mwanza Mukombo,P-44782,defender,DF,3,1945-12-17,28,TP Mazembe Lubumbashi,DR Congo,0,0
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Mwape Mialo,P-00739,defender,DF,16,1951-12-30,22,,,,
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Mwepu Ilunga,P-99200,defender,DF,2,1949-08-22,24,,,,
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Ndaye Mulamba,P-88955,midfielder,MF,13,1948-11-04,25,,,,
Zaire,COD,COD,CAF,1974 FIFA Men's World Cup,WC-1974,1974,Tubilandu Ndimbi,P-71914,goal keeper,GK,12,1948-03-15,26,,,,
