team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Chile,CHL,1966 FIFA Men's World Cup,WC-1966,1966,Orlando Ramírez,P-06141,forward,FW,16,1943-05-07,23,Palestino Santiago,Chile,5,0
Chile,CHL,1966 FIFA Men's World Cup,WC-1966,1966,Pedro Araya,P-47391,forward,FW,1,1942-01-23,24,Universidad de Chile Santiago,Chile,11,2
Chile,CHL,1966 FIFA Men's World Cup,WC-1966,1966,Roberto Hodge,P-52787,midfielder,MF,10,1944-07-30,21,Universidad de Chile Santiago,Chile,2,0
Chile,CHL,1966 FIFA Men's World Cup,WC-1966,1966,Rubén Marcos,P-83441,midfielder,MF,12,1942-12-06,23,Universidad de Chile Santiago,Chile,10,3
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,Alan Ball,P-22841,midfielder,MF,7,1945-05-12,21,Everton FC,England,13,0
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,Bobby Charlton,P-08601,midfielder,MF,9,1937-10-11,28,Manchester United,England,15,6
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,Bobby Moore,P-52816,defender,DF,6,1941-04-12,25,West Ham United,England,15,2
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,Geoff Hurst,P-34802,forward,FW,10,1941-12-08,24,West Ham United,England,11,7
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,George Cohen,P-56457,defender,DF,2,1939-10-22,26,Fulham FC,England,15,0
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,George Eastham,P-97255,midfielder,MF,22,1936-09-23,29,Stoke City,England,2,1
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,Gerry Byrne,P-64663,defender,DF,15,1938-08-29,27,Liverpool FC,England,1,0
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,Gordon Banks,P-74455,goal keeper,GK,1,1937-12-30,28,Stoke City,England,15,0
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,Ian Callaghan,P-49523,midfielder,MF,20,1942-04-10,24,Liverpool FC,England,2,0
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,Jack Charlton,P-43761,defender,DF,5,1935-05-08,31,Leeds United,England,16,3
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,Jimmy Armfield,P-44896,defender,DF,14,1935-09-21,30,Blackpool FC,England,2,0
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,Jimmy Greaves,P-75574,forward,FW,8,1940-02-20,26,Tottenham Hotspur,England,7,5
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,John Connelly,P-09806,forward,FW,11,1938-07-18,27,Blackburn Rovers,England,4,1
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,Martin Peters,P-34233,midfielder,MF,16,1943-11-08,22,West Ham United,England,11,3
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,Nobby Stiles,P-34887,midfielder,MF,4,1942-05-18,24,Manchester United,England,15,1
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,Norman Hunter,P-70457,defender,DF,18,1943-10-29,22,Leeds United,England,3,0
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,Peter Bonetti,P-25979,goal keeper,GK,13,1941-09-27,24,Chelsea FC,England,1,0
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,Ray Wilson,P-15317,defender,DF,3,1934-12-17,31,Everton FC,England,14,0
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,Roger Hunt,P-33839,forward,FW,21,1938-07-20,27,Liverpool FC,England,15,8
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,Ron Flowers,P-05132,midfielder,MF,17,1934-07-28,31,Wolverhampton Wanderers,England,1,0
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,Ron Springett,P-22822,goal keeper,GK,12,1935-07-22,30,Sheffield Wednesday,England,1,0
England,ENG,1966 FIFA Men's World Cup,WC-1966,1966,Terry Paine,P-01287,forward,FW,19,1939-03-23,27,Southampton FC,England,3,0
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,André Chorda,P-08286,defender,DF,7,1938-02-20,28,Girondins Bordeaux,France,7,0
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Bernard Bosquier,P-53136,defender,DF,5,1942-06-19,24,AS Saint-Étienne,France,8,0
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Didier Couécou,P-57925,forward,FW,9,1944-07-25,21,,,,
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Edmond Baraffe,P-43085,forward,FW,3,1942-10-19,23,Toulouse FC,France,2,0
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Gabriel De Michele,P-20709,defender,DF,11,1941-03-06,25,FC Nantes,France,1,0
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Georges Carnus,P-95105,goal keeper,GK,21,1942-08-13,23,,,,
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Gérard Hausser,P-05248,forward,FW,14,1939-03-18,27,,,,
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Héctor De Bourgoing,P-39420,defender,DF,10,1934-07-23,31,Girondins Bordeaux,France,1,1
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Jacques Simon,P-94089,midfielder,MF,20,1941-03-25,25,,,,
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Jean Djorkaeff,P-86721,defender,DF,12,1939-10-27,26,Olympique Marseille,France,9,0
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Jean-Claude Piumi,P-17245,defender,DF,18,1940-05-27,26,,,,
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Johnny Schuth,P-46980,goal keeper,GK,22,1941-12-07,24,,,,
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Joseph Bonnel,P-90417,midfielder,MF,4,1939-01-04,27,US Valenciennes - Anzin,France,6,1
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Laurent Robuschi,P-03840,forward,FW,19,1935-10-05,30,Girondins Bordeaux,France,1,0
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Lucien Muller,P-41229,midfielder,MF,17,1934-09-03,31,,,,
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Marcel Artelesa,P-15235,defender,DF,2,1938-07-02,28,Olympique Marseille,France,7,0
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Marcel Aubour,P-03644,goal keeper,GK,1,1940-06-17,26,OGC Nice,France,5,0
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Nestor Combin,P-98706,forward,FW,8,1940-12-29,25,AC Torino,Italy,1,0
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Philippe Gondet,P-93859,forward,FW,13,1942-05-17,24,FC Nantes,France,7,2
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Robert Budzynski,P-94477,defender,DF,6,1940-05-21,26,FC Nantes,France,8,0
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Robert Herbin,P-77479,midfielder,MF,16,1939-03-30,27,AS Saint-Étienne,France,5,0
France,FRA,1966 FIFA Men's World Cup,WC-1966,1966,Yves Herbet,P-59228,midfielder,MF,15,1945-08-17,20,,,,
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,Antal Nagy,P-07203,forward,FW,20,1944-05-16,22,,,,
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,Antal Szentmihályi,P-05681,goal keeper,GK,1,1939-06-13,27,Újpesti Dózsa,Hungary,6,0
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,Benő Káposzta,P-34606,defender,DF,2,1942-06-07,24,Újpesti Dózsa,Hungary,10,0
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,Dezső Molnár,P-35206,forward,FW,15,1939-12-02,26,,,,
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,Ferenc Bene,P-82516,forward,FW,7,1944-12-17,21,Újpesti Dózsa,Hungary,9,8
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,Ferenc Sipos,P-92656,midfielder,MF,6,1932-12-13,33,Budapest Honvéd,Hungary,7,0
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,Flórián Albert,P-21188,midfielder,MF,9,1941-09-15,24,Ferencvárosi TC,Hungary,9,2
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,Gusztáv Szepesi,P-49366,defender,DF,17,1939-07-17,26,Tatabányai Bányász,Hungary,3,0
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,Gyula Rákosi,P-30138,forward,FW,11,1938-10-09,27,Ferencvárosi TC,Hungary,7,0
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,Imre Mathesz,P-55221,midfielder,MF,13,1937-03-25,29,Vasas Budapest,Hungary,7,0
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,István Géczi,P-64569,goal keeper,GK,22,1944-06-13,22,,,,
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,István Nagy,P-99498,midfielder,MF,14,1939-04-14,27,MTK Budapest,Hungary,4,0
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,János Farkas,P-74113,forward,FW,10,1942-03-27,24,Vasas Budapest,Hungary,11,10
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,József Gelei,P-32722,goal keeper,GK,21,1938-06-29,28,,,,
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,Kálmán Ihász,P-52027,defender,DF,18,1941-03-06,25,Vasas Budapest,Hungary,4,0
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,Kálmán Mészöly,P-95637,defender,DF,5,1941-07-16,24,Vasas Budapest,Hungary,11,4
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,Kálmán Sóvári,P-93850,defender,DF,4,1940-12-21,25,Újpesti Dózsa,Hungary,4,0
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,Lajos Puskás,P-82931,forward,FW,19,1944-08-03,21,,,,
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,Lajos Tichy,P-82971,forward,FW,16,1935-03-21,31,,,,
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,Máté Fenyvesi,P-36108,forward,FW,12,1933-09-20,32,,,,
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,Sándor Mátrai,P-61906,defender,DF,3,1932-11-20,33,Ferencvárosi TC,Hungary,7,0
Hungary,HUN,1966 FIFA Men's World Cup,WC-1966,1966,Zoltán Varga,P-88739,midfielder,MF,8,1945-01-01,21,Ferencvárosi TC,Hungary,4,1
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Antonio Juliano,P-68792,forward,FW,10,1943-01-01,23,SSC Napoli,Italy,2,0
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Aristide Guarneri,P-18770,defender,DF,8,1938-03-07,28,Inter Milano,Italy,4,1
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Enrico Albertosi,P-73673,goal keeper,GK,1,1939-11-02,26,AC Fiorentina,Italy,8,0
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Ezio Pascutti,P-50486,forward,FW,16,1937-06-01,29,Bologna FC,Italy,4,2
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Francesco Janich,P-89616,defender,DF,9,1937-03-27,29,Bologna FC,Italy,2,0
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Francesco Rizzo,P-91752,forward,FW,20,1943-05-30,23,US Cagliari,Italy,0,2
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Giacinto Facchetti,P-68170,defender,DF,6,1942-07-18,23,Inter Milano,Italy,10,0
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Giacomo Bulgarelli,P-72738,midfielder,MF,4,1940-10-24,25,Bologna FC,Italy,7,2
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Gianfranco Leoncini,P-27425,midfielder,MF,12,1939-09-25,26,Juventus Torino,Italy,2,0
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Gianni Rivera,P-62214,forward,FW,19,1943-08-18,22,AC Milan,Italy,6,2
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Giovanni Lodetti,P-46187,midfielder,MF,13,1942-08-10,23,AC Milan,Italy,3,0
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Luigi Meroni,P-77332,forward,FW,15,1943-02-24,23,AC Torino,Italy,3,2
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Marino Perani,P-73715,midfielder,MF,17,1939-10-27,26,,,,
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Paolo Barison,P-01013,midfielder,MF,3,1936-06-23,30,AS Roma,Italy,3,2
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Pierluigi Pizzaballa,P-59807,goal keeper,GK,18,1939-09-14,26,AS Roma,Italy,0,0
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Roberto Anzolin,P-08972,goal keeper,GK,2,1938-04-18,28,Juventus Torino,Italy,0,0
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Roberto Rosato,P-45085,defender,DF,21,1943-08-18,22,AC Milan,Italy,6,0
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Romano Fogli,P-11488,midfielder,MF,7,1938-01-21,28,Bologna FC,Italy,2,0
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Sandro Mazzola,P-91195,forward,FW,14,1942-11-08,23,Inter Milano,Italy,9,5
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Sandro Salvadore,P-97727,defender,DF,22,1939-11-29,26,Juventus Torino,Italy,6,0
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Spartaco Landini,P-35433,defender,DF,11,1944-01-31,22,Inter Milano,Italy,3,0
Italy,ITA,1966 FIFA Men's World Cup,WC-1966,1966,Tarcisio Burgnich,P-42540,defender,DF,5,1939-04-25,27,Inter Milano,Italy,7,1
