tournament_id,match_id,match_number,date,stage,status,team_id,team,team_confederation,opponent_id,opponent,opponent_confederation,is_home,team_score,opponent_score,result,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta,city,country,neutral,decided_by_shootout,shootout_winner
WC-1966,WC-1966_001,1,1966-07-11,Group Stage,played,ENG,England,UEFA,URY,Uruguay,CONMEBOL,TRUE,0,0,draw,1991,1848,1973,1866,-18,London,England,FALSE,FALSE,
WC-1966,WC-1966_001,1,1966-07-11,Group Stage,played,URY,Uruguay,CONMEBOL,ENG,England,UEFA,FALSE,0,0,draw,1848,1991,1866,1973,18,London,England,FALSE,FALSE,
WC-1966,WC-1966_002,2,1966-07-12,Group Stage,played,BRA,Brazil,CONMEBOL,BGR,Bulgaria,UEFA,TRUE,2,0,win,2010,1804,2031,1783,21,Liverpool,England,TRUE,FALSE,
WC-1966,WC-1966_002,2,1966-07-12,Group Stage,played,BGR,Bulgaria,UEFA,BRA,Brazil,CONMEBOL,FALSE,0,2,loss,1804,2010,1783,2031,-21,Liverpool,England,TRUE,FALSE,
WC-1966,WC-1966_003,3,1966-07-12,Group Stage,played,GER,Germany,UEFA,CHE,Switzerland,UEFA,TRUE,5,0,win,,,,,,Sheffield,England,TRUE,FALSE,
WC-1966,WC-1966_003,3,1966-07-12,Group Stage,played,CHE,Switzerland,UEFA,GER,Germany,UEFA,FALSE,0,5,loss,,,,,,Sheffield,England,TRUE,FALSE,
WC-1966,WC-1966_004,4,1966-07-12,Group Stage,played,PRK,North Korea,AFC,SUN,Soviet Union,UEFA,TRUE,0,3,loss,1778,2003,1755,2026,-23,Middlesbrough,England,TRUE,FALSE,
WC-1966,WC-1966_004,4,1966-07-12,Group Stage,played,SUN,Soviet Union,UEFA,PRK,North Korea,AFC,FALSE,3,0,win,2003,1778,2026,1755,23,Middlesbrough,England,TRUE,FALSE,
WC-1966,WC-1966_005,5,1966-07-13,Group Stage,played,ARG,Argentina,CONMEBOL,ESP,Spain,UEFA,TRUE,2,1,win,1973,1895,1996,1872,23,Birmingham,England,TRUE,FALSE,
WC-1966,WC-1966_005,5,1966-07-13,Group Stage,played,ESP,Spain,UEFA,ARG,Argentina,CONMEBOL,FALSE,1,2,loss,1895,1973,1872,1996,-23,Birmingham,England,TRUE,FALSE,
WC-1966,WC-1966_006,6,1966-07-13,Group Stage,played,CHL,Chile,CONMEBOL,ITA,Italy,UEFA,TRUE,0,2,loss,1752,1979,1733,1998,-19,Sunderland,England,TRUE,FALSE,
WC-1966,WC-1966_006,6,1966-07-13,Group Stage,played,ITA,Italy,UEFA,CHL,Chile,CONMEBOL,FALSE,2,0,win,1979,1752,1998,1733,19,Sunderland,England,TRUE,FALSE,
WC-1966,WC-1966_007,7,1966-07-13,Group Stage,played,FRA,France,UEFA,MEX,Mexico,CONCACAF,TRUE,1,1,draw,1759,1868,1768,1859,9,London,England,TRUE,FALSE,
WC-1966,WC-1966_007,7,1966-07-13,Group Stage,played,MEX,Mexico,CONCACAF,FRA,France,UEFA,FALSE,1,1,draw,1868,1759,1859,1768,-9,London,England,TRUE,FALSE,
WC-1966,WC-1966_008,8,1966-07-13,Group Stage,played,HUN,Hungary,UEFA,PRT,Portugal,UEFA,TRUE,1,3,loss,1954,1833,1894,1893,-60,Manchester,England,TRUE,FALSE,
WC-1966,WC-1966_008,8,1966-07-13,Group Stage,played,PRT,Portugal,UEFA,HUN,Hungary,UEFA,FALSE,3,1,win,1833,1954,1893,1894,60,Manchester,England,TRUE,FALSE,
WC-1966,WC-1966_009,9,1966-07-15,Group Stage,played,BRA,Brazil,CONMEBOL,HUN,Hungary,UEFA,TRUE,1,3,loss,2031,1894,1969,1956,-62,Liverpool,England,TRUE,FALSE,
WC-1966,WC-1966_009,9,1966-07-15,Group Stage,played,HUN,Hungary,UEFA,BRA,Brazil,CONMEBOL,FALSE,3,1,win,1894,2031,1956,1969,62,Liverpool,England,TRUE,FALSE,
