tournament,tournament_id,year,match_id,match_number,date,stage,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,city,country,neutral,team_elo_start,opponent_elo_start
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_014,14,2010-06-15,Group Stage,played,Slovakia,SVK,SVK,UEFA,New Zealand,NZL,NZL,OFC,FALSE,Rustenburg,South Africa,TRUE,1670,1527
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_029,29,2010-06-20,Group Stage,played,Slovakia,SVK,SVK,UEFA,Paraguay,PRY,PRY,CONMEBOL,TRUE,Bloemfontein,South Africa,TRUE,1658,1778
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_044,44,2010-06-24,Group Stage,played,Slovakia,SVK,SVK,UEFA,Italy,ITA,ITA,UEFA,TRUE,Johannesburg,South Africa,TRUE,1628,1898
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_054,54,2010-06-28,Round of 16,played,Slovakia,SVK,SVK,UEFA,Netherlands,NED,NLD,UEFA,FALSE,Durban,South Africa,TRUE,1678,2071
