team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Dušan Kuciak,P-55017,goal keeper,GK,23,1985-05-21,25,FC Vaslui,Romania,1,0
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Dušan Perniš,P-24713,goal keeper,GK,12,1984-11-28,25,Dundee United,Scotland,0,0
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Erik Jendrišek,P-63023,forward,FW,18,1986-10-26,23,SC Freiburg,Germany,7,0
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Filip Hološko,P-18604,forward,FW,13,1984-01-17,26,İstanbul Büyükşehir,Turkey,3,1
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Juraj Kucka,P-18379,midfielder,MF,19,1987-02-26,23,Genoa CFC,Italy,6,0
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Ján Kozák,P-26673,midfielder,MF,8,1980-04-22,30,,,,
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Ján Mucha,P-83904,goal keeper,GK,1,1982-12-05,27,Everton FC,England,12,0
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Ján Ďurica,P-88680,defender,DF,16,1981-12-10,28,,,,
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Kamil Kopúnek,P-40368,midfielder,MF,20,1984-05-18,26,AS Bari,Italy,2,2
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Kornel Saláta,P-75191,defender,DF,21,1985-01-04,25,,,,
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Marek Hamšík,P-73975,midfielder,MF,17,1987-07-27,22,SSC Napoli,Italy,11,0
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Marek Sapara,P-81950,midfielder,MF,10,1982-07-31,27,MKE Ankaragücü,Turkey,3,0
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Marek Čech,P-51100,defender,DF,4,1983-01-26,27,West Bromwich Albion,England,3,0
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Martin Jakubko,P-82522,forward,FW,14,1980-02-26,30,Dukla Banská Bystrica,Slovakia,0,0
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Martin Petráš,P-77979,defender,DF,22,1979-11-02,30,US Grosseto,Italy,0,0
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Martin Škrtel,P-57606,defender,DF,3,1984-12-15,25,Liverpool FC,England,10,0
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Miroslav Stoch,P-78836,midfielder,MF,15,1989-10-19,20,Fenerbahçe SK,Turkey,9,2
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Peter Pekarík,P-55404,defender,DF,2,1986-10-30,23,VfL Wolfsburg,Germany,9,0
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Radoslav Zabavník,P-30935,defender,DF,5,1980-09-16,29,1.FSV Mainz 05,Germany,8,0
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Róbert Vittek,P-14764,forward,FW,11,1982-04-01,28,MKE Ankaragücü,Turkey,6,5
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Stanislav Šesták,P-26852,midfielder,MF,9,1982-12-16,27,MKE Ankaragücü,Turkey,7,1
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Vladimír Weiss,P-57948,midfielder,MF,7,1989-11-30,20,Glasgow Rangers,Scotland,10,1
Slovakia,SVK,2010 FIFA Men's World Cup,WC-2010,2010,Zdeno Štrba,P-37913,midfielder,MF,6,1976-06-09,34,MŠK Žilina,Slovakia,7,0
