tournament_id,match_id,match_number,date,tournament,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,team_score,opponent_score,result,city,country,neutral,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta
,,,1938-08-08,Bolivarian Games,played,Ecuador,ECU,ECU,CONMEBOL,Bolivia,BOL,BOL,CONMEBOL,FALSE,1,1,draw,Bogotá,Colombia,TRUE,1300,1244,1297,1247,-3
,,,1938-08-10,Bolivarian Games,played,Ecuador,ECU,ECU,CONMEBOL,Colombia,COL,COL,CONMEBOL,FALSE,2,1,win,Bogotá,Colombia,FALSE,1297,1391,1327,1361,30
,,,1938-08-11,Bolivarian Games,played,Ecuador,ECU,ECU,CONMEBOL,Peru,PER,PER,CONMEBOL,TRUE,1,9,loss,Bogotá,Colombia,TRUE,1327,1612,1312,1627,-15
,,,1938-08-19,Bolivarian Games,played,Ecuador,ECU,ECU,CONMEBOL,Venezuela,,,,TRUE,5,2,win,Bogotá,Colombia,TRUE,1312,1246,1340,1218,28
,,,1938-08-22,Bolivarian Games,played,Ecuador,ECU,ECU,CONMEBOL,Bolivia,BOL,BOL,CONMEBOL,FALSE,1,2,loss,Bogotá,Colombia,TRUE,1340,1304,1318,1326,-22
,,,1939-01-15,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Peru,PER,PER,CONMEBOL,FALSE,2,5,loss,Lima,Peru,FALSE,1318,1639,1311,1646,-7
,,,1939-01-22,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Uruguay,URY,URY,CONMEBOL,TRUE,0,6,loss,Lima,Peru,TRUE,1311,1841,1306,1846,-5
,,,1939-02-05,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Chile,CHL,CHL,CONMEBOL,FALSE,1,4,loss,Lima,Peru,TRUE,1306,1572,1290,1588,-16
,,,1939-02-12,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Paraguay,PRY,PRY,CONMEBOL,TRUE,1,3,loss,Lima,Peru,TRUE,1290,1702,1284,1708,-6
,,,1941-02-02,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Chile,CHL,CHL,CONMEBOL,FALSE,0,5,loss,Santiago,Chile,FALSE,1284,1591,1275,1600,-9
,,,1941-02-09,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Uruguay,URY,URY,CONMEBOL,TRUE,0,6,loss,Santiago,Chile,TRUE,1275,1901,1272,1904,-3
,,,1941-02-16,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,1,6,loss,Santiago,Chile,TRUE,1272,2087,1271,2088,-1
,,,1941-02-23,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Peru,PER,PER,CONMEBOL,TRUE,0,4,loss,Santiago,Chile,TRUE,1271,1714,1264,1721,-7
,,,1942-01-18,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Uruguay,URY,URY,CONMEBOL,FALSE,0,7,loss,Montevideo,Uruguay,FALSE,1264,1937,1263,1938,-1
,,,1942-01-22,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,0,12,loss,Montevideo,Uruguay,TRUE,1263,2122,1262,2123,-1
,,,1942-01-25,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Paraguay,PRY,PRY,CONMEBOL,TRUE,1,3,loss,Montevideo,Uruguay,TRUE,1262,1715,1257,1720,-5
,,,1942-01-28,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Peru,PER,PER,CONMEBOL,TRUE,1,2,loss,Montevideo,Uruguay,TRUE,1257,1682,1253,1686,-4
,,,1942-01-31,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Brazil,BRA,BRA,CONMEBOL,FALSE,1,5,loss,Montevideo,Uruguay,TRUE,1253,1882,1251,1884,-2
,,,1942-02-05,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Chile,CHL,CHL,CONMEBOL,FALSE,1,2,loss,Montevideo,Uruguay,TRUE,1251,1577,1244,1584,-7
,,,1945-01-14,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Chile,CHL,CHL,CONMEBOL,FALSE,3,6,loss,Santiago,Chile,FALSE,1244,1591,1238,1597,-6
,,,1945-01-24,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Uruguay,URY,URY,CONMEBOL,TRUE,1,5,loss,Santiago,Chile,TRUE,1238,1943,1236,1945,-2
,,,1945-01-31,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,2,4,loss,Santiago,Chile,TRUE,1236,2089,1235,2090,-1
,,,1945-02-11,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Bolivia,BOL,BOL,CONMEBOL,FALSE,0,0,draw,Santiago,Chile,TRUE,1235,1312,1240,1307,5
,,,1945-02-18,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Colombia,COL,COL,CONMEBOL,FALSE,1,3,loss,Santiago,Chile,TRUE,1240,1330,1212,1358,-28
,,,1945-02-21,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Brazil,BRA,BRA,CONMEBOL,FALSE,2,9,loss,Santiago,Chile,TRUE,1212,1937,1210,1939,-2
,,,1947-11-30,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Bolivia,BOL,BOL,CONMEBOL,TRUE,2,2,draw,Guayaquil,Ecuador,FALSE,1210,1286,1208,1288,-2
,,,1947-12-04,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Colombia,COL,COL,CONMEBOL,TRUE,0,0,draw,Guayaquil,Ecuador,FALSE,1208,1485,1220,1473,12
,,,1947-12-11,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Chile,CHL,CHL,CONMEBOL,TRUE,0,3,loss,Guayaquil,Ecuador,FALSE,1220,1669,1210,1679,-10
,,,1947-12-16,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Uruguay,URY,URY,CONMEBOL,TRUE,1,6,loss,Guayaquil,Ecuador,FALSE,1210,1815,1205,1820,-5
,,,1947-12-20,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Peru,PER,PER,CONMEBOL,TRUE,0,0,draw,Guayaquil,Ecuador,FALSE,1205,1645,1224,1626,19
,,,1947-12-25,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,0,2,loss,Guayaquil,Ecuador,FALSE,1224,2082,1223,2083,-1
,,,1947-12-29,Copa América,played,Ecuador,ECU,ECU,CONMEBOL,Paraguay,PRY,PRY,CONMEBOL,TRUE,0,4,loss,Guayaquil,Ecuador,FALSE,,,,,
