team,team_id,team_code,confederation,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Agustín Delgado,P-19156,forward,FW,11,1974-12-23,27,Southampton FC,England,4,2
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Alfonso Obregón,P-37753,midfielder,MF,5,1972-05-12,30,LDU Quito,Ecuador,12,0
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Augusto Porozo,P-59372,defender,DF,2,1974-04-13,28,,,,
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Carlos Tenorio,P-86943,forward,FW,18,1979-05-14,23,Al-Nassr ar-Riyāḍ,Saudi Arabia,9,3
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Cléber Chalá,P-99914,midfielder,MF,16,1971-06-29,30,El Nacional Quito,Ecuador,12,0
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Daniel Viteri,P-53809,goal keeper,GK,22,1981-12-12,20,,,,
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Edwin Tenorio,P-30306,midfielder,MF,20,1976-06-16,25,Barcelona Guayaquil,Ecuador,13,0
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Giovanny Espinoza,P-06468,defender,DF,17,1977-04-12,25,Aucas Quito,Ecuador,3,0
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Iván Hurtado,P-98031,defender,DF,3,1974-08-16,27,Barcelona Guayaquil,Ecuador,13,1
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Iván Kaviedes,P-03128,forward,FW,9,1977-10-24,24,Puebla FC,Mexico,5,3
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,José Francisco Cevallos,P-11930,goal keeper,GK,1,1971-04-17,31,,,,
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Juan Carlos Burbano,P-85473,midfielder,MF,14,1969-02-15,33,El Nacional Quito,Ecuador,1,0
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Luis Gómez,P-28455,midfielder,MF,8,1972-04-20,30,,,,
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Marlon Ayoví,P-90857,defender,DF,15,1971-09-27,30,Deportivo Quito,Ecuador,6,0
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Nicolás Asencio,P-74323,forward,FW,7,1975-04-26,27,Barcelona Guayaquil,Ecuador,5,0
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Oswaldo Ibarra,P-47469,goal keeper,GK,12,1969-09-08,32,El Nacional Quito,Ecuador,4,0
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Raúl Guerrón,P-32567,defender,DF,6,1976-10-12,25,Deportivo Quito,Ecuador,11,0
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Ulises de la Cruz,P-92146,defender,DF,4,1974-02-08,28,Aston Villa FC,England,8,0
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Walter Ayoví,P-39602,defender,DF,23,1979-08-11,22,Emelec Guayaquil,Ecuador,0,0
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Wellington Sánchez,P-87016,midfielder,MF,21,1974-06-19,27,Emelec Guayaquil,Ecuador,3,0
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Álex Aguinaga,P-23101,midfielder,MF,10,1968-07-09,33,Necaxa México,Mexico,8,3
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Ángel Fernández,P-85736,forward,FW,13,1971-08-02,30,El Nacional Quito,Ecuador,1,0
Ecuador,ECU,ECU,CONMEBOL,2002 FIFA Men's World Cup,WC-2002,2002,Édison Méndez,P-42534,forward,FW,19,1979-03-16,23,Deportivo Quito,Ecuador,12,1
Ecuador,ECU,ECU,CONMEBOL,2006 FIFA Men's World Cup,WC-2006,2006,Agustín Delgado,P-19156,forward,FW,11,1974-12-23,31,LDU Quito,Ecuador,4,2
Ecuador,ECU,ECU,CONMEBOL,2006 FIFA Men's World Cup,WC-2006,2006,Antonio Valencia,P-49265,midfielder,MF,16,1985-08-04,20,Wigan Athletic,England,8,0
Ecuador,ECU,ECU,CONMEBOL,2006 FIFA Men's World Cup,WC-2006,2006,Carlos Tenorio,P-86943,forward,FW,21,1979-05-14,27,Al-Sadd SC,Qatar,5,3
Ecuador,ECU,ECU,CONMEBOL,2006 FIFA Men's World Cup,WC-2006,2006,Christian Benítez,P-63618,forward,FW,23,1986-05-01,20,El Nacional Quito,Ecuador,2,1
Ecuador,ECU,ECU,CONMEBOL,2006 FIFA Men's World Cup,WC-2006,2006,Christian Lara,P-17733,midfielder,MF,7,1980-04-27,26,Al-Wakrah SC,Qatar,0,0
Ecuador,ECU,ECU,CONMEBOL,2006 FIFA Men's World Cup,WC-2006,2006,Cristian Mora,P-18894,goal keeper,GK,12,1979-08-26,26,LDU Quito,Ecuador,10,0
Ecuador,ECU,ECU,CONMEBOL,2006 FIFA Men's World Cup,WC-2006,2006,Damián Lanza,P-27162,goal keeper,GK,22,1982-04-10,24,,,,
Ecuador,ECU,ECU,CONMEBOL,2006 FIFA Men's World Cup,WC-2006,2006,Edwin Tenorio,P-30306,midfielder,MF,20,1976-06-16,29,Barcelona Guayaquil,Ecuador,8,0
Ecuador,ECU,ECU,CONMEBOL,2006 FIFA Men's World Cup,WC-2006,2006,Edwin Villafuerte,P-29399,goal keeper,GK,1,1979-03-12,27,Deportivo Quito,Ecuador,1,0
