tournament_id,match_id,match_number,date,tournament,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,team_score,opponent_score,result,city,country,neutral,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta
,,,1910-10-16,Friendly,played,Russia,RUS,RUS,UEFA,Czechoslovakia,CSK,CSK,UEFA,TRUE,5,4,win,Saint Petersburg,Russia,FALSE,,,,,
,,,1910-10-23,Friendly,played,Russia,RUS,RUS,UEFA,Czechoslovakia,CSK,CSK,UEFA,TRUE,1,0,win,Moscow,Russia,FALSE,,,,,
,,,1912-05-06,Friendly,played,Russia,RUS,RUS,UEFA,Finland,,,,TRUE,1,1,draw,Moscow,Russia,FALSE,,,,,
,,,1912-06-30,Olympic Games,played,Russia,RUS,RUS,UEFA,Finland,,,,FALSE,1,2,loss,Stockholm,Sweden,TRUE,1600,1608,1571,1637,-29
,,,1912-07-01,Olympic Games,played,Russia,RUS,RUS,UEFA,Germany,GER,DEU,UEFA,FALSE,0,16,loss,Stockholm,Sweden,TRUE,1571,1642,1490,1723,-81
,,,1912-07-03,Friendly,played,Russia,RUS,RUS,UEFA,Norway,NOR,NOR,UEFA,FALSE,1,2,loss,Stockholm,Sweden,TRUE,,,,,
,,,1912-07-12,Friendly,played,Russia,RUS,RUS,UEFA,Hungary,HUN,HUN,UEFA,TRUE,0,9,loss,Moscow,Russia,FALSE,,,,,
,,,1912-07-14,Friendly,played,Russia,RUS,RUS,UEFA,Hungary,HUN,HUN,UEFA,TRUE,0,12,loss,Moscow,Russia,FALSE,1477,1943,1471,1949,-6
,,,1913-05-04,Friendly,played,Russia,RUS,RUS,UEFA,Sweden,SWE,SWE,UEFA,TRUE,1,4,loss,Moscow,Russia,FALSE,1471,1649,1457,1663,-14
,,,1913-09-14,Friendly,played,Russia,RUS,RUS,UEFA,Norway,NOR,NOR,UEFA,TRUE,1,1,draw,Moscow,Russia,FALSE,1457,1369,1452,1374,-5
,,,1914-07-05,Friendly,played,Russia,RUS,RUS,UEFA,Sweden,SWE,SWE,UEFA,FALSE,2,2,draw,Solna,Sweden,FALSE,1452,1648,1459,1641,7
,,,1914-07-12,Friendly,played,Russia,RUS,RUS,UEFA,Norway,NOR,NOR,UEFA,FALSE,1,1,draw,Kristiania,Norway,FALSE,1449,1383,1450,1382,1
,,,1923-09-18,Friendly,played,Russia,RUS,RUS,UEFA,Estonia,,,,FALSE,4,2,win,Tallinn,Estonia,FALSE,,,,,
,,,1992-10-14,FIFA World Cup qualification,played,Russia,RUS,RUS,UEFA,Iceland,ISL,ISL,UEFA,TRUE,1,0,win,Moscow,Russia,FALSE,1880,1567,1883,1564,3
,,,1992-10-28,FIFA World Cup qualification,played,Russia,RUS,RUS,UEFA,Luxembourg,,,,TRUE,2,0,win,Moscow,Russia,FALSE,1883,1171,1884,1170,1
,,,1993-01-25,Nehru Cup,played,Russia,RUS,RUS,UEFA,Bolivia,BOL,BOL,CONMEBOL,FALSE,2,1,win,Madras,India,TRUE,,,,,
,,,1993-02-13,Friendly,played,Russia,RUS,RUS,UEFA,United States,USA,USA,CONCACAF,FALSE,1,0,win,Orlando,United States,FALSE,1884,1690,1891,1683,7
,,,1993-02-17,Friendly,played,Russia,RUS,RUS,UEFA,El Salvador,SLV,SLV,CONCACAF,FALSE,2,1,win,Pasadena,United States,TRUE,1891,1536,1893,1534,2
,,,1993-02-21,Friendly,played,Russia,RUS,RUS,UEFA,United States,USA,USA,CONCACAF,FALSE,0,0,draw,Palo Alto,United States,FALSE,1893,1683,1890,1686,-3
,,,1993-03-24,Friendly,played,Russia,RUS,RUS,UEFA,Israel,ISR,ISR,UEFA,FALSE,2,2,draw,Haifa,Israel,FALSE,1890,1557,1884,1563,-6
,,,1993-04-14,FIFA World Cup qualification,played,Russia,RUS,RUS,UEFA,Luxembourg,,,,FALSE,4,0,win,Luxembourg,Luxembourg,FALSE,1884,1168,1886,1166,2
,,,1993-04-28,FIFA World Cup qualification,played,Russia,RUS,RUS,UEFA,Hungary,HUN,HUN,UEFA,TRUE,3,0,win,Moscow,Russia,FALSE,1886,1685,1897,1674,11
,,,1993-05-23,FIFA World Cup qualification,played,Russia,RUS,RUS,UEFA,Greece,GRC,GRC,UEFA,TRUE,1,1,draw,Moscow,Russia,FALSE,1897,1698,1883,1712,-14
,,,1993-06-02,FIFA World Cup qualification,played,Russia,RUS,RUS,UEFA,Iceland,ISL,ISL,UEFA,FALSE,1,1,draw,Reykjavík,Iceland,FALSE,1883,1555,1871,1567,-12
,,,1993-07-28,Friendly,played,Russia,RUS,RUS,UEFA,France,FRA,FRA,UEFA,FALSE,1,3,loss,Caen,France,FALSE,1871,1938,1863,1946,-8
,,,1993-09-08,FIFA World Cup qualification,played,Russia,RUS,RUS,UEFA,Hungary,HUN,HUN,UEFA,FALSE,3,1,win,Budapest,Hungary,FALSE,1863,1667,1885,1645,22
,,,1993-10-06,Friendly,played,Russia,RUS,RUS,UEFA,Saudi Arabia,KSA,SAU,AFC,FALSE,2,4,loss,Khobar,Saudi Arabia,FALSE,1885,1627,1864,1648,-21
,,,1993-11-17,FIFA World Cup qualification,played,Russia,RUS,RUS,UEFA,Greece,GRC,GRC,UEFA,FALSE,0,1,loss,Athens,Greece,FALSE,1864,1717,1841,1740,-23
,,,1994-01-29,Friendly,played,Russia,RUS,RUS,UEFA,United States,USA,USA,CONCACAF,FALSE,1,1,draw,Seattle,United States,FALSE,1841,1639,1838,1642,-3
