team,team_id,team_code,confederation,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Alberto González,P-17625,forward,FW,22,1941-08-21,20,,,,
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Alberto Mariotti,P-34981,defender,DF,14,1935-08-23,26,San Lorenzo Almagro,Argentina,1,0
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Alberto Sainz,P-25685,defender,DF,4,1937-12-13,24,River Plate Buenos Aires,Argentina,3,0
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Antonio Rattín,P-92300,midfielder,MF,16,1937-05-16,25,CA Boca Juniors,Argentina,4,0
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Antonio Roma,P-00855,goal keeper,GK,1,1932-07-13,29,CA Boca Juniors,Argentina,4,0
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Federico Sacchi,P-81303,midfielder,MF,5,1936-08-09,25,,,,
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Héctor Facundo,P-14074,forward,FW,7,1937-11-02,24,San Lorenzo Almagro,Argentina,2,1
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,José Ramón Delgado,P-86786,defender,DF,2,1935-08-25,26,,,,
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,José Sanfilippo,P-46624,forward,FW,10,1935-05-04,27,San Lorenzo Almagro,Argentina,3,1
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Juan Carlos Oleniak,P-90625,forward,FW,20,1942-03-04,20,Argentinos Juniors Buenos Aires,Argentina,2,0
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Marcelo Pagani,P-71464,forward,FW,9,1941-08-19,20,Inter Milano,Italy,3,1
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Martín Pando,P-18389,forward,FW,8,1934-12-26,27,River Plate Buenos Aires,Argentina,2,0
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Oscar Rossi,P-47266,midfielder,MF,13,1930-07-27,31,,,,
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Rafael Albrecht,P-27099,defender,DF,17,1941-08-23,20,Estudiantes La Plata,Argentina,0,0
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Ramón Abeledo,P-32023,midfielder,MF,21,1937-04-29,25,Independiente Avellaneda,Argentina,1,0
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Raúl Belén,P-33017,forward,FW,11,1931-07-01,30,Racing Club Avellaneda,Argentina,4,0
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Raúl Páez,P-28121,defender,DF,6,1937-05-26,25,San Lorenzo Almagro,Argentina,2,0
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Rogelio Domínguez,P-84034,goal keeper,GK,12,1932-03-09,30,,,,
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Rubén Navarro,P-36583,defender,DF,15,1933-03-11,29,,,,
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Rubén Sosa,P-27897,forward,FW,19,1936-11-14,25,Racing Club Avellaneda,Argentina,2,1
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Silvio Marzolini,P-00867,defender,DF,3,1940-10-04,21,CA Boca Juniors,Argentina,3,0
Argentina,ARG,ARG,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Vladislao Cap,P-96092,defender,DF,18,1934-07-05,27,River Plate Buenos Aires,Argentina,4,0
Brazil,BRA,BRA,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Altair,P-58585,defender,DF,15,1938-01-21,24,,,,
Brazil,BRA,BRA,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Amarildo,P-96621,forward,FW,20,1939-06-29,22,,,,
Brazil,BRA,BRA,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Carlos José Castilho,P-86570,goal keeper,GK,22,1927-11-27,34,Fluminense FC (RJ),Brazil,1,0
Brazil,BRA,BRA,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Coutinho,P-87810,forward,FW,9,1943-06-11,18,Santos FC (SP),Brazil,4,2
Brazil,BRA,BRA,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Didi,P-76740,midfielder,MF,8,1928-10-08,33,Botafogo FR (RJ),Brazil,10,1
Brazil,BRA,BRA,CONMEBOL,1962 FIFA Men's World Cup,WC-1962,1962,Djalma Santos,P-52002,defender,DF,2,1929-02-27,33,SE Palmeiras (SP),Brazil,11,0
