team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Romania,ROU,1930 FIFA Men's World Cup,WC-1930,1930,Adalbert Deşu,P-91295,forward,FW,,1909-03-24,21,Banatul Timișoara,Romania,4,2
Romania,ROU,1930 FIFA Men's World Cup,WC-1930,1930,Adalbert Steiner,P-51872,defender,DF,,1907-01-24,23,Chinezul Timișoara,Romania,3,0
Romania,ROU,1930 FIFA Men's World Cup,WC-1930,1930,Alfred Eisenbeisser,P-20672,midfielder,MF,,1908-04-07,22,Dragoș Vodă Cernăuți,Romania,2,0
Romania,ROU,1930 FIFA Men's World Cup,WC-1930,1930,Constantin Stanciu,P-18615,forward,FW,,1911-03-05,19,,,,
Romania,ROU,1930 FIFA Men's World Cup,WC-1930,1930,Corneliu Robe,P-02455,midfielder,MF,,1908-05-23,22,Olimpia Bucureşti,Romania,1,0
Romania,ROU,1930 FIFA Men's World Cup,WC-1930,1930,Emerich Vogl,P-22907,defender,DF,,1905-08-12,24,Juventus Bucureşti,Romania,4,1
Romania,ROU,1930 FIFA Men's World Cup,WC-1930,1930,Ilie Subăşeanu,P-81554,forward,FW,,1906-01-01,24,,,,
Romania,ROU,1930 FIFA Men's World Cup,WC-1930,1930,Ion Lǎpuşneanu,P-09282,goal keeper,GK,,1908-12-08,21,,,,
Romania,ROU,1930 FIFA Men's World Cup,WC-1930,1930,Iosif Czako,P-27752,defender,DF,,1906-06-11,24,UD Reşita,Romania,0,0
Romania,ROU,1930 FIFA Men's World Cup,WC-1930,1930,László Raffinsky,P-07972,midfielder,MF,,1905-04-23,25,,,,
Romania,ROU,1930 FIFA Men's World Cup,WC-1930,1930,Miklós Kovács,P-70294,forward,FW,,1911-12-23,18,,,,
Romania,ROU,1930 FIFA Men's World Cup,WC-1930,1930,Rudolf Bürger,P-62376,defender,DF,,1908-10-31,21,Ripensia Timișoara,Romania,5,0
Romania,ROU,1930 FIFA Men's World Cup,WC-1930,1930,Rudolf Wetzer,P-85622,forward,FW,,1901-03-17,29,Juventus Bucureşti,Romania,4,7
Romania,ROU,1930 FIFA Men's World Cup,WC-1930,1930,Samuel Zauber,P-22304,goal keeper,GK,,1900-11-10,29,,,,
Romania,ROU,1930 FIFA Men's World Cup,WC-1930,1930,Ştefan Barbu,P-99417,forward,FW,,1908-03-02,22,Olimpia Micălaca,Romania,5,0
Romania,ROU,1934 FIFA Men's World Cup,WC-1934,1934,Adalbert Püllöck,P-67464,goal keeper,GK,,1907-04-06,27,,,,
Romania,ROU,1934 FIFA Men's World Cup,WC-1934,1934,Alexandru Cuedan,P-55859,defender,DF,,1910-09-26,23,,,,
Romania,ROU,1934 FIFA Men's World Cup,WC-1934,1934,Emerich Vogl,P-22907,defender,DF,,1905-08-12,28,Juventus Bucureşti,Romania,2,0
Romania,ROU,1934 FIFA Men's World Cup,WC-1934,1934,Gheorghe Albu,P-76189,defender,DF,,1909-09-12,24,,,,
Romania,ROU,1934 FIFA Men's World Cup,WC-1934,1934,Gheorghe Ciolac,P-83778,forward,FW,,1908-08-10,25,Ripensia Timișoara,Romania,4,3
Romania,ROU,1934 FIFA Men's World Cup,WC-1934,1934,Grațian Sepi,P-89198,forward,FW,,1910-12-30,23,Venus Bucureşti,Romania,2,0
Romania,ROU,1934 FIFA Men's World Cup,WC-1934,1934,Gusztáv Juhász,P-49480,midfielder,MF,,1911-12-19,22,,,,
Romania,ROU,1934 FIFA Men's World Cup,WC-1934,1934,István Klimek,P-77815,forward,FW,,1913-04-15,21,,,,
Romania,ROU,1934 FIFA Men's World Cup,WC-1934,1934,Iuliu Baratky,P-58656,forward,FW,,1910-05-14,24,,,,
Romania,ROU,1934 FIFA Men's World Cup,WC-1934,1934,Iuliu Bodola,P-92768,forward,FW,,1912-02-26,22,,,,
Romania,ROU,1934 FIFA Men's World Cup,WC-1934,1934,József Moravetz,P-38049,midfielder,MF,,1911-01-14,23,,,,
Romania,ROU,1934 FIFA Men's World Cup,WC-1934,1934,Károly Weichelt,P-79776,midfielder,MF,,1906-03-02,28,,,,
Romania,ROU,1934 FIFA Men's World Cup,WC-1934,1934,Lazăr Sfera,P-49773,defender,DF,,1909-04-29,25,Venus Bucureşti,Romania,0,0
Romania,ROU,1934 FIFA Men's World Cup,WC-1934,1934,Nicolae Kovács,P-70432,forward,FW,,1911-12-29,22,,,,
Romania,ROU,1934 FIFA Men's World Cup,WC-1934,1934,Rudolf Bürger,P-62376,defender,DF,,1908-10-31,25,,,,
Romania,ROU,1934 FIFA Men's World Cup,WC-1934,1934,Rudolf Kotormány,P-36734,midfielder,MF,,1911-01-23,23,,,,
Romania,ROU,1934 FIFA Men's World Cup,WC-1934,1934,Silviu Bindea,P-28958,forward,FW,,1912-10-24,21,Ripensia Timișoara,Romania,6,0
