tournament_id,match_id,match_number,date,stage,status,team_id,team,team_confederation,opponent_id,opponent,opponent_confederation,is_home,team_score,opponent_score,result,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta,city,country,neutral,decided_by_shootout,shootout_winner
WC-1978,WC-1978_001,1,1978-06-01,Group Stage,played,GER,Germany,UEFA,POL,Poland,UEFA,TRUE,0,0,draw,2098,1928,2084,1942,-14,Buenos Aires,Argentina,TRUE,FALSE,
WC-1978,WC-1978_001,1,1978-06-01,Group Stage,played,POL,Poland,UEFA,GER,Germany,UEFA,FALSE,0,0,draw,1928,2098,1942,2084,14,Buenos Aires,Argentina,TRUE,FALSE,
WC-1978,WC-1978_002,2,1978-06-02,Group Stage,played,ARG,Argentina,CONMEBOL,HUN,Hungary,UEFA,TRUE,2,1,win,1927,1907,1947,1887,20,Buenos Aires,Argentina,FALSE,FALSE,
WC-1978,WC-1978_002,2,1978-06-02,Group Stage,played,HUN,Hungary,UEFA,ARG,Argentina,CONMEBOL,FALSE,1,2,loss,1907,1927,1887,1947,-20,Buenos Aires,Argentina,FALSE,FALSE,
WC-1978,WC-1978_003,3,1978-06-02,Group Stage,played,FRA,France,UEFA,ITA,Italy,UEFA,TRUE,1,2,loss,1891,1937,1865,1963,-26,Mar del Plata,Argentina,TRUE,FALSE,
WC-1978,WC-1978_003,3,1978-06-02,Group Stage,played,ITA,Italy,UEFA,FRA,France,UEFA,FALSE,2,1,win,1937,1891,1963,1865,26,Mar del Plata,Argentina,TRUE,FALSE,
WC-1978,WC-1978_004,4,1978-06-02,Group Stage,played,MEX,Mexico,CONCACAF,TUN,Tunisia,CAF,TRUE,1,3,loss,1798,1660,1736,1722,-62,Rosario,Argentina,TRUE,FALSE,
WC-1978,WC-1978_004,4,1978-06-02,Group Stage,played,TUN,Tunisia,CAF,MEX,Mexico,CONCACAF,FALSE,3,1,win,1660,1798,1722,1736,62,Rosario,Argentina,TRUE,FALSE,
WC-1978,WC-1978_005,5,1978-06-03,Group Stage,played,AUT,Austria,UEFA,ESP,Spain,UEFA,TRUE,2,1,win,1859,1961,1898,1922,39,Buenos Aires,Argentina,TRUE,FALSE,
WC-1978,WC-1978_005,5,1978-06-03,Group Stage,played,ESP,Spain,UEFA,AUT,Austria,UEFA,FALSE,1,2,loss,1961,1859,1922,1898,-39,Buenos Aires,Argentina,TRUE,FALSE,
WC-1978,WC-1978_006,6,1978-06-03,Group Stage,played,BRA,Brazil,CONMEBOL,SWE,Sweden,UEFA,TRUE,1,1,draw,2080,1792,2060,1812,-20,Mar del Plata,Argentina,TRUE,FALSE,
WC-1978,WC-1978_006,6,1978-06-03,Group Stage,played,SWE,Sweden,UEFA,BRA,Brazil,CONMEBOL,FALSE,1,1,draw,1792,2080,1812,2060,20,Mar del Plata,Argentina,TRUE,FALSE,
WC-1978,WC-1978_007,7,1978-06-03,Group Stage,played,IRN,Iran,AFC,NED,Netherlands,UEFA,TRUE,0,3,loss,1803,2092,1786,2109,-17,Mendoza,Argentina,TRUE,FALSE,
WC-1978,WC-1978_007,7,1978-06-03,Group Stage,played,NED,Netherlands,UEFA,IRN,Iran,AFC,FALSE,3,0,win,2092,1803,2109,1786,17,Mendoza,Argentina,TRUE,FALSE,
WC-1978,WC-1978_008,8,1978-06-03,Group Stage,played,PER,Peru,CONMEBOL,SCO,Scotland,UEFA,TRUE,3,1,win,1754,1944,1821,1877,67,Córdoba,Argentina,TRUE,FALSE,
WC-1978,WC-1978_008,8,1978-06-03,Group Stage,played,SCO,Scotland,UEFA,PER,Peru,CONMEBOL,FALSE,1,3,loss,1944,1754,1877,1821,-67,Córdoba,Argentina,TRUE,FALSE,
WC-1978,WC-1978_009,9,1978-06-06,Group Stage,played,ARG,Argentina,CONMEBOL,FRA,France,UEFA,TRUE,2,1,win,1947,1865,1963,1849,16,Buenos Aires,Argentina,FALSE,FALSE,
WC-1978,WC-1978_009,9,1978-06-06,Group Stage,played,FRA,France,UEFA,ARG,Argentina,CONMEBOL,FALSE,1,2,loss,1865,1947,1849,1963,-16,Buenos Aires,Argentina,FALSE,FALSE,
WC-1978,WC-1978_010,10,1978-06-06,Group Stage,played,GER,Germany,UEFA,MEX,Mexico,CONCACAF,TRUE,6,0,win,2084,1736,2099,1721,15,Córdoba,Argentina,TRUE,FALSE,
WC-1978,WC-1978_010,10,1978-06-06,Group Stage,played,MEX,Mexico,CONCACAF,GER,Germany,UEFA,FALSE,0,6,loss,1736,2084,1721,2099,-15,Córdoba,Argentina,TRUE,FALSE,
WC-1978,WC-1978_011,11,1978-06-06,Group Stage,played,HUN,Hungary,UEFA,ITA,Italy,UEFA,TRUE,1,3,loss,1887,1963,1852,1998,-35,Mar del Plata,Argentina,TRUE,FALSE,
WC-1978,WC-1978_011,11,1978-06-06,Group Stage,played,ITA,Italy,UEFA,HUN,Hungary,UEFA,FALSE,3,1,win,1963,1887,1998,1852,35,Mar del Plata,Argentina,TRUE,FALSE,
WC-1978,WC-1978_012,12,1978-06-06,Group Stage,played,POL,Poland,UEFA,TUN,Tunisia,CAF,TRUE,1,0,win,1942,1722,1955,1709,13,Rosario,Argentina,TRUE,FALSE,
WC-1978,WC-1978_012,12,1978-06-06,Group Stage,played,TUN,Tunisia,CAF,POL,Poland,UEFA,FALSE,0,1,loss,1722,1942,1709,1955,-13,Rosario,Argentina,TRUE,FALSE,
WC-1978,WC-1978_013,13,1978-06-07,Group Stage,played,AUT,Austria,UEFA,SWE,Sweden,UEFA,TRUE,1,0,win,1898,1812,1921,1789,23,Buenos Aires,Argentina,TRUE,FALSE,
WC-1978,WC-1978_013,13,1978-06-07,Group Stage,played,SWE,Sweden,UEFA,AUT,Austria,UEFA,FALSE,0,1,loss,1812,1898,1789,1921,-23,Buenos Aires,Argentina,TRUE,FALSE,
WC-1978,WC-1978_014,14,1978-06-07,Group Stage,played,BRA,Brazil,CONMEBOL,ESP,Spain,UEFA,TRUE,0,0,draw,2060,1922,2049,1933,-11,Mar del Plata,Argentina,TRUE,FALSE,
WC-1978,WC-1978_014,14,1978-06-07,Group Stage,played,ESP,Spain,UEFA,BRA,Brazil,CONMEBOL,FALSE,0,0,draw,1922,2060,1933,2049,11,Mar del Plata,Argentina,TRUE,FALSE,
WC-1978,WC-1978_015,15,1978-06-07,Group Stage,played,IRN,Iran,AFC,SCO,Scotland,UEFA,TRUE,1,1,draw,1786,1877,1794,1869,8,Córdoba,Argentina,TRUE,FALSE,
WC-1978,WC-1978_015,15,1978-06-07,Group Stage,played,SCO,Scotland,UEFA,IRN,Iran,AFC,FALSE,1,1,draw,1877,1786,1869,1794,-8,Córdoba,Argentina,TRUE,FALSE,
WC-1978,WC-1978_016,16,1978-06-07,Group Stage,played,NED,Netherlands,UEFA,PER,Peru,CONMEBOL,TRUE,0,0,draw,2109,1821,2089,1841,-20,Mendoza,Argentina,TRUE,FALSE,
WC-1978,WC-1978_016,16,1978-06-07,Group Stage,played,PER,Peru,CONMEBOL,NED,Netherlands,UEFA,FALSE,0,0,draw,1821,2109,1841,2089,20,Mendoza,Argentina,TRUE,FALSE,
WC-1978,WC-1978_017,17,1978-06-10,Group Stage,played,ARG,Argentina,CONMEBOL,ITA,Italy,UEFA,TRUE,0,1,loss,1963,1998,1927,2034,-36,Buenos Aires,Argentina,FALSE,FALSE,
WC-1978,WC-1978_017,17,1978-06-10,Group Stage,played,ITA,Italy,UEFA,ARG,Argentina,CONMEBOL,FALSE,1,0,win,1998,1963,2034,1927,36,Buenos Aires,Argentina,FALSE,FALSE,
WC-1978,WC-1978_018,18,1978-06-10,Group Stage,played,FRA,France,UEFA,HUN,Hungary,UEFA,TRUE,3,1,win,1849,1852,1894,1807,45,Mar del Plata,Argentina,TRUE,FALSE,
WC-1978,WC-1978_018,18,1978-06-10,Group Stage,played,HUN,Hungary,UEFA,FRA,France,UEFA,FALSE,1,3,loss,1852,1849,1807,1894,-45,Mar del Plata,Argentina,TRUE,FALSE,
WC-1978,WC-1978_019,19,1978-06-10,Group Stage,played,GER,Germany,UEFA,TUN,Tunisia,CAF,TRUE,0,0,draw,2099,1709,2075,1733,-24,Córdoba,Argentina,TRUE,FALSE,
WC-1978,WC-1978_019,19,1978-06-10,Group Stage,played,TUN,Tunisia,CAF,GER,Germany,UEFA,FALSE,0,0,draw,1709,2099,1733,2075,24,Córdoba,Argentina,TRUE,FALSE,
WC-1978,WC-1978_020,20,1978-06-10,Group Stage,played,MEX,Mexico,CONCACAF,POL,Poland,UEFA,TRUE,1,3,loss,1721,1955,1702,1974,-19,Rosario,Argentina,TRUE,FALSE,
WC-1978,WC-1978_020,20,1978-06-10,Group Stage,played,POL,Poland,UEFA,MEX,Mexico,CONCACAF,FALSE,3,1,win,1955,1721,1974,1702,19,Rosario,Argentina,TRUE,FALSE,
WC-1978,WC-1978_021,21,1978-06-11,Group Stage,played,AUT,Austria,UEFA,BRA,Brazil,CONMEBOL,TRUE,0,1,loss,1921,2049,1902,2068,-19,Mar del Plata,Argentina,TRUE,FALSE,
