team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Alf McMichael,P-03683,defender,DF,3,1927-10-01,30,Newcastle United,England,9,0
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Bertie Peacock,P-41288,midfielder,MF,6,1928-09-29,29,Celtic Glasgow,Scotland,8,1
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Billy Bingham,P-12780,forward,FW,7,1931-08-05,26,Luton Town,England,10,0
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Billy Simpson,P-79456,forward,FW,9,1929-12-12,28,Stirling Albion,Scotland,3,1
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Bobby Trainor,P-72502,forward,FW,22,1934-04-25,24,,,,
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Danny Blanchflower,P-13513,midfielder,MF,4,1926-02-10,32,Tottenham Hotspur,England,10,0
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Derek Dougan,P-15853,forward,FW,16,1938-01-20,20,Blackburn Rovers,England,1,0
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Dick Keith,P-56108,defender,DF,5,1933-05-15,25,Newcastle United,England,9,0
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Fay Coyle,P-20825,forward,FW,17,1933-04-01,25,Coleraine FC,Northern Ireland,1,0
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Harry Gregg,P-82415,goal keeper,GK,1,1932-10-27,25,,,,
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Jackie Scott,P-81010,forward,FW,14,1933-12-22,24,Grimsby Town,England,2,0
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Jimmy McIlroy,P-89933,forward,FW,10,1931-10-25,26,Burnley FC,England,10,3
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Len Graham,P-87420,defender,DF,19,1925-10-17,32,Torquay United,England,1,0
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Norman Uprichard,P-66051,goal keeper,GK,12,1928-04-20,30,Portsmouth FC,England,4,0
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Peter McParland,P-77851,forward,FW,11,1934-04-25,24,Aston Villa FC,England,10,5
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Roy Rea,P-33683,goal keeper,GK,18,1934-11-28,23,,,,
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Sammy Chapman,P-82907,midfielder,MF,20,1938-02-16,20,,,,
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Sammy McCrory,P-28578,forward,FW,15,1924-10-11,33,,,,
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Tommy Casey,P-87116,forward,FW,13,1930-03-11,28,Portsmouth FC,England,4,1
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Tommy Hamill,P-87803,defender,DF,21,1933-07-10,24,,,,
Northern Ireland,NIR,1958 FIFA Men's World Cup,WC-1958,1958,Wilbur Cush,P-36975,forward,FW,8,1928-06-10,29,Leeds United,England,10,4
