tournament,tournament_id,year,match_id,match_number,date,stage,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,city,country,neutral,team_elo_start,opponent_elo_start
1934 FIFA Men's World Cup,WC-1934,1934,WC-1934_008,8,1934-05-27,Round of 16,played,Netherlands,NED,NLD,UEFA,Switzerland,CHE,CHE,UEFA,TRUE,Milan,Italy,TRUE,1707,1615
1938 FIFA Men's World Cup,WC-1938,1938,WC-1938_004,4,1938-06-05,Round of 16,played,Netherlands,NED,NLD,UEFA,Czechoslovakia,CSK,CSK,UEFA,FALSE,Le Havre,France,TRUE,1707,1823
1974 FIFA Men's World Cup,WC-1974,1974,WC-1974_008,8,1974-06-15,Group Stage,played,Netherlands,NED,NLD,UEFA,Uruguay,URY,URY,CONMEBOL,FALSE,Hanover,Germany,TRUE,1843,1758
1974 FIFA Men's World Cup,WC-1974,1974,WC-1974_016,16,1974-06-19,Group Stage,played,Netherlands,NED,NLD,UEFA,Sweden,SWE,SWE,UEFA,TRUE,Dortmund,Germany,TRUE,1877,1882
1974 FIFA Men's World Cup,WC-1974,1974,WC-1974_022,22,1974-06-23,Group Stage,played,Netherlands,NED,NLD,UEFA,Bulgaria,BGR,BGR,UEFA,FALSE,Dortmund,Germany,TRUE,1877,1819
1974 FIFA Men's World Cup,WC-1974,1974,WC-1974_027,27,1974-06-26,Quarter-final,played,Netherlands,NED,NLD,UEFA,Argentina,ARG,ARG,CONMEBOL,TRUE,Gelsenkirchen,Germany,TRUE,1921,1898
1974 FIFA Men's World Cup,WC-1974,1974,WC-1974_030,30,1974-06-30,Quarter-final,played,Netherlands,NED,NLD,UEFA,German DR,DDR,DDR,UEFA,FALSE,Gelsenkirchen,Germany,TRUE,1974,1970
1974 FIFA Men's World Cup,WC-1974,1974,WC-1974_035,35,1974-07-03,Quarter-final,played,Netherlands,NED,NLD,UEFA,Brazil,BRA,BRA,CONMEBOL,TRUE,Dortmund,Germany,TRUE,2018,2127
1974 FIFA Men's World Cup,WC-1974,1974,WC-1974_038,38,1974-07-07,Final,played,Netherlands,NED,NLD,UEFA,Germany,GER,DEU,UEFA,FALSE,Munich,Germany,FALSE,1961,1923
1978 FIFA Men's World Cup,WC-1978,1978,WC-1978_007,7,1978-06-03,Group Stage,played,Netherlands,NED,NLD,UEFA,Iran,IRN,IRN,AFC,FALSE,Mendoza,Argentina,TRUE,2092,1803
1978 FIFA Men's World Cup,WC-1978,1978,WC-1978_016,16,1978-06-07,Group Stage,played,Netherlands,NED,NLD,UEFA,Peru,PER,PER,CONMEBOL,TRUE,Mendoza,Argentina,TRUE,2109,1821
1978 FIFA Men's World Cup,WC-1978,1978,WC-1978_023,23,1978-06-11,Group Stage,played,Netherlands,NED,NLD,UEFA,Scotland,SCO,SCO,UEFA,TRUE,Mendoza,Argentina,TRUE,2089,1869
1978 FIFA Men's World Cup,WC-1978,1978,WC-1978_026,26,1978-06-14,Quarter-final,played,Netherlands,NED,NLD,UEFA,Austria,AUT,AUT,UEFA,FALSE,Córdoba,Argentina,TRUE,2042,1902
1978 FIFA Men's World Cup,WC-1978,1978,WC-1978_031,31,1978-06-18,Quarter-final,played,Netherlands,NED,NLD,UEFA,Germany,GER,DEU,UEFA,FALSE,Córdoba,Argentina,TRUE,1961,1923
1978 FIFA Men's World Cup,WC-1978,1978,WC-1978_036,36,1978-06-21,Quarter-final,played,Netherlands,NED,NLD,UEFA,Italy,ITA,ITA,UEFA,FALSE,Buenos Aires,Argentina,TRUE,2076,2054
1978 FIFA Men's World Cup,WC-1978,1978,WC-1978_038,38,1978-06-25,Final,played,Netherlands,NED,NLD,UEFA,Argentina,ARG,ARG,CONMEBOL,FALSE,Buenos Aires,Argentina,FALSE,2104,1995
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_011,11,1990-06-12,Group Stage,played,Netherlands,NED,NLD,UEFA,Egypt,EGY,EGY,CAF,TRUE,Palermo,Italy,TRUE,2033,1627
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_020,20,1990-06-16,Group Stage,played,Netherlands,NED,NLD,UEFA,England,ENG,ENG,UEFA,FALSE,Cagliari,Italy,TRUE,2008,1940
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_035,35,1990-06-21,Group Stage,played,Netherlands,NED,NLD,UEFA,Republic of Ireland,IRL,IRL,UEFA,FALSE,Palermo,Italy,TRUE,1961,1878
1990 FIFA Men's World Cup,WC-1990,1990,WC-1990_040,40,1990-06-24,Round of 16,played,Netherlands,NED,NLD,UEFA,Germany,GER,DEU,UEFA,FALSE,Milan,Italy,TRUE,1961,1923
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_010,10,1994-06-20,Group Stage,played,Netherlands,NED,NLD,UEFA,Saudi Arabia,KSA,SAU,AFC,TRUE,"Washington, D.C.",United States,TRUE,1991,1637
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_022,22,1994-06-25,Group Stage,played,Netherlands,NED,NLD,UEFA,Belgium,BEL,BEL,UEFA,FALSE,Orlando,United States,TRUE,1998,1841
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_034,34,1994-06-29,Group Stage,played,Netherlands,NED,NLD,UEFA,Morocco,MAR,MAR,CAF,FALSE,Orlando,United States,TRUE,1955,1617
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_041,41,1994-07-04,Round of 16,played,Netherlands,NED,NLD,UEFA,Republic of Ireland,IRL,IRL,UEFA,TRUE,Orlando,United States,TRUE,1961,1866
1994 FIFA Men's World Cup,WC-1994,1994,WC-1994_046,46,1994-07-09,Quarter-final,played,Netherlands,NED,NLD,UEFA,Brazil,BRA,BRA,CONMEBOL,TRUE,Dallas,United States,TRUE,1996,2017
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_009,9,1998-06-13,Group Stage,played,Netherlands,NED,NLD,UEFA,Belgium,BEL,BEL,UEFA,TRUE,Saint-Denis,France,TRUE,1959,1822
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_027,27,1998-06-20,Group Stage,played,Netherlands,NED,NLD,UEFA,South Korea,KOR,KOR,AFC,TRUE,Marseille,France,TRUE,1948,1717
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_043,43,1998-06-25,Group Stage,played,Netherlands,NED,NLD,UEFA,Mexico,MEX,MEX,CONCACAF,TRUE,Saint-Étienne,France,TRUE,1973,1876
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_054,54,1998-06-29,Round of 16,played,Netherlands,NED,NLD,UEFA,Serbia,SRB,SRB,UEFA,TRUE,Toulouse,France,TRUE,1961,1769
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_060,60,1998-07-04,Quarter-final,played,Netherlands,NED,NLD,UEFA,Argentina,ARG,ARG,CONMEBOL,TRUE,Marseille,France,TRUE,1997,1959
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_061,61,1998-07-07,Semi-final,played,Netherlands,NED,NLD,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,Marseille,France,TRUE,2024,2097
1998 FIFA Men's World Cup,WC-1998,1998,WC-1998_063,63,1998-07-11,Third Place,played,Netherlands,NED,NLD,UEFA,Croatia,HRV,HRV,UEFA,TRUE,Paris,France,TRUE,2030,1973
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_008,8,2006-06-11,Group Stage,played,Netherlands,NED,NLD,UEFA,Serbia and Montenegro,SCG,SCG,UEFA,FALSE,Leipzig,Germany,TRUE,1994,1800
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_023,23,2006-06-16,Group Stage,played,Netherlands,NED,NLD,UEFA,Ivory Coast,CIV,CIV,CAF,TRUE,Stuttgart,Germany,TRUE,2009,1749
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_039,39,2006-06-21,Group Stage,played,Netherlands,NED,NLD,UEFA,Argentina,ARG,ARG,CONMEBOL,TRUE,Frankfurt am Main,Germany,TRUE,2020,1976
2006 FIFA Men's World Cup,WC-2006,2006,WC-2006_052,52,2006-06-25,Round of 16,played,Netherlands,NED,NLD,UEFA,Portugal,PRT,PRT,UEFA,FALSE,Nuremberg,Germany,TRUE,2016,1973
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_011,11,2010-06-14,Group Stage,played,Netherlands,NED,NLD,UEFA,Denmark,DNK,DNK,UEFA,TRUE,Johannesburg,South Africa,TRUE,2043,1778
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_026,26,2010-06-19,Group Stage,played,Netherlands,NED,NLD,UEFA,Japan,JPN,JPN,AFC,TRUE,Durban,South Africa,TRUE,2059,1709
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_041,41,2010-06-24,Group Stage,played,Netherlands,NED,NLD,UEFA,Cameroon,CMR,CMR,CAF,FALSE,Cape Town,South Africa,TRUE,2066,1641
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_054,54,2010-06-28,Round of 16,played,Netherlands,NED,NLD,UEFA,Slovakia,SVK,SVK,UEFA,TRUE,Durban,South Africa,TRUE,2071,1678
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_057,57,2010-07-02,Quarter-final,played,Netherlands,NED,NLD,UEFA,Brazil,BRA,BRA,CONMEBOL,TRUE,Port Elizabeth,South Africa,TRUE,2077,2129
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_061,61,2010-07-06,Semi-final,played,Netherlands,NED,NLD,UEFA,Uruguay,URY,URY,CONMEBOL,FALSE,Cape Town,South Africa,TRUE,2111,1917
2010 FIFA Men's World Cup,WC-2010,2010,WC-2010_064,64,2010-07-11,Final,played,Netherlands,NED,NLD,UEFA,Spain,ESP,ESP,UEFA,TRUE,Johannesburg,South Africa,TRUE,2126,2135
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_004,4,2014-06-13,Group Stage,played,Netherlands,NED,NLD,UEFA,Spain,ESP,ESP,UEFA,FALSE,Salvador,Brazil,TRUE,1985,2107
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_018,18,2014-06-18,Group Stage,played,Netherlands,NED,NLD,UEFA,Australia,AUS,AUS,AFC,FALSE,Curitiba,Brazil,TRUE,2060,1687
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_036,36,2014-06-23,Group Stage,played,Netherlands,NED,NLD,UEFA,Chile,CHL,CHL,CONMEBOL,TRUE,São Paulo,Brazil,TRUE,2066,1998
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_052,52,2014-06-29,Round of 16,played,Netherlands,NED,NLD,UEFA,Mexico,MEX,MEX,CONCACAF,TRUE,Fortaleza,Brazil,TRUE,2102,1896
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_060,60,2014-07-05,Quarter-final,played,Netherlands,NED,NLD,UEFA,Costa Rica,CRI,CRI,CONCACAF,TRUE,Salvador,Brazil,TRUE,2116,1825
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_062,62,2014-07-09,Semi-final,played,Netherlands,NED,NLD,UEFA,Argentina,ARG,ARG,CONMEBOL,TRUE,São Paulo,Brazil,TRUE,2095,2082
2014 FIFA Men's World Cup,WC-2014,2014,WC-2014_063,63,2014-07-12,Third Place,played,Netherlands,NED,NLD,UEFA,Brazil,BRA,BRA,CONMEBOL,FALSE,Brasília,Brazil,FALSE,2094,2038
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_002,2,2022-11-21,Group Stage,played,Netherlands,NED,NLD,UEFA,Senegal,SEN,SEN,CAF,FALSE,Doha,Qatar,TRUE,2040,1684
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_018,18,2022-11-25,Group Stage,played,Netherlands,NED,NLD,UEFA,Ecuador,ECU,ECU,CONMEBOL,TRUE,Al Rayyan,Qatar,TRUE,2050,1871
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_034,34,2022-11-29,Group Stage,played,Netherlands,NED,NLD,UEFA,Qatar,QAT,QAT,AFC,FALSE,Al Khor,Qatar,FALSE,2036,1588
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_049,49,2022-12-03,Round of 16,played,Netherlands,NED,NLD,UEFA,United States,USA,USA,CONCACAF,TRUE,Al Rayyan,Qatar,TRUE,2047,1838
2022 FIFA Men's World Cup,WC-2022,2022,WC-2022_058,58,2022-12-09,Quarter-final,played,Netherlands,NED,NLD,UEFA,Argentina,ARG,ARG,CONMEBOL,TRUE,Lusail,Qatar,TRUE,2068,2126
