tournament_id,match_id,match_number,date,stage,status,team_id,team,team_confederation,opponent_id,opponent,opponent_confederation,is_home,team_score,opponent_score,result,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta,city,country,neutral,decided_by_shootout,shootout_winner
WC-2014,WC-2014_001,1,2014-06-12,Group Stage,played,BRA,Brazil,CONMEBOL,HRV,Croatia,UEFA,TRUE,3,1,win,2138,1818,2145,1811,7,São Paulo,Brazil,FALSE,FALSE,
WC-2014,WC-2014_001,1,2014-06-12,Group Stage,played,HRV,Croatia,UEFA,BRA,Brazil,CONMEBOL,FALSE,1,3,loss,1818,2138,1811,2145,-7,São Paulo,Brazil,FALSE,FALSE,
WC-2014,WC-2014_002,2,2014-06-13,Group Stage,played,CHL,Chile,CONMEBOL,AUS,Australia,AFC,TRUE,3,1,win,1920,1708,1941,1687,21,Cuiabá,Brazil,TRUE,FALSE,
WC-2014,WC-2014_002,2,2014-06-13,Group Stage,played,AUS,Australia,AFC,CHL,Chile,CONMEBOL,FALSE,1,3,loss,1708,1920,1687,1941,-21,Cuiabá,Brazil,TRUE,FALSE,
WC-2014,WC-2014_003,3,2014-06-13,Group Stage,played,MEX,Mexico,CONCACAF,CMR,Cameroon,CAF,TRUE,1,0,win,1814,1606,1828,1592,14,Natal,Brazil,TRUE,FALSE,
WC-2014,WC-2014_003,3,2014-06-13,Group Stage,played,CMR,Cameroon,CAF,MEX,Mexico,CONCACAF,FALSE,0,1,loss,1606,1814,1592,1828,-14,Natal,Brazil,TRUE,FALSE,
WC-2014,WC-2014_004,4,2014-06-13,Group Stage,played,ESP,Spain,UEFA,NED,Netherlands,UEFA,TRUE,1,5,loss,2107,1985,2032,2060,-75,Salvador,Brazil,TRUE,FALSE,
WC-2014,WC-2014_004,4,2014-06-13,Group Stage,played,NED,Netherlands,UEFA,ESP,Spain,UEFA,FALSE,5,1,win,1985,2107,2060,2032,75,Salvador,Brazil,TRUE,FALSE,
WC-2014,WC-2014_005,5,2014-06-14,Group Stage,played,COL,Colombia,CONMEBOL,GRC,Greece,UEFA,TRUE,3,0,win,1922,1823,1960,1785,38,Belo Horizonte,Brazil,TRUE,FALSE,
WC-2014,WC-2014_005,5,2014-06-14,Group Stage,played,GRC,Greece,UEFA,COL,Colombia,CONMEBOL,FALSE,0,3,loss,1823,1922,1785,1960,-38,Belo Horizonte,Brazil,TRUE,FALSE,
WC-2014,WC-2014_006,6,2014-06-14,Group Stage,played,ENG,England,UEFA,ITA,Italy,UEFA,TRUE,1,2,loss,1931,1887,1897,1921,-34,Manaus,Brazil,TRUE,FALSE,
WC-2014,WC-2014_006,6,2014-06-14,Group Stage,played,ITA,Italy,UEFA,ENG,England,UEFA,FALSE,2,1,win,1887,1931,1921,1897,34,Manaus,Brazil,TRUE,FALSE,
WC-2014,WC-2014_007,7,2014-06-14,Group Stage,played,CIV,Ivory Coast,CAF,JPN,Japan,AFC,TRUE,2,1,win,1772,1785,1803,1754,31,Recife,Brazil,TRUE,FALSE,
WC-2014,WC-2014_007,7,2014-06-14,Group Stage,played,JPN,Japan,AFC,CIV,Ivory Coast,CAF,FALSE,1,2,loss,1785,1772,1754,1803,-31,Recife,Brazil,TRUE,FALSE,
WC-2014,WC-2014_008,8,2014-06-14,Group Stage,played,URY,Uruguay,CONMEBOL,CRI,Costa Rica,CONCACAF,TRUE,1,3,loss,1918,1711,1849,1780,-69,Fortaleza,Brazil,TRUE,FALSE,
