tournament_id,match_id,match_number,date,stage,status,team_id,team,team_confederation,opponent_id,opponent,opponent_confederation,is_home,team_score,opponent_score,result,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta,city,country,neutral,decided_by_shootout,shootout_winner
WC-2010,WC-2010_001,1,2010-06-11,Group Stage,played,ZAF,South Africa,CAF,MEX,Mexico,CONCACAF,TRUE,1,1,draw,1592,1898,1608,1882,16,Johannesburg,South Africa,FALSE,FALSE,
WC-2010,WC-2010_001,1,2010-06-11,Group Stage,played,MEX,Mexico,CONCACAF,ZAF,South Africa,CAF,FALSE,1,1,draw,1898,1592,1882,1608,-16,Johannesburg,South Africa,FALSE,FALSE,
WC-2010,WC-2010_002,2,2010-06-11,Group Stage,played,URY,Uruguay,CONMEBOL,FRA,France,UEFA,TRUE,0,0,draw,1845,1861,1846,1860,1,Cape Town,South Africa,TRUE,FALSE,
WC-2010,WC-2010_002,2,2010-06-11,Group Stage,played,FRA,France,UEFA,URY,Uruguay,CONMEBOL,FALSE,0,0,draw,1861,1845,1860,1846,-1,Cape Town,South Africa,TRUE,FALSE,
WC-2010,WC-2010_003,3,2010-06-12,Group Stage,played,ARG,Argentina,CONMEBOL,NGA,Nigeria,CAF,TRUE,1,0,win,1921,1713,1935,1699,14,Johannesburg,South Africa,TRUE,FALSE,
WC-2010,WC-2010_003,3,2010-06-12,Group Stage,played,NGA,Nigeria,CAF,ARG,Argentina,CONMEBOL,FALSE,0,1,loss,1713,1921,1699,1935,-14,Johannesburg,South Africa,TRUE,FALSE,
WC-2010,WC-2010_004,4,2010-06-12,Group Stage,played,ENG,England,UEFA,USA,United States,CONCACAF,TRUE,1,1,draw,2001,1784,1984,1801,-17,Rustenburg,South Africa,TRUE,FALSE,
WC-2010,WC-2010_004,4,2010-06-12,Group Stage,played,USA,United States,CONCACAF,ENG,England,UEFA,FALSE,1,1,draw,1784,2001,1801,1984,17,Rustenburg,South Africa,TRUE,FALSE,
WC-2010,WC-2010_005,5,2010-06-12,Group Stage,played,KOR,South Korea,AFC,GRC,Greece,UEFA,TRUE,2,0,win,1765,1736,1806,1695,41,Port Elizabeth,South Africa,TRUE,FALSE,
WC-2010,WC-2010_005,5,2010-06-12,Group Stage,played,GRC,Greece,UEFA,KOR,South Korea,AFC,FALSE,0,2,loss,1736,1765,1695,1806,-41,Port Elizabeth,South Africa,TRUE,FALSE,
WC-2010,WC-2010_006,6,2010-06-13,Group Stage,played,DZA,Algeria,CAF,SVN,Slovenia,UEFA,TRUE,0,1,loss,1539,1686,1521,1704,-18,Polokwane,South Africa,TRUE,FALSE,
WC-2010,WC-2010_006,6,2010-06-13,Group Stage,played,SVN,Slovenia,UEFA,DZA,Algeria,CAF,FALSE,1,0,win,1686,1539,1704,1521,18,Polokwane,South Africa,TRUE,FALSE,
WC-2010,WC-2010_007,7,2010-06-13,Group Stage,played,GER,Germany,UEFA,AUS,Australia,AFC,TRUE,4,0,win,1957,1775,1986,1746,29,Durban,South Africa,TRUE,FALSE,
WC-2010,WC-2010_007,7,2010-06-13,Group Stage,played,AUS,Australia,AFC,GER,Germany,UEFA,FALSE,0,4,loss,1775,1957,1746,1986,-29,Durban,South Africa,TRUE,FALSE,
WC-2010,WC-2010_008,8,2010-06-13,Group Stage,played,SRB,Serbia,UEFA,GHA,Ghana,CAF,TRUE,0,1,loss,1840,1687,1798,1729,-42,Pretoria,South Africa,TRUE,FALSE,
WC-2010,WC-2010_008,8,2010-06-13,Group Stage,played,GHA,Ghana,CAF,SRB,Serbia,UEFA,FALSE,1,0,win,1687,1840,1729,1798,42,Pretoria,South Africa,TRUE,FALSE,
WC-2010,WC-2010_009,9,2010-06-14,Group Stage,played,ITA,Italy,UEFA,PRY,Paraguay,CONMEBOL,TRUE,1,1,draw,1936,1764,1922,1778,-14,Cape Town,South Africa,TRUE,FALSE,
WC-2010,WC-2010_009,9,2010-06-14,Group Stage,played,PRY,Paraguay,CONMEBOL,ITA,Italy,UEFA,FALSE,1,1,draw,1764,1936,1778,1922,14,Cape Town,South Africa,TRUE,FALSE,
WC-2010,WC-2010_010,10,2010-06-14,Group Stage,played,JPN,Japan,AFC,CMR,Cameroon,CAF,TRUE,1,0,win,1678,1694,1709,1663,31,Bloemfontein,South Africa,TRUE,FALSE,
WC-2010,WC-2010_010,10,2010-06-14,Group Stage,played,CMR,Cameroon,CAF,JPN,Japan,AFC,FALSE,0,1,loss,1694,1678,1663,1709,-31,Bloemfontein,South Africa,TRUE,FALSE,
WC-2010,WC-2010_011,11,2010-06-14,Group Stage,played,NED,Netherlands,UEFA,DNK,Denmark,UEFA,TRUE,2,0,win,2043,1778,2059,1762,16,Johannesburg,South Africa,TRUE,FALSE,
WC-2010,WC-2010_011,11,2010-06-14,Group Stage,played,DNK,Denmark,UEFA,NED,Netherlands,UEFA,FALSE,0,2,loss,1778,2043,1762,2059,-16,Johannesburg,South Africa,TRUE,FALSE,
WC-2010,WC-2010_012,12,2010-06-15,Group Stage,played,BRA,Brazil,CONMEBOL,PRK,North Korea,AFC,TRUE,2,1,win,2109,1537,2111,1535,2,Johannesburg,South Africa,TRUE,FALSE,
WC-2010,WC-2010_012,12,2010-06-15,Group Stage,played,PRK,North Korea,AFC,BRA,Brazil,CONMEBOL,FALSE,1,2,loss,1537,2109,1535,2111,-2,Johannesburg,South Africa,TRUE,FALSE,
WC-2010,WC-2010_013,13,2010-06-15,Group Stage,played,CIV,Ivory Coast,CAF,PRT,Portugal,UEFA,TRUE,0,0,draw,1739,1876,1750,1865,11,Port Elizabeth,South Africa,TRUE,FALSE,
WC-2010,WC-2010_013,13,2010-06-15,Group Stage,played,PRT,Portugal,UEFA,CIV,Ivory Coast,CAF,FALSE,0,0,draw,1876,1739,1865,1750,-11,Port Elizabeth,South Africa,TRUE,FALSE,
WC-2010,WC-2010_014,14,2010-06-15,Group Stage,played,NZL,New Zealand,OFC,SVK,Slovakia,UEFA,TRUE,1,1,draw,1527,1670,1539,1658,12,Rustenburg,South Africa,TRUE,FALSE,
WC-2010,WC-2010_014,14,2010-06-15,Group Stage,played,SVK,Slovakia,UEFA,NZL,New Zealand,OFC,FALSE,1,1,draw,1670,1527,1658,1539,-12,Rustenburg,South Africa,TRUE,FALSE,
WC-2010,WC-2010_015,15,2010-06-16,Group Stage,played,HND,Honduras,CONCACAF,CHL,Chile,CONMEBOL,TRUE,0,1,loss,1714,1886,1698,1902,-16,Nelspruit,South Africa,TRUE,FALSE,
WC-2010,WC-2010_015,15,2010-06-16,Group Stage,played,CHL,Chile,CONMEBOL,HND,Honduras,CONCACAF,FALSE,1,0,win,1886,1714,1902,1698,16,Nelspruit,South Africa,TRUE,FALSE,
WC-2010,WC-2010_016,16,2010-06-16,Group Stage,played,ZAF,South Africa,CAF,URY,Uruguay,CONMEBOL,TRUE,0,3,loss,1608,1846,1575,1879,-33,Pretoria,South Africa,FALSE,FALSE,
WC-2010,WC-2010_016,16,2010-06-16,Group Stage,played,URY,Uruguay,CONMEBOL,ZAF,South Africa,CAF,FALSE,3,0,win,1846,1608,1879,1575,33,Pretoria,South Africa,FALSE,FALSE,
WC-2010,WC-2010_017,17,2010-06-16,Group Stage,played,ESP,Spain,UEFA,CHE,Switzerland,UEFA,TRUE,0,1,loss,2111,1761,2058,1814,-53,Durban,South Africa,TRUE,FALSE,
WC-2010,WC-2010_017,17,2010-06-16,Group Stage,played,CHE,Switzerland,UEFA,ESP,Spain,UEFA,FALSE,1,0,win,1761,2111,1814,2058,53,Durban,South Africa,TRUE,FALSE,
WC-2010,WC-2010_018,18,2010-06-17,Group Stage,played,ARG,Argentina,CONMEBOL,KOR,South Korea,AFC,TRUE,4,1,win,1935,1806,1969,1772,34,Johannesburg,South Africa,TRUE,FALSE,
WC-2010,WC-2010_018,18,2010-06-17,Group Stage,played,KOR,South Korea,AFC,ARG,Argentina,CONMEBOL,FALSE,1,4,loss,1806,1935,1772,1969,-34,Johannesburg,South Africa,TRUE,FALSE,
WC-2010,WC-2010_019,19,2010-06-17,Group Stage,played,FRA,France,UEFA,MEX,Mexico,CONCACAF,TRUE,0,2,loss,1860,1882,1818,1924,-42,Polokwane,South Africa,TRUE,FALSE,
WC-2010,WC-2010_019,19,2010-06-17,Group Stage,played,MEX,Mexico,CONCACAF,FRA,France,UEFA,FALSE,2,0,win,1882,1860,1924,1818,42,Polokwane,South Africa,TRUE,FALSE,
WC-2010,WC-2010_020,20,2010-06-17,Group Stage,played,GRC,Greece,UEFA,NGA,Nigeria,CAF,TRUE,2,1,win,1695,1699,1725,1669,30,Bloemfontein,South Africa,TRUE,FALSE,
WC-2010,WC-2010_020,20,2010-06-17,Group Stage,played,NGA,Nigeria,CAF,GRC,Greece,UEFA,FALSE,1,2,loss,1699,1695,1669,1725,-30,Bloemfontein,South Africa,TRUE,FALSE,
WC-2010,WC-2010_021,21,2010-06-18,Group Stage,played,ENG,England,UEFA,DZA,Algeria,CAF,TRUE,0,0,draw,1984,1521,1958,1547,-26,Cape Town,South Africa,TRUE,FALSE,
WC-2010,WC-2010_021,21,2010-06-18,Group Stage,played,DZA,Algeria,CAF,ENG,England,UEFA,FALSE,0,0,draw,1521,1984,1547,1958,26,Cape Town,South Africa,TRUE,FALSE,
WC-2010,WC-2010_022,22,2010-06-18,Group Stage,played,GER,Germany,UEFA,SRB,Serbia,UEFA,TRUE,0,1,loss,1986,1798,1941,1843,-45,Port Elizabeth,South Africa,TRUE,FALSE,
WC-2010,WC-2010_022,22,2010-06-18,Group Stage,played,SRB,Serbia,UEFA,GER,Germany,UEFA,FALSE,1,0,win,1798,1986,1843,1941,45,Port Elizabeth,South Africa,TRUE,FALSE,
WC-2010,WC-2010_023,23,2010-06-18,Group Stage,played,SVN,Slovenia,UEFA,USA,United States,CONCACAF,TRUE,2,2,draw,1704,1801,1712,1793,8,Johannesburg,South Africa,TRUE,FALSE,
WC-2010,WC-2010_023,23,2010-06-18,Group Stage,played,USA,United States,CONCACAF,SVN,Slovenia,UEFA,FALSE,2,2,draw,1801,1704,1793,1712,-8,Johannesburg,South Africa,TRUE,FALSE,
WC-2010,WC-2010_024,24,2010-06-19,Group Stage,played,CMR,Cameroon,CAF,DNK,Denmark,UEFA,TRUE,1,2,loss,1663,1762,1641,1784,-22,Pretoria,South Africa,TRUE,FALSE,
WC-2010,WC-2010_024,24,2010-06-19,Group Stage,played,DNK,Denmark,UEFA,CMR,Cameroon,CAF,FALSE,2,1,win,1762,1663,1784,1641,22,Pretoria,South Africa,TRUE,FALSE,
WC-2010,WC-2010_025,25,2010-06-19,Group Stage,played,GHA,Ghana,CAF,AUS,Australia,AFC,TRUE,1,1,draw,1729,1746,1730,1745,1,Rustenburg,South Africa,TRUE,FALSE,
WC-2010,WC-2010_025,25,2010-06-19,Group Stage,played,AUS,Australia,AFC,GHA,Ghana,CAF,FALSE,1,1,draw,1746,1729,1745,1730,-1,Rustenburg,South Africa,TRUE,FALSE,
WC-2010,WC-2010_026,26,2010-06-19,Group Stage,played,NED,Netherlands,UEFA,JPN,Japan,AFC,TRUE,1,0,win,2059,1709,2066,1702,7,Durban,South Africa,TRUE,FALSE,
WC-2010,WC-2010_026,26,2010-06-19,Group Stage,played,JPN,Japan,AFC,NED,Netherlands,UEFA,FALSE,0,1,loss,1709,2059,1702,2066,-7,Durban,South Africa,TRUE,FALSE,
WC-2010,WC-2010_027,27,2010-06-20,Group Stage,played,BRA,Brazil,CONMEBOL,CIV,Ivory Coast,CAF,TRUE,3,1,win,2111,1750,2121,1740,10,Johannesburg,South Africa,TRUE,FALSE,
WC-2010,WC-2010_027,27,2010-06-20,Group Stage,played,CIV,Ivory Coast,CAF,BRA,Brazil,CONMEBOL,FALSE,1,3,loss,1750,2111,1740,2121,-10,Johannesburg,South Africa,TRUE,FALSE,
WC-2010,WC-2010_028,28,2010-06-20,Group Stage,played,ITA,Italy,UEFA,NZL,New Zealand,OFC,TRUE,1,1,draw,1922,1539,1898,1563,-24,Nelspruit,South Africa,TRUE,FALSE,
WC-2010,WC-2010_028,28,2010-06-20,Group Stage,played,NZL,New Zealand,OFC,ITA,Italy,UEFA,FALSE,1,1,draw,1539,1922,1563,1898,24,Nelspruit,South Africa,TRUE,FALSE,
WC-2010,WC-2010_029,29,2010-06-20,Group Stage,played,SVK,Slovakia,UEFA,PRY,Paraguay,CONMEBOL,TRUE,0,2,loss,1658,1778,1628,1808,-30,Bloemfontein,South Africa,TRUE,FALSE,
WC-2010,WC-2010_029,29,2010-06-20,Group Stage,played,PRY,Paraguay,CONMEBOL,SVK,Slovakia,UEFA,FALSE,2,0,win,1778,1658,1808,1628,30,Bloemfontein,South Africa,TRUE,FALSE,
WC-2010,WC-2010_030,30,2010-06-21,Group Stage,played,CHL,Chile,CONMEBOL,CHE,Switzerland,UEFA,TRUE,1,0,win,1902,1814,1925,1791,23,Port Elizabeth,South Africa,TRUE,FALSE,
WC-2010,WC-2010_030,30,2010-06-21,Group Stage,played,CHE,Switzerland,UEFA,CHL,Chile,CONMEBOL,FALSE,0,1,loss,1814,1902,1791,1925,-23,Port Elizabeth,South Africa,TRUE,FALSE,
