team,team_id,team_code,confederation,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Tunisia,TUN,TUN,CAF,1978 FIFA Men's World Cup,WC-1978,1978,Abderraouf Ben Aziza,P-25130,forward,FW,11,1953-09-23,24,,,,
Tunisia,TUN,TUN,CAF,1978 FIFA Men's World Cup,WC-1978,1978,Ali Kaabi,P-10069,defender,DF,3,1953-11-15,24,CO Transports Tunis,Tunisia,0,0
Tunisia,TUN,TUN,CAF,1978 FIFA Men's World Cup,WC-1978,1978,Amor Jebali,P-16979,defender,DF,20,1956-12-24,21,AS La Marsa,Tunisia,0,0
Tunisia,TUN,TUN,CAF,1978 FIFA Men's World Cup,WC-1978,1978,Hamadi Agrebi,P-44105,midfielder,MF,8,1951-03-20,27,,,,
Tunisia,TUN,TUN,CAF,1978 FIFA Men's World Cup,WC-1978,1978,Kamel Chebli,P-43535,defender,DF,18,1954-03-09,24,Club Africain Tunis,Tunisia,0,0
Tunisia,TUN,TUN,CAF,1978 FIFA Men's World Cup,WC-1978,1978,Khaled Gasmi,P-82486,midfielder,MF,4,1953-04-08,25,CA Bizertin,Tunisia,0,0
Tunisia,TUN,TUN,CAF,1978 FIFA Men's World Cup,WC-1978,1978,Khemais Labidi,P-36542,midfielder,MF,12,1950-08-30,27,JS Kairouan,Tunisia,0,0
Tunisia,TUN,TUN,CAF,1978 FIFA Men's World Cup,WC-1978,1978,Lamine Ben Aziza,P-72733,goal keeper,GK,21,1952-11-10,25,,,,
Tunisia,TUN,TUN,CAF,1978 FIFA Men's World Cup,WC-1978,1978,Mohamed Akid,P-47488,forward,FW,9,1949-07-05,28,,,,
Tunisia,TUN,TUN,CAF,1978 FIFA Men's World Cup,WC-1978,1978,Mohamed Ben Mouza,P-01949,forward,FW,15,1954-04-05,24,,,,
Tunisia,TUN,TUN,CAF,1978 FIFA Men's World Cup,WC-1978,1978,Mohsen Labidi,P-71287,defender,DF,5,1954-01-15,24,Stade Tunisien,Tunisia,0,0
Tunisia,TUN,TUN,CAF,1978 FIFA Men's World Cup,WC-1978,1978,Mokhtar Dhouib,P-32712,defender,DF,2,1952-03-23,26,,,,
Tunisia,TUN,TUN,CAF,1978 FIFA Men's World Cup,WC-1978,1978,Mokhtar Hasni,P-78107,forward,FW,19,1952-03-19,26,RAA La Louvière,Belgium,0,0
