team,team_id,team_code,confederation,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Cliff Jones,P-29764,forward,FW,11,1935-02-07,23,Tottenham Hotspur,England,8,1
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Colin Baker,P-27720,defender,DF,15,1934-12-18,23,Cardiff City,Wales,1,0
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Colin Webster,P-89259,forward,FW,19,1932-07-17,25,Swansea Town,Wales,3,0
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Dave Bowen,P-57163,midfielder,MF,6,1928-06-07,30,Arsenal FC,England,10,1
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Derrick Sullivan,P-66078,defender,DF,4,1930-08-10,27,,,,
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,George Baker,P-01974,midfielder,MF,22,1936-04-06,22,,,,
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Graham Vearncombe,P-85966,goal keeper,GK,13,1934-03-28,24,,,,
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Ivor Allchurch,P-71223,forward,FW,10,1929-10-16,28,Newcastle United,England,10,4
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Jack Kelsey,P-51617,goal keeper,GK,1,1929-11-19,28,Arsenal FC,England,10,0
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,John Charles,P-12687,forward,FW,9,1931-12-27,26,Juventus Torino,Italy,6,1
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,John Elsworthy,P-08736,midfielder,MF,20,1931-07-26,26,,,,
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Ken Jones,P-10948,goal keeper,GK,12,1936-01-02,22,,,,
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Ken Leek,P-22295,forward,FW,17,1935-07-26,22,,,,
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Len Allchurch,P-00452,midfielder,MF,21,1933-09-12,24,Swansea Town,Wales,3,1
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Mel Charles,P-66610,midfielder,MF,5,1935-05-14,23,Swansea Town,Wales,9,0
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Mel Hopkins,P-78856,defender,DF,3,1934-11-07,23,Tottenham Hotspur,England,10,0
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Ron Hewitt,P-08340,forward,FW,8,1928-06-21,29,Cardiff City,Wales,5,1
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Roy Vernon,P-51500,forward,FW,18,1937-04-14,21,Blackburn Rovers,England,2,0
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Stuart Williams,P-50023,defender,DF,2,1930-07-09,27,West Bromwich Albion,England,10,0
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Terry Medwin,P-90482,forward,FW,7,1932-09-25,25,Tottenham Hotspur,England,9,1
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Trevor Edwards,P-72420,defender,DF,14,1937-01-24,21,,,,
Wales,WAL,WAL,UEFA,1958 FIFA Men's World Cup,WC-1958,1958,Vic Crowe,P-49064,midfielder,MF,16,1932-01-31,26,Aston Villa FC,England,1,0
Wales,WAL,WAL,UEFA,2022 FIFA Men's World Cup,WC-2022,2022,Aaron Ramsey,P-86951,midfielder,MF,10,1990-12-26,31,OGC Nice,France,5,0
Wales,WAL,WAL,UEFA,2022 FIFA Men's World Cup,WC-2022,2022,Adam Davies,P-92482,goal keeper,GK,21,1992-07-17,30,Sheffield United,England,0,0
Wales,WAL,WAL,UEFA,2022 FIFA Men's World Cup,WC-2022,2022,Ben Cabango,P-02030,defender,DF,24,2000-05-30,22,Swansea City,Wales,2,0
Wales,WAL,WAL,UEFA,2022 FIFA Men's World Cup,WC-2022,2022,Ben Davies,P-41198,defender,DF,4,1993-04-24,29,Tottenham Hotspur,England,8,0
Wales,WAL,WAL,UEFA,2022 FIFA Men's World Cup,WC-2022,2022,Brennan Johnson,P-57098,forward,FW,9,2001-05-23,21,Nottingham Forest,England,5,2
Wales,WAL,WAL,UEFA,2022 FIFA Men's World Cup,WC-2022,2022,Chris Gunter,P-92343,defender,DF,2,1989-07-21,33,AFC Wimbledon,England,2,0
Wales,WAL,WAL,UEFA,2022 FIFA Men's World Cup,WC-2022,2022,Chris Mepham,P-74888,defender,DF,5,1997-11-05,25,AFC Bournemouth,England,9,0
Wales,WAL,WAL,UEFA,2022 FIFA Men's World Cup,WC-2022,2022,Connor Roberts,P-56503,defender,DF,14,1995-09-23,27,Burnley FC,England,8,0
Wales,WAL,WAL,UEFA,2022 FIFA Men's World Cup,WC-2022,2022,Daniel James,P-74707,forward,FW,20,1997-11-10,25,Fulham FC,England,10,0
Wales,WAL,WAL,UEFA,2022 FIFA Men's World Cup,WC-2022,2022,Danny Ward,P-31718,goal keeper,GK,12,1993-06-22,29,Leicester City,England,3,0
Wales,WAL,WAL,UEFA,2022 FIFA Men's World Cup,WC-2022,2022,Dylan Levitt,P-24982,midfielder,MF,23,2000-11-17,22,Dundee United,Scotland,3,0
Wales,WAL,WAL,UEFA,2022 FIFA Men's World Cup,WC-2022,2022,Ethan Ampadu,P-50398,defender,DF,15,2000-09-14,22,Spezia Calcio,Italy,8,0
Wales,WAL,WAL,UEFA,2022 FIFA Men's World Cup,WC-2022,2022,Gareth Bale,P-63927,forward,FW,11,1989-07-16,33,Los Angeles FC,USA,7,4
Wales,WAL,WAL,UEFA,2022 FIFA Men's World Cup,WC-2022,2022,Harry Wilson,P-94779,midfielder,MF,8,1997-03-22,25,Fulham FC,England,6,0
Wales,WAL,WAL,UEFA,2022 FIFA Men's World Cup,WC-2022,2022,Joe Allen,P-92761,midfielder,MF,7,1990-03-14,32,Swansea City,Wales,4,0
Wales,WAL,WAL,UEFA,2022 FIFA Men's World Cup,WC-2022,2022,Joe Morrell,P-69082,midfielder,MF,16,1997-01-03,25,Portsmouth FC,England,4,0
Wales,WAL,WAL,UEFA,2022 FIFA Men's World Cup,WC-2022,2022,Joe Rodon,P-38105,defender,DF,6,1997-10-22,25,Stade Rennais,France,10,0
Wales,WAL,WAL,UEFA,2022 FIFA Men's World Cup,WC-2022,2022,Jonny Williams,P-56664,midfielder,MF,18,1993-10-09,29,,,,
Wales,WAL,WAL,UEFA,2022 FIFA Men's World Cup,WC-2022,2022,Kieffer Moore,P-10657,forward,FW,13,1992-08-08,30,AFC Bournemouth,England,5,1
