tournament_id,match_id,match_number,date,tournament,status,team,team_id,team_code,team_confederation,opponent,opponent_id,opponent_code,opponent_confederation,is_home,team_score,opponent_score,result,city,country,neutral,team_elo_start,opponent_elo_start,team_elo_end,opponent_elo_end,team_elo_delta
,,,1919-05-11,Friendly,played,Paraguay,PRY,PRY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,1,5,loss,Asunción,Paraguay,FALSE,1800,1986,1786,2000,-14
,,,1919-05-15,Friendly,played,Paraguay,PRY,PRY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,0,3,loss,Asunción,Paraguay,FALSE,1786,1970,1773,1983,-13
,,,1919-05-21,Friendly,played,Paraguay,PRY,PRY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,1,2,loss,Asunción,Paraguay,FALSE,1773,1940,1765,1948,-8
,,,1919-05-24,Friendly,played,Paraguay,PRY,PRY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,1,2,loss,Asunción,Paraguay,FALSE,1765,1951,1757,1959,-8
,,,1921-04-07,Friendly,played,Paraguay,PRY,PRY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,3,1,win,Asunción,Paraguay,FALSE,1757,1933,1775,1915,18
,,,1921-04-14,Friendly,played,Paraguay,PRY,PRY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,2,2,draw,Asunción,Paraguay,FALSE,1775,1915,1776,1914,1
,,,1921-10-09,Copa América,played,Paraguay,PRY,PRY,CONMEBOL,Uruguay,URY,URY,CONMEBOL,TRUE,2,1,win,Buenos Aires,Argentina,TRUE,1776,2034,1817,1993,41
,,,1921-10-12,Copa América,played,Paraguay,PRY,PRY,CONMEBOL,Brazil,BRA,BRA,CONMEBOL,FALSE,0,3,loss,Buenos Aires,Argentina,TRUE,1817,1810,1772,1855,-45
,,,1921-10-16,Copa América,played,Paraguay,PRY,PRY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,0,3,loss,Buenos Aires,Argentina,FALSE,1772,1921,1755,1938,-17
,,,1921-11-02,Friendly,played,Paraguay,PRY,PRY,CONMEBOL,Uruguay,URY,URY,CONMEBOL,FALSE,2,4,loss,Montevideo,Uruguay,FALSE,1755,1986,1751,1990,-4
,,,1922-09-24,Copa América,played,Paraguay,PRY,PRY,CONMEBOL,Brazil,BRA,BRA,CONMEBOL,FALSE,1,1,draw,Rio de Janeiro,Brazil,FALSE,1751,1816,1762,1805,11
,,,1922-10-05,Copa América,played,Paraguay,PRY,PRY,CONMEBOL,Chile,CHL,CHL,CONMEBOL,FALSE,3,0,win,Rio de Janeiro,Brazil,TRUE,1762,1428,1773,1417,11
,,,1922-10-12,Copa América,played,Paraguay,PRY,PRY,CONMEBOL,Uruguay,URY,URY,CONMEBOL,TRUE,1,0,win,Rio de Janeiro,Brazil,TRUE,1773,2015,1813,1975,40
,,,1922-10-18,Copa América,played,Paraguay,PRY,PRY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,0,2,loss,Rio de Janeiro,Brazil,TRUE,1813,1896,1784,1925,-29
,,,1922-10-29,Friendly,played,Paraguay,PRY,PRY,CONMEBOL,Brazil,BRA,BRA,CONMEBOL,FALSE,1,3,loss,São Paulo,Brazil,FALSE,1761,1889,1751,1899,-10
,,,1922-11-06,Copa América,played,Paraguay,PRY,PRY,CONMEBOL,Brazil,BRA,BRA,CONMEBOL,FALSE,0,3,loss,Rio de Janeiro,Brazil,FALSE,,,,,
,,,1923-05-20,Copa Chevallier Boutell,played,Paraguay,PRY,PRY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,2,0,win,Buenos Aires,Argentina,FALSE,1751,1891,1787,1855,36
,,,1923-05-25,Copa Chevallier Boutell,played,Paraguay,PRY,PRY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,0,1,loss,Buenos Aires,Argentina,FALSE,1787,1855,1779,1863,-8
,,,1923-10-29,Copa América,played,Paraguay,PRY,PRY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,3,4,loss,Montevideo,Uruguay,TRUE,1779,1926,1764,1941,-15
,,,1923-11-04,Copa América,played,Paraguay,PRY,PRY,CONMEBOL,Uruguay,URY,URY,CONMEBOL,FALSE,0,2,loss,Montevideo,Uruguay,FALSE,1764,1933,1751,1946,-13
,,,1923-11-11,Copa América,played,Paraguay,PRY,PRY,CONMEBOL,Brazil,BRA,BRA,CONMEBOL,FALSE,1,0,win,Montevideo,Uruguay,TRUE,1751,1899,1786,1864,35
,,,1923-11-22,Friendly,played,Paraguay,PRY,PRY,CONMEBOL,Brazil,BRA,BRA,CONMEBOL,FALSE,0,2,loss,Montevideo,Uruguay,TRUE,1786,1844,1767,1863,-19
,,,1924-05-15,Copa Chevallier Boutell,played,Paraguay,PRY,PRY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,1,3,loss,Asunción,Paraguay,FALSE,1767,1903,1747,1923,-20
,,,1924-05-18,Copa Chevallier Boutell,played,Paraguay,PRY,PRY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,TRUE,2,1,win,Asunción,Paraguay,FALSE,1747,1923,1765,1905,18
,,,1924-10-12,Copa América,played,Paraguay,PRY,PRY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,0,0,draw,Montevideo,Uruguay,TRUE,1765,1960,1778,1947,13
,,,1924-10-26,Copa América,played,Paraguay,PRY,PRY,CONMEBOL,Uruguay,URY,URY,CONMEBOL,FALSE,1,3,loss,Montevideo,Uruguay,FALSE,1778,2027,1769,2036,-9
,,,1924-11-01,Copa América,played,Paraguay,PRY,PRY,CONMEBOL,Chile,CHL,CHL,CONMEBOL,FALSE,3,1,win,Montevideo,Uruguay,TRUE,1769,1409,1777,1401,8
,,,1925-07-09,Copa Chevallier Boutell,played,Paraguay,PRY,PRY,CONMEBOL,Argentina,ARG,ARG,CONMEBOL,FALSE,1,1,draw,Buenos Aires,Argentina,FALSE,1777,1968,1787,1958,10
