team,team_id,team_code,confederation,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Paraguay,PRY,PRY,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Amadeo Ortega,P-09057,forward,FW,,,,,,,
Paraguay,PRY,PRY,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Aurelio González,P-64697,forward,FW,,1905-09-25,24,Olimpia Asunción,Paraguay,0,0
Paraguay,PRY,PRY,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Bernabé Rivera,P-04417,forward,FW,,,,,,,
Paraguay,PRY,PRY,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Delfín Benítez Cáceres,P-78377,forward,FW,,1910-09-24,19,Libertad Asunción,Paraguay,0,0
Paraguay,PRY,PRY,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Diego Florentín,P-54557,midfielder,MF,,,,,,,
Paraguay,PRY,PRY,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Diógenes Domínguez,P-21707,forward,FW,,,,,,,
Paraguay,PRY,PRY,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Eusebio Díaz,P-37309,midfielder,MF,,,,,,,
Paraguay,PRY,PRY,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Eustacio Chamorro,P-51301,defender,DF,,,,,,,
Paraguay,PRY,PRY,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Francisco Aguirre,P-33814,midfielder,MF,,,,,,,
Paraguay,PRY,PRY,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Gerardo Romero,P-51624,forward,FW,,,,,,,
Paraguay,PRY,PRY,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Jacinto Villalba,P-51390,forward,FW,,,,,,,
Paraguay,PRY,PRY,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,José Miracca,P-04623,defender,DF,,1903-09-23,26,Nacional Asunción,Paraguay,1,0
Paraguay,PRY,PRY,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Lino Nessi,P-98075,forward,FW,,,,,,,
Paraguay,PRY,PRY,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Luis Vargas Peña,P-06201,forward,FW,,1907-04-23,23,,,,
Paraguay,PRY,PRY,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Modesto Denis,P-68567,goal keeper,GK,,,,,,,
Paraguay,PRY,PRY,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Pedro Benítez,P-35834,goal keeper,GK,,1901-01-12,29,Libertad Asunción,Paraguay,0,0
Paraguay,PRY,PRY,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Quiterio Olmedo,P-11035,defender,DF,,1907-12-21,22,Nacional Asunción,Paraguay,0,0
Paraguay,PRY,PRY,CONMEBOL,1930 FIFA Men's World Cup,WC-1930,1930,Romildo Etcheverry,P-08814,midfielder,MF,,,,,,,
