team,team_id,team_code,confederation,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Alf Martinsen,P-24384,forward,FW,,1911-12-29,26,Lillestrøm SK,Norway,3,1
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Anker Kihle,P-51305,goal keeper,GK,,1917-04-19,21,,,,
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Arne Brustad,P-07024,forward,FW,,1912-04-14,26,Lyn Oslo,Norway,7,7
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Arne Ileby,P-32828,forward,FW,,1913-12-02,24,,,,
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Gunnar Andreassen,P-27507,midfielder,MF,,1913-01-05,25,,,,
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Henry Johansen,P-79093,goal keeper,GK,,1904-07-21,33,,,,
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Hjalmar Andresen,P-17838,forward,FW,,1914-07-18,23,,,,
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Jørgen Juve,P-06148,defender,DF,,1906-11-22,31,,,,
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Knut Brynildsen,P-19044,forward,FW,,1917-07-23,20,Fredrikstad FK,Norway,5,2
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Kristian Henriksen,P-60666,midfielder,MF,,1911-03-03,27,Lyn Oslo,Norway,8,0
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Magnar Isaksen,P-67226,forward,FW,,1910-10-13,27,Lyn Oslo,Norway,4,1
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Nils Eriksen,P-47235,defender,DF,,1911-03-05,27,,,,
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Odd Frantzen,P-67971,forward,FW,,1913-01-20,25,Hardy Bergen,Norway,3,0
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Oddmund Andersen,P-44129,defender,DF,,1915-12-21,22,,,,
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Reidar Kvammen,P-27380,forward,FW,,1914-07-23,23,Viking Stavanger,Norway,8,2
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Roald Amundsen,P-39938,defender,DF,,1913-09-18,24,,,,
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Rolf Holmberg,P-07358,midfielder,MF,,1914-08-24,23,Odd Skien,Norway,8,0
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Rolf Johannessen,P-49779,defender,DF,,1910-03-15,28,Fredrikstad FK,Norway,6,0
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Sigurd Hansen,P-36967,midfielder,MF,,1913-06-23,24,,,,
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Sverre Berglie,P-54406,midfielder,MF,,1910-10-21,27,,,,
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Sverre Nordby,P-52552,goal keeper,GK,,1910-03-13,28,Mjøndalen IF,Norway,3,0
Norway,NOR,NOR,UEFA,1938 FIFA Men's World Cup,WC-1938,1938,Øivind Holmsen,P-64492,defender,DF,,1912-04-28,26,Lyn Oslo,Norway,8,0
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Alf-Inge Håland,P-93679,defender,DF,18,1972-11-23,21,Nottingham Forest,England,4,0
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Dan Eggen,P-59890,defender,DF,17,1970-01-13,24,Brøndby IF,Denmark,1,0
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Erik Mykland,P-48934,midfielder,MF,7,1971-07-21,22,FC Utrecht,Netherlands,13,1
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Erik Thorstvedt,P-03090,goal keeper,GK,1,1962-10-28,31,Tottenham Hotspur,England,8,0
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Erland Johnsen,P-02163,defender,DF,3,1967-04-05,27,Chelsea FC,England,3,0
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Frode Grodås,P-14379,goal keeper,GK,12,1964-10-24,29,Lillestrøm SK,Norway,6,0
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Gunnar Halle,P-83152,defender,DF,2,1965-08-11,28,Oldham Athletic,England,3,0
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Gøran Sørloth,P-63024,forward,FW,16,1962-07-16,31,Viking Stavanger,Norway,1,0
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Henning Berg,P-25644,defender,DF,20,1969-09-01,24,Blackburn Rovers,England,13,2
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Jan Åge Fjørtoft,P-73648,forward,FW,9,1967-01-10,27,Middlesbrough FC,England,9,1
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Jostein Flo,P-94465,forward,FW,6,1964-10-03,29,Sheffield United,England,10,1
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Karl Petter Løken,P-24240,defender,DF,15,1966-08-14,27,Rosenborg BK,Norway,2,0
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Kjetil Rekdal,P-72296,midfielder,MF,10,1968-11-06,25,Lierse SK,Belgium,11,3
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Lars Bohinen,P-50065,midfielder,MF,22,1969-09-08,24,Nottingham Forest,England,12,1
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Mini Jakobsen,P-31031,forward,FW,11,1965-11-08,28,Rosenborg BK,Norway,7,2
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Ola By Rise,P-48304,goal keeper,GK,13,1960-11-14,33,Rosenborg BK,Norway,0,0
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Roar Strand,P-21663,midfielder,MF,19,1970-02-02,24,Rosenborg BK,Norway,0,0
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Roger Nilsen,P-47297,defender,DF,14,1969-08-08,24,Sheffield United,England,3,0
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Rune Bratseth,P-90792,defender,DF,4,1961-03-19,33,Werder Bremen,Germany,7,0
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Sigurd Rushfeldt,P-96984,forward,FW,21,1972-12-11,21,Tromsø IL,Norway,5,0
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Stig Inge Bjørnebye,P-52878,defender,DF,5,1969-12-11,24,Liverpool FC,England,10,0
Norway,NOR,NOR,UEFA,1994 FIFA Men's World Cup,WC-1994,1994,Øyvind Leonhardsen,P-61579,midfielder,MF,8,1970-08-17,23,Wimbledon FC,England,7,1
Norway,NOR,NOR,UEFA,1998 FIFA Men's World Cup,WC-1998,1998,Dan Eggen,P-59890,defender,DF,15,1970-01-13,28,Celta Vigo,Spain,6,1
Norway,NOR,NOR,UEFA,1998 FIFA Men's World Cup,WC-1998,1998,Egil Østenstad,P-94822,forward,FW,18,1972-01-02,26,Southampton FC,England,1,1
