team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Belgium,BEL,1930 FIFA Men's World Cup,WC-1930,1930,Alexis Chantraine,P-41990,midfielder,MF,,1901-03-16,29,,,,
Belgium,BEL,1930 FIFA Men's World Cup,WC-1930,1930,André Saeys,P-28503,forward,FW,,1911-02-20,19,,,,
Belgium,BEL,1930 FIFA Men's World Cup,WC-1930,1930,Arnold Badjou,P-20690,goal keeper,GK,,1909-06-26,21,,,,
Belgium,BEL,1930 FIFA Men's World Cup,WC-1930,1930,August Hellemans,P-61253,midfielder,MF,,1907-09-14,22,,,,
Belgium,BEL,1930 FIFA Men's World Cup,WC-1930,1930,Bernard Voorhoof,P-85443,forward,FW,,1910-05-10,20,Liersche SK,Belgium,9,4
Belgium,BEL,1930 FIFA Men's World Cup,WC-1930,1930,Ferdinand Adams,P-92795,forward,FW,,1903-05-03,27,SC Anderlechtois,Belgium,7,2
Belgium,BEL,1930 FIFA Men's World Cup,WC-1930,1930,Gérard Delbeke,P-45315,midfielder,MF,,1903-09-01,26,FC Brugeois,Belgium,1,0
Belgium,BEL,1930 FIFA Men's World Cup,WC-1930,1930,Henri De Deken,P-41710,defender,DF,,1907-08-03,22,Royal Antwerp FC,Belgium,1,0
Belgium,BEL,1930 FIFA Men's World Cup,WC-1930,1930,Jacques Moeschal,P-74839,forward,FW,,1900-09-06,29,Racing Club Bruxelles,Belgium,7,0
Belgium,BEL,1930 FIFA Men's World Cup,WC-1930,1930,Jan Diddens,P-16891,forward,FW,,1908-09-14,21,,,,
Belgium,BEL,1930 FIFA Men's World Cup,WC-1930,1930,Jean De Bie,P-97126,goal keeper,GK,,1892-05-09,38,,,,
Belgium,BEL,1930 FIFA Men's World Cup,WC-1930,1930,Jean De Clercq,P-93713,midfielder,MF,,1905-05-17,25,Royal Antwerp FC,Belgium,6,0
Belgium,BEL,1930 FIFA Men's World Cup,WC-1930,1930,Louis Versyp,P-69286,forward,FW,,1908-12-05,21,FC Brugeois,Belgium,10,3
Belgium,BEL,1930 FIFA Men's World Cup,WC-1930,1930,Nic Hoydonckx,P-44475,defender,DF,,1900-12-29,29,,,,
Belgium,BEL,1930 FIFA Men's World Cup,WC-1930,1930,Pierre Braine,P-40714,midfielder,MF,,1900-10-26,29,Beerschot AC,Belgium,10,1
Belgium,BEL,1930 FIFA Men's World Cup,WC-1930,1930,Theodore Nouwens,P-46390,defender,DF,,1908-02-17,22,,,,
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,Albert Heremans,P-97896,forward,FW,,1906-04-13,28,Daring Club Bruxelles,Belgium,2,0
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,André Vandewyer,P-32287,goal keeper,GK,,1909-06-21,24,,,,
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,Arnold Badjou,P-20690,goal keeper,GK,,1909-06-26,24,,,,
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,August Hellemans,P-61253,midfielder,MF,,1907-09-14,26,,,,
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,Bernard Voorhoof,P-85443,forward,FW,,1910-05-10,24,Liersche SK,Belgium,4,5
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,Constant Joacim,P-00356,defender,DF,,1908-03-03,26,Berchem Sport,Belgium,1,0
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,Désiré Bourgeois,P-57945,midfielder,MF,,1908-12-13,25,FC Malinois,Belgium,2,0
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,Frans Peeraer,P-11200,midfielder,MF,,1913-02-15,21,Royal Antwerp FC,Belgium,3,0
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,François Devries,P-31088,forward,FW,,1913-08-21,20,,,,
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,François Ledent,P-93825,forward,FW,,1908-07-04,25,,,,
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,Félix Welkenhuysen,P-01972,midfielder,MF,,1908-12-12,25,Union Saint-Gilloise,Belgium,4,0
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,Jean Brichaut,P-56476,forward,FW,,1911-07-29,22,Standard Liège,Belgium,3,1
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,Jean Capelle,P-27187,forward,FW,,1913-10-26,20,Standard Liège,Belgium,4,1
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,Jean Claessens,P-89966,midfielder,MF,,1908-06-18,25,Union Saint-Gilloise,Belgium,3,0
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,Joseph Van Ingelgem,P-97759,midfielder,MF,,1912-01-23,22,,,,
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,Jules Pappaert,P-51930,defender,DF,,1905-11-05,28,Union Saint-Gilloise,Belgium,3,0
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,Laurent Grimmonprez,P-28338,forward,FW,,1902-12-14,31,RC Gand,Belgium,2,1
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,Louis Versyp,P-69286,forward,FW,,1908-12-05,25,FC Brugeois,Belgium,3,1
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,Philibert Smellinckx,P-38767,defender,DF,,1911-01-17,23,,,,
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,René Simons,P-87214,midfielder,MF,,1904-04-10,30,,,,
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,Robert Lamoot,P-03817,forward,FW,,1911-03-18,23,,,,
Belgium,BEL,1934 FIFA Men's World Cup,WC-1934,1934,Victor Putmans,P-81829,midfielder,MF,,1914-05-29,19,,,,
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,Alfons De Winter,P-94481,midfielder,MF,,1908-09-12,29,,,,
Belgium,BEL,1938 FIFA Men's World Cup,WC-1938,1938,André Vandewyer,P-32287,goal keeper,GK,,1909-06-21,28,,,,
